Index	e_above_hull	formation_energy	Sn_fraction
148	0.028622	-0.176406	0.111111
149	0.216650	-0.119075	0.500000
150	0.004088	-0.331751	0.185185
151	0.026725	-0.141138	0.750000
152	0.069067	-0.154750	0.666667
153	0.037675	-0.298050	0.500000
154	0.079137	-0.088725	0.750000
155	0.045724	-0.323497	0.413793
156	0.015400	-0.152462	0.750000
0	0.000033	-0.410659	0.272727
1	0.000000	-0.403725	0.250000
2	0.178133	0.066225	0.833333
3	0.063050	-0.272675	0.500000
4	0.051067	-0.323513	0.400000
5	0.057950	-0.277775	0.500000
6	0.020450	-0.354130	0.400000
7	0.029283	-0.194533	0.666667
8	0.000000	-0.335725	0.500000
9	0.053431	-0.114431	0.750000
10	0.003438	-0.406620	0.300000
11	0.019829	-0.172014	0.714286
12	0.000000	-0.400483	0.333333
13	0.014875	-0.152988	0.750000
14	0.012762	-0.217894	0.125000
15	0.082150	0.007544	0.888889
16	0.015400	-0.152462	0.750000
17	0.015483	-0.320242	0.500000
18	0.000100	-0.335625	0.500000
19	0.089517	-0.022392	0.833333
20	0.949550	0.725733	0.666667
21	0.002883	-0.352497	0.200000
22	0.014875	-0.152988	0.750000
23	0.167658	-0.232825	0.333333
24	0.014125	-0.153738	0.750000
25	0.000189	-0.411853	0.277778
26	0.274962	-0.060763	0.500000
27	0.000058	-0.400425	0.333333
28	0.023470	-0.245110	0.600000
29	0.153659	-0.140100	0.562500
30	0.327233	0.122206	0.111111
31	0.000050	-0.335675	0.500000
32	0.000000	-0.414162	0.285714
33	0.014875	-0.152988	0.750000
34	0.023287	-0.312438	0.500000
35	0.796954	0.396471	0.333333
36	0.000000	-0.307542	0.166667
37	0.046593	-0.325971	0.214286
38	0.199771	-0.024046	0.666667
39	0.049863	-0.353862	0.250000
40	0.035006	-0.372842	0.307692
41	0.662387	0.326662	0.500000
42	0.000000	-0.382111	0.222222
43	0.267038	-0.136687	0.250000
44	0.000000	-0.410692	0.272727
45	0.000000	-0.335725	0.500000
46	0.000006	-0.403719	0.250000
47	0.011264	-0.370847	0.222222
48	0.057463	-0.346262	0.250000
49	0.000006	-0.403719	0.250000
50	0.052567	-0.347917	0.333333
51	0.364825	-0.019469	0.375000
