Index	e_above_hull	formation_energy	Sn_fraction
03-86	0.030594	-0.228336	0.611111
03-87	0.038890	-0.227438	0.600000
03-88	0.000000	-0.405690	0.250000
03-89	0.049807	-0.361774	0.300000
03-90	0.078233	-0.143707	0.666667
03-91	0.057450	-0.348240	0.250000
03-92	0.051350	-0.281560	0.500000
03-93	0.000250	-0.405440	0.250000
03-94	0.031769	-0.259527	0.562500
03-95	0.020968	-0.334663	0.200000
03-96	0.000195	-0.355436	0.200000
03-97	0.031494	-0.259802	0.562500
03-98	0.024775	-0.266521	0.562500
03-99	0.016167	-0.295150	0.166667
03-100	0.044915	-0.329972	0.400000
03-101	0.101357	-0.088877	0.714286
03-102	0.052356	-0.243564	0.555556
03-103	0.069067	-0.152873	0.666667
03-104	0.024129	-0.261223	0.571429
03-105	0.063113	-0.332763	0.350000
03-106	0.001975	-0.400897	0.333333
03-107	0.020905	-0.353982	0.400000
03-108	0.152677	-0.258904	0.300000
03-109	0.000000	-0.405690	0.250000
03-110	0.068118	-0.173998	0.636364
03-111	0.057475	-0.348215	0.250000
03-112	0.091260	-0.241650	0.500000
03-113	0.039010	-0.094154	0.800000
03-114	0.034783	-0.298127	0.500000
03-115	0.000425	-0.405265	0.250000
03-116	0.028750	-0.237578	0.600000
03-117	0.000295	-0.355336	0.200000
03-118	0.000275	-0.355356	0.200000
03-119	0.028313	-0.325586	0.450000
03-120	0.022520	-0.243808	0.600000
03-121	0.000236	0.000236	0.000000
03-122	0.002825	-0.400047	0.333333
03-123	0.027845	-0.327786	0.200000
03-124	0.045215	-0.329672	0.400000
03-125	0.046963	-0.358727	0.250000
03-126	0.003942	-0.398930	0.333333
03-127	0.002808	-0.400063	0.333333
03-128	0.065233	-0.347942	0.277778
03-129	0.026516	-0.181029	0.111111
03-130	0.072433	-0.149507	0.666667
03-131	0.066030	-0.067134	0.800000
03-132	0.063490	-0.269420	0.500000
03-133	0.021725	-0.144730	0.750000
03-134	0.028592	-0.374280	0.333333
03-135	0.045706	-0.245590	0.562500
03-136	0.018847	-0.384024	0.333333
03-137	0.021175	-0.145280	0.750000
03-138	0.055765	-0.243854	0.550000
03-139	0.028342	-0.374530	0.333333
03-140	0.045015	-0.329872	0.400000
03-141	0.030633	-0.246792	0.583333
03-142	0.072433	-0.149507	0.666667
03-143	0.000025	-0.332885	0.500000
03-144	0.000275	-0.405415	0.250000
03-145	0.057475	-0.348215	0.250000
03-146	0.000195	-0.355436	0.200000
03-147	0.051616	-0.263773	0.526316
03-148	0.037219	-0.319011	0.444444
03-149	0.000200	-0.332710	0.500000
03-150	0.015783	-0.317127	0.500000
03-151	0.030004	-0.337887	0.416667
03-152	0.026350	-0.306560	0.500000
03-153	0.037900	-0.295010	0.500000
03-154	0.037158	-0.365713	0.333333
03-155	0.000000	-0.405690	0.250000
03-156	0.000250	-0.405440	0.250000
03-157	0.025425	-0.337469	0.428571
03-158	0.097328	-0.315848	0.277778
03-159	0.037275	-0.337612	0.400000
03-160	0.037042	-0.319189	0.444444
03-161	0.001415	-0.354216	0.200000
03-162	0.049788	-0.355902	0.250000
03-163	0.040900	-0.181040	0.666667
03-164	0.016183	-0.295133	0.166667
03-165	0.007584	-0.366759	0.214286
03-166	0.020925	-0.353962	0.400000
03-167	0.053960	-0.356221	0.266667
03-168	0.069145	-0.305742	0.400000
03-169	0.063912	-0.347669	0.300000
03-170	0.000400	-0.405290	0.250000
03-171	0.049900	-0.355790	0.250000
03-172	0.039422	-0.345316	0.222222
03-173	0.044886	-0.311344	0.444444
03-174	0.001950	-0.330960	0.500000
03-175	0.065022	-0.330853	0.350000
03-176	0.000435	-0.355196	0.200000
03-177	0.000025	-0.332885	0.500000
03-178	0.026375	-0.306535	0.500000
03-179	0.024761	-0.197179	0.666667
03-180	0.122197	-0.144646	0.142857
03-181	0.000050	-0.332860	0.500000
03-182	0.022960	-0.243368	0.600000
03-183	0.058392	-0.347298	0.250000
03-184	0.000275	-0.355356	0.200000
03-185	0.021175	-0.145280	0.750000
03-186	0.036483	-0.185457	0.666667
03-187	0.028833	-0.248592	0.583333
03-188	0.058564	-0.344308	0.333333
03-189	0.049813	-0.355877	0.250000
03-190	0.081870	-0.251040	0.500000
03-191	0.052447	-0.359134	0.300000
03-192	0.000056	-0.384682	0.222222
03-193	0.001892	-0.400980	0.333333
03-194	0.030525	-0.246900	0.583333
03-195	0.000025	-0.332885	0.500000
03-196	0.001513	-0.404177	0.250000
03-197	0.020769	-0.382102	0.333333
03-198	0.000000	-0.405690	0.250000
03-199	0.015483	-0.317427	0.500000
23-0	0.024336	-0.278309	0.545455
23-1	0.026681	-0.306229	0.500000
23-2	0.045291	-0.320759	0.421053
23-3	0.000142	-0.402730	0.333333
23-4	0.008643	-0.322816	0.181818
23-5	0.016047	-0.322966	0.187500
23-6	0.036792	-0.074178	0.833333
23-7	0.041425	-0.343956	0.375000
23-8	0.000436	-0.414879	0.285714
23-9	0.015367	-0.317543	0.500000
23-10	0.002792	-0.400080	0.333333
23-11	0.038375	-0.294535	0.500000
23-12	0.025836	-0.259516	0.571429
23-13	0.011767	-0.393923	0.250000
23-14	0.021220	-0.311690	0.500000
23-15	0.031057	-0.202430	0.125000
23-16	0.000225	-0.405465	0.250000
23-17	0.057500	-0.348190	0.250000
23-18	0.124480	-0.141848	0.600000
23-19	0.049875	-0.355815	0.250000
23-20	0.021700	-0.144755	0.750000
23-21	0.057947	-0.281066	0.187500
23-22	0.080379	-0.334936	0.285714
23-23	0.001105	-0.354526	0.200000
23-24	0.038275	-0.294635	0.500000
23-25	0.074040	-0.258870	0.500000
23-26	0.003805	-0.351826	0.200000
23-27	0.078267	-0.143673	0.666667
23-28	0.027617	-0.375255	0.333333
23-29	0.037675	-0.337212	0.400000
23-30	0.035083	-0.075887	0.833333
23-31	0.024979	-0.342912	0.416667
23-32	0.020517	-0.312393	0.500000
23-33	0.014555	-0.341076	0.200000
23-34	0.060765	-0.314122	0.400000
23-35	0.057305	-0.317582	0.400000
23-36	0.022800	-0.199140	0.666667
23-37	0.039833	-0.256087	0.555556
23-38	0.025517	-0.196423	0.666667
23-39	0.030615	-0.344272	0.400000
23-40	0.076050	-0.256860	0.500000
23-41	0.077775	-0.297112	0.400000
23-42	0.016167	-0.295150	0.166667
23-43	0.051725	-0.114730	0.750000
23-44	0.129870	-0.136458	0.600000
23-45	0.057475	-0.348215	0.250000
23-46	0.008625	-0.394247	0.333333
23-47	0.025396	-0.337497	0.428571
23-48	0.036483	-0.185457	0.666667
23-49	0.040050	-0.352827	0.357143
23-50	0.110186	-0.305129	0.285714
23-51	0.092525	-0.282362	0.400000
23-52	0.061743	-0.187311	0.133333
23-53	0.002258	-0.400613	0.333333
23-54	0.000025	-0.332885	0.500000
23-55	0.000017	-0.311300	0.166667
23-56	0.048158	-0.354713	0.333333
23-57	0.031275	-0.324956	0.444444
23-58	0.070340	-0.195988	0.600000
23-59	0.031542	-0.190398	0.666667
23-60	0.037592	-0.365280	0.333333
23-61	0.030725	-0.372147	0.333333
23-62	0.047705	-0.185332	0.650000
23-63	0.048325	-0.354547	0.333333
23-64	0.030555	-0.344332	0.400000
23-65	0.001975	-0.400897	0.333333
23-66	0.043568	-0.319326	0.428571
23-67	0.016150	-0.295167	0.166667
23-68	0.168529	-0.246786	0.285714
23-69	0.057450	-0.348240	0.250000
23-70	0.034733	-0.198755	0.125000
23-71	0.056340	-0.209988	0.600000
23-72	0.027650	-0.238678	0.600000
23-73	0.089019	-0.313852	0.333333
23-74	0.049813	-0.355877	0.250000
23-75	0.048389	-0.247531	0.555556
23-76	0.008026	-0.258817	0.142857
23-77	0.000025	-0.332885	0.500000
23-78	0.054575	-0.348297	0.333333
23-79	0.013855	-0.341776	0.200000
23-80	0.041300	-0.364390	0.250000
23-81	0.031155	-0.201882	0.650000
23-82	0.020525	-0.312385	0.500000
23-83	0.000025	-0.332885	0.500000
23-84	0.049280	-0.217048	0.600000
23-85	0.066569	-0.200274	0.142857
23-86	0.030567	-0.246858	0.583333
23-87	0.000235	-0.355396	0.200000
23-88	0.018572	-0.277348	0.555556
23-89	0.049200	-0.217128	0.600000
23-90	0.016167	-0.295150	0.166667
23-91	0.036892	-0.365980	0.333333
23-92	0.014775	-0.340856	0.200000
23-93	0.057475	-0.348215	0.250000
23-94	0.047350	-0.358340	0.250000
23-95	0.049850	-0.355840	0.250000
23-96	0.051250	-0.170690	0.666667
23-97	0.023075	-0.198865	0.666667
23-98	0.049863	-0.355827	0.250000
23-99	0.058187	-0.309703	0.416667
23-100	0.084630	-0.248280	0.500000
23-101	0.000255	-0.355376	0.200000
23-102	0.026150	-0.306760	0.500000
23-103	0.000000	-0.405690	0.250000
23-104	0.023392	-0.198548	0.666667
23-105	0.047375	-0.358315	0.250000
23-106	0.060523	-0.246778	0.538462
23-107	0.088380	-0.044784	0.800000
23-108	0.000025	-0.332885	0.500000
23-109	0.001958	-0.400913	0.333333
23-110	0.000000	-0.405690	0.250000
23-111	0.036763	-0.129692	0.750000
23-112	0.000195	-0.355436	0.200000
23-113	0.071595	-0.303292	0.400000
23-114	0.022133	-0.289183	0.166667
23-115	0.001908	-0.400963	0.333333
23-116	0.040806	-0.250490	0.562500
23-117	0.020567	-0.312343	0.500000
23-118	0.000025	-0.405665	0.250000
23-119	0.000215	-0.355416	0.200000
23-120	0.043515	-0.256104	0.550000
23-121	0.020575	-0.312335	0.500000
23-122	0.044825	-0.330062	0.400000
23-123	0.017867	-0.385005	0.333333
23-124	0.002814	-0.400058	0.333333
23-125	0.008514	-0.394358	0.333333
23-126	0.066172	-0.336700	0.333333
23-127	0.028625	-0.374247	0.333333
23-128	0.021750	-0.144705	0.750000
23-129	0.000350	-0.405340	0.250000
23-130	0.061015	-0.313872	0.400000
23-131	0.056450	-0.323101	0.388889
23-132	0.049800	-0.355890	0.250000
23-133	0.091402	-0.289943	0.384615
23-134	0.051125	-0.354565	0.250000
23-135	0.028383	-0.374488	0.333333
23-136	0.001256	-0.404434	0.250000
23-137	0.038937	-0.328953	0.416667
23-138	0.049850	-0.355840	0.250000
23-139	0.021175	-0.145280	0.750000
23-140	0.119809	-0.061778	0.727273
23-141	0.054997	-0.301233	0.444444
23-142	0.034155	-0.321476	0.200000
23-143	0.000275	-0.355356	0.200000
23-144	0.057475	-0.348215	0.250000
23-145	0.042490	-0.223838	0.600000
23-146	0.000025	-0.332885	0.500000
23-147	0.024850	-0.208187	0.650000
23-148	0.068580	-0.283411	0.454545
23-149	0.027433	-0.375438	0.333333
23-150	0.068584	-0.246804	0.526316
23-151	0.026375	-0.306535	0.500000
23-152	0.025750	-0.223933	0.625000
23-153	0.021750	-0.144705	0.750000
23-154	0.044895	-0.329992	0.400000
23-155	0.000125	-0.405565	0.250000
23-156	0.026450	-0.195490	0.666667
23-157	0.031860	-0.234468	0.600000
23-158	0.088080	-0.045084	0.800000
23-159	0.001925	-0.400947	0.333333
23-160	0.029383	-0.248042	0.583333
23-161	0.046488	-0.359202	0.250000
23-162	0.003585	-0.352046	0.200000
23-163	0.040654	-0.325396	0.421053
23-164	0.023383	-0.198557	0.666667
23-165	0.062425	-0.159515	0.666667
23-166	0.003585	-0.352046	0.200000
23-167	0.008598	-0.322862	0.181818
23-168	0.026350	-0.306560	0.500000
23-169	0.023140	-0.176606	0.700000
23-170	0.000325	-0.332585	0.500000
23-171	0.000025	-0.332885	0.500000
23-172	0.121500	-0.211410	0.500000
23-173	0.026525	-0.306385	0.500000
23-174	0.028817	-0.350734	0.388889
23-175	0.008670	-0.322789	0.181818
23-176	0.049788	-0.355902	0.250000
23-177	0.060809	-0.351005	0.272727
23-178	0.034717	-0.298193	0.500000
23-179	0.059285	-0.207043	0.600000
23-180	0.027758	-0.249667	0.583333
23-181	0.123685	-0.251202	0.400000
23-182	0.008614	-0.394258	0.333333
23-183	0.028170	-0.238158	0.600000
23-184	0.037950	-0.128505	0.750000
23-185	0.077510	-0.055654	0.800000
23-186	0.000171	-0.415143	0.285714
23-187	0.026516	-0.181029	0.111111
23-188	0.011800	-0.393890	0.250000
23-189	0.023967	-0.308943	0.500000
23-190	0.041740	-0.158006	0.700000
23-191	0.082457	-0.307695	0.363636
23-192	0.033100	-0.188840	0.666667
23-193	0.071038	-0.261872	0.500000
23-194	0.025012	-0.307898	0.500000
23-195	0.058950	-0.162990	0.666667
23-196	0.057095	-0.242524	0.550000
23-197	0.049775	-0.355915	0.250000
23-198	0.057475	-0.348215	0.250000
23-199	0.045412	-0.245884	0.562500
10-0	0.026350	-0.306560	0.500000
10-1	0.008176	-0.240877	0.133333
10-2	0.007525	-0.395347	0.333333
10-3	0.030494	-0.354887	0.375000
10-4	0.046187	-0.037040	0.875000
10-5	0.057450	-0.348240	0.250000
10-6	0.022183	-0.289133	0.166667
10-7	0.027330	-0.205707	0.650000
10-8	0.020975	-0.353912	0.400000
10-9	0.059590	-0.206738	0.600000
10-10	0.026350	-0.306560	0.500000
10-11	0.042985	-0.190052	0.650000
10-12	0.035991	-0.375824	0.272727
10-13	0.034417	-0.187523	0.666667
10-14	0.073013	-0.332677	0.250000
10-15	0.001737	-0.331173	0.500000
10-16	0.026792	-0.195148	0.666667
10-17	0.046733	-0.286177	0.500000
10-18	0.037618	-0.325276	0.428571
10-19	0.034125	-0.321506	0.200000
10-20	0.038880	-0.227448	0.600000
10-21	0.021175	-0.145280	0.750000
10-22	0.083557	-0.106677	0.714286
10-23	0.036983	-0.073987	0.833333
10-24	0.016167	-0.295150	0.166667
10-25	0.000025	-0.332885	0.500000
10-26	0.049825	-0.355865	0.250000
10-27	0.053984	-0.336167	0.363636
10-28	0.023392	-0.198548	0.666667
10-29	0.049900	-0.355790	0.250000
10-30	0.007375	-0.395497	0.333333
10-31	0.047496	-0.320395	0.416667
10-32	0.022183	-0.289133	0.166667
10-33	0.034733	-0.198755	0.125000
10-34	0.069022	-0.226898	0.555556
10-35	0.023045	-0.332586	0.200000
10-36	0.035873	-0.375942	0.272727
10-37	0.034683	-0.187257	0.666667
10-38	0.000129	-0.415186	0.285714
10-39	0.000025	-0.332885	0.500000
10-40	0.039367	-0.182573	0.666667
10-41	0.032611	-0.189329	0.666667
10-42	0.025550	-0.196390	0.666667
10-43	0.025411	-0.337483	0.428571
10-44	0.021750	-0.144705	0.750000
10-45	0.045950	-0.286960	0.500000
10-46	0.037900	-0.261719	0.550000
10-47	0.034933	-0.076037	0.833333
10-48	0.055800	-0.229551	0.571429
10-49	0.031061	-0.116899	0.777778
10-50	0.037900	-0.128555	0.750000
10-51	0.081093	-0.156700	0.642857
10-52	0.000025	-0.332885	0.500000
10-53	0.000025	-0.332885	0.500000
10-54	0.057475	-0.348215	0.250000
10-55	0.058437	-0.221908	0.578947
10-56	0.000900	-0.332010	0.500000
10-57	0.030075	-0.344812	0.400000
10-58	0.026375	-0.306535	0.500000
10-59	0.040867	-0.181073	0.666667
10-60	0.038150	-0.294760	0.500000
10-61	0.000663	-0.405027	0.250000
10-62	0.025368	-0.337526	0.428571
10-63	0.060142	-0.296089	0.444444
10-64	0.025329	-0.260023	0.571429
10-65	0.095183	-0.237727	0.500000
10-66	0.021700	-0.144755	0.750000
10-67	0.034983	-0.075987	0.833333
10-68	0.023695	-0.384620	0.312500
10-69	0.014555	-0.341076	0.200000
10-70	0.040292	-0.306611	0.466667
10-71	0.021175	-0.145280	0.750000
10-72	0.001317	-0.310000	0.166667
10-73	0.057458	-0.348232	0.250000
10-74	0.093745	-0.208900	0.545455
10-75	0.027958	-0.374913	0.333333
10-76	0.040955	-0.333932	0.400000
10-77	0.000225	-0.405465	0.250000
10-78	0.037317	-0.365555	0.333333
10-79	0.000250	-0.405440	0.250000
10-80	0.038780	-0.227548	0.600000
10-81	0.040867	-0.181073	0.666667
10-82	0.008789	-0.322671	0.181818
10-83	0.042637	-0.325253	0.416667
10-84	0.012400	-0.253928	0.600000
10-85	0.057475	-0.348215	0.250000
10-86	0.000017	-0.332893	0.500000
10-87	0.088827	-0.322754	0.300000
10-88	0.022100	-0.289217	0.166667
10-89	0.000065	-0.355566	0.200000
10-90	0.003358	-0.399513	0.333333
10-91	0.017362	-0.350528	0.416667
10-92	0.032208	-0.189732	0.666667
10-93	0.022733	-0.199207	0.666667
10-94	0.040511	-0.255409	0.555556
10-95	0.046187	-0.037040	0.875000
10-96	0.037950	-0.294960	0.500000
10-97	0.038325	-0.294585	0.500000
10-98	0.000295	-0.355336	0.200000
10-99	0.007217	-0.304100	0.166667
10-100	0.020592	-0.312318	0.500000
10-101	0.022117	-0.289200	0.166667
10-102	0.034733	-0.198755	0.125000
10-103	0.032162	-0.259134	0.562500
10-104	0.023833	-0.309077	0.500000
10-105	0.030800	-0.235528	0.600000
10-106	0.049863	-0.355827	0.250000
10-107	0.021082	-0.334549	0.200000
10-108	0.020895	-0.353992	0.400000
10-109	0.029860	-0.103304	0.800000
10-110	0.000467	-0.402405	0.333333
10-111	0.070925	-0.261985	0.500000
10-112	0.025090	-0.307820	0.500000
10-113	0.035206	-0.297704	0.500000
10-114	0.027650	-0.375222	0.333333
10-115	0.020048	-0.370104	0.363636
10-116	0.049991	-0.131596	0.727273
10-117	0.008861	-0.322598	0.181818
10-118	0.008443	-0.323016	0.181818
10-119	0.000017	-0.405673	0.250000
10-120	0.028068	-0.334826	0.428571
10-121	0.030488	-0.323411	0.450000
10-122	0.030748	-0.365128	0.350000
10-123	0.025175	-0.377697	0.333333
10-124	0.033268	-0.322363	0.200000
10-125	0.049293	-0.283617	0.500000
10-126	0.000000	-0.405690	0.250000
10-127	0.092845	-0.282042	0.400000
10-128	0.047530	-0.185507	0.650000
10-129	0.000114	-0.415200	0.285714
10-130	0.123015	-0.251872	0.400000
10-131	0.040300	-0.181640	0.666667
10-132	0.000025	-0.332885	0.500000
10-133	0.000235	-0.355396	0.200000
10-134	0.051473	-0.069585	0.818182
10-135	0.110880	-0.155448	0.600000
10-136	0.063420	-0.136326	0.700000
10-137	0.008658	-0.394213	0.333333
10-138	0.061764	-0.350051	0.272727
10-139	0.025792	-0.377080	0.333333
10-140	0.135568	-0.220063	0.200000
10-141	0.067020	-0.132726	0.700000
10-142	0.000175	-0.355456	0.200000
10-143	0.049850	-0.355840	0.250000
10-144	0.000031	-0.332879	0.500000
10-145	0.037454	-0.330437	0.416667
10-146	0.020212	-0.146243	0.750000
10-147	0.021031	-0.228651	0.625000
10-148	0.026138	-0.320764	0.466667
10-149	0.040900	-0.181040	0.666667
10-150	0.025454	-0.337440	0.428571
10-151	0.034388	-0.340499	0.400000
10-152	0.001925	-0.400947	0.333333
10-153	0.032537	-0.335353	0.416667
10-154	0.066425	-0.336447	0.333333
10-155	0.000050	-0.332860	0.500000
10-156	0.000295	-0.355336	0.200000
10-157	0.025483	-0.354068	0.388889
10-158	0.046850	-0.356022	0.333333
10-159	0.026492	-0.195448	0.666667
10-160	0.000529	-0.414786	0.285714
10-161	0.039070	-0.227258	0.600000
10-162	0.031665	-0.343222	0.400000
10-163	0.054608	-0.348263	0.333333
10-164	0.038946	-0.328945	0.416667
10-165	0.027792	-0.375080	0.333333
10-166	0.023042	-0.198898	0.666667
10-167	0.026350	-0.306560	0.500000
10-168	0.053317	-0.279593	0.500000
10-169	0.049800	-0.227625	0.583333
10-170	0.028500	-0.213616	0.636364
10-171	0.038175	-0.128280	0.750000
10-172	0.029954	-0.337937	0.416667
10-173	0.057996	-0.304897	0.428571
10-174	0.061300	-0.350515	0.272727
10-175	0.057500	-0.348190	0.250000
10-176	0.028079	-0.339812	0.416667
10-177	0.057475	-0.348215	0.250000
10-178	0.024190	-0.308720	0.500000
10-179	0.062511	-0.346725	0.263158
10-180	0.000025	-0.332885	0.500000
10-181	0.050882	-0.360699	0.300000
10-182	0.000555	-0.355076	0.200000
10-183	0.026538	-0.181007	0.111111
10-184	0.058950	-0.162990	0.666667
10-185	0.034733	-0.198755	0.125000
10-186	0.044012	-0.247284	0.562500
10-187	0.028183	-0.374688	0.333333
10-188	0.046187	-0.037040	0.875000
10-189	0.025262	-0.342628	0.416667
10-190	0.153157	-0.258424	0.300000
10-191	0.032260	-0.200777	0.650000
10-192	0.041645	-0.200471	0.636364
10-193	0.021175	-0.145280	0.750000
10-194	0.027583	-0.194357	0.666667
10-195	0.010933	-0.394757	0.250000
10-196	0.057250	-0.275660	0.500000
10-197	0.077575	-0.297312	0.400000
10-198	0.000025	-0.332885	0.500000
10-199	0.021625	-0.353262	0.400000
04-0	0.025354	-0.337540	0.428571
04-1	0.000095	-0.355536	0.200000
04-2	0.035081	-0.350300	0.375000
04-3	0.000215	-0.355416	0.200000
04-4	0.054240	-0.212088	0.600000
04-5	0.043022	-0.252898	0.555556
04-6	0.023075	-0.198865	0.666667
04-7	0.049750	-0.355940	0.250000
04-8	0.063792	-0.213633	0.583333
04-9	0.057500	-0.348190	0.250000
04-10	0.045508	-0.310722	0.444444
04-11	0.001638	-0.404052	0.250000
04-12	0.021175	-0.145280	0.750000
04-13	0.074807	-0.336774	0.300000
04-14	0.047388	-0.285522	0.500000
04-15	0.037297	-0.318933	0.444444
04-16	0.000400	-0.405290	0.250000
04-17	0.031525	-0.343362	0.400000
04-18	0.023417	-0.309493	0.500000
04-19	0.072433	-0.149507	0.666667
04-20	0.025411	-0.337483	0.428571
04-21	0.061745	-0.350069	0.272727
04-22	0.000150	-0.332760	0.500000
04-23	0.060531	-0.246771	0.538462
04-24	0.000700	-0.404990	0.250000
04-25	0.046222	-0.249698	0.555556
04-26	0.057450	-0.348240	0.250000
04-27	0.038810	-0.227518	0.600000
04-28	0.001567	-0.410014	0.300000
04-29	0.001958	-0.400913	0.333333
04-30	0.000025	-0.332885	0.500000
04-31	0.000133	-0.311183	0.166667
04-32	0.074406	-0.310332	0.222222
04-33	0.047114	-0.368200	0.285714
04-34	0.024173	-0.278473	0.545455
04-35	0.057500	-0.348190	0.250000
04-36	0.041325	-0.236100	0.583333
04-37	0.051764	-0.250882	0.545455
04-38	0.037295	-0.337592	0.400000
04-39	0.024579	-0.343312	0.416667
04-40	0.016907	-0.394674	0.300000
04-41	0.049900	-0.355790	0.250000
04-42	0.022317	-0.389264	0.300000
04-43	0.000425	-0.405265	0.250000
04-44	0.002183	-0.400688	0.333333
04-45	0.057450	-0.348240	0.250000
04-46	0.000133	-0.402738	0.333333
04-47	0.002108	-0.400763	0.333333
04-48	0.008581	-0.394291	0.333333
04-49	0.078700	-0.143240	0.666667
04-50	0.000017	-0.332893	0.500000
04-51	0.109400	-0.296290	0.250000
04-52	0.044935	-0.329952	0.400000
04-53	0.002800	-0.400072	0.333333
04-54	0.069336	-0.233309	0.545455
04-55	0.050309	-0.131278	0.727273
04-56	0.059519	-0.296711	0.444444
04-57	0.057475	-0.348215	0.250000
04-58	0.043153	-0.313078	0.444444
04-59	0.078433	-0.143507	0.666667
04-60	0.007584	-0.366759	0.214286
04-61	0.002025	-0.400847	0.333333
04-62	0.000033	-0.384704	0.222222
04-63	0.038250	-0.128205	0.750000
04-64	0.025125	-0.307785	0.500000
04-65	0.000025	-0.332885	0.500000
04-66	0.037800	-0.128655	0.750000
04-67	0.000105	-0.355526	0.200000
04-68	0.026527	-0.181018	0.111111
04-69	0.046488	-0.359202	0.250000
04-70	0.058417	-0.163523	0.666667
04-71	0.032064	-0.370808	0.333333
04-72	0.034135	-0.321496	0.200000
04-73	0.001900	-0.400972	0.333333
04-74	0.129883	-0.283292	0.277778
04-75	0.031150	-0.218533	0.625000
04-76	0.037417	-0.365455	0.333333
04-77	0.041015	-0.333872	0.400000
04-78	0.048358	-0.354513	0.333333
04-79	0.061592	-0.294639	0.444444
04-80	0.054608	-0.348263	0.333333
04-81	0.037335	-0.318296	0.200000
04-82	0.026404	-0.181140	0.111111
04-83	0.063117	-0.269793	0.500000
04-84	0.051158	-0.305072	0.444444
04-85	0.023008	-0.198932	0.666667
04-86	0.064355	-0.291276	0.200000
04-87	0.000125	-0.332785	0.500000
04-88	0.089992	-0.131948	0.666667
04-89	0.055031	-0.301200	0.444444
04-90	0.072433	-0.149507	0.666667
04-91	0.025050	-0.307860	0.500000
04-92	0.000000	-0.405690	0.250000
04-93	0.037065	-0.318566	0.200000
04-94	0.043908	-0.361782	0.250000
04-95	0.000033	-0.402838	0.333333
04-96	0.063983	-0.157957	0.666667
04-97	0.057872	-0.281141	0.187500
04-98	0.013845	-0.219642	0.125000
04-99	0.043757	-0.349120	0.357143
04-100	0.021175	-0.145280	0.750000
04-101	0.000000	-0.332910	0.500000
04-102	0.020495	-0.354392	0.400000
04-103	0.049775	-0.355915	0.250000
04-104	0.040800	-0.292110	0.500000
04-105	0.021700	-0.144755	0.750000
04-106	0.072433	-0.149507	0.666667
04-107	0.026706	-0.306204	0.500000
04-108	0.023133	-0.288183	0.166667
04-109	0.044995	-0.329892	0.400000
04-110	0.026325	-0.306585	0.500000
04-111	0.040935	-0.333952	0.400000
04-112	0.057475	-0.348215	0.250000
04-113	0.058860	-0.274050	0.500000
04-114	0.052872	-0.243048	0.555556
04-115	0.037567	-0.365305	0.333333
04-116	0.002803	-0.400069	0.333333
04-117	0.037692	-0.073278	0.833333
04-118	0.074500	-0.191828	0.600000
04-119	0.034850	-0.298060	0.500000
04-120	0.027525	-0.375347	0.333333
04-121	0.044437	-0.367144	0.300000
04-122	0.025468	-0.337426	0.428571
04-123	0.034265	-0.340622	0.400000
04-124	0.057475	-0.348215	0.250000
04-125	0.000000	-0.405690	0.250000
04-126	0.034633	-0.298277	0.500000
04-127	0.034767	-0.298143	0.500000
04-128	0.024280	-0.175466	0.700000
04-129	0.042700	-0.350177	0.357143
04-130	0.026833	-0.195107	0.666667
04-131	0.002942	-0.399930	0.333333
04-132	0.047233	-0.063737	0.833333
04-133	0.016150	-0.295167	0.166667
04-134	0.055225	-0.256092	0.166667
04-135	0.049380	-0.216948	0.600000
04-136	0.049838	-0.355852	0.250000
04-137	0.031246	-0.336645	0.416667
04-138	0.001892	-0.400980	0.333333
04-139	0.030175	-0.219508	0.625000
04-140	0.056318	-0.125269	0.727273
04-141	0.016695	-0.358192	0.400000
04-142	0.030733	-0.348818	0.388889
04-143	0.120567	-0.212343	0.500000
04-144	0.057475	-0.348215	0.250000
04-145	0.043975	-0.255644	0.550000
04-146	0.030420	-0.202617	0.650000
04-147	0.020388	-0.146068	0.750000
04-148	0.030225	-0.136230	0.750000
04-149	0.036754	-0.331137	0.416667
04-150	0.000025	-0.332885	0.500000
04-151	0.002025	-0.403665	0.250000
04-152	0.035918	-0.375896	0.272727
04-153	0.023655	-0.278991	0.545455
04-154	0.057450	-0.348240	0.250000
04-155	0.025780	-0.240548	0.600000
04-156	0.043626	-0.236719	0.578947
04-157	0.001200	-0.331710	0.500000
04-158	0.000110	-0.332800	0.500000
04-159	0.057500	-0.348190	0.250000
04-160	0.038670	-0.227658	0.600000
04-161	0.038125	-0.294785	0.500000
04-162	0.040995	-0.333892	0.400000
04-163	0.082970	-0.050194	0.800000
04-164	0.041967	-0.179973	0.666667
04-165	0.057450	-0.348240	0.250000
04-166	0.062950	-0.186733	0.625000
04-167	0.000064	-0.415250	0.285714
04-168	0.008700	-0.394172	0.333333
04-169	0.030225	-0.344662	0.400000
04-170	0.018917	-0.277003	0.555556
04-171	0.000200	-0.405490	0.250000
04-172	0.032533	-0.189407	0.666667
04-173	0.056395	-0.177092	0.125000
04-174	0.034745	-0.198742	0.125000
04-175	0.020400	-0.146055	0.750000
04-176	0.008092	-0.394780	0.333333
04-177	0.016150	-0.295167	0.166667
04-178	0.034817	-0.298093	0.500000
04-179	0.014047	-0.342183	0.444444
04-180	0.057500	-0.348190	0.250000
04-181	0.037255	-0.337632	0.400000
04-182	0.021055	-0.334576	0.200000
04-183	0.057450	-0.348240	0.250000
