Index	e_above_hull	formation_energy	Sn_fraction
gen-1-21	0.092308	-0.203130	0.333333
gen-1-22	0.019160	-0.066079	0.133333
gen-1-23	0.048989	-0.271271	0.166667
gen-1-24	0.040556	-0.272273	0.142857
gen-1-25	0.033397	-0.258809	0.133333
gen-1-26	0.008744	-0.298090	0.125000
gen-1-27	0.032976	-0.241772	0.125000
gen-1-28	0.059630	-0.308513	0.363636
gen-1-29	0.064922	-0.212557	0.166667
gen-1-30	0.039618	-0.232398	0.083333
gen-1-31	0.041523	-0.300126	0.230769
gen-1-32	0.029718	-0.290045	0.166667
gen-1-33	0.039348	-0.304685	0.250000
gen-1-34	0.037426	-0.120146	0.052632
gen-1-35	0.042035	-0.262066	0.200000
gen-1-36	0.068981	-0.226456	0.333333
gen-1-37	0.094963	-0.200474	0.333333
gen-1-38	0.074845	-0.229572	0.416667
gen-1-39	0.077186	-0.171486	0.100000
gen-1-40	0.026090	-0.278010	0.200000
gen-1-41	0.052745	-0.317115	0.333333
gen-1-42	0.030201	-0.341214	0.333333
gen-1-43	0.031976	-0.330354	0.300000
gen-1-44	0.032032	-0.267882	0.105263
gen-1-45	0.054648	-0.305135	0.357143
gen-1-46	0.033253	-0.272041	0.125000
gen-1-47	0.102426	-0.232666	0.300000
gen-1-48	0.101054	0.057742	0.200000
gen-1-49	0.089065	-0.194400	0.222222
gen-1-50	0.036414	-0.307619	0.250000
gen-1-51	0.031997	-0.241112	0.100000
gen-1-52	0.036511	-0.256862	0.142857
gen-1-53	0.106534	-0.188903	0.333333
gen-1-54	0.021247	-0.256328	0.055556
gen-1-55	0.042237	-0.218024	0.111111
gen-1-56	0.061684	-0.294600	0.333333
gen-1-57	0.046360	-0.231119	0.166667
gen-1-58	0.113778	-0.163701	0.166667
gen-1-59	0.018558	-0.312780	0.200000
gen-1-60	0.017098	-0.266505	0.052632
gen-1-61	0.027669	-0.268332	0.090909
gen-1-62	0.021885	-0.325650	0.250000
gen-1-63	0.024777	-0.294181	0.181818
gen-1-64	0.023600	-0.302409	0.181818
gen-1-65	0.062662	-0.249133	0.181818
gen-1-66	0.022365	-0.316856	0.222222
gen-1-67	0.004613	-0.315646	0.166667
gen-1-68	0.028926	-0.290457	0.555556
gen-1-69	0.066619	-0.264720	0.200000
gen-1-70	0.007462	-0.198000	0.000000
gen-1-71	0.042482	-0.277778	0.166667
gen-1-72	0.016058	-0.277349	0.083333
gen-1-73	0.034206	-0.297133	0.200000
gen-1-74	0.043785	-0.276475	0.166667
gen-1-75	0.048194	-0.271569	0.166667
gen-1-76	0.058159	-0.337527	0.416667
gen-1-77	0.023079	-0.295128	0.166667
gen-1-78	0.090439	-0.140724	0.250000
gen-1-79	0.033225	-0.310808	0.250000
gen-1-80	0.014975	-0.290319	0.125000
gen-1-81	0.046044	-0.336729	0.375000
gen-1-82	0.011649	-0.280732	0.083333
gen-1-83	0.020780	-0.327922	0.250000
gen-1-84	0.005246	-0.247732	0.000000
gen-1-85	0.026188	-0.286400	0.142857
gen-1-86	0.040789	-0.291026	0.250000
gen-1-87	0.044194	-0.287760	0.200000
gen-1-88	0.033674	-0.312694	0.250000
gen-1-89	0.035450	-0.293087	0.200000
gen-1-90	0.072027	-0.310746	0.375000
gen-1-91	0.034915	-0.257466	0.083333
gen-1-92	0.037111	-0.323818	0.300000
gen-1-93	0.047645	-0.330181	0.350000
gen-1-94	0.053594	-0.290439	0.250000
gen-1-95	0.031282	-0.324472	0.277778
gen-1-96	0.095823	-0.260820	0.500000
gen-1-97	0.072936	-0.222502	0.333333
gen-1-98	0.026741	-0.270805	0.100000
gen-1-99	0.050257	-0.330712	0.500000
gen-1-100	0.093010	-0.107888	0.300000
gen-1-101	0.033818	-0.310215	0.250000
gen-1-102	0.044021	-0.325839	0.333333
gen-1-103	0.034498	-0.294040	0.200000
gen-1-104	0.008959	-0.332346	0.230769
gen-1-105	0.022900	-0.281201	0.200000
gen-1-106	0.020534	-0.297673	0.166667
gen-1-107	0.037186	-0.306847	0.250000
gen-1-108	0.029756	-0.219733	0.083333
gen-1-109	0.018287	-0.287007	0.125000
gen-1-110	0.014919	-0.332241	0.562500
gen-1-111	0.023617	-0.289425	0.150000
gen-1-112	0.034071	-0.261376	0.100000
gen-1-113	0.067301	-0.253241	0.166667
gen-1-114	0.044151	-0.308900	0.466667
gen-1-115	0.020349	-0.205477	0.000000
gen-1-116	0.041149	-0.295831	0.222222
gen-1-117	0.077698	-0.199781	0.166667
gen-1-118	0.099336	-0.196102	0.333333
gen-1-119	0.044410	-0.294811	0.222222
gen-1-120	0.054184	-0.221734	0.142857
gen-1-121	0.101855	-0.255248	0.285714
gen-1-122	0.024151	-0.294056	0.166667
gen-1-123	0.055682	-0.281299	0.222222
gen-1-124	0.096073	-0.240071	0.294118
gen-1-125	0.023832	-0.222655	0.066667
gen-1-126	0.093942	-0.201496	0.333333
gen-1-127	0.090351	-0.187127	0.166667
gen-1-128	0.025178	-0.320606	0.250000
gen-1-129	0.028709	-0.273837	0.111111
gen-1-130	0.068802	-0.253047	0.222222
gen-1-131	0.041911	-0.320419	0.300000
gen-1-132	0.038443	-0.292895	0.200000
gen-1-133	0.071838	-0.303187	0.350000
gen-1-134	0.042940	-0.280729	0.250000
gen-1-135	0.000000	-0.106209	0.000000
gen-1-136	0.047162	-0.299206	0.250000
gen-1-137	0.037807	-0.329647	0.500000
gen-1-138	0.054530	-0.243313	0.166667
gen-1-139	0.054983	-0.302120	0.285714
gen-1-140	0.045930	-0.298103	0.250000
gen-1-141	0.040214	-0.272487	0.166667
gen-1-142	0.034883	-0.070899	0.100000
gen-1-143	0.045249	-0.307101	0.272727
gen-1-144	0.021555	-0.309783	0.200000
gen-1-145	0.042586	-0.319745	0.300000
gen-1-146	0.106147	-0.183432	0.181818
gen-1-147	0.040986	-0.316117	0.285714
gen-1-148	0.092171	-0.211929	0.200000
gen-1-149	0.016694	-0.228701	0.050000
gen-1-150	0.028367	-0.343049	0.333333
gen-1-151	0.035613	-0.277216	0.142857
gen-1-152	0.001846	-0.345267	0.250000
gen-1-153	0.044805	-0.259296	0.200000
gen-1-154	0.048942	-0.295092	0.250000
gen-1-155	0.047472	-0.335301	0.375000
gen-1-156	0.040205	-0.288333	0.200000
gen-1-157	0.072893	-0.348619	0.500000
gen-1-158	0.012092	-0.106601	0.062500
gen-1-159	0.062904	-0.234939	0.166667
gen-1-160	0.096283	-0.197091	0.142857
gen-1-161	0.004828	-0.261727	0.000000
gen-1-162	0.090379	-0.205058	0.333333
gen-1-163	0.000000	-0.167411	0.000000
gen-1-164	0.061673	-0.282360	0.250000
gen-1-165	0.072124	-0.284979	0.285714
gen-1-166	0.046583	-0.303549	0.266667
gen-1-167	0.052049	-0.318744	0.333333
gen-1-168	0.066022	-0.231821	0.166667
gen-1-169	0.031393	-0.261427	0.090909
gen-1-170	0.069625	-0.225813	0.333333
gen-1-171	0.042694	-0.301339	0.250000
gen-1-172	0.049410	-0.254690	0.200000
gen-1-173	0.000000	-0.302549	0.600000
gen-1-174	0.035354	-0.301626	0.222222
gen-1-175	0.052226	-0.333247	0.500000
gen-1-176	0.047575	-0.272967	0.166667
gen-1-177	0.106972	-0.188465	0.333333
gen-1-178	0.050548	-0.314606	0.312500
gen-1-179	0.020245	-0.328457	0.250000
gen-1-180	0.061722	-0.333964	0.416667
gen-1-181	0.017584	-0.236197	0.071429
gen-1-182	0.048898	-0.295136	0.250000
gen-1-183	0.029007	-0.316777	0.250000
gen-1-184	0.112648	-0.308865	0.500000
gen-1-185	0.049729	-0.287918	0.285714
gen-1-186	0.042845	-0.261990	0.153846
gen-1-187	0.011800	-0.128410	0.000000
gen-1-188	0.037905	-0.259937	0.166667
gen-1-189	0.039377	-0.330482	0.333333
gen-1-190	0.013418	-0.317921	0.200000
gen-1-191	0.023321	-0.218797	0.000000
gen-1-192	0.109767	-0.185671	0.333333
gen-1-193	0.037348	-0.284500	0.222222
gen-1-194	0.066782	-0.242608	0.187500
gen-1-195	0.037676	-0.265193	0.142857
gen-1-196	0.045382	-0.232097	0.166667
gen-1-197	0.019743	-0.279033	0.166667
gen-1-198	0.022174	-0.288654	0.142857
gen-2-0	0.013708	-0.057374	0.066667
gen-2-1	0.029503	-0.288704	0.166667
gen-2-2	0.045002	-0.259098	0.200000
gen-2-3	0.083966	-0.193513	0.166667
gen-2-4	0.025678	-0.281155	0.125000
gen-2-5	0.039142	-0.224431	0.052632
gen-2-6	0.081554	-0.201911	0.222222
gen-2-7	0.038049	-0.287960	0.181818
gen-2-8	0.049780	-0.222237	0.083333
gen-2-9	0.025626	-0.059613	0.133333
gen-2-10	0.034753	-0.257628	0.083333
gen-2-11	0.018268	0.018268	0.000000
gen-2-12	0.095296	-0.200141	0.333333
gen-2-13	0.050176	-0.293858	0.250000
gen-2-14	0.010283	-0.328938	0.222222
gen-2-15	0.055635	-0.272902	0.200000
gen-2-16	0.041471	-0.278788	0.166667
gen-2-17	0.060115	-0.309745	0.333333
gen-2-18	0.021645	-0.318780	0.500000
gen-2-19	0.039990	-0.291646	0.200000
gen-2-20	0.053607	-0.316253	0.333333
gen-2-21	0.022034	-0.095035	0.111111
gen-2-22	0.058262	-0.309881	0.363636
gen-2-23	0.077572	-0.208886	0.250000
gen-2-24	0.018324	-0.286970	0.125000
gen-2-25	0.032702	-0.306519	0.222222
gen-2-26	0.087354	-0.169510	0.500000
gen-2-27	0.034319	-0.264338	0.111111
gen-2-28	0.133941	-0.210092	0.250000
gen-2-29	0.084035	-0.210082	0.187500
gen-2-30	0.061574	-0.328947	0.400000
gen-2-31	0.043678	-0.260422	0.200000
gen-2-32	0.192283	0.165212	0.125000
gen-2-33	0.024579	-0.321788	0.250000
gen-2-34	0.002902	-0.245542	0.000000
gen-2-35	0.047843	-0.272417	0.166667
gen-2-36	0.032388	-0.313046	0.250000
gen-2-37	0.043229	-0.306267	0.333333
gen-2-38	0.074854	-0.253302	0.454545
gen-2-39	0.048339	-0.311190	0.300000
gen-2-40	0.020412	-0.292985	0.500000
gen-2-41	0.125595	-0.218439	0.250000
gen-2-42	0.037256	-0.224150	0.090909
gen-2-43	0.039473	-0.304560	0.250000
gen-2-44	0.029770	-0.332560	0.300000
gen-2-45	0.033337	-0.303644	0.222222
gen-2-46	0.047024	-0.324391	0.333333
gen-2-47	0.035895	-0.303326	0.222222
gen-2-48	0.018528	-0.274879	0.083333
gen-2-49	0.115664	-0.305848	0.500000
gen-2-50	0.033057	-0.324045	0.285714
gen-2-51	0.041105	-0.261764	0.142857
gen-2-52	0.107240	-0.103939	0.400000
gen-2-53	0.070541	-0.264551	0.300000
gen-2-54	0.021573	-0.304841	0.187500
gen-2-55	0.055763	-0.233816	0.181818
gen-2-56	0.028221	-0.330882	0.285714
gen-2-57	0.010459	-0.304431	0.150000
gen-2-58	0.066166	-0.245629	0.181818
gen-2-59	0.048679	-0.264808	0.250000
gen-2-60	0.003383	-0.202079	0.000000
gen-2-61	0.006827	-0.306002	0.142857
gen-2-62	0.030173	-0.241844	0.083333
gen-2-63	0.056216	-0.169610	0.000000
gen-2-64	0.081755	-0.213682	0.333333
gen-2-65	0.031138	-0.288245	0.555556
gen-2-66	0.019872	-0.253237	0.100000
gen-2-67	0.009829	-0.327138	0.214286
gen-2-68	0.029237	-0.317598	0.250000
gen-2-69	0.040317	-0.257526	0.166667
gen-2-70	0.040997	-0.303036	0.250000
gen-2-71	0.050482	-0.236931	0.111111
gen-2-72	0.049460	-0.285506	0.214286
gen-2-73	0.079092	-0.216346	0.333333
gen-2-74	0.035714	-0.301252	0.214286
gen-2-75	0.034891	-0.302090	0.222222
gen-2-76	0.065957	-0.271689	0.285714
gen-2-77	0.019612	-0.318549	0.222222
gen-2-78	0.058253	-0.337433	0.416667
gen-2-79	0.013111	-0.307431	0.166667
gen-2-80	0.047483	-0.270724	0.166667
gen-2-81	0.068443	-0.171353	0.181818
gen-2-82	0.040548	-0.296419	0.214286
gen-2-83	0.060016	-0.322757	0.375000
gen-2-84	0.028116	-0.285280	0.500000
gen-2-85	0.039813	-0.253595	0.083333
gen-2-86	0.051887	-0.317973	0.333333
gen-2-87	0.001400	0.001400	0.000000
gen-2-88	0.043823	-0.278025	0.222222
gen-2-89	0.034013	-0.310021	0.250000
gen-2-90	0.041014	-0.256532	0.100000
gen-2-91	0.003635	-0.316624	0.166667
gen-2-92	0.000681	-0.217000	0.000000
gen-2-93	0.026769	-0.335562	0.300000
gen-2-94	0.042618	-0.277642	0.166667
gen-2-95	0.033765	-0.312603	0.250000
gen-2-96	0.000000	-0.054141	0.250000
gen-2-97	0.005114	-0.315146	0.166667
gen-2-98	0.073071	-0.299123	0.333333
gen-2-99	0.034169	-0.309865	0.250000
gen-2-100	0.026459	-0.294860	0.166667
gen-2-101	0.105388	-0.190049	0.333333
gen-2-102	0.071013	-0.250835	0.222222
gen-2-103	0.053163	-0.283817	0.222222
gen-2-104	0.027350	-0.224302	0.083333
gen-2-105	0.030376	-0.300962	0.200000
gen-2-106	0.037381	-0.306652	0.250000
gen-2-107	0.042910	-0.303458	0.250000
gen-2-108	0.023145	-0.323223	0.250000
gen-2-109	0.049901	-0.204936	0.111111
gen-2-110	0.063694	-0.295835	0.300000
gen-2-111	0.043276	-0.285261	0.200000
gen-2-112	0.089052	-0.280807	0.333333
gen-2-113	0.015846	-0.253232	0.090909
gen-2-114	0.074108	-0.216947	0.166667
gen-2-115	0.100442	-0.271752	0.333333
gen-2-116	0.033819	-0.271475	0.125000
gen-2-117	0.052569	-0.265638	0.166667
gen-2-118	0.030596	-0.324300	0.272727
gen-2-119	0.000000	-0.298657	0.111111
gen-2-120	0.040157	-0.258790	0.100000
gen-2-121	0.030813	-0.331517	0.300000
gen-2-122	0.068867	0.016503	0.285714
gen-2-123	0.071439	-0.250409	0.222222
gen-2-124	0.078895	-0.198584	0.166667
gen-2-125	0.057998	-0.324775	0.375000
gen-2-126	0.036385	-0.268909	0.125000
gen-2-127	0.046322	-0.325094	0.333333
gen-2-128	0.035220	-0.308813	0.250000
gen-2-129	0.049663	-0.320197	0.333333
gen-2-130	0.022451	-0.239746	0.076923
gen-2-131	0.044307	-0.285164	0.200000
gen-2-132	0.021524	-0.253224	0.125000
gen-2-133	0.033715	-0.338479	0.333333
gen-2-134	0.005641	-0.260914	0.000000
gen-2-135	0.041473	-0.311169	0.277778
gen-2-136	0.042096	-0.171933	0.083333
gen-2-137	0.082869	-0.307651	0.400000
gen-2-138	0.042256	-0.327603	0.333333
gen-2-139	0.044781	-0.292199	0.222222
gen-2-140	0.039087	-0.295879	0.214286
gen-2-141	0.036091	-0.282116	0.166667
gen-2-142	0.066426	-0.264913	0.200000
gen-2-143	0.061573	-0.321200	0.375000
gen-2-144	0.034642	-0.311725	0.250000
gen-2-145	0.068935	-0.252913	0.222222
gen-2-146	0.041230	-0.330964	0.333333
gen-2-147	0.053192	-0.316668	0.333333
gen-2-148	0.031769	-0.322429	0.277778
gen-2-149	0.094940	0.023858	0.066667
gen-2-150	0.048880	-0.299822	0.250000
gen-2-151	0.040334	-0.277873	0.166667
gen-2-152	0.111484	-0.165995	0.166667
gen-2-153	0.045551	-0.298482	0.250000
gen-2-154	0.036681	-0.281526	0.166667
gen-2-155	0.127622	-0.149857	0.166667
gen-2-156	0.065248	-0.148696	0.600000
gen-2-157	0.009754	-0.116572	0.066667
gen-2-158	0.027438	-0.320097	0.250000
gen-2-159	0.029379	-0.268167	0.100000
gen-2-160	0.051675	-0.302523	0.277778
gen-2-161	0.010085	-0.311234	0.166667
gen-2-162	0.024074	-0.184429	0.090909
gen-2-163	0.047273	-0.287820	0.300000
gen-2-164	0.040658	-0.279602	0.166667
gen-2-165	0.031382	-0.260999	0.083333
gen-2-166	0.099024	-0.237957	0.222222
gen-2-167	0.065755	-0.232088	0.166667
gen-2-168	0.068001	-0.227437	0.333333
gen-2-169	0.023962	-0.227690	0.083333
gen-2-170	0.046942	-0.297092	0.250000
gen-2-171	0.003403	-0.245041	0.000000
gen-2-172	0.075106	-0.234284	0.187500
gen-2-173	0.086686	-0.199772	0.250000
gen-2-174	0.036295	-0.302926	0.222222
gen-2-175	0.058339	-0.311521	0.333333
gen-2-176	0.081906	-0.239942	0.222222
gen-2-177	0.038595	-0.283254	0.222222
gen-2-178	0.026716	-0.148366	0.000000
gen-2-179	0.035869	-0.292669	0.200000
gen-2-180	0.040203	-0.252177	0.083333
gen-2-181	0.013766	-0.308610	0.583333
gen-2-182	0.024685	-0.295856	0.166667
gen-2-183	0.055957	-0.326816	0.375000
gen-2-184	0.028313	-0.233093	0.090909
gen-2-185	0.036043	-0.307990	0.250000
gen-2-186	0.047326	-0.287766	0.300000
gen-2-187	0.040206	-0.237273	0.166667
gen-2-188	0.041075	-0.287462	0.200000
gen-2-189	0.059382	-0.327746	0.454545
gen-2-190	0.042929	-0.290036	0.214286
gen-2-191	0.015722	-0.304819	0.166667
gen-2-192	0.025818	-0.294442	0.166667
gen-2-193	0.060870	-0.298659	0.300000
gen-2-194	0.044895	-0.261133	0.166667
gen-2-195	0.014731	-0.242882	0.050000
gen-2-196	0.029093	-0.310128	0.222222
gen-2-197	0.032458	-0.314377	0.250000
gen-2-198	0.058389	-0.296712	0.285714
