Index	e_above_hull	formation_energy	Sn_fraction
gen-1-63	0.120239	-0.338671	0.181818
gen-1-64	0.114999	-0.344605	0.181818
gen-1-65	0.131552	-0.293528	0.181818
gen-1-66	0.124504	-0.344830	0.222222
gen-1-67	0.093318	-0.366432	0.166667
gen-1-68	0.103269	-0.229993	0.555556
gen-1-69	0.136976	-0.317513	0.200000
gen-1-70	0.010285	-0.212616	0.000000
gen-1-71	0.127359	-0.332391	0.166667
gen-1-72	0.091278	-0.346506	0.083333
gen-1-73	0.115440	-0.339049	0.200000
gen-1-74	0.131524	-0.328227	0.166667
gen-1-75	0.118293	-0.324477	0.166667
gen-1-76	0.109748	-0.331255	0.416667
gen-1-77	0.094184	-0.338036	0.166667
gen-1-78	0.151721	-0.161010	0.250000
gen-1-79	0.117265	-0.323156	0.250000
gen-1-80	0.087508	-0.340612	0.125000
gen-1-81	0.114087	-0.328865	0.375000
gen-1-82	0.094302	-0.329718	0.083333
gen-1-83	0.100794	-0.371274	0.250000
gen-1-84	0.069687	-0.304364	0.000000
gen-1-85	0.110267	-0.343207	0.142857
gen-1-86	0.126921	-0.304006	0.250000
gen-1-87	0.136394	-0.327589	0.200000
gen-1-88	0.119448	-0.336796	0.250000
gen-1-89	0.108234	-0.327267	0.200000
gen-1-90	0.112531	-0.330420	0.375000
gen-1-91	0.100115	-0.323905	0.083333
gen-1-92	0.117828	-0.337008	0.300000
gen-1-93	0.109498	-0.351377	0.350000
gen-1-94	0.139441	-0.300980	0.250000
gen-1-95	0.119138	-0.345115	0.277778
gen-1-96	0.125328	-0.262028	0.500000
gen-1-97	0.169785	-0.247190	0.333333
gen-1-98	0.095480	-0.330180	0.100000
gen-1-99	0.106423	-0.299590	0.500000
gen-1-100	0.134311	-0.115874	0.300000
gen-1-101	0.108342	-0.332079	0.250000
gen-1-102	0.123795	-0.321104	0.333333
gen-1-103	0.115681	-0.319820	0.200000
gen-1-104	0.103634	-0.356804	0.230769
gen-1-105	0.130899	-0.285613	0.200000
gen-1-106	0.103717	-0.328503	0.166667
gen-1-107	0.119026	-0.321395	0.250000
gen-1-108	0.105209	-0.274474	0.083333
gen-1-109	0.083537	-0.344583	0.125000
gen-1-110	0.095335	-0.256040	0.562500
gen-1-111	0.103349	-0.327231	0.150000
gen-1-112	0.115199	-0.329019	0.100000
gen-1-113	0.129358	-0.318685	0.166667
gen-1-114	0.131838	-0.268075	0.466667
gen-1-115	0.007258	-0.283258	0.000000
gen-1-116	0.118678	-0.329559	0.222222
gen-1-117	0.132276	-0.221469	0.166667
gen-1-118	0.171235	-0.245740	0.333333
gen-1-119	0.113717	-0.355617	0.222222
gen-1-120	0.107941	-0.254672	0.142857
gen-1-121	0.124495	-0.333004	0.285714
gen-1-122	0.097762	-0.334459	0.166667
gen-1-123	0.130134	-0.318103	0.222222
gen-1-124	0.157410	-0.270599	0.294118
gen-1-125	0.070521	-0.245287	0.066667
gen-1-126	0.196574	-0.220401	0.333333
gen-1-127	0.131463	-0.222283	0.166667
gen-1-128	0.108073	-0.344216	0.250000
gen-1-129	0.103341	-0.333961	0.111111
gen-1-130	0.140254	-0.286885	0.222222
gen-1-131	0.115533	-0.347680	0.300000
gen-1-132	0.117908	-0.336581	0.200000
gen-1-133	0.126495	-0.317626	0.350000
