Index	e_above_hull	formation_energy	Sn_fraction
mp-51	0.062011	-0.236739	0.000000
mp-52	0.209718	0.209718	0.000000
mp-53	0.205322	0.205322	0.250000
mp-54	0.048514	0.048514	0.000000
mp-55	0.119347	-0.069065	0.000000
mp-56	0.103435	-0.305106	0.285714
O-0	0.000000	-0.288962	0.333333
O-1	0.003592	-0.254058	0.000000
O-2	0.000000	-0.317240	0.000000
O-3	0.000000	-0.174859	0.000000
O-4	0.005947	-0.247071	0.000000
O-5	0.014100	-0.339431	0.500000
O-6	0.027601	-0.204575	0.000000
O-7	0.000000	-0.264929	0.000000
O-8	0.003385	-0.270210	0.000000
O-9	0.003075	-0.295675	0.000000
O-10	0.005165	-0.273096	0.000000
O-11	0.001158	-0.297592	0.000000
O-12	0.000025	-0.293792	0.000000
O-13	0.000000	-0.298750	0.000000
O-14	0.023283	-0.270533	0.000000
O-15	0.000000	-0.411875	0.272727
O-16	0.000000	-0.391981	0.222222
O-17	0.000000	-0.409722	0.250000
a-0	0.058875	-0.173301	0.000000
a-1	0.069510	-0.247730	0.000000
a-2	0.046393	-0.252358	0.000000
a-3	0.061811	-0.170365	0.000000
a-4	0.062147	-0.231669	0.000000
a-5	0.064787	-0.229029	0.000000
a-6	0.039993	-0.258757	0.000000
a-7	0.095171	-0.258360	0.500000
a-8	0.000000	-0.350329	0.190476
a-9	0.000000	-0.353531	0.500000
gen-1-0	0.138783	-0.228656	0.166667
gen-1-1	0.122674	-0.114849	0.052632
gen-1-2	0.111587	-0.228601	0.300000
gen-1-3	0.076680	-0.229222	0.083333
gen-1-4	0.126941	-0.220800	0.266667
gen-1-5	0.143261	-0.127388	0.076923
gen-1-6	0.119864	-0.177348	0.111111
gen-1-7	0.130106	-0.160711	0.550000
gen-1-8	0.107598	-0.229348	0.125000
gen-1-9	0.099639	-0.269839	0.333333
gen-1-10	0.084129	-0.228760	0.083333
gen-1-11	0.107837	-0.254304	0.285714
gen-1-12	0.119141	-0.270590	0.250000
gen-1-13	0.116857	-0.223330	0.300000
gen-1-14	0.107891	-0.227250	0.250000
gen-1-15	0.084138	-0.259709	0.100000
gen-1-16	0.105887	-0.219296	0.090909
gen-1-17	0.117413	-0.244728	0.285714
gen-1-18	0.117042	-0.218099	0.250000
gen-1-19	0.097985	-0.185182	0.083333
gen-1-20	0.123181	-0.236077	0.363636
gen-1-21	0.179067	-0.109895	0.333333
gen-1-22	0.190651	0.132858	0.133333
gen-1-23	0.122023	-0.252246	0.166667
gen-1-24	0.115599	-0.232124	0.142857
gen-1-25	0.112093	-0.240622	0.133333
gen-1-26	0.086154	-0.269235	0.125000
gen-1-27	0.124715	-0.149367	0.125000
gen-1-28	0.127048	-0.202933	0.363636
gen-1-29	0.147611	-0.117387	0.166667
gen-1-30	0.123121	-0.160047	0.083333
gen-1-31	0.130269	-0.264291	0.230769
gen-1-32	0.110221	-0.234706	0.166667
gen-1-33	0.116031	-0.219110	0.250000
gen-1-34	0.075648	-0.119320	0.052632
gen-1-35	0.134352	-0.159561	0.200000
gen-1-36	0.124188	-0.164775	0.333333
gen-1-37	0.165100	-0.123863	0.333333
gen-1-38	0.166698	-0.108945	0.416667
gen-1-39	0.147952	-0.086412	0.100000
gen-1-40	0.122170	-0.171742	0.200000
gen-1-41	0.114773	-0.227866	0.333333
gen-1-42	0.101941	-0.258591	0.333333
gen-1-43	0.114615	-0.258052	0.300000
gen-1-44	0.105652	-0.220070	0.105263
gen-1-45	0.142884	-0.178307	0.357143
gen-1-46	0.095607	-0.223704	0.125000
gen-1-47	0.156771	-0.150663	0.300000
gen-1-48	0.221329	0.221330	0.200000
gen-1-49	0.184781	-0.088206	0.222222
gen-1-50	0.106083	-0.229058	0.250000
gen-1-51	0.120873	-0.158661	0.100000
gen-1-52	0.120460	-0.175574	0.142857
gen-1-53	0.191845	-0.097118	0.333333
gen-1-54	0.093684	-0.240511	0.055556
gen-1-55	0.130737	-0.126273	0.111111
gen-1-56	0.132174	-0.192573	0.333333
gen-1-57	0.140035	-0.124963	0.166667
gen-1-58	0.151107	-0.113891	0.166667
gen-1-59	0.098706	-0.264143	0.200000
gen-1-60	0.088182	-0.228611	0.052632
gen-1-61	0.103255	-0.226660	0.090909
gen-1-62	0.097440	-0.278643	0.250000
gen-1-63	0.115362	-0.266083	0.181818
gen-1-64	0.111313	-0.259688	0.181818
gen-1-65	0.128393	-0.182641	0.181818
gen-1-66	0.120792	-0.266135	0.222222
gen-1-67	0.089708	-0.284561	0.166667
gen-1-68	0.133190	-0.120256	0.555556
gen-1-69	0.134529	-0.228320	0.200000
gen-1-70	0.120153	-0.068259	0.000000
gen-1-71	0.123966	-0.250303	0.166667
gen-1-72	0.087254	-0.249255	0.083333
gen-1-73	0.113632	-0.249216	0.200000
gen-1-74	0.127911	-0.246357	0.166667
gen-1-75	0.117411	-0.227517	0.166667
gen-1-76	0.110495	-0.237590	0.416667
gen-1-77	0.092371	-0.232931	0.166667
gen-1-78	0.190978	-0.025744	0.250000
gen-1-79	0.112522	-0.222619	0.250000
gen-1-80	0.085523	-0.233788	0.125000
gen-1-81	0.111956	-0.233406	0.375000
gen-1-82	0.091255	-0.221634	0.083333
gen-1-83	0.096066	-0.293664	0.250000
gen-1-84	0.094285	-0.185226	0.000000
gen-1-85	0.106605	-0.256876	0.142857
gen-1-86	0.122546	-0.196218	0.250000
gen-1-87	0.132532	-0.245635	0.200000
gen-1-88	0.115219	-0.247217	0.250000
gen-1-89	0.105888	-0.224207	0.200000
gen-1-90	0.111594	-0.233769	0.375000
gen-1-91	0.097531	-0.215358	0.083333
gen-1-92	0.111343	-0.245221	0.300000
gen-1-93	0.107628	-0.268307	0.350000
gen-1-94	0.134767	-0.200374	0.250000
gen-1-95	0.113948	-0.260390	0.277778
gen-1-96	0.139935	-0.158873	0.500000
gen-1-97	0.163556	-0.125406	0.333333
gen-1-98	0.093073	-0.222643	0.100000
gen-1-99	0.117820	-0.201509	0.500000
gen-1-100	0.197181	0.023803	0.300000
gen-1-101	0.104350	-0.230791	0.250000
gen-1-102	0.118344	-0.224295	0.333333
gen-1-103	0.113385	-0.216710	0.200000
gen-1-104	0.099525	-0.271468	0.230769
gen-1-105	0.124216	-0.169697	0.200000
gen-1-106	0.101206	-0.224096	0.166667
gen-1-107	0.113604	-0.221538	0.250000
gen-1-108	0.104711	-0.201191	0.083333
gen-1-109	0.081921	-0.237389	0.125000
gen-1-110	0.121711	-0.153426	0.562500
gen-1-111	0.101050	-0.221856	0.150000
gen-1-112	0.111131	-0.241714	0.100000
gen-1-113	0.128723	-0.225302	0.166667
gen-1-114	0.140390	-0.163745	0.466667
gen-1-115	0.092836	-0.148198	0.000000
gen-1-116	0.115792	-0.234742	0.222222
gen-1-117	0.170458	-0.094540	0.166667
gen-1-118	0.165710	-0.123253	0.333333
gen-1-119	0.110820	-0.276107	0.222222
gen-1-120	0.140867	-0.129322	0.142857
gen-1-121	0.119419	-0.242722	0.285714
gen-1-122	0.095786	-0.229516	0.166667
gen-1-123	0.127057	-0.223478	0.222222
gen-1-124	0.152322	-0.158372	0.294118
gen-1-125	0.136191	-0.114428	0.066667
gen-1-126	0.188724	-0.100239	0.333333
gen-1-127	0.170119	-0.094879	0.166667
gen-1-128	0.103943	-0.251669	0.250000
gen-1-129	0.102675	-0.234165	0.111111
gen-1-130	0.136458	-0.176731	0.222222
gen-1-131	0.110693	-0.261974	0.300000
gen-1-132	0.116221	-0.246628	0.200000
gen-1-133	0.122870	-0.220859	0.350000
gen-1-134	0.129293	-0.177839	0.250000
gen-1-135	0.155255	0.061048	0.000000
gen-1-136	0.128120	-0.234316	0.250000
gen-1-137	0.121257	-0.186671	0.500000
gen-1-138	0.136519	-0.158631	0.166667
gen-1-139	0.123886	-0.238255	0.285714
gen-1-140	0.113722	-0.221419	0.250000
gen-1-141	0.122164	-0.252998	0.166667
gen-1-142	0.185310	0.098622	0.100000
gen-1-143	0.114634	-0.237689	0.272727
gen-1-144	0.099006	-0.263843	0.200000
gen-1-145	0.120127	-0.252540	0.300000
gen-1-146	0.176635	-0.101506	0.181818
gen-1-147	0.108360	-0.253781	0.285714
gen-1-148	0.156799	-0.137113	0.200000
gen-1-149	0.121676	-0.132577	0.050000
gen-1-150	0.101094	-0.259438	0.333333
gen-1-151	0.108617	-0.239106	0.142857
gen-1-152	0.092716	-0.317006	0.250000
gen-1-153	0.118613	-0.175300	0.200000
gen-1-154	0.119941	-0.215200	0.250000
gen-1-155	0.114300	-0.231062	0.375000
gen-1-156	0.112396	-0.217699	0.200000
gen-1-157	0.099658	-0.253874	0.500000
gen-1-158	0.168252	0.066968	0.062500
gen-1-159	0.135485	-0.159665	0.166667
gen-1-160	0.138774	-0.157260	0.142857
gen-1-161	0.080187	-0.218563	0.000000
gen-1-162	0.188691	-0.100271	0.333333
gen-1-163	0.131639	-0.019091	0.000000
gen-1-164	0.110412	-0.224729	0.250000
gen-1-165	0.124705	-0.237436	0.285714
gen-1-166	0.121750	-0.225992	0.266667
gen-1-167	0.116214	-0.237160	0.333333
gen-1-168	0.140079	-0.155071	0.166667
gen-1-169	0.105765	-0.242582	0.090909
gen-1-170	0.124302	-0.164661	0.333333
gen-1-171	0.115834	-0.219307	0.250000
gen-1-172	0.129080	-0.164832	0.200000
gen-1-173	0.132757	-0.095344	0.600000
gen-1-174	0.111834	-0.238700	0.222222
gen-1-175	0.124520	-0.198609	0.500000
gen-1-176	0.126167	-0.227858	0.166667
gen-1-177	0.186511	-0.102451	0.333333
gen-1-178	0.118566	-0.242841	0.312500
gen-1-179	0.107363	-0.282368	0.250000
gen-1-180	0.105764	-0.242321	0.416667
gen-1-181	0.122652	-0.137267	0.071429
gen-1-182	0.120908	-0.214233	0.250000
gen-1-183	0.100702	-0.254910	0.250000
gen-1-184	0.104275	-0.249256	0.500000
gen-1-185	0.136303	-0.179047	0.285714
gen-1-186	0.116419	-0.193123	0.153846
gen-1-187	0.147427	0.021819	0.000000
gen-1-188	0.122805	-0.172345	0.166667
gen-1-189	0.110615	-0.232025	0.333333
gen-1-190	0.098738	-0.264110	0.200000
gen-1-191	0.117089	-0.147031	0.000000
gen-1-192	0.190076	-0.098886	0.333333
gen-1-193	0.125019	-0.188170	0.222222
gen-1-194	0.135943	-0.169741	0.187500
gen-1-195	0.125758	-0.239529	0.142857
gen-1-196	0.138673	-0.126325	0.166667
gen-1-197	0.087544	-0.263779	0.166667
gen-1-198	0.101652	-0.220226	0.142857
gen-2-0	0.184567	0.126775	0.066667
gen-2-1	0.099035	-0.226267	0.166667
gen-2-2	0.039220	-0.254692	0.200000
gen-2-3	0.011613	-0.253385	0.166667
gen-2-4	0.008856	-0.346533	0.125000
gen-2-5	0.029879	-0.250461	0.052632
gen-2-6	0.043317	-0.229669	0.222222
gen-2-7	0.029080	-0.341920	0.181818
gen-2-8	0.013371	-0.269797	0.083333
gen-2-9	0.014977	-0.042815	0.133333
gen-2-10	0.095394	-0.217495	0.083333
gen-2-11	0.179425	0.179425	0.000000
gen-2-12	0.173729	-0.115234	0.333333
gen-2-13	0.128464	-0.206677	0.250000
gen-2-14	0.106469	-0.280457	0.222222
gen-2-15	0.109312	-0.220783	0.200000
gen-2-16	0.117434	-0.256835	0.166667
gen-2-17	0.127012	-0.215628	0.333333
gen-2-18	0.032258	-0.252869	0.500000
gen-2-19	0.015578	-0.366286	0.200000
gen-2-20	0.024944	-0.317696	0.333333
gen-2-21	0.023697	-0.072624	0.111111
gen-2-22	0.039212	-0.290768	0.363636
gen-2-23	0.021577	-0.255403	0.250000
gen-2-24	0.022734	-0.296577	0.125000
gen-2-25	0.014530	-0.372397	0.222222
gen-2-26	0.025503	-0.191219	0.500000
gen-2-27	0.020603	-0.337740	0.111111
gen-2-28	0.034230	-0.300911	0.250000
gen-2-29	0.036967	-0.246102	0.187500
gen-2-30	0.022946	-0.324050	0.400000
gen-2-31	0.020220	-0.273692	0.200000
gen-2-32	0.006561	0.006561	0.125000
gen-2-33	0.015462	-0.346974	0.250000
gen-2-34	0.000040	-0.317200	0.000000
gen-2-35	0.018650	-0.355619	0.166667
gen-2-36	0.034247	-0.317271	0.250000
gen-2-37	0.041459	-0.274342	0.333333
gen-2-38	0.034535	-0.251637	0.454545
gen-2-39	0.031169	-0.309019	0.300000
gen-2-40	0.031619	-0.230706	0.500000
gen-2-41	0.035601	-0.299541	0.250000
gen-2-42	0.029173	-0.235897	0.090909
gen-2-43	0.027051	-0.308091	0.250000
gen-2-44	0.034473	-0.338194	0.300000
gen-2-45	0.022642	-0.327892	0.222222
gen-2-46	0.021439	-0.339093	0.333333
gen-2-47	0.022563	-0.364364	0.222222
gen-2-48	0.016138	-0.320372	0.083333
gen-2-49	0.008875	-0.344656	0.500000
gen-2-50	0.018023	-0.344118	0.285714
gen-2-51	0.020843	-0.344445	0.142857
gen-2-52	0.024112	-0.149265	0.400000
gen-2-53	0.024130	-0.283304	0.300000
gen-2-54	0.030405	-0.318899	0.187500
gen-2-55	0.034952	-0.243189	0.181818
gen-2-56	0.019615	-0.365921	0.285714
gen-2-57	0.011283	-0.355434	0.150000
gen-2-58	0.025450	-0.285584	0.181818
gen-2-59	0.042897	-0.249159	0.250000
gen-2-60	0.000000	-0.188412	0.000000
gen-2-61	0.000000	-0.347723	0.142857
gen-2-62	0.029637	-0.253530	0.083333
gen-2-63	0.000000	-0.241033	0.000000
gen-2-64	0.027608	-0.261354	0.333333
gen-2-65	0.026344	-0.227101	0.555556
gen-2-66	0.024133	-0.255401	0.100000
gen-2-67	0.005864	-0.372463	0.214286
gen-2-68	0.020747	-0.347148	0.250000
gen-2-69	0.029877	-0.265273	0.166667
gen-2-70	0.020921	-0.314220	0.250000
gen-2-71	0.009361	-0.287851	0.111111
gen-2-72	0.019972	-0.334960	0.214286
gen-2-73	0.027842	-0.261121	0.333333
gen-2-74	0.023671	-0.354656	0.214286
gen-2-75	0.019454	-0.331081	0.222222
gen-2-76	0.033390	-0.281961	0.285714
gen-2-77	0.018354	-0.379550	0.222222
gen-2-78	0.032613	-0.315472	0.416667
gen-2-79	0.005844	-0.348181	0.166667
gen-2-80	0.032642	-0.292660	0.166667
gen-2-81	0.025409	-0.200720	0.181818
gen-2-82	0.028300	-0.350028	0.214286
gen-2-83	0.027083	-0.318280	0.375000
gen-2-84	0.033702	-0.228623	0.500000
gen-2-85	0.021737	-0.314772	0.083333
gen-2-86	0.024877	-0.317763	0.333333
gen-2-87	0.009750	0.009750	0.000000
gen-2-88	0.036869	-0.276319	0.222222
gen-2-89	0.024388	-0.310753	0.250000
gen-2-90	0.024920	-0.290796	0.100000
gen-2-91	0.008939	-0.365330	0.166667
gen-2-92	0.009570	-0.210415	0.000000
gen-2-93	0.025803	-0.346864	0.300000
gen-2-94	0.027767	-0.346502	0.166667
gen-2-95	0.013445	-0.348991	0.250000
gen-2-96	0.012972	0.012972	0.250000
gen-2-97	0.000000	-0.374269	0.166667
gen-2-98	0.027286	-0.342192	0.333333
gen-2-99	0.026338	-0.308803	0.250000
gen-2-100	0.098182	-0.263767	0.166667
gen-2-101	0.185723	-0.103240	0.333333
gen-2-102	0.148979	-0.164210	0.222222
gen-2-103	0.126588	-0.223947	0.222222
gen-2-104	0.130994	-0.122021	0.083333
gen-2-105	0.108580	-0.254268	0.200000
gen-2-106	0.107618	-0.227523	0.250000
gen-2-107	0.108121	-0.254315	0.250000
gen-2-108	0.099691	-0.262744	0.250000
gen-2-109	0.110515	-0.196952	0.111111
gen-2-110	0.109823	-0.230364	0.300000
gen-2-111	0.105022	-0.225073	0.200000
gen-2-112	0.124925	-0.217714	0.333333
gen-2-113	0.075420	-0.249764	0.090909
gen-2-114	0.152768	-0.132332	0.166667
gen-2-115	0.136810	-0.232667	0.333333
gen-2-116	0.096710	-0.222601	0.125000
gen-2-117	0.114133	-0.211169	0.166667
gen-2-118	0.130035	-0.252063	0.272727
gen-2-119	0.082174	-0.276169	0.111111
gen-2-120	0.113539	-0.219492	0.100000
gen-2-121	0.108743	-0.263924	0.300000
gen-2-122	0.204840	0.204840	0.285714
gen-2-123	0.138472	-0.174717	0.222222
gen-2-124	0.162240	-0.102757	0.166667
gen-2-125	0.116509	-0.228854	0.375000
gen-2-126	0.101042	-0.218269	0.125000
gen-2-127	0.115517	-0.245015	0.333333
gen-2-128	0.112963	-0.222178	0.250000
gen-2-129	0.119089	-0.223550	0.333333
gen-2-130	0.120732	-0.149917	0.076923
gen-2-131	0.121844	-0.219168	0.200000
gen-2-132	0.115084	-0.158999	0.125000
gen-2-133	0.107787	-0.261691	0.333333
gen-2-134	0.046184	-0.252566	0.000000
gen-2-135	0.120791	-0.217154	0.277778
gen-2-136	0.138048	-0.059801	0.083333
gen-2-137	0.110024	-0.236972	0.400000
gen-2-138	0.110426	-0.232213	0.333333
gen-2-139	0.106109	-0.244425	0.222222
gen-2-140	0.113254	-0.241678	0.214286
gen-2-141	0.106005	-0.219297	0.166667
gen-2-142	0.134810	-0.228038	0.200000
gen-2-143	0.112420	-0.232942	0.375000
gen-2-144	0.110771	-0.251665	0.250000
gen-2-145	0.143576	-0.169613	0.222222
gen-2-146	0.111572	-0.257906	0.333333
gen-2-147	0.124886	-0.217754	0.333333
gen-2-148	0.107140	-0.249001	0.277778
gen-2-149	0.210003	0.152210	0.066667
gen-2-150	0.115072	-0.274659	0.250000
gen-2-151	0.108153	-0.217149	0.166667
gen-2-152	0.152285	-0.112713	0.166667
gen-2-153	0.120108	-0.215033	0.250000
gen-2-154	0.109898	-0.215404	0.166667
gen-2-155	0.178798	-0.086200	0.166667
gen-2-156	0.160898	-0.012480	0.600000
gen-2-157	0.166647	0.058611	0.066667
gen-2-158	0.105340	-0.270743	0.250000
gen-2-159	0.096226	-0.219490	0.100000
gen-2-160	0.118877	-0.237264	0.277778
gen-2-161	0.099421	-0.262527	0.166667
gen-2-162	0.072501	-0.179481	0.090909
gen-2-163	0.144332	-0.163102	0.300000
gen-2-164	0.115095	-0.259174	0.166667
gen-2-165	0.093369	-0.219520	0.083333
gen-2-166	0.137546	-0.212989	0.222222
gen-2-167	0.139417	-0.155733	0.166667
gen-2-168	0.188144	-0.100818	0.333333
gen-2-169	0.130413	-0.122602	0.083333
gen-2-170	0.117929	-0.217212	0.250000
gen-2-171	0.070492	-0.246748	0.000000
gen-2-172	0.138471	-0.167213	0.187500
gen-2-173	0.175961	-0.101019	0.250000
gen-2-174	0.121233	-0.265694	0.222222
gen-2-175	0.109090	-0.233550	0.333333
gen-2-176	0.162499	-0.150690	0.222222
gen-2-177	0.119194	-0.193995	0.222222
gen-2-178	0.083934	-0.148242	0.000000
gen-2-179	0.032827	-0.297267	0.200000
gen-2-180	0.017213	-0.295676	0.083333
gen-2-181	0.019807	-0.229199	0.583333
gen-2-182	0.016469	-0.337556	0.166667
gen-2-183	0.026058	-0.319305	0.375000
gen-2-184	0.030918	-0.234151	0.090909
gen-2-185	0.024901	-0.310241	0.250000
gen-2-186	0.045000	-0.262434	0.300000
gen-2-187	0.030046	-0.234952	0.166667
gen-2-188	0.026197	-0.303897	0.200000
gen-2-189	0.037943	-0.297978	0.454545
gen-2-190	0.029752	-0.301785	0.214286
gen-2-191	0.015444	-0.338581	0.166667
gen-2-192	0.025628	-0.348641	0.166667
gen-2-193	0.030419	-0.309769	0.300000
gen-2-194	0.025425	-0.342015	0.166667
gen-2-195	0.022469	-0.249876	0.050000
gen-2-196	0.019285	-0.367642	0.222222
gen-2-197	0.029427	-0.338468	0.250000
gen-2-198	0.029081	-0.309664	0.285714
