Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-1-24	0.110019	-0.327352	0.571429	0.285714	0.142857
gen-1-25	0.112083	-0.313814	0.733333	0.133333	0.133333
gen-1-26	0.085216	-0.357707	0.625000	0.250000	0.125000
gen-1-27	0.091557	-0.272399	0.375000	0.500000	0.125000
gen-1-28	0.123459	-0.306276	0.454545	0.181818	0.363636
gen-1-29	0.104262	-0.244662	0.333333	0.500000	0.166667
gen-1-30	0.100153	-0.278837	0.416667	0.500000	0.083333
gen-1-31	0.130179	-0.339606	0.692308	0.076923	0.230769
gen-1-32	0.105416	-0.331261	0.555556	0.277778	0.166667
gen-1-33	0.113938	-0.320309	0.500000	0.250000	0.250000
gen-1-34	0.063375	-0.180415	0.842105	0.105263	0.052632
gen-1-35	0.133317	-0.276405	0.400000	0.400000	0.200000
gen-1-36	0.124188	-0.285978	0.333333	0.333333	0.333333
gen-1-37	0.165100	-0.245066	0.333333	0.333333	0.333333
gen-1-38	0.152432	-0.227113	0.333333	0.250000	0.416667
gen-1-39	0.078653	-0.220723	0.300000	0.600000	0.100000
gen-1-40	0.121135	-0.288586	0.400000	0.400000	0.200000
gen-1-41	0.112893	-0.326029	0.500000	0.166667	0.333333
gen-1-42	0.099434	-0.349074	0.555556	0.111111	0.333333
gen-1-43	0.114051	-0.343606	0.600000	0.100000	0.300000
gen-1-44	0.101887	-0.322903	0.526316	0.368421	0.105263
gen-1-45	0.140064	-0.285477	0.428571	0.214286	0.357143
gen-1-46	0.092195	-0.329456	0.500000	0.375000	0.125000
gen-1-47	0.155934	-0.263864	0.400000	0.300000	0.300000
gen-1-48	0.049189	0.049189	0.000000	0.800000	0.200000
gen-1-49	0.155882	-0.213456	0.333333	0.444444	0.222222
gen-1-50	0.103991	-0.330256	0.500000	0.250000	0.250000
gen-1-51	0.093828	-0.279148	0.400000	0.500000	0.100000
gen-1-52	0.118981	-0.290550	0.428571	0.428571	0.142857
gen-1-53	0.191845	-0.218321	0.333333	0.333333	0.333333
gen-1-54	0.093267	-0.333432	0.611111	0.333333	0.055556
gen-1-55	0.072939	-0.255571	0.333333	0.555556	0.111111
gen-1-56	0.130921	-0.298416	0.444444	0.222222	0.333333
gen-1-57	0.096686	-0.252238	0.333333	0.500000	0.166667
gen-1-58	0.107758	-0.241165	0.333333	0.500000	0.166667
gen-1-59	0.095358	-0.353339	0.600000	0.200000	0.200000
gen-1-60	0.086126	-0.333361	0.526316	0.421053	0.052632
gen-1-61	0.099704	-0.327370	0.545455	0.363636	0.090909
gen-1-62	0.096045	-0.362562	0.625000	0.125000	0.250000
gen-1-63	0.115363	-0.338347	0.727273	0.090909	0.181818
gen-1-64	0.109432	-0.344519	0.636364	0.181818	0.181818
gen-1-65	0.125912	-0.292607	0.454545	0.363636	0.181818
gen-1-66	0.118621	-0.345306	0.666667	0.111111	0.222222
gen-1-67	0.088457	-0.365755	0.666667	0.166667	0.166667
gen-1-68	0.095146	-0.233364	0.333333	0.111111	0.555556
gen-1-69	0.131181	-0.317516	0.600000	0.200000	0.200000
gen-1-70	0.009991	-0.213125	0.250000	0.750000	0.000000
gen-1-71	0.122715	-0.331497	0.666667	0.166667	0.166667
gen-1-72	0.086629	-0.345005	0.583333	0.333333	0.083333
gen-1-73	0.110284	-0.338412	0.600000	0.200000	0.200000
gen-1-74	0.126660	-0.327552	0.666667	0.166667	0.166667
gen-1-75	0.112606	-0.324071	0.555556	0.277778	0.166667
gen-1-76	0.102505	-0.332718	0.500000	0.083333	0.416667
gen-1-77	0.088685	-0.337166	0.500000	0.333333	0.166667
gen-1-78	0.146122	-0.161503	0.250000	0.500000	0.250000
gen-1-79	0.110430	-0.323818	0.500000	0.250000	0.250000
gen-1-80	0.082111	-0.339540	0.500000	0.375000	0.125000
gen-1-81	0.107021	-0.330052	0.500000	0.125000	0.375000
gen-1-82	0.088549	-0.328904	0.500000	0.416667	0.083333
gen-1-83	0.094903	-0.371823	0.666667	0.083333	0.250000
gen-1-84	0.065386	-0.303211	0.444444	0.555556	0.000000
gen-1-85	0.105532	-0.342229	0.642857	0.214286	0.142857
gen-1-86	0.120175	-0.304329	0.450000	0.300000	0.250000
gen-1-87	0.130521	-0.327919	0.650000	0.150000	0.200000
gen-1-88	0.113591	-0.336896	0.583333	0.166667	0.250000
gen-1-89	0.101982	-0.327227	0.500000	0.300000	0.200000
gen-1-90	0.106659	-0.330414	0.500000	0.125000	0.375000
gen-1-91	0.094825	-0.322627	0.500000	0.416667	0.083333
gen-1-92	0.111343	-0.337687	0.550000	0.150000	0.300000
gen-1-93	0.103398	-0.352039	0.600000	0.050000	0.350000
gen-1-94	0.132675	-0.301573	0.500000	0.250000	0.250000
gen-1-95	0.113483	-0.345216	0.611111	0.111111	0.277778
gen-1-96	0.117175	-0.264789	0.400000	0.100000	0.500000
gen-1-97	0.163556	-0.246609	0.333333	0.333333	0.333333
gen-1-98	0.089826	-0.329306	0.500000	0.400000	0.100000
gen-1-99	0.098308	-0.302241	0.437500	0.062500	0.500000
gen-1-100	0.129053	-0.117046	0.200000	0.500000	0.300000
gen-1-101	0.102258	-0.331990	0.500000	0.250000	0.250000
gen-1-102	0.116464	-0.322459	0.500000	0.166667	0.333333
gen-1-103	0.109479	-0.319730	0.500000	0.300000	0.200000
gen-1-104	0.097378	-0.357417	0.615385	0.153846	0.230769
gen-1-105	0.123180	-0.286541	0.400000	0.400000	0.200000
gen-1-106	0.097520	-0.328330	0.500000	0.333333	0.166667
gen-1-107	0.111511	-0.322736	0.500000	0.250000	0.250000
gen-1-108	0.100464	-0.273901	0.750000	0.166667	0.083333
gen-1-109	0.078510	-0.343141	0.500000	0.375000	0.125000
gen-1-110	0.086086	-0.260522	0.375000	0.062500	0.562500
gen-1-111	0.097474	-0.326697	0.500000	0.350000	0.150000
gen-1-112	0.110799	-0.327640	0.650000	0.250000	0.100000
gen-1-113	0.124073	-0.318017	0.583333	0.250000	0.166667
gen-1-114	0.123337	-0.270875	0.400000	0.133333	0.466667
gen-1-115	0.006139	-0.281543	0.333333	0.666667	0.000000
gen-1-116	0.113002	-0.329273	0.555556	0.222222	0.222222
gen-1-117	0.127110	-0.221814	0.333333	0.500000	0.166667
gen-1-118	0.165710	-0.244456	0.333333	0.333333	0.333333
gen-1-119	0.108650	-0.355277	0.666667	0.111111	0.222222
gen-1-120	0.103342	-0.254172	0.357143	0.500000	0.142857
gen-1-121	0.119020	-0.332746	0.571429	0.142857	0.285714
gen-1-122	0.092100	-0.333750	0.500000	0.333333	0.166667
gen-1-123	0.124267	-0.318008	0.555556	0.222222	0.222222
gen-1-124	0.151337	-0.270162	0.411765	0.294118	0.294118
gen-1-125	0.066833	-0.245345	0.333333	0.600000	0.066667
gen-1-126	0.188724	-0.221442	0.333333	0.333333	0.333333
gen-1-127	0.126770	-0.222154	0.333333	0.500000	0.166667
gen-1-128	0.102199	-0.344228	0.562500	0.187500	0.250000
gen-1-129	0.098335	-0.332743	0.555556	0.333333	0.111111
gen-1-130	0.134000	-0.286622	0.444444	0.333333	0.222222
gen-1-131	0.110128	-0.347528	0.600000	0.100000	0.300000
gen-1-132	0.112873	-0.335824	0.600000	0.200000	0.200000
gen-1-133	0.119768	-0.318415	0.500000	0.150000	0.350000
gen-1-134	0.127450	-0.290558	0.416667	0.333333	0.250000
gen-1-135	0.010461	-0.101097	0.125000	0.875000	0.000000
gen-1-136	0.126492	-0.323995	0.583333	0.166667	0.250000
gen-1-137	0.099940	-0.290284	0.416667	0.083333	0.500000
gen-1-138	0.135225	-0.274385	0.416667	0.416667	0.166667
gen-1-139	0.123487	-0.328279	0.571429	0.142857	0.285714
gen-1-140	0.111629	-0.322618	0.500000	0.250000	0.250000
gen-1-141	0.122164	-0.326512	0.722222	0.111111	0.166667
gen-1-142	0.059712	-0.063337	0.100000	0.800000	0.100000
gen-1-143	0.113619	-0.331776	0.545455	0.181818	0.272727
gen-1-144	0.095658	-0.353039	0.600000	0.200000	0.200000
gen-1-145	0.119563	-0.338094	0.600000	0.100000	0.300000
gen-1-146	0.152520	-0.224039	0.363636	0.454545	0.181818
gen-1-147	0.107961	-0.343805	0.571429	0.142857	0.285714
gen-1-148	0.155764	-0.253957	0.400000	0.400000	0.200000
gen-1-149	0.056394	-0.261798	0.350000	0.600000	0.050000
gen-1-150	0.098587	-0.349921	0.555556	0.111111	0.333333
gen-1-151	0.103037	-0.334333	0.571429	0.285714	0.142857
gen-1-152	0.092716	-0.383644	0.750000	0.000000	0.250000
gen-1-153	0.117578	-0.292144	0.400000	0.400000	0.200000
gen-1-154	0.117848	-0.316399	0.500000	0.250000	0.250000
gen-1-155	0.109365	-0.327708	0.500000	0.125000	0.375000
gen-1-156	0.108490	-0.320719	0.500000	0.300000	0.200000
gen-1-157	0.085558	-0.345966	0.500000	0.000000	0.500000
gen-1-158	0.039784	-0.092901	0.125000	0.812500	0.062500
gen-1-159	0.134192	-0.275419	0.416667	0.416667	0.166667
gen-1-160	0.137296	-0.272235	0.428571	0.428571	0.142857
gen-1-161	0.080188	-0.328868	0.500000	0.500000	0.000000
gen-1-162	0.188691	-0.221474	0.333333	0.333333	0.333333
gen-1-163	0.007624	-0.170869	0.200000	0.800000	0.000000
gen-1-164	0.108320	-0.325928	0.500000	0.250000	0.250000
gen-1-165	0.124306	-0.327460	0.571429	0.142857	0.285714
gen-1-166	0.120448	-0.321975	0.533333	0.200000	0.266667
gen-1-167	0.113958	-0.330716	0.533333	0.133333	0.333333
gen-1-168	0.138785	-0.270825	0.416667	0.416667	0.166667
gen-1-169	0.105082	-0.330725	0.636364	0.272727	0.090909
gen-1-170	0.124301	-0.285864	0.333333	0.333333	0.333333
gen-1-171	0.113742	-0.320506	0.500000	0.250000	0.250000
gen-1-172	0.128045	-0.281676	0.400000	0.400000	0.200000
gen-1-173	0.084218	-0.211442	0.300000	0.100000	0.600000
gen-1-174	0.109044	-0.333230	0.555556	0.222222	0.222222
gen-1-175	0.105609	-0.298381	0.444444	0.055556	0.500000
gen-1-176	0.121517	-0.320573	0.583333	0.250000	0.166667
gen-1-177	0.186512	-0.223654	0.333333	0.333333	0.333333
gen-1-178	0.117509	-0.333123	0.562500	0.125000	0.312500
gen-1-179	0.106200	-0.360526	0.666667	0.083333	0.250000
gen-1-180	0.097774	-0.337449	0.500000	0.083333	0.416667
gen-1-181	0.066548	-0.264719	0.357143	0.571429	0.071429
gen-1-182	0.118816	-0.315431	0.500000	0.250000	0.250000
gen-1-183	0.098958	-0.347469	0.562500	0.187500	0.250000
gen-1-184	0.090175	-0.341348	0.500000	0.000000	0.500000
gen-1-185	0.135107	-0.288820	0.428571	0.285714	0.285714
gen-1-186	0.113921	-0.303142	0.461538	0.384615	0.153846
gen-1-187	0.014177	-0.134566	0.166667	0.833333	0.000000
gen-1-188	0.121511	-0.288099	0.416667	0.416667	0.166667
gen-1-189	0.108735	-0.330188	0.500000	0.166667	0.333333
gen-1-190	0.095390	-0.353306	0.600000	0.200000	0.200000
gen-1-191	0.065071	-0.271160	0.400000	0.600000	0.000000
gen-1-192	0.190076	-0.220090	0.333333	0.333333	0.333333
gen-1-193	0.122562	-0.298060	0.444444	0.333333	0.222222
gen-1-194	0.133914	-0.281856	0.437500	0.375000	0.187500
gen-1-195	0.125758	-0.315008	0.714286	0.142857	0.142857
gen-1-196	0.095325	-0.253599	0.333333	0.500000	0.166667
gen-1-197	0.081881	-0.329614	0.777778	0.055556	0.166667
gen-1-198	0.098122	-0.325328	0.500000	0.357143	0.142857
gen-2-0	0.041027	-0.041007	0.066667	0.866667	0.066667
gen-2-1	0.095348	-0.330502	0.500000	0.333333	0.166667
gen-2-2	0.137824	-0.271898	0.400000	0.400000	0.200000
gen-2-3	0.111303	-0.237621	0.333333	0.500000	0.166667
gen-2-4	0.101240	-0.341682	0.625000	0.250000	0.125000
gen-2-5	0.092165	-0.278737	0.421053	0.526316	0.052632
gen-2-6	0.151691	-0.217647	0.333333	0.444444	0.222222
gen-2-7	0.127181	-0.326770	0.636364	0.181818	0.181818
gen-2-8	0.098019	-0.280971	0.416667	0.500000	0.083333
gen-2-9	0.052589	-0.029444	0.066667	0.800000	0.133333
gen-2-10	0.092688	-0.324765	0.500000	0.416667	0.083333
gen-2-11	0.000000	0.000000	0.000000	1.000000	0.000000
gen-2-12	0.173729	-0.236437	0.333333	0.333333	0.333333
gen-2-13	0.126372	-0.307876	0.500000	0.250000	0.250000
gen-2-14	0.104299	-0.359628	0.666667	0.111111	0.222222
gen-2-15	0.105406	-0.323803	0.500000	0.300000	0.200000
gen-2-16	0.116183	-0.338029	0.666667	0.166667	0.166667
gen-2-17	0.125132	-0.313791	0.500000	0.166667	0.333333
gen-2-18	0.102983	-0.266591	0.375000	0.125000	0.500000
gen-2-19	0.123497	-0.338191	0.666667	0.133333	0.200000
gen-2-20	0.111527	-0.327396	0.500000	0.166667	0.333333
gen-2-21	0.060759	-0.075963	0.111111	0.777778	0.111111
gen-2-22	0.126324	-0.303411	0.454545	0.181818	0.363636
gen-2-23	0.151779	-0.227766	0.333333	0.416667	0.250000
gen-2-24	0.088691	-0.332961	0.500000	0.375000	0.125000
gen-2-25	0.120941	-0.342986	0.666667	0.111111	0.222222
gen-2-26	0.133394	-0.174230	0.250000	0.250000	0.500000
gen-2-27	0.116511	-0.325049	0.666667	0.222222	0.111111
gen-2-28	0.143606	-0.290641	0.500000	0.250000	0.250000
gen-2-29	0.135749	-0.251174	0.375000	0.437500	0.187500
gen-2-30	0.100454	-0.335509	0.500000	0.100000	0.400000
gen-2-31	0.116739	-0.292982	0.400000	0.400000	0.200000
gen-2-32	0.045805	0.045805	0.000000	0.875000	0.125000
gen-2-33	0.098363	-0.352124	0.583333	0.166667	0.250000
gen-2-34	0.070823	-0.342898	0.600000	0.400000	0.000000
gen-2-35	0.119289	-0.334923	0.666667	0.166667	0.166667
gen-2-36	0.110260	-0.333731	0.550000	0.200000	0.250000
gen-2-37	0.140382	-0.284163	0.416667	0.250000	0.333333
gen-2-38	0.124914	-0.255731	0.363636	0.181818	0.454545
gen-2-39	0.120230	-0.319056	0.500000	0.200000	0.300000
gen-2-40	0.109390	-0.239535	0.333333	0.166667	0.500000
gen-2-41	0.141492	-0.292755	0.500000	0.250000	0.250000
gen-2-42	0.074446	-0.268708	0.363636	0.545455	0.090909
gen-2-43	0.107003	-0.327245	0.500000	0.250000	0.250000
gen-2-44	0.111413	-0.346244	0.600000	0.100000	0.300000
gen-2-45	0.113869	-0.328405	0.555556	0.222222	0.222222
gen-2-46	0.116185	-0.332323	0.555556	0.111111	0.333333
gen-2-47	0.123374	-0.340553	0.666667	0.111111	0.222222
gen-2-48	0.091851	-0.339783	0.583333	0.333333	0.083333
gen-2-49	0.090314	-0.341209	0.500000	0.000000	0.500000
gen-2-50	0.110574	-0.341192	0.571429	0.142857	0.285714
gen-2-51	0.124058	-0.316708	0.714286	0.142857	0.142857
gen-2-52	0.133145	-0.112954	0.200000	0.400000	0.400000
gen-2-53	0.146748	-0.273051	0.400000	0.300000	0.300000
gen-2-54	0.099192	-0.340937	0.562500	0.250000	0.187500
gen-2-55	0.118421	-0.258138	0.363636	0.454545	0.181818
gen-2-56	0.108993	-0.356693	0.642857	0.071429	0.285714
gen-2-57	0.099354	-0.350342	0.650000	0.200000	0.150000
gen-2-58	0.127240	-0.291279	0.454545	0.363636	0.181818
gen-2-59	0.144092	-0.265796	0.375000	0.375000	0.250000
gen-2-60	0.002550	-0.220566	0.250000	0.750000	0.000000
gen-2-61	0.088245	-0.349125	0.571429	0.285714	0.142857
gen-2-62	0.092042	-0.286947	0.416667	0.500000	0.083333
gen-2-63	0.029540	-0.258142	0.333333	0.666667	0.000000
gen-2-64	0.159115	-0.251051	0.333333	0.333333	0.333333
gen-2-65	0.099343	-0.229167	0.333333	0.111111	0.555556
gen-2-66	0.090511	-0.282465	0.400000	0.500000	0.100000
gen-2-67	0.094091	-0.364397	0.642857	0.142857	0.214286
gen-2-68	0.102903	-0.350832	0.600000	0.150000	0.250000
gen-2-69	0.122365	-0.287245	0.416667	0.416667	0.166667
gen-2-70	0.110141	-0.324107	0.500000	0.250000	0.250000
gen-2-71	0.115402	-0.294023	0.444444	0.444444	0.111111
gen-2-72	0.108078	-0.336490	0.571429	0.214286	0.214286
gen-2-73	0.160430	-0.249736	0.333333	0.333333	0.333333
gen-2-74	0.117292	-0.341196	0.642857	0.142857	0.214286
gen-2-75	0.106026	-0.336249	0.555556	0.222222	0.222222
gen-2-76	0.144917	-0.279009	0.428571	0.285714	0.285714
gen-2-77	0.111415	-0.357610	0.722222	0.055556	0.222222
gen-2-78	0.110887	-0.324336	0.500000	0.083333	0.416667
gen-2-79	0.081894	-0.360195	0.583333	0.250000	0.166667
gen-2-80	0.100165	-0.325685	0.500000	0.333333	0.166667
gen-2-81	0.108429	-0.196431	0.272727	0.545455	0.181818
gen-2-82	0.126860	-0.331628	0.642857	0.142857	0.214286
gen-2-83	0.108962	-0.328111	0.500000	0.125000	0.375000
gen-2-84	0.108709	-0.240215	0.333333	0.166667	0.500000
gen-2-85	0.106021	-0.325613	0.583333	0.333333	0.083333
gen-2-86	0.111390	-0.327532	0.500000	0.166667	0.333333
gen-2-87	0.023252	0.023252	0.000000	1.000000	0.000000
gen-2-88	0.127068	-0.293554	0.444444	0.333333	0.222222
gen-2-89	0.105491	-0.328757	0.500000	0.250000	0.250000
gen-2-90	0.109385	-0.309747	0.500000	0.400000	0.100000
gen-2-91	0.095180	-0.359032	0.666667	0.166667	0.166667
gen-2-92	0.014836	-0.248571	0.300000	0.700000	0.000000
gen-2-93	0.109324	-0.348333	0.600000	0.100000	0.300000
gen-2-94	0.126877	-0.327335	0.666667	0.166667	0.166667
gen-2-95	0.096595	-0.353892	0.583333	0.166667	0.250000
gen-2-96	0.018484	0.018484	0.000000	0.750000	0.250000
gen-2-97	0.092437	-0.361775	0.666667	0.166667	0.166667
gen-2-98	0.109003	-0.344298	0.583333	0.083333	0.333333
gen-2-99	0.106592	-0.327655	0.500000	0.250000	0.250000
gen-2-100	0.094862	-0.352641	0.611111	0.222222	0.166667
gen-2-101	0.185723	-0.224443	0.333333	0.333333	0.333333
gen-2-102	0.146521	-0.274101	0.444444	0.333333	0.222222
gen-2-103	0.123798	-0.318477	0.555556	0.222222	0.222222
gen-2-104	0.065971	-0.252331	0.333333	0.583333	0.083333
gen-2-105	0.105233	-0.343464	0.600000	0.200000	0.200000
gen-2-106	0.105525	-0.328722	0.500000	0.250000	0.250000
gen-2-107	0.106494	-0.343993	0.583333	0.166667	0.250000
gen-2-108	0.098064	-0.352423	0.583333	0.166667	0.250000
gen-2-109	0.102389	-0.264810	0.777778	0.111111	0.111111
gen-2-110	0.109544	-0.329742	0.500000	0.200000	0.300000
gen-2-111	0.101116	-0.328093	0.500000	0.300000	0.200000
gen-2-112	0.123045	-0.315877	0.500000	0.166667	0.333333
gen-2-113	0.075012	-0.325340	0.727273	0.181818	0.090909
gen-2-114	0.137456	-0.251926	0.388889	0.444444	0.166667
gen-2-115	0.133990	-0.319311	0.583333	0.083333	0.333333
gen-2-116	0.093299	-0.328353	0.500000	0.375000	0.125000
gen-2-117	0.110447	-0.315403	0.500000	0.333333	0.166667
gen-2-118	0.129528	-0.333583	0.636364	0.090909	0.272727
gen-2-119	0.082174	-0.359387	0.666667	0.222222	0.111111
gen-2-120	0.109633	-0.319243	0.550000	0.350000	0.100000
gen-2-121	0.108179	-0.349477	0.600000	0.100000	0.300000
gen-2-122	0.035822	0.035822	0.000000	0.714286	0.285714
gen-2-123	0.136015	-0.284607	0.444444	0.333333	0.222222
gen-2-124	0.118892	-0.230032	0.333333	0.500000	0.166667
gen-2-125	0.111574	-0.325499	0.500000	0.125000	0.375000
gen-2-126	0.097630	-0.324021	0.500000	0.375000	0.125000
gen-2-127	0.113010	-0.335498	0.555556	0.111111	0.333333
gen-2-128	0.110871	-0.323377	0.500000	0.250000	0.250000
gen-2-129	0.117209	-0.321714	0.500000	0.166667	0.333333
gen-2-130	0.079921	-0.273372	0.384615	0.538462	0.076923
gen-2-131	0.118124	-0.317580	0.533333	0.266667	0.200000
gen-2-132	0.081926	-0.282031	0.375000	0.500000	0.125000
gen-2-133	0.104967	-0.348335	0.583333	0.083333	0.333333
gen-2-134	0.046184	-0.362871	0.500000	0.500000	0.000000
gen-2-135	0.119706	-0.317341	0.500000	0.222222	0.277778
gen-2-136	0.049654	-0.201631	0.250000	0.666667	0.083333
gen-2-137	0.103256	-0.332707	0.500000	0.100000	0.400000
gen-2-138	0.108546	-0.330376	0.500000	0.166667	0.333333
gen-2-139	0.103319	-0.338956	0.555556	0.222222	0.222222
gen-2-140	0.110265	-0.334304	0.571429	0.214286	0.214286
gen-2-141	0.102319	-0.323531	0.500000	0.333333	0.166667
gen-2-142	0.131462	-0.317234	0.600000	0.200000	0.200000
gen-2-143	0.107485	-0.329588	0.500000	0.125000	0.375000
gen-2-144	0.109143	-0.341344	0.583333	0.166667	0.250000
