Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-1-12	0.048815	-0.335850	0.666667	0.083333	0.250000
gen-1-13	0.067479	-0.321012	0.500000	0.200000	0.300000
gen-1-14	0.055972	-0.324327	0.500000	0.250000	0.250000
gen-1-15	0.014507	-0.321983	0.700000	0.200000	0.100000
gen-1-16	0.048885	-0.274554	0.727273	0.181818	0.090909
gen-1-17	0.055129	-0.332893	0.571429	0.142857	0.285714
gen-1-18	0.068735	-0.311565	0.500000	0.250000	0.250000
gen-1-19	0.023122	-0.291086	0.416667	0.500000	0.083333
gen-1-20	0.077444	-0.322664	0.545455	0.090909	0.363636
gen-1-21	0.077026	-0.226074	0.333333	0.333333	0.333333
gen-1-22	0.015669	-0.049103	0.066667	0.800000	0.133333
gen-1-23	0.055006	-0.315480	0.666667	0.166667	0.166667
gen-1-24	0.051717	-0.312899	0.571429	0.285714	0.142857
gen-1-25	0.045105	-0.297987	0.733333	0.133333	0.133333
gen-1-26	0.021874	-0.340826	0.625000	0.250000	0.125000
gen-1-27	0.036649	-0.264992	0.375000	0.500000	0.125000
gen-1-28	0.068596	-0.309165	0.454545	0.181818	0.363636
gen-1-29	0.046530	-0.240967	0.333333	0.500000	0.166667
gen-1-30	0.047561	-0.266647	0.416667	0.500000	0.083333
gen-1-31	0.053817	-0.328370	0.692308	0.076923	0.230769
gen-1-32	0.048137	-0.319965	0.555556	0.277778	0.166667
gen-1-33	0.061958	-0.318341	0.500000	0.250000	0.250000
gen-1-34	0.028681	-0.162572	0.842105	0.105263	0.052632
gen-1-35	0.050225	-0.275340	0.400000	0.400000	0.200000
gen-1-36	0.034591	-0.268509	0.333333	0.333333	0.333333
gen-1-37	0.069779	-0.233321	0.333333	0.333333	0.333333
gen-1-38	0.066420	-0.231114	0.333333	0.250000	0.416667
gen-1-39	0.052678	-0.208067	0.300000	0.600000	0.100000
gen-1-40	0.038262	-0.287302	0.400000	0.400000	0.200000
gen-1-41	0.069125	-0.324827	0.500000	0.166667	0.333333
gen-1-42	0.047409	-0.347999	0.555556	0.111111	0.333333
gen-1-43	0.050629	-0.340482	0.600000	0.100000	0.300000
gen-1-44	0.049623	-0.307653	0.526316	0.368421	0.105263
gen-1-45	0.070843	-0.293089	0.428571	0.214286	0.357143
gen-1-46	0.046365	-0.313455	0.500000	0.375000	0.125000
gen-1-47	0.085579	-0.255422	0.400000	0.300000	0.300000
gen-1-48	0.050682	0.041771	0.000000	0.800000	0.200000
gen-1-49	0.082105	-0.210593	0.333333	0.444444	0.222222
gen-1-50	0.055618	-0.324681	0.500000	0.250000	0.250000
gen-1-51	0.039674	-0.269507	0.400000	0.500000	0.100000
gen-1-52	0.047486	-0.282015	0.428571	0.428571	0.142857
gen-1-53	0.092524	-0.210576	0.333333	0.333333	0.333333
gen-1-54	0.026380	-0.311377	0.611111	0.333333	0.055556
gen-1-55	0.031954	-0.247121	0.333333	0.555556	0.111111
gen-1-56	0.068378	-0.299717	0.444444	0.222222	0.333333
gen-1-57	0.039655	-0.247842	0.333333	0.500000	0.166667
gen-1-58	0.068595	-0.218903	0.333333	0.500000	0.166667
gen-1-59	0.031030	-0.343697	0.600000	0.200000	0.200000
gen-1-60	0.033914	-0.314739	0.526316	0.421053	0.052632
gen-1-61	0.044309	-0.311116	0.545455	0.363636	0.090909
gen-1-62	0.029022	-0.354552	0.625000	0.125000	0.250000
gen-1-63	0.037972	-0.325861	0.727273	0.090909	0.181818
gen-1-64	0.039624	-0.333077	0.636364	0.181818	0.181818
gen-1-65	0.067221	-0.280751	0.454545	0.363636	0.181818
gen-1-66	0.042180	-0.337935	0.666667	0.111111	0.222222
gen-1-67	0.018886	-0.351600	0.666667	0.166667	0.166667
gen-1-68	0.035889	-0.252370	0.333333	0.111111	0.555556
gen-1-69	0.070415	-0.304312	0.600000	0.200000	0.200000
gen-1-70	0.009085	-0.211531	0.250000	0.750000	0.000000
gen-1-71	0.054260	-0.316226	0.666667	0.166667	0.166667
gen-1-72	0.029066	-0.325847	0.583333	0.333333	0.083333
gen-1-73	0.047834	-0.326893	0.600000	0.200000	0.200000
gen-1-74	0.057330	-0.313156	0.666667	0.166667	0.166667
gen-1-75	0.057332	-0.310770	0.555556	0.277778	0.166667
gen-1-76	0.072208	-0.335398	0.500000	0.083333	0.416667
gen-1-77	0.040952	-0.325694	0.500000	0.333333	0.166667
gen-1-78	0.070800	-0.157411	0.250000	0.500000	0.250000
gen-1-79	0.058669	-0.321631	0.500000	0.250000	0.250000
gen-1-80	0.033773	-0.326047	0.500000	0.375000	0.125000
gen-1-81	0.067632	-0.333148	0.500000	0.125000	0.375000
gen-1-82	0.037015	-0.315978	0.500000	0.416667	0.083333
gen-1-83	0.023305	-0.361361	0.666667	0.083333	0.250000
gen-1-84	0.025032	-0.288451	0.444444	0.555556	0.000000
gen-1-85	0.039597	-0.326440	0.642857	0.214286	0.142857
gen-1-86	0.055303	-0.301725	0.450000	0.300000	0.250000
gen-1-87	0.058393	-0.317644	0.650000	0.150000	0.200000
gen-1-88	0.051864	-0.330619	0.583333	0.166667	0.250000
gen-1-89	0.053497	-0.318611	0.500000	0.300000	0.200000
gen-1-90	0.075510	-0.325269	0.500000	0.125000	0.375000
gen-1-91	0.048207	-0.304786	0.500000	0.416667	0.083333
gen-1-92	0.054983	-0.334818	0.550000	0.150000	0.300000
gen-1-93	0.051936	-0.347367	0.600000	0.050000	0.350000
gen-1-94	0.080841	-0.299459	0.500000	0.250000	0.250000
gen-1-95	0.048094	-0.339668	0.611111	0.111111	0.277778
gen-1-96	0.074704	-0.268981	0.400000	0.100000	0.500000
gen-1-97	0.062831	-0.240269	0.333333	0.333333	0.333333
gen-1-98	0.042087	-0.313637	0.500000	0.400000	0.100000
gen-1-99	0.059356	-0.313419	0.437500	0.062500	0.500000
gen-1-100	0.069295	-0.117021	0.200000	0.500000	0.300000
gen-1-101	0.053784	-0.326515	0.500000	0.250000	0.250000
gen-1-102	0.069033	-0.324920	0.500000	0.166667	0.333333
gen-1-103	0.058820	-0.313288	0.500000	0.300000	0.200000
gen-1-104	0.028873	-0.351299	0.615385	0.153846	0.230769
gen-1-105	0.038693	-0.286872	0.400000	0.400000	0.200000
gen-1-106	0.046118	-0.320528	0.500000	0.333333	0.166667
gen-1-107	0.060269	-0.320030	0.500000	0.250000	0.250000
gen-1-108	0.042514	-0.258714	0.750000	0.166667	0.083333
gen-1-109	0.032408	-0.327412	0.500000	0.375000	0.125000
gen-1-110	0.035790	-0.284328	0.375000	0.062500	0.562500
gen-1-111	0.047087	-0.316829	0.500000	0.350000	0.150000
gen-1-112	0.038848	-0.308747	0.650000	0.250000	0.100000
gen-1-113	0.067395	-0.301435	0.583333	0.250000	0.166667
gen-1-114	0.061793	-0.284118	0.400000	0.133333	0.466667
gen-1-115	0.000000	-0.261769	0.333333	0.666667	0.000000
gen-1-116	0.056935	-0.320269	0.555556	0.222222	0.222222
gen-1-117	0.069935	-0.217563	0.333333	0.500000	0.166667
gen-1-118	0.072391	-0.230708	0.333333	0.333333	0.333333
gen-1-119	0.040264	-0.339851	0.666667	0.111111	0.222222
gen-1-120	0.049682	-0.246095	0.357143	0.500000	0.142857
gen-1-121	0.072892	-0.315130	0.571429	0.142857	0.285714
gen-1-122	0.043558	-0.323088	0.500000	0.333333	0.166667
gen-1-123	0.068502	-0.308701	0.555556	0.222222	0.222222
gen-1-124	0.083800	-0.262184	0.411765	0.294118	0.294118
gen-1-125	0.031433	-0.240811	0.333333	0.600000	0.066667
gen-1-126	0.083347	-0.219753	0.333333	0.333333	0.333333
gen-1-127	0.073015	-0.214482	0.333333	0.500000	0.166667
gen-1-128	0.043815	-0.338121	0.562500	0.187500	0.250000
gen-1-129	0.042764	-0.316235	0.555556	0.333333	0.111111
gen-1-130	0.072032	-0.277859	0.444444	0.333333	0.222222
gen-1-131	0.051040	-0.340071	0.600000	0.100000	0.300000
gen-1-132	0.051001	-0.323726	0.600000	0.200000	0.200000
gen-1-133	0.080507	-0.316176	0.500000	0.150000	0.350000
gen-1-134	0.052303	-0.289210	0.416667	0.333333	0.250000
gen-1-135	0.003859	-0.106450	0.125000	0.875000	0.000000
gen-1-136	0.064532	-0.317951	0.583333	0.166667	0.250000
gen-1-137	0.052062	-0.304552	0.416667	0.083333	0.500000
gen-1-138	0.061226	-0.266635	0.416667	0.416667	0.166667
gen-1-139	0.065716	-0.322306	0.571429	0.142857	0.285714
gen-1-140	0.064032	-0.316268	0.500000	0.250000	0.250000
gen-1-141	0.047976	-0.310918	0.722222	0.111111	0.166667
gen-1-142	0.021300	-0.071403	0.100000	0.800000	0.100000
gen-1-143	0.059088	-0.326126	0.545455	0.181818	0.272727
gen-1-144	0.033873	-0.340854	0.600000	0.200000	0.200000
gen-1-145	0.056757	-0.334354	0.600000	0.100000	0.300000
gen-1-146	0.091081	-0.213845	0.363636	0.454545	0.181818
gen-1-147	0.051220	-0.336802	0.571429	0.142857	0.285714
gen-1-148	0.082730	-0.242834	0.400000	0.400000	0.200000
gen-1-149	0.023750	-0.253968	0.350000	0.600000	0.050000
gen-1-150	0.046288	-0.349120	0.555556	0.111111	0.333333
gen-1-151	0.045273	-0.319343	0.571429	0.285714	0.142857
gen-1-152	0.011410	-0.374649	0.750000	0.000000	0.250000
gen-1-153	0.040083	-0.285481	0.400000	0.400000	0.200000
gen-1-154	0.069230	-0.311070	0.500000	0.250000	0.250000
gen-1-155	0.069367	-0.331412	0.500000	0.125000	0.375000
gen-1-156	0.059903	-0.312204	0.500000	0.300000	0.200000
gen-1-157	0.071830	-0.349429	0.500000	0.000000	0.500000
gen-1-158	0.011956	-0.101137	0.125000	0.812500	0.062500
gen-1-159	0.063157	-0.264703	0.416667	0.416667	0.166667
gen-1-160	0.077434	-0.252066	0.428571	0.428571	0.142857
gen-1-161	0.028528	-0.310813	0.500000	0.500000	0.000000
gen-1-162	0.082573	-0.220527	0.333333	0.333333	0.333333
gen-1-163	0.003326	-0.173167	0.200000	0.800000	0.000000
gen-1-164	0.066283	-0.314017	0.500000	0.250000	0.250000
gen-1-165	0.069339	-0.318683	0.571429	0.142857	0.285714
gen-1-166	0.066340	-0.317563	0.533333	0.200000	0.266667
gen-1-167	0.066275	-0.328551	0.533333	0.133333	0.333333
gen-1-168	0.066531	-0.261330	0.416667	0.416667	0.166667
gen-1-169	0.035910	-0.310934	0.636364	0.272727	0.090909
gen-1-170	0.034882	-0.268218	0.333333	0.333333	0.333333
gen-1-171	0.064248	-0.316051	0.500000	0.250000	0.250000
gen-1-172	0.050649	-0.274916	0.400000	0.400000	0.200000
gen-1-173	0.018068	-0.241366	0.300000	0.100000	0.600000
gen-1-174	0.052553	-0.324651	0.555556	0.222222	0.222222
gen-1-175	0.066722	-0.311441	0.444444	0.055556	0.500000
gen-1-176	0.061028	-0.307801	0.583333	0.250000	0.166667
gen-1-177	0.086604	-0.216496	0.333333	0.333333	0.333333
gen-1-178	0.063019	-0.329158	0.562500	0.125000	0.312500
gen-1-179	0.033078	-0.351587	0.666667	0.083333	0.250000
gen-1-180	0.068956	-0.338650	0.500000	0.083333	0.416667
gen-1-181	0.026326	-0.258227	0.357143	0.571429	0.071429
gen-1-182	0.069858	-0.310442	0.500000	0.250000	0.250000
gen-1-183	0.042842	-0.339095	0.562500	0.187500	0.250000
gen-1-184	0.082398	-0.338860	0.500000	0.000000	0.500000
gen-1-185	0.062880	-0.290025	0.428571	0.285714	0.285714
gen-1-186	0.054265	-0.292379	0.461538	0.384615	0.153846
gen-1-187	0.007240	-0.139838	0.166667	0.833333	0.000000
gen-1-188	0.046606	-0.281255	0.416667	0.416667	0.166667
gen-1-189	0.062175	-0.331778	0.500000	0.166667	0.333333
gen-1-190	0.030864	-0.343863	0.600000	0.200000	0.200000
gen-1-191	0.034647	-0.258151	0.400000	0.600000	0.000000
gen-1-192	0.092202	-0.210897	0.333333	0.333333	0.333333
gen-1-193	0.054396	-0.295495	0.444444	0.333333	0.222222
gen-1-194	0.068537	-0.272433	0.437500	0.375000	0.187500
gen-1-195	0.050192	-0.300941	0.714286	0.142857	0.142857
gen-1-196	0.038424	-0.249073	0.333333	0.500000	0.166667
gen-1-197	0.032292	-0.314885	0.777778	0.055556	0.166667
gen-1-198	0.046741	-0.316005	0.500000	0.357143	0.142857
gen-2-0	0.011553	-0.050249	0.066667	0.866667	0.066667
gen-2-1	0.047504	-0.319142	0.500000	0.333333	0.166667
gen-2-2	0.055734	-0.269830	0.400000	0.400000	0.200000
gen-2-3	0.061911	-0.225587	0.333333	0.500000	0.166667
gen-2-4	0.038103	-0.324597	0.625000	0.250000	0.125000
gen-2-5	0.046976	-0.264243	0.421053	0.526316	0.052632
gen-2-6	0.076240	-0.216458	0.333333	0.444444	0.222222
gen-2-7	0.056412	-0.316289	0.636364	0.181818	0.181818
gen-2-8	0.049219	-0.264988	0.416667	0.500000	0.083333
gen-2-9	0.019864	-0.044908	0.066667	0.800000	0.133333
gen-2-10	0.046654	-0.306339	0.500000	0.416667	0.083333
gen-2-11	0.001936	0.001936	0.000000	1.000000	0.000000
gen-2-12	0.075877	-0.227223	0.333333	0.333333	0.333333
gen-2-13	0.074679	-0.305621	0.500000	0.250000	0.250000
gen-2-14	0.028134	-0.351980	0.666667	0.111111	0.222222
gen-2-15	0.062332	-0.309776	0.500000	0.300000	0.200000
gen-2-16	0.049522	-0.320964	0.666667	0.166667	0.166667
gen-2-17	0.080258	-0.313695	0.500000	0.166667	0.333333
gen-2-18	0.040153	-0.284139	0.375000	0.125000	0.500000
gen-2-19	0.051471	-0.325002	0.666667	0.133333	0.200000
gen-2-20	0.067832	-0.326121	0.500000	0.166667	0.333333
gen-2-21	0.017128	-0.085875	0.111111	0.777778	0.111111
gen-2-22	0.071038	-0.306723	0.454545	0.181818	0.363636
gen-2-23	0.071883	-0.223416	0.333333	0.416667	0.250000
gen-2-24	0.039360	-0.320460	0.500000	0.375000	0.125000
gen-2-25	0.047136	-0.332978	0.666667	0.111111	0.222222
gen-2-26	0.053321	-0.174004	0.250000	0.250000	0.500000
gen-2-27	0.040767	-0.307745	0.666667	0.222222	0.111111
gen-2-28	0.108478	-0.271821	0.500000	0.250000	0.250000
gen-2-29	0.069249	-0.242213	0.375000	0.437500	0.187500
gen-2-30	0.069137	-0.335738	0.500000	0.100000	0.400000
gen-2-31	0.039372	-0.286192	0.400000	0.400000	0.200000
gen-2-32	0.075151	0.069581	0.000000	0.875000	0.125000
gen-2-33	0.037090	-0.345393	0.583333	0.166667	0.250000
gen-2-34	0.001843	-0.314842	0.600000	0.400000	0.000000
gen-2-35	0.053637	-0.316849	0.666667	0.166667	0.166667
gen-2-36	0.052978	-0.328631	0.550000	0.200000	0.250000
gen-2-37	0.061668	-0.292710	0.416667	0.250000	0.333333
gen-2-38	0.061174	-0.257338	0.363636	0.181818	0.454545
gen-2-39	0.070613	-0.317878	0.500000	0.200000	0.300000
gen-2-40	0.034397	-0.257572	0.333333	0.166667	0.500000
gen-2-41	0.105186	-0.275114	0.500000	0.250000	0.250000
gen-2-42	0.033572	-0.257195	0.363636	0.545455	0.090909
gen-2-43	0.058085	-0.322215	0.500000	0.250000	0.250000
gen-2-44	0.048196	-0.342915	0.600000	0.100000	0.300000
gen-2-45	0.053896	-0.323308	0.555556	0.222222	0.222222
gen-2-46	0.063847	-0.331561	0.555556	0.111111	0.333333
gen-2-47	0.049891	-0.330223	0.666667	0.111111	0.222222
gen-2-48	0.033391	-0.321522	0.583333	0.333333	0.083333
gen-2-49	0.083594	-0.337664	0.500000	0.000000	0.500000
gen-2-50	0.051000	-0.337022	0.571429	0.142857	0.285714
gen-2-51	0.050092	-0.301040	0.714286	0.142857	0.142857
gen-2-52	0.073129	-0.111702	0.200000	0.400000	0.400000
gen-2-53	0.068800	-0.272202	0.400000	0.300000	0.300000
gen-2-54	0.040545	-0.331152	0.562500	0.250000	0.187500
gen-2-55	0.051978	-0.252948	0.363636	0.454545	0.181818
gen-2-56	0.038728	-0.351165	0.642857	0.071429	0.285714
gen-2-57	0.029701	-0.337671	0.650000	0.200000	0.150000
gen-2-58	0.069235	-0.278738	0.454545	0.363636	0.181818
gen-2-59	0.053608	-0.267330	0.375000	0.375000	0.250000
gen-2-60	0.002727	-0.217890	0.250000	0.750000	0.000000
gen-2-61	0.027063	-0.337554	0.571429	0.285714	0.142857
gen-2-62	0.039078	-0.275130	0.416667	0.500000	0.083333
gen-2-63	0.026381	-0.235388	0.333333	0.666667	0.000000
gen-2-64	0.062622	-0.240478	0.333333	0.333333	0.333333
gen-2-65	0.039392	-0.248867	0.333333	0.111111	0.555556
gen-2-66	0.033632	-0.275549	0.400000	0.500000	0.100000
gen-2-67	0.022795	-0.355396	0.642857	0.142857	0.214286
gen-2-68	0.041344	-0.341575	0.600000	0.150000	0.250000
gen-2-69	0.047919	-0.279942	0.416667	0.416667	0.166667
gen-2-70	0.061296	-0.319003	0.500000	0.250000	0.250000
gen-2-71	0.053715	-0.277972	0.444444	0.444444	0.111111
gen-2-72	0.053421	-0.322899	0.571429	0.214286	0.214286
gen-2-73	0.062697	-0.240403	0.333333	0.333333	0.333333
gen-2-74	0.048314	-0.329876	0.642857	0.142857	0.214286
gen-2-75	0.050261	-0.326943	0.555556	0.222222	0.222222
gen-2-76	0.073927	-0.278979	0.428571	0.285714	0.285714
gen-2-77	0.034304	-0.346565	0.722222	0.055556	0.222222
gen-2-78	0.077569	-0.330037	0.500000	0.083333	0.416667
gen-2-79	0.023435	-0.345394	0.583333	0.250000	0.166667
gen-2-80	0.056016	-0.310631	0.500000	0.333333	0.166667
gen-2-81	0.054742	-0.191131	0.272727	0.545455	0.181818
gen-2-82	0.056289	-0.321901	0.642857	0.142857	0.214286
gen-2-83	0.072110	-0.328669	0.500000	0.125000	0.375000
gen-2-84	0.036423	-0.255547	0.333333	0.166667	0.500000
gen-2-85	0.049037	-0.305876	0.583333	0.333333	0.083333
gen-2-86	0.067268	-0.326685	0.500000	0.166667	0.333333
gen-2-87	0.011348	0.011348	0.000000	1.000000	0.000000
gen-2-88	0.058715	-0.291176	0.444444	0.333333	0.222222
gen-2-89	0.055936	-0.324364	0.500000	0.250000	0.250000
gen-2-90	0.060660	-0.295064	0.500000	0.400000	0.100000
gen-2-91	0.023057	-0.347429	0.666667	0.166667	0.166667
gen-2-92	0.004046	-0.241538	0.300000	0.700000	0.000000
gen-2-93	0.045550	-0.345561	0.600000	0.100000	0.300000
gen-2-94	0.057107	-0.313380	0.666667	0.166667	0.166667
gen-2-95	0.039030	-0.343453	0.583333	0.166667	0.250000
gen-2-96	0.000000	-0.011140	0.000000	0.750000	0.250000
gen-2-97	0.021692	-0.348795	0.666667	0.166667	0.166667
gen-2-98	0.062651	-0.333485	0.583333	0.083333	0.333333
gen-2-99	0.056825	-0.323474	0.500000	0.250000	0.250000
gen-2-100	0.033503	-0.336054	0.611111	0.222222	0.166667
gen-2-101	0.084761	-0.218339	0.333333	0.333333	0.333333
gen-2-102	0.081472	-0.268419	0.444444	0.333333	0.222222
gen-2-103	0.067373	-0.309831	0.555556	0.222222	0.222222
gen-2-104	0.028822	-0.246042	0.333333	0.583333	0.083333
gen-2-105	0.043242	-0.331485	0.600000	0.200000	0.200000
gen-2-106	0.056757	-0.323543	0.500000	0.250000	0.250000
gen-2-107	0.048232	-0.334250	0.583333	0.166667	0.250000
gen-2-108	0.037393	-0.345090	0.583333	0.166667	0.250000
gen-2-109	0.056301	-0.247265	0.777778	0.111111	0.111111
gen-2-110	0.066650	-0.321842	0.500000	0.200000	0.300000
gen-2-111	0.055456	-0.316652	0.500000	0.300000	0.200000
gen-2-112	0.085613	-0.308340	0.500000	0.166667	0.333333
gen-2-113	0.019089	-0.304350	0.727273	0.181818	0.090909
gen-2-114	0.071241	-0.243691	0.388889	0.444444	0.166667
gen-2-115	0.086075	-0.310060	0.583333	0.083333	0.333333
gen-2-116	0.047390	-0.312430	0.500000	0.375000	0.125000
gen-2-117	0.063558	-0.303089	0.500000	0.333333	0.166667
gen-2-118	0.055131	-0.332464	0.636364	0.090909	0.272727
gen-2-119	0.006367	-0.342144	0.666667	0.222222	0.111111
gen-2-120	0.054075	-0.302959	0.550000	0.350000	0.100000
gen-2-121	0.045323	-0.345788	0.600000	0.100000	0.300000
gen-2-122	0.032412	0.021803	0.000000	0.714286	0.285714
gen-2-123	0.074518	-0.275374	0.444444	0.333333	0.222222
gen-2-124	0.065445	-0.222053	0.333333	0.500000	0.166667
gen-2-125	0.073391	-0.327388	0.500000	0.125000	0.375000
gen-2-126	0.050849	-0.308971	0.500000	0.375000	0.125000
gen-2-127	0.061576	-0.333832	0.555556	0.111111	0.333333
gen-2-128	0.059540	-0.320760	0.500000	0.250000	0.250000
gen-2-129	0.071070	-0.322882	0.500000	0.166667	0.333333
gen-2-130	0.032695	-0.265544	0.384615	0.538462	0.076923
gen-2-131	0.063946	-0.309035	0.533333	0.266667	0.200000
gen-2-132	0.026434	-0.275208	0.375000	0.500000	0.125000
gen-2-133	0.050121	-0.346015	0.583333	0.083333	0.333333
gen-2-134	0.005943	-0.333397	0.500000	0.500000	0.000000
gen-2-135	0.068024	-0.316827	0.500000	0.222222	0.277778
gen-2-136	0.028144	-0.195004	0.250000	0.666667	0.083333
gen-2-137	0.076442	-0.328433	0.500000	0.100000	0.400000
gen-2-138	0.062745	-0.331208	0.500000	0.166667	0.333333
gen-2-139	0.049796	-0.327408	0.555556	0.222222	0.222222
gen-2-140	0.050851	-0.325468	0.571429	0.214286	0.214286
gen-2-141	0.053674	-0.312973	0.500000	0.333333	0.166667
gen-2-142	0.070613	-0.304115	0.600000	0.200000	0.200000
gen-2-143	0.071418	-0.329362	0.500000	0.125000	0.375000
gen-2-144	0.048450	-0.334033	0.583333	0.166667	0.250000
