Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
mp-32	0.000000	-0.367276	0.700000	0.000000	0.300000
mp-33	0.043014	-0.268309	0.809524	0.000000	0.190476
mp-34	0.088899	0.088900	0.000000	0.000000	1.000000
mp-35	0.240389	0.008796	0.333333	0.666667	0.000000
mp-36	0.022038	0.022038	0.000000	1.000000	0.000000
mp-37	0.021106	0.021106	0.000000	1.000000	0.000000
mp-38	0.039002	0.039002	1.000000	0.000000	0.000000
mp-39	0.928084	0.577933	0.500000	0.250000	0.250000
mp-40	0.092360	0.092361	1.000000	0.000000	0.000000
mp-41	0.002207	-0.358371	0.722222	0.000000	0.277778
mp-42	0.000000	-0.208000	0.250000	0.750000	0.000000
mp-43	0.030135	0.030135	0.000000	0.000000	1.000000
mp-44	0.078004	0.078004	0.000000	1.000000	0.000000
mp-45	0.022749	-0.024678	0.000000	0.750000	0.250000
mp-46	0.022674	0.022674	1.000000	0.000000	0.000000
mp-47	0.005256	-0.263051	0.555556	0.444444	0.000000
mp-48	0.013618	-0.238073	0.285714	0.000000	0.714286
mp-49	0.000000	-0.352205	0.750000	0.000000	0.250000
mp-50	0.050180	0.050181	0.000000	0.000000	1.000000
mp-51	0.009477	-0.269303	0.500000	0.500000	0.000000
mp-52	0.048266	0.048266	0.000000	1.000000	0.000000
mp-53	0.030401	-0.017026	0.000000	0.750000	0.250000
mp-54	0.028243	0.028243	1.000000	0.000000	0.000000
mp-55	0.004631	-0.203369	0.250000	0.750000	0.000000
mp-56	0.005502	-0.357468	0.714286	0.000000	0.285714
O-0	0.295581	0.002534	0.333333	0.333333	0.333333
O-1	0.251593	0.048535	0.722222	0.277778	0.000000
O-2	0.244877	-0.015052	0.600000	0.400000	0.000000
O-3	0.265099	0.128034	0.812500	0.187500	0.000000
O-4	0.254905	0.055539	0.727273	0.272727	0.000000
O-5	0.369237	-0.052285	0.500000	0.000000	0.500000
O-6	0.280863	0.098111	0.750000	0.250000	0.000000
O-7	0.246498	0.037638	0.714286	0.285714	0.000000
O-8	0.251613	0.032310	0.700000	0.300000	0.000000
O-9	0.284961	0.006181	0.500000	0.500000	0.000000
O-10	0.254324	0.029398	0.692308	0.307692	0.000000
O-11	0.283045	0.004264	0.500000	0.500000	0.000000
O-12	0.252287	0.008617	0.666667	0.333333	0.000000
O-13	0.281886	0.003106	0.500000	0.500000	0.000000
O-14	0.275546	0.031876	0.666667	0.333333	0.000000
O-15	0.241768	-0.117288	0.727273	0.000000	0.272727
O-16	0.237386	-0.095741	0.777778	0.000000	0.222222
O-17	0.237814	-0.114391	0.750000	0.000000	0.250000
a-0	0.007856	-0.174896	0.750000	0.250000	0.000000
a-1	0.000000	-0.259929	0.600000	0.400000	0.000000
a-2	0.006473	-0.272307	0.500000	0.500000	0.000000
a-3	0.002832	-0.179921	0.750000	0.250000	0.000000
a-4	0.000000	-0.243670	0.666667	0.333333	0.000000
a-5	0.008838	-0.234832	0.666667	0.333333	0.000000
a-6	0.000000	-0.278780	0.500000	0.500000	0.000000
a-7	0.071151	-0.350372	0.500000	0.000000	0.500000
a-8	0.000000	-0.311323	0.809524	0.000000	0.190476
a-9	0.000000	-0.421523	0.500000	0.000000	0.500000
gen-1-0	0.058742	-0.254668	0.750000	0.083333	0.166667
gen-1-1	0.031385	-0.210267	0.315789	0.631579	0.052632
gen-1-2	0.046744	-0.317682	0.500000	0.200000	0.300000
gen-1-3	0.018876	-0.239162	0.750000	0.166667	0.083333
gen-1-4	0.086735	-0.268649	0.533333	0.200000	0.266667
gen-1-5	0.073719	-0.194354	0.384615	0.538462	0.076923
gen-1-6	0.033748	-0.261023	0.444444	0.444444	0.111111
gen-1-7	0.046941	-0.309981	0.400000	0.050000	0.550000
gen-1-8	0.021681	-0.269243	0.750000	0.125000	0.125000
gen-1-9	0.032798	-0.342331	0.583333	0.083333	0.333333
gen-1-10	0.017027	-0.285543	0.500000	0.416667	0.083333
gen-1-11	0.030037	-0.331328	0.571429	0.142857	0.285714
gen-1-12	0.042668	-0.309859	0.666667	0.083333	0.250000
gen-1-13	0.050285	-0.314141	0.500000	0.200000	0.300000
gen-1-14	0.037163	-0.312988	0.500000	0.250000	0.250000
gen-1-15	0.003593	-0.287022	0.700000	0.200000	0.100000
gen-1-16	0.044596	-0.233441	0.727273	0.181818	0.090909
gen-1-17	0.034887	-0.326478	0.571429	0.142857	0.285714
gen-1-18	0.057507	-0.292645	0.500000	0.250000	0.250000
gen-1-19	0.017258	-0.261719	0.416667	0.500000	0.083333
gen-1-20	0.074420	-0.308821	0.545455	0.090909	0.363636
gen-1-21	0.085617	-0.207430	0.333333	0.333333	0.333333
gen-1-22	0.018163	-0.063619	0.066667	0.800000	0.133333
gen-1-23	0.049007	-0.278723	0.666667	0.166667	0.166667
gen-1-24	0.041291	-0.279291	0.571429	0.285714	0.142857
gen-1-25	0.034751	-0.265417	0.733333	0.133333	0.133333
gen-1-26	0.010202	-0.305291	0.625000	0.250000	0.125000
gen-1-27	0.033404	-0.245671	0.375000	0.500000	0.125000
gen-1-28	0.060905	-0.308819	0.454545	0.181818	0.363636
gen-1-29	0.061085	-0.218089	0.333333	0.500000	0.166667
gen-1-30	0.040822	-0.238155	0.416667	0.500000	0.083333
gen-1-31	0.041808	-0.304897	0.692308	0.076923	0.230769
gen-1-32	0.032070	-0.295083	0.555556	0.277778	0.166667
gen-1-33	0.042954	-0.307197	0.500000	0.250000	0.250000
gen-1-34	0.035682	-0.127290	0.842105	0.105263	0.052632
gen-1-35	0.043018	-0.264547	0.400000	0.400000	0.200000
gen-1-36	0.059546	-0.233501	0.333333	0.333333	0.333333
gen-1-37	0.086887	-0.206160	0.333333	0.333333	0.333333
gen-1-38	0.069779	-0.230204	0.333333	0.250000	0.416667
gen-1-39	0.073045	-0.177660	0.300000	0.600000	0.100000
gen-1-40	0.027976	-0.279589	0.400000	0.400000	0.200000
gen-1-41	0.055499	-0.318443	0.500000	0.166667	0.333333
gen-1-42	0.032279	-0.342454	0.555556	0.111111	0.333333
gen-1-43	0.033774	-0.332077	0.600000	0.100000	0.300000
gen-1-44	0.034633	-0.274573	0.526316	0.368421	0.105263
gen-1-45	0.057381	-0.303135	0.428571	0.214286	0.357143
gen-1-46	0.035460	-0.279006	0.500000	0.375000	0.125000
gen-1-47	0.099627	-0.236486	0.400000	0.300000	0.300000
gen-1-48	0.091890	0.053948	0.000000	0.800000	0.200000
gen-1-49	0.086444	-0.197355	0.333333	0.444444	0.222222
gen-1-50	0.039645	-0.310506	0.500000	0.250000	0.250000
gen-1-51	0.033133	-0.245883	0.400000	0.500000	0.100000
gen-1-52	0.038251	-0.261090	0.428571	0.428571	0.142857
gen-1-53	0.100505	-0.192542	0.333333	0.333333	0.333333
gen-1-54	0.021554	-0.265594	0.611111	0.333333	0.055556
gen-1-55	0.040229	-0.223085	0.333333	0.555556	0.111111
gen-1-56	0.062529	-0.295684	0.444444	0.222222	0.333333
gen-1-57	0.045245	-0.233930	0.333333	0.500000	0.166667
gen-1-58	0.106216	-0.172958	0.333333	0.500000	0.166667
gen-1-59	0.019037	-0.318266	0.600000	0.200000	0.200000
gen-1-60	0.019560	-0.274621	0.526316	0.421053	0.052632
gen-1-61	0.029823	-0.275558	0.545455	0.363636	0.090909
gen-1-62	0.021032	-0.330901	0.625000	0.125000	0.250000
gen-1-63	0.025958	-0.299535	0.727273	0.090909	0.181818
gen-1-64	0.024753	-0.307603	0.636364	0.181818	0.181818
gen-1-65	0.063370	-0.254448	0.454545	0.363636	0.181818
gen-1-66	0.023810	-0.320451	0.666667	0.111111	0.222222
gen-1-67	0.006017	-0.321713	0.666667	0.166667	0.166667
gen-1-68	0.027451	-0.284093	0.333333	0.111111	0.555556
gen-1-69	0.065588	-0.271714	0.600000	0.200000	0.200000
gen-1-70	0.007730	-0.200270	0.250000	0.750000	0.000000
gen-1-71	0.043466	-0.284264	0.666667	0.166667	0.166667
gen-1-72	0.017742	-0.285513	0.583333	0.333333	0.083333
gen-1-73	0.035153	-0.302149	0.600000	0.200000	0.200000
gen-1-74	0.045064	-0.282667	0.666667	0.166667	0.166667
gen-1-75	0.048712	-0.278441	0.555556	0.277778	0.166667
gen-1-76	0.060518	-0.337214	0.500000	0.083333	0.416667
gen-1-77	0.026093	-0.300268	0.500000	0.333333	0.166667
gen-1-78	0.084502	-0.143578	0.250000	0.500000	0.250000
gen-1-79	0.037443	-0.312708	0.500000	0.250000	0.250000
gen-1-80	0.018138	-0.296328	0.500000	0.375000	0.125000
gen-1-81	0.049691	-0.336146	0.500000	0.125000	0.375000
gen-1-82	0.015908	-0.286662	0.500000	0.416667	0.083333
gen-1-83	0.018592	-0.333934	0.666667	0.083333	0.250000
gen-1-84	0.008460	-0.254592	0.444444	0.555556	0.000000
gen-1-85	0.027586	-0.293152	0.642857	0.214286	0.142857
gen-1-86	0.043163	-0.292832	0.450000	0.300000	0.250000
gen-1-87	0.044768	-0.292945	0.650000	0.150000	0.200000
gen-1-88	0.035614	-0.315725	0.583333	0.166667	0.250000
gen-1-89	0.038421	-0.297456	0.500000	0.300000	0.200000
gen-1-90	0.072635	-0.313202	0.500000	0.125000	0.375000
gen-1-91	0.037131	-0.265440	0.500000	0.416667	0.083333
gen-1-92	0.039401	-0.325737	0.550000	0.150000	0.300000
gen-1-93	0.046781	-0.333344	0.600000	0.050000	0.350000
gen-1-94	0.058187	-0.291964	0.500000	0.250000	0.250000
gen-1-95	0.032625	-0.327040	0.611111	0.111111	0.277778
gen-1-96	0.089753	-0.263007	0.400000	0.100000	0.500000
gen-1-97	0.067570	-0.225477	0.333333	0.333333	0.333333
gen-1-98	0.029219	-0.278109	0.500000	0.400000	0.100000
gen-1-99	0.050453	-0.328094	0.437500	0.062500	0.500000
gen-1-100	0.086423	-0.109543	0.200000	0.500000	0.300000
gen-1-101	0.037190	-0.312961	0.500000	0.250000	0.250000
gen-1-102	0.048205	-0.325737	0.500000	0.166667	0.333333
gen-1-103	0.038595	-0.297282	0.500000	0.300000	0.200000
gen-1-104	0.010703	-0.335602	0.615385	0.153846	0.230769
gen-1-105	0.025399	-0.282166	0.400000	0.400000	0.200000
gen-1-106	0.024838	-0.301523	0.500000	0.333333	0.166667
gen-1-107	0.041028	-0.309123	0.500000	0.250000	0.250000
gen-1-108	0.031721	-0.226317	0.750000	0.166667	0.083333
gen-1-109	0.020668	-0.293798	0.500000	0.375000	0.125000
gen-1-110	0.016497	-0.324276	0.375000	0.062500	0.562500
gen-1-111	0.027568	-0.294035	0.500000	0.350000	0.150000
gen-1-112	0.033910	-0.269358	0.650000	0.250000	0.100000
gen-1-113	0.065826	-0.261723	0.583333	0.250000	0.166667
gen-1-114	0.045198	-0.304788	0.400000	0.133333	0.466667
gen-1-115	0.016400	-0.215193	0.333333	0.666667	0.000000
gen-1-116	0.043060	-0.299953	0.555556	0.222222	0.222222
gen-1-117	0.076314	-0.202860	0.333333	0.500000	0.166667
gen-1-118	0.091140	-0.201907	0.333333	0.333333	0.333333
gen-1-119	0.041438	-0.302823	0.666667	0.111111	0.222222
gen-1-120	0.053298	-0.225820	0.357143	0.500000	0.142857
gen-1-121	0.094997	-0.266368	0.571429	0.142857	0.285714
gen-1-122	0.027418	-0.298942	0.500000	0.333333	0.166667
gen-1-123	0.056961	-0.286052	0.555556	0.222222	0.222222
gen-1-124	0.093976	-0.243789	0.411765	0.294118	0.294118
gen-1-125	0.024922	-0.225703	0.333333	0.600000	0.066667
gen-1-126	0.087900	-0.205147	0.333333	0.333333	0.333333
gen-1-127	0.087227	-0.191947	0.333333	0.500000	0.166667
gen-1-128	0.027478	-0.323564	0.562500	0.187500	0.250000
gen-1-129	0.030320	-0.280973	0.555556	0.333333	0.111111
gen-1-130	0.069269	-0.257224	0.444444	0.333333	0.222222
gen-1-131	0.042097	-0.323754	0.600000	0.100000	0.300000
gen-1-132	0.039214	-0.298088	0.600000	0.200000	0.200000
gen-1-133	0.073042	-0.305658	0.500000	0.150000	0.350000
gen-1-134	0.044393	-0.282165	0.416667	0.333333	0.250000
gen-1-135	0.000000	-0.106253	0.125000	0.875000	0.000000
gen-1-136	0.048937	-0.302402	0.583333	0.166667	0.250000
gen-1-137	0.038587	-0.325633	0.416667	0.083333	0.500000
gen-1-138	0.055534	-0.247234	0.416667	0.416667	0.166667
gen-1-139	0.055653	-0.305712	0.571429	0.142857	0.285714
gen-1-140	0.048990	-0.301161	0.500000	0.250000	0.250000
gen-1-141	0.040585	-0.278972	0.722222	0.111111	0.166667
gen-1-142	0.032079	-0.071352	0.100000	0.800000	0.100000
gen-1-143	0.046827	-0.310461	0.545455	0.181818	0.272727
gen-1-144	0.022283	-0.315019	0.600000	0.200000	0.200000
gen-1-145	0.043473	-0.322378	0.600000	0.100000	0.300000
gen-1-146	0.103452	-0.188627	0.363636	0.454545	0.181818
gen-1-147	0.041657	-0.319708	0.571429	0.142857	0.285714
gen-1-148	0.090419	-0.217146	0.400000	0.400000	0.200000
gen-1-149	0.017646	-0.232940	0.350000	0.600000	0.050000
gen-1-150	0.030572	-0.344162	0.555556	0.111111	0.333333
gen-1-151	0.036077	-0.284505	0.571429	0.285714	0.142857
gen-1-152	0.001634	-0.350571	0.750000	0.000000	0.250000
gen-1-153	0.043542	-0.264023	0.400000	0.400000	0.200000
gen-1-154	0.052368	-0.297783	0.500000	0.250000	0.250000
gen-1-155	0.051141	-0.334696	0.500000	0.125000	0.375000
gen-1-156	0.043525	-0.292352	0.500000	0.300000	0.200000
gen-1-157	0.072351	-0.349172	0.500000	0.000000	0.500000
gen-1-158	0.011678	-0.105754	0.125000	0.812500	0.062500
gen-1-159	0.062827	-0.239941	0.416667	0.416667	0.166667
gen-1-160	0.092784	-0.206557	0.428571	0.428571	0.142857
gen-1-161	0.008781	-0.269999	0.500000	0.500000	0.000000
gen-1-162	0.084873	-0.208174	0.333333	0.333333	0.333333
gen-1-163	0.000000	-0.168378	0.200000	0.800000	0.000000
gen-1-164	0.062452	-0.287699	0.500000	0.250000	0.250000
gen-1-165	0.070109	-0.291256	0.571429	0.142857	0.285714
gen-1-166	0.049464	-0.305920	0.533333	0.200000	0.266667
gen-1-167	0.053917	-0.320499	0.533333	0.133333	0.333333
gen-1-168	0.065849	-0.236918	0.416667	0.416667	0.166667
gen-1-169	0.031276	-0.269766	0.636364	0.272727	0.090909
gen-1-170	0.060130	-0.232917	0.333333	0.333333	0.333333
gen-1-171	0.046325	-0.303827	0.500000	0.250000	0.250000
gen-1-172	0.049482	-0.258083	0.400000	0.400000	0.200000
gen-1-173	0.000000	-0.292322	0.300000	0.100000	0.600000
gen-1-174	0.037509	-0.305504	0.555556	0.222222	0.222222
gen-1-175	0.053488	-0.329833	0.444444	0.055556	0.500000
gen-1-176	0.048632	-0.278917	0.583333	0.250000	0.166667
gen-1-177	0.099401	-0.193646	0.333333	0.333333	0.333333
gen-1-178	0.051709	-0.317176	0.562500	0.125000	0.312500
gen-1-179	0.020159	-0.332368	0.666667	0.083333	0.250000
gen-1-180	0.062693	-0.335040	0.500000	0.083333	0.416667
gen-1-181	0.018832	-0.239894	0.357143	0.571429	0.071429
gen-1-182	0.052435	-0.297716	0.500000	0.250000	0.250000
gen-1-183	0.030502	-0.320540	0.562500	0.187500	0.250000
gen-1-184	0.106340	-0.315182	0.500000	0.000000	0.500000
gen-1-185	0.051842	-0.288283	0.428571	0.285714	0.285714
gen-1-186	0.044682	-0.267130	0.461538	0.384615	0.153846
gen-1-187	0.009788	-0.130979	0.166667	0.833333	0.000000
gen-1-188	0.039245	-0.263523	0.416667	0.416667	0.166667
gen-1-189	0.043161	-0.330781	0.500000	0.166667	0.333333
gen-1-190	0.014996	-0.322306	0.600000	0.200000	0.200000
gen-1-191	0.024952	-0.225516	0.400000	0.600000	0.000000
gen-1-192	0.103136	-0.189911	0.333333	0.333333	0.333333
gen-1-193	0.040137	-0.286355	0.444444	0.333333	0.222222
gen-1-194	0.066801	-0.247812	0.437500	0.375000	0.187500
gen-1-195	0.039001	-0.271228	0.714286	0.142857	0.142857
gen-1-196	0.044225	-0.234950	0.333333	0.500000	0.166667
gen-1-197	0.021587	-0.285088	0.777778	0.055556	0.166667
gen-1-198	0.026276	-0.293288	0.500000	0.357143	0.142857
gen-2-0	0.013077	-0.056238	0.066667	0.866667	0.066667
gen-2-1	0.032537	-0.293824	0.500000	0.333333	0.166667
gen-2-2	0.046656	-0.260909	0.400000	0.400000	0.200000
gen-2-3	0.080294	-0.198880	0.333333	0.500000	0.166667
gen-2-4	0.027014	-0.288479	0.625000	0.250000	0.125000
gen-2-5	0.040330	-0.231124	0.421053	0.526316	0.052632
gen-2-6	0.079112	-0.204687	0.333333	0.444444	0.222222
gen-2-7	0.039605	-0.292751	0.636364	0.181818	0.181818
gen-2-8	0.049533	-0.229444	0.416667	0.500000	0.083333
gen-2-9	0.024249	-0.057533	0.066667	0.800000	0.133333
gen-2-10	0.036672	-0.265898	0.500000	0.416667	0.083333
gen-2-11	0.015543	0.015543	0.000000	1.000000	0.000000
gen-2-12	0.088218	-0.204829	0.333333	0.333333	0.333333
gen-2-13	0.054193	-0.295958	0.500000	0.250000	0.250000
gen-2-14	0.011307	-0.332954	0.666667	0.111111	0.222222
gen-2-15	0.056761	-0.279116	0.500000	0.300000	0.200000
gen-2-16	0.041830	-0.285900	0.666667	0.166667	0.166667
gen-2-17	0.063516	-0.310425	0.500000	0.166667	0.333333
gen-2-18	0.022565	-0.313005	0.375000	0.125000	0.500000
gen-2-19	0.040372	-0.297277	0.666667	0.133333	0.200000
gen-2-20	0.055814	-0.318128	0.500000	0.166667	0.333333
gen-2-21	0.021038	-0.093584	0.111111	0.777778	0.111111
gen-2-22	0.060352	-0.309372	0.454545	0.181818	0.363636
gen-2-23	0.074795	-0.211316	0.333333	0.416667	0.250000
gen-2-24	0.021864	-0.292602	0.500000	0.375000	0.125000
gen-2-25	0.033260	-0.311001	0.666667	0.111111	0.222222
gen-2-26	0.077888	-0.170272	0.250000	0.250000	0.500000
gen-2-27	0.034335	-0.271654	0.666667	0.222222	0.111111
gen-2-28	0.128734	-0.221418	0.500000	0.250000	0.250000
gen-2-29	0.081075	-0.215844	0.375000	0.437500	0.187500
gen-2-30	0.062605	-0.330369	0.500000	0.100000	0.400000
gen-2-31	0.042526	-0.265039	0.400000	0.400000	0.200000
gen-2-32	0.171020	0.147306	0.000000	0.875000	0.125000
gen-2-33	0.025351	-0.325988	0.583333	0.166667	0.250000
gen-2-34	0.002725	-0.257203	0.600000	0.400000	0.000000
gen-2-35	0.047824	-0.279906	0.666667	0.166667	0.166667
gen-2-36	0.035177	-0.315687	0.550000	0.200000	0.250000
gen-2-37	0.046335	-0.304014	0.416667	0.250000	0.333333
gen-2-38	0.069758	-0.254215	0.363636	0.181818	0.454545
gen-2-39	0.052096	-0.312329	0.500000	0.200000	0.300000
gen-2-40	0.019852	-0.287067	0.333333	0.166667	0.500000
gen-2-41	0.121369	-0.228782	0.500000	0.250000	0.250000
gen-2-42	0.036425	-0.229701	0.363636	0.545455	0.090909
gen-2-43	0.042497	-0.307655	0.500000	0.250000	0.250000
gen-2-44	0.031528	-0.334323	0.600000	0.100000	0.300000
gen-2-45	0.035886	-0.307127	0.555556	0.222222	0.222222
gen-2-46	0.049026	-0.325707	0.555556	0.111111	0.333333
gen-2-47	0.036387	-0.307874	0.666667	0.111111	0.222222
gen-2-48	0.020519	-0.282736	0.583333	0.333333	0.083333
gen-2-49	0.109073	-0.312450	0.500000	0.000000	0.500000
gen-2-50	0.035118	-0.326248	0.571429	0.142857	0.285714
gen-2-51	0.041837	-0.268393	0.714286	0.142857	0.142857
gen-2-52	0.098761	-0.105237	0.200000	0.400000	0.400000
gen-2-53	0.070229	-0.265885	0.400000	0.300000	0.300000
gen-2-54	0.023925	-0.309274	0.562500	0.250000	0.187500
gen-2-55	0.055026	-0.237053	0.363636	0.454545	0.181818
gen-2-56	0.027820	-0.334563	0.642857	0.071429	0.285714
gen-2-57	0.012792	-0.310043	0.650000	0.200000	0.150000
gen-2-58	0.066623	-0.251194	0.454545	0.363636	0.181818
gen-2-59	0.049519	-0.265242	0.375000	0.375000	0.250000
gen-2-60	0.003270	-0.204731	0.250000	0.750000	0.000000
gen-2-61	0.009256	-0.311326	0.571429	0.285714	0.142857
gen-2-62	0.031540	-0.247437	0.416667	0.500000	0.083333
gen-2-63	0.050548	-0.181045	0.333333	0.666667	0.000000
gen-2-64	0.074880	-0.218167	0.333333	0.333333	0.333333
gen-2-65	0.029877	-0.281667	0.333333	0.111111	0.555556
gen-2-66	0.022031	-0.256985	0.400000	0.500000	0.100000
gen-2-67	0.009864	-0.332128	0.642857	0.142857	0.214286
gen-2-68	0.029935	-0.321641	0.600000	0.150000	0.250000
gen-2-69	0.041471	-0.261297	0.416667	0.416667	0.166667
gen-2-70	0.044419	-0.305733	0.500000	0.250000	0.250000
gen-2-71	0.050957	-0.243815	0.444444	0.444444	0.111111
gen-2-72	0.048982	-0.291992	0.571429	0.214286	0.214286
gen-2-73	0.072676	-0.220371	0.333333	0.333333	0.333333
gen-2-74	0.035913	-0.306078	0.642857	0.142857	0.214286
gen-2-75	0.036735	-0.306278	0.555556	0.222222	0.222222
gen-2-76	0.067083	-0.273041	0.428571	0.285714	0.285714
gen-2-77	0.020749	-0.323298	0.722222	0.055556	0.222222
gen-2-78	0.061403	-0.336329	0.500000	0.083333	0.416667
gen-2-79	0.013711	-0.313838	0.583333	0.250000	0.166667
gen-2-80	0.048909	-0.277451	0.500000	0.333333	0.166667
gen-2-81	0.064041	-0.174721	0.272727	0.545455	0.181818
gen-2-82	0.041269	-0.300723	0.642857	0.142857	0.214286
gen-2-83	0.061834	-0.324003	0.500000	0.125000	0.375000
gen-2-84	0.026607	-0.280312	0.333333	0.166667	0.500000
gen-2-85	0.040717	-0.262539	0.583333	0.333333	0.083333
gen-2-86	0.054303	-0.319639	0.500000	0.166667	0.333333
gen-2-87	0.003005	0.003005	0.000000	1.000000	0.000000
gen-2-88	0.046133	-0.280360	0.444444	0.333333	0.222222
gen-2-89	0.037706	-0.312445	0.500000	0.250000	0.250000
gen-2-90	0.044320	-0.263009	0.500000	0.400000	0.100000
gen-2-91	0.005890	-0.321840	0.666667	0.166667	0.166667
gen-2-92	0.001042	-0.221114	0.300000	0.700000	0.000000
gen-2-93	0.028561	-0.337290	0.600000	0.100000	0.300000
gen-2-94	0.044055	-0.283675	0.666667	0.166667	0.166667
gen-2-95	0.033316	-0.318023	0.583333	0.166667	0.250000
gen-2-96	0.000000	-0.047428	0.000000	0.750000	0.250000
gen-2-97	0.006901	-0.320829	0.666667	0.166667	0.166667
gen-2-98	0.069763	-0.305367	0.583333	0.083333	0.333333
gen-2-99	0.037990	-0.312161	0.500000	0.250000	0.250000
gen-2-100	0.026149	-0.301796	0.611111	0.222222	0.166667
gen-2-101	0.097626	-0.195421	0.333333	0.333333	0.333333
gen-2-102	0.072699	-0.253793	0.444444	0.333333	0.222222
gen-2-103	0.054680	-0.288333	0.555556	0.222222	0.222222
gen-2-104	0.027433	-0.227951	0.333333	0.583333	0.083333
gen-2-105	0.031199	-0.306104	0.600000	0.200000	0.200000
gen-2-106	0.040615	-0.309536	0.500000	0.250000	0.250000
gen-2-107	0.042380	-0.308959	0.583333	0.166667	0.250000
gen-2-108	0.024364	-0.326975	0.583333	0.166667	0.250000
gen-2-109	0.050758	-0.212071	0.777778	0.111111	0.111111
gen-2-110	0.063979	-0.300447	0.500000	0.200000	0.300000
gen-2-111	0.045320	-0.290557	0.500000	0.300000	0.200000
gen-2-112	0.088057	-0.285885	0.500000	0.166667	0.333333
gen-2-113	0.016192	-0.261845	0.727273	0.181818	0.090909
gen-2-114	0.073315	-0.221588	0.388889	0.444444	0.166667
gen-2-115	0.096047	-0.279082	0.583333	0.083333	0.333333
gen-2-116	0.036106	-0.278360	0.500000	0.375000	0.125000
gen-2-117	0.054143	-0.272218	0.500000	0.333333	0.166667
gen-2-118	0.032810	-0.325773	0.636364	0.090909	0.272727
gen-2-119	0.000000	-0.305988	0.666667	0.222222	0.111111
gen-2-120	0.041704	-0.266337	0.550000	0.350000	0.100000
gen-2-121	0.031773	-0.334078	0.600000	0.100000	0.300000
gen-2-122	0.061762	0.016593	0.000000	0.714286	0.285714
gen-2-123	0.071892	-0.254600	0.444444	0.333333	0.222222
gen-2-124	0.076659	-0.202515	0.333333	0.500000	0.166667
gen-2-125	0.060407	-0.325430	0.500000	0.125000	0.375000
gen-2-126	0.038768	-0.275698	0.500000	0.375000	0.125000
gen-2-127	0.048063	-0.326670	0.555556	0.111111	0.333333
gen-2-128	0.039253	-0.310898	0.500000	0.250000	0.250000
gen-2-129	0.053194	-0.320748	0.500000	0.166667	0.333333
gen-2-130	0.023952	-0.244121	0.384615	0.538462	0.076923
gen-2-131	0.047164	-0.289188	0.533333	0.266667	0.200000
gen-2-132	0.022160	-0.256916	0.375000	0.500000	0.125000
gen-2-133	0.035371	-0.339758	0.583333	0.083333	0.333333
gen-2-134	0.005688	-0.273092	0.500000	0.500000	0.000000
gen-2-135	0.045944	-0.312137	0.500000	0.222222	0.277778
gen-2-136	0.038896	-0.175798	0.250000	0.666667	0.083333
gen-2-137	0.081352	-0.311622	0.500000	0.100000	0.400000
gen-2-138	0.045613	-0.328328	0.500000	0.166667	0.333333
gen-2-139	0.044581	-0.298432	0.555556	0.222222	0.222222
gen-2-140	0.039797	-0.301177	0.571429	0.214286	0.214286
gen-2-141	0.038955	-0.287406	0.500000	0.333333	0.166667
gen-2-142	0.065474	-0.271829	0.600000	0.200000	0.200000
gen-2-143	0.062986	-0.322851	0.500000	0.125000	0.375000
gen-2-144	0.035726	-0.315613	0.583333	0.166667	0.250000
