Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
gen-2-140	0.042381	-0.311408	0.571429	0.214286	0.214286
gen-2-141	0.044761	-0.297850	0.500000	0.333333	0.166667
gen-2-142	0.065086	-0.285285	0.600000	0.200000	0.200000
gen-2-143	0.066063	-0.325857	0.500000	0.125000	0.375000
gen-2-144	0.038999	-0.323228	0.583333	0.166667	0.250000
gen-2-145	0.072826	-0.262913	0.444444	0.333333	0.222222
gen-2-146	0.044972	-0.336978	0.583333	0.083333	0.333333
gen-2-147	0.064442	-0.317616	0.500000	0.166667	0.333333
gen-2-148	0.038711	-0.330126	0.555556	0.166667	0.277778
gen-2-149	0.068800	0.003042	0.066667	0.866667	0.066667
gen-2-150	0.041946	-0.320172	0.666667	0.083333	0.250000
gen-2-151	0.048826	-0.293786	0.500000	0.333333	0.166667
gen-2-152	0.090065	-0.192482	0.333333	0.500000	0.166667
gen-2-153	0.056943	-0.305392	0.500000	0.250000	0.250000
gen-2-154	0.047050	-0.295562	0.500000	0.333333	0.166667
gen-2-155	0.106461	-0.176085	0.333333	0.500000	0.166667
gen-2-156	0.040258	-0.146962	0.200000	0.200000	0.600000
gen-2-157	0.009737	-0.112839	0.133333	0.800000	0.066667
gen-2-158	0.029463	-0.332709	0.625000	0.125000	0.250000
gen-2-159	0.037311	-0.289522	0.500000	0.400000	0.100000
gen-2-160	0.055497	-0.313340	0.555556	0.166667	0.277778
gen-2-161	0.016232	-0.326236	0.611111	0.222222	0.166667
gen-2-162	0.022985	-0.205086	0.818182	0.090909	0.090909
gen-2-163	0.053396	-0.284734	0.400000	0.300000	0.300000
gen-2-164	0.041012	-0.301383	0.666667	0.166667	0.166667
gen-2-165	0.038076	-0.284813	0.500000	0.416667	0.083333
gen-2-166	0.089582	-0.266107	0.555556	0.222222	0.222222
gen-2-167	0.065890	-0.246689	0.416667	0.416667	0.166667
gen-2-168	0.062708	-0.226260	0.333333	0.333333	0.333333
gen-2-169	0.025190	-0.237633	0.333333	0.583333	0.083333
gen-2-170	0.057107	-0.305228	0.500000	0.250000	0.250000
gen-2-171	0.002709	-0.280111	0.600000	0.400000	0.000000
gen-2-172	0.074211	-0.250807	0.437500	0.375000	0.187500
gen-2-173	0.075798	-0.209959	0.333333	0.416667	0.250000
gen-2-174	0.037440	-0.318104	0.666667	0.111111	0.222222
gen-2-175	0.062838	-0.319220	0.500000	0.166667	0.333333
gen-2-176	0.087645	-0.248094	0.444444	0.333333	0.222222
gen-2-177	0.044526	-0.291212	0.444444	0.333333	0.222222
gen-2-178	0.022502	-0.175540	0.750000	0.250000	0.000000
gen-2-179	0.048332	-0.302169	0.500000	0.300000	0.200000
gen-2-180	0.047530	-0.275359	0.500000	0.416667	0.083333
gen-2-181	0.013000	-0.283825	0.333333	0.083333	0.583333
gen-2-182	0.031705	-0.310798	0.583333	0.250000	0.166667
gen-2-183	0.063081	-0.328839	0.500000	0.125000	0.375000
gen-2-184	0.030240	-0.245297	0.363636	0.545455	0.090909
gen-2-185	0.047081	-0.315254	0.500000	0.250000	0.250000
gen-2-186	0.054260	-0.283870	0.400000	0.300000	0.300000
gen-2-187	0.043773	-0.238774	0.333333	0.500000	0.166667
gen-2-188	0.050822	-0.299679	0.500000	0.300000	0.200000
gen-2-189	0.065063	-0.320295	0.454545	0.090909	0.454545
gen-2-190	0.053604	-0.300278	0.500000	0.285714	0.214286
gen-2-191	0.021776	-0.320728	0.583333	0.250000	0.166667
gen-2-192	0.032598	-0.309797	0.666667	0.166667	0.166667
gen-2-193	0.064377	-0.309792	0.500000	0.200000	0.300000
gen-2-194	0.040845	-0.287240	0.750000	0.083333	0.166667
gen-2-195	0.017096	-0.261864	0.400000	0.550000	0.050000
gen-2-196	0.030886	-0.324658	0.666667	0.111111	0.222222
gen-2-197	0.037654	-0.324551	0.600000	0.150000	0.250000
gen-2-198	0.064736	-0.306052	0.500000	0.214286	0.285714
