Index	e_above_hull	formation_energy	Li_fraction	Ga_fraction	Sn_fraction
mp-55	0.006231	-0.209364	0.250000	0.750000	0.000000
mp-56	0.009419	-0.365084	0.714286	0.000000	0.285714
O-0	0.094617	-0.193284	0.333333	0.333333	0.333333
O-1	0.093987	-0.135219	0.722222	0.277778	0.000000
O-2	0.088723	-0.205479	0.600000	0.400000	0.000000
O-3	0.104244	-0.050791	0.812500	0.187500	0.000000
O-4	0.097177	-0.127939	0.727273	0.272727	0.000000
O-5	0.187045	-0.234420	0.500000	0.000000	0.500000
O-6	0.122586	-0.084127	0.750000	0.250000	0.000000
O-7	0.089084	-0.146549	0.714286	0.285714	0.000000
O-8	0.094543	-0.152658	0.700000	0.300000	0.000000
O-9	0.125598	-0.189706	0.500000	0.500000	0.000000
O-10	0.097440	-0.155989	0.692308	0.307692	0.000000
O-11	0.123681	-0.191622	0.500000	0.500000	0.000000
O-12	0.096023	-0.178170	0.666667	0.333333	0.000000
O-13	0.122523	-0.192781	0.500000	0.500000	0.000000
O-14	0.119281	-0.154911	0.666667	0.333333	0.000000
O-15	0.078391	-0.293265	0.727273	0.000000	0.272727
O-16	0.081428	-0.270349	0.777778	0.000000	0.222222
O-17	0.076923	-0.289753	0.750000	0.000000	0.250000
a-0	0.001873	-0.204840	0.750000	0.250000	0.000000
a-1	0.000000	-0.294202	0.600000	0.400000	0.000000
a-2	0.006394	-0.308909	0.500000	0.500000	0.000000
a-3	0.000000	-0.206713	0.750000	0.250000	0.000000
a-4	0.000000	-0.274193	0.666667	0.333333	0.000000
a-5	0.006358	-0.267835	0.666667	0.333333	0.000000
a-6	0.000000	-0.315304	0.500000	0.500000	0.000000
a-7	0.069663	-0.351803	0.500000	0.000000	0.500000
a-8	0.000000	-0.334751	0.809524	0.000000	0.190476
a-9	0.000000	-0.421466	0.500000	0.000000	0.500000
gen-1-0	0.063116	-0.272650	0.750000	0.083333	0.166667
gen-1-1	0.026401	-0.226607	0.315789	0.631579	0.052632
gen-1-2	0.055999	-0.323002	0.500000	0.200000	0.300000
gen-1-3	0.019147	-0.264670	0.750000	0.166667	0.083333
gen-1-4	0.080176	-0.291520	0.533333	0.200000	0.266667
gen-1-5	0.067894	-0.217723	0.384615	0.538462	0.076923
gen-1-6	0.042657	-0.274080	0.444444	0.444444	0.111111
gen-1-7	0.048494	-0.293083	0.400000	0.050000	0.550000
gen-1-8	0.034412	-0.282648	0.750000	0.125000	0.125000
gen-1-9	0.036722	-0.348787	0.583333	0.083333	0.333333
gen-1-10	0.026508	-0.306489	0.500000	0.416667	0.083333
gen-1-11	0.038265	-0.337214	0.571429	0.142857	0.285714
gen-1-12	0.041677	-0.325568	0.666667	0.083333	0.250000
gen-1-13	0.060634	-0.318367	0.500000	0.200000	0.300000
gen-1-14	0.048534	-0.319851	0.500000	0.250000	0.250000
gen-1-15	0.009439	-0.308162	0.700000	0.200000	0.100000
gen-1-16	0.047087	-0.258282	0.727273	0.181818	0.090909
gen-1-17	0.045093	-0.330386	0.571429	0.142857	0.285714
gen-1-18	0.064276	-0.304108	0.500000	0.250000	0.250000
gen-1-19	0.020336	-0.279425	0.416667	0.500000	0.083333
gen-1-20	0.074607	-0.317594	0.545455	0.090909	0.363636
gen-1-21	0.068600	-0.219301	0.333333	0.333333	0.333333
gen-1-22	0.016079	-0.055438	0.066667	0.800000	0.133333
gen-1-23	0.048609	-0.300943	0.666667	0.166667	0.166667
gen-1-24	0.045302	-0.299845	0.571429	0.285714	0.142857
gen-1-25	0.040286	-0.285114	0.733333	0.133333	0.133333
gen-1-26	0.014223	-0.326767	0.625000	0.250000	0.125000
gen-1-27	0.034668	-0.257322	0.375000	0.500000	0.125000
gen-1-28	0.065068	-0.309315	0.454545	0.181818	0.363636
gen-1-29	0.051254	-0.232964	0.333333	0.500000	0.166667
gen-1-30	0.044415	-0.255346	0.416667	0.500000	0.083333
gen-1-31	0.043879	-0.319107	0.692308	0.076923	0.230769
gen-1-32	0.040198	-0.310113	0.555556	0.277778	0.166667
gen-1-33	0.054140	-0.314244	0.500000	0.250000	0.250000
gen-1-34	0.030932	-0.148602	0.842105	0.105263	0.052632
gen-1-35	0.046463	-0.271422	0.400000	0.400000	0.200000
gen-1-36	0.033323	-0.254578	0.333333	0.333333	0.333333
gen-1-37	0.065129	-0.222772	0.333333	0.333333	0.333333
gen-1-38	0.058458	-0.231285	0.333333	0.250000	0.416667
gen-1-39	0.060731	-0.196037	0.300000	0.600000	0.100000
gen-1-40	0.033614	-0.284271	0.400000	0.400000	0.200000
gen-1-41	0.063720	-0.322359	0.500000	0.166667	0.333333
gen-1-42	0.039749	-0.345950	0.555556	0.111111	0.333333
gen-1-43	0.041128	-0.337189	0.600000	0.100000	0.300000
gen-1-44	0.042929	-0.294545	0.526316	0.368421	0.105263
gen-1-45	0.065523	-0.297122	0.428571	0.214286	0.357143
gen-1-46	0.042044	-0.299800	0.500000	0.375000	0.125000
gen-1-47	0.091215	-0.247902	0.400000	0.300000	0.300000
gen-1-48	0.066050	0.045012	0.000000	0.800000	0.200000
gen-1-49	0.079779	-0.205667	0.333333	0.444444	0.222222
gen-1-50	0.049292	-0.319093	0.500000	0.250000	0.250000
gen-1-51	0.036518	-0.260134	0.400000	0.500000	0.100000
gen-1-52	0.043431	-0.273716	0.428571	0.428571	0.142857
gen-1-53	0.084487	-0.203415	0.333333	0.333333	0.333333
gen-1-54	0.023336	-0.293244	0.611111	0.333333	0.055556
gen-1-55	0.034599	-0.237823	0.333333	0.555556	0.111111
gen-1-56	0.065478	-0.298443	0.444444	0.222222	0.333333
gen-1-57	0.041895	-0.242323	0.333333	0.500000	0.166667
gen-1-58	0.083581	-0.200637	0.333333	0.500000	0.166667
gen-1-59	0.023054	-0.334031	0.600000	0.200000	0.200000
gen-1-60	0.027454	-0.298844	0.526316	0.421053	0.052632
gen-1-61	0.037228	-0.297067	0.545455	0.363636	0.090909
gen-1-62	0.021783	-0.345747	0.625000	0.125000	0.250000
gen-1-63	0.029668	-0.315478	0.727273	0.090909	0.181818
gen-1-64	0.029931	-0.323044	0.636364	0.181818	0.181818
gen-1-65	0.065460	-0.270319	0.454545	0.363636	0.181818
gen-1-66	0.030256	-0.331092	0.666667	0.111111	0.222222
gen-1-67	0.009760	-0.339792	0.666667	0.166667	0.166667
gen-1-68	0.023530	-0.265027	0.333333	0.111111	0.555556
gen-1-69	0.065211	-0.291874	0.600000	0.200000	0.200000
gen-1-70	0.008538	-0.207056	0.250000	0.750000	0.000000
gen-1-71	0.045955	-0.303596	0.666667	0.166667	0.166667
gen-1-72	0.022554	-0.309873	0.583333	0.333333	0.083333
gen-1-73	0.039978	-0.317106	0.600000	0.200000	0.200000
gen-1-74	0.048437	-0.301115	0.666667	0.166667	0.166667
gen-1-75	0.051958	-0.298353	0.555556	0.277778	0.166667
gen-1-76	0.067573	-0.336198	0.500000	0.083333	0.416667
gen-1-77	0.035077	-0.315614	0.500000	0.333333	0.166667
gen-1-78	0.069127	-0.151992	0.250000	0.500000	0.250000
gen-1-79	0.050169	-0.318215	0.500000	0.250000	0.250000
gen-1-80	0.027578	-0.314266	0.500000	0.375000	0.125000
gen-1-81	0.060550	-0.334375	0.500000	0.125000	0.375000
gen-1-82	0.028635	-0.304362	0.500000	0.416667	0.083333
gen-1-83	0.016192	-0.351053	0.666667	0.083333	0.250000
gen-1-84	0.018106	-0.275040	0.444444	0.555556	0.000000
gen-1-85	0.031380	-0.313279	0.642857	0.214286	0.142857
gen-1-86	0.050229	-0.298214	0.450000	0.300000	0.250000
gen-1-87	0.048649	-0.308094	0.650000	0.150000	0.200000
gen-1-88	0.043067	-0.324748	0.583333	0.166667	0.250000
gen-1-89	0.047431	-0.310337	0.500000	0.300000	0.200000
gen-1-90	0.074414	-0.320511	0.500000	0.125000	0.375000
gen-1-91	0.043777	-0.289220	0.500000	0.416667	0.083333
gen-1-92	0.047333	-0.331326	0.550000	0.150000	0.300000
gen-1-93	0.046729	-0.342204	0.600000	0.050000	0.350000
gen-1-94	0.071881	-0.296504	0.500000	0.250000	0.250000
gen-1-95	0.038837	-0.334686	0.611111	0.111111	0.277778
gen-1-96	0.074222	-0.267782	0.400000	0.100000	0.500000
gen-1-97	0.053523	-0.234378	0.333333	0.333333	0.333333
gen-1-98	0.036840	-0.299696	0.500000	0.400000	0.100000
gen-1-99	0.052138	-0.319664	0.437500	0.062500	0.500000
gen-1-100	0.069036	-0.114224	0.200000	0.500000	0.300000
gen-1-101	0.047233	-0.321151	0.500000	0.250000	0.250000
gen-1-102	0.060749	-0.325329	0.500000	0.166667	0.333333
gen-1-103	0.050815	-0.306954	0.500000	0.300000	0.200000
gen-1-104	0.018324	-0.345188	0.615385	0.153846	0.230769
gen-1-105	0.032857	-0.285028	0.400000	0.400000	0.200000
gen-1-106	0.037684	-0.313007	0.500000	0.333333	0.166667
gen-1-107	0.052573	-0.315812	0.500000	0.250000	0.250000
gen-1-108	0.037888	-0.245929	0.750000	0.166667	0.083333
gen-1-109	0.027766	-0.314078	0.500000	0.375000	0.125000
gen-1-110	0.021282	-0.300324	0.375000	0.062500	0.562500
gen-1-111	0.039355	-0.307797	0.500000	0.350000	0.150000
gen-1-112	0.034417	-0.293164	0.650000	0.250000	0.100000
gen-1-113	0.063889	-0.286232	0.583333	0.250000	0.166667
gen-1-114	0.049879	-0.292410	0.400000	0.133333	0.466667
gen-1-115	0.005191	-0.243640	0.333333	0.666667	0.000000
gen-1-116	0.049869	-0.312238	0.555556	0.222222	0.222222
gen-1-117	0.072361	-0.211857	0.333333	0.500000	0.166667
gen-1-118	0.068640	-0.219261	0.333333	0.333333	0.333333
gen-1-119	0.035547	-0.325800	0.666667	0.111111	0.222222
gen-1-120	0.050622	-0.238037	0.357143	0.500000	0.142857
gen-1-121	0.078197	-0.297282	0.571429	0.142857	0.285714
gen-1-122	0.037167	-0.313524	0.500000	0.333333	0.166667
gen-1-123	0.062173	-0.299933	0.555556	0.222222	0.222222
gen-1-124	0.087669	-0.254891	0.411765	0.294118	0.294118
gen-1-125	0.028174	-0.234812	0.333333	0.600000	0.066667
gen-1-126	0.073119	-0.214782	0.333333	0.333333	0.333333
gen-1-127	0.078366	-0.205852	0.333333	0.500000	0.166667
gen-1-128	0.035581	-0.332376	0.562500	0.187500	0.250000
gen-1-129	0.036247	-0.302268	0.555556	0.333333	0.111111
gen-1-130	0.070642	-0.269687	0.444444	0.333333	0.222222
gen-1-131	0.044665	-0.333652	0.600000	0.100000	0.300000
gen-1-132	0.043506	-0.313579	0.600000	0.200000	0.200000
gen-1-133	0.077199	-0.312418	0.500000	0.150000	0.350000
gen-1-134	0.048712	-0.286436	0.416667	0.333333	0.250000
gen-1-135	0.001419	-0.106378	0.125000	0.875000	0.000000
gen-1-136	0.055949	-0.311866	0.583333	0.166667	0.250000
gen-1-137	0.042026	-0.313222	0.416667	0.083333	0.500000
gen-1-138	0.058512	-0.258943	0.416667	0.416667	0.166667
gen-1-139	0.059462	-0.316017	0.571429	0.142857	0.285714
gen-1-140	0.058099	-0.310285	0.500000	0.250000	0.250000
gen-1-141	0.042063	-0.298298	0.722222	0.111111	0.166667
gen-1-142	0.024843	-0.071914	0.100000	0.800000	0.100000
gen-1-143	0.052749	-0.320150	0.545455	0.181818	0.272727
gen-1-144	0.026453	-0.330632	0.600000	0.200000	0.200000
gen-1-145	0.048447	-0.329870	0.600000	0.100000	0.300000
gen-1-146	0.095562	-0.203959	0.363636	0.454545	0.181818
gen-1-147	0.045286	-0.330193	0.571429	0.142857	0.285714
gen-1-148	0.085207	-0.232678	0.400000	0.400000	0.200000
gen-1-149	0.020481	-0.245613	0.350000	0.600000	0.050000
gen-1-150	0.038405	-0.347293	0.555556	0.111111	0.333333
gen-1-151	0.039320	-0.305827	0.571429	0.285714	0.142857
gen-1-152	0.001035	-0.365640	0.750000	0.000000	0.250000
gen-1-153	0.040453	-0.277432	0.400000	0.400000	0.200000
gen-1-154	0.062573	-0.305812	0.500000	0.250000	0.250000
gen-1-155	0.062127	-0.332798	0.500000	0.125000	0.375000
gen-1-156	0.053424	-0.304344	0.500000	0.300000	0.200000
gen-1-157	0.071538	-0.349927	0.500000	0.000000	0.500000
gen-1-158	0.011296	-0.103075	0.125000	0.812500	0.062500
gen-1-159	0.062575	-0.254880	0.416667	0.416667	0.166667
gen-1-160	0.082812	-0.234335	0.428571	0.428571	0.142857
gen-1-161	0.020636	-0.294668	0.500000	0.500000	0.000000
gen-1-162	0.071546	-0.216355	0.333333	0.333333	0.333333
gen-1-163	0.001209	-0.171267	0.200000	0.800000	0.000000
gen-1-164	0.064770	-0.303614	0.500000	0.250000	0.250000
gen-1-165	0.066797	-0.308682	0.571429	0.142857	0.285714
gen-1-166	0.058719	-0.312976	0.533333	0.200000	0.266667
gen-1-167	0.060331	-0.325519	0.533333	0.133333	0.333333
gen-1-168	0.065612	-0.251842	0.416667	0.416667	0.166667
gen-1-169	0.031825	-0.294640	0.636364	0.272727	0.090909
gen-1-170	0.033731	-0.254170	0.333333	0.333333	0.333333
gen-1-171	0.057153	-0.311231	0.500000	0.250000	0.250000
gen-1-172	0.049658	-0.268226	0.400000	0.400000	0.200000
gen-1-173	0.000000	-0.261690	0.300000	0.100000	0.600000
gen-1-174	0.045035	-0.317072	0.555556	0.222222	0.222222
gen-1-175	0.058210	-0.319111	0.444444	0.055556	0.500000
gen-1-176	0.053633	-0.296488	0.583333	0.250000	0.166667
gen-1-177	0.079811	-0.208090	0.333333	0.333333	0.333333
gen-1-178	0.056631	-0.324596	0.562500	0.125000	0.312500
gen-1-179	0.023236	-0.344009	0.666667	0.083333	0.250000
gen-1-180	0.066137	-0.337635	0.500000	0.083333	0.416667
gen-1-181	0.022548	-0.250945	0.357143	0.571429	0.071429
gen-1-182	0.062975	-0.305409	0.500000	0.250000	0.250000
gen-1-183	0.036200	-0.331757	0.562500	0.187500	0.250000
gen-1-184	0.090175	-0.331291	0.500000	0.000000	0.500000
gen-1-185	0.058124	-0.289355	0.428571	0.285714	0.285714
gen-1-186	0.050217	-0.282412	0.461538	0.384615	0.153846
gen-1-187	0.006484	-0.137246	0.166667	0.833333	0.000000
gen-1-188	0.043228	-0.274227	0.416667	0.416667	0.166667
gen-1-189	0.054572	-0.331506	0.500000	0.166667	0.333333
gen-1-190	0.021724	-0.335361	0.600000	0.200000	0.200000
gen-1-191	0.030064	-0.245355	0.400000	0.600000	0.000000
gen-1-192	0.085329	-0.202572	0.333333	0.333333	0.333333
gen-1-193	0.048445	-0.291884	0.444444	0.333333	0.222222
gen-1-194	0.067248	-0.262939	0.437500	0.375000	0.187500
gen-1-195	0.043633	-0.289210	0.714286	0.142857	0.142857
gen-1-196	0.040748	-0.243470	0.333333	0.500000	0.166667
gen-1-197	0.027734	-0.303121	0.777778	0.055556	0.166667
gen-1-198	0.038582	-0.307054	0.500000	0.357143	0.142857
gen-2-0	0.011787	-0.052717	0.066667	0.866667	0.066667
gen-2-1	0.041582	-0.309108	0.500000	0.333333	0.166667
gen-2-2	0.051580	-0.266305	0.400000	0.400000	0.200000
gen-2-3	0.069271	-0.214947	0.333333	0.500000	0.166667
gen-2-4	0.030676	-0.310314	0.625000	0.250000	0.125000
gen-2-5	0.043883	-0.251108	0.421053	0.526316	0.052632
gen-2-6	0.073189	-0.212256	0.333333	0.444444	0.222222
gen-2-7	0.045965	-0.307010	0.636364	0.181818	0.181818
gen-2-8	0.048843	-0.250918	0.416667	0.500000	0.083333
gen-2-9	0.021028	-0.050489	0.066667	0.800000	0.133333
gen-2-10	0.042579	-0.290418	0.500000	0.416667	0.083333
gen-2-11	0.007372	0.007372	0.000000	1.000000	0.000000
gen-2-12	0.069372	-0.218529	0.333333	0.333333	0.333333
gen-2-13	0.066414	-0.301971	0.500000	0.250000	0.250000
gen-2-14	0.016695	-0.344653	0.666667	0.111111	0.222222
gen-2-15	0.060122	-0.297646	0.500000	0.300000	0.200000
gen-2-16	0.042452	-0.307100	0.666667	0.166667	0.166667
gen-2-17	0.073647	-0.312431	0.500000	0.166667	0.333333
gen-2-18	0.026464	-0.295675	0.375000	0.125000	0.500000
gen-2-19	0.042576	-0.314053	0.666667	0.133333	0.200000
gen-2-20	0.062814	-0.323264	0.500000	0.166667	0.333333
gen-2-21	0.018440	-0.089067	0.111111	0.777778	0.111111
gen-2-22	0.066568	-0.307815	0.454545	0.181818	0.363636
gen-2-23	0.067468	-0.218591	0.333333	0.416667	0.250000
gen-2-24	0.032428	-0.309416	0.500000	0.375000	0.125000
gen-2-25	0.037020	-0.324327	0.666667	0.111111	0.222222
gen-2-26	0.050278	-0.172535	0.250000	0.250000	0.500000
gen-2-27	0.035476	-0.293470	0.666667	0.222222	0.111111
gen-2-28	0.115215	-0.253169	0.500000	0.250000	0.250000
gen-2-29	0.072998	-0.232261	0.375000	0.437500	0.187500
gen-2-30	0.066219	-0.334014	0.500000	0.100000	0.400000
gen-2-31	0.039679	-0.278206	0.400000	0.400000	0.200000
gen-2-32	0.110981	0.097832	0.000000	0.875000	0.125000
gen-2-33	0.029772	-0.338043	0.583333	0.166667	0.250000
gen-2-34	0.002196	-0.292006	0.600000	0.400000	0.000000
gen-2-35	0.047314	-0.302238	0.666667	0.166667	0.166667
gen-2-36	0.044507	-0.323536	0.550000	0.200000	0.250000
gen-2-37	0.055597	-0.297244	0.416667	0.250000	0.333333
gen-2-38	0.057058	-0.256440	0.363636	0.181818	0.454545
gen-2-39	0.063294	-0.315707	0.500000	0.200000	0.300000
gen-2-40	0.019692	-0.269339	0.333333	0.166667	0.500000
gen-2-41	0.110497	-0.257888	0.500000	0.250000	0.250000
gen-2-42	0.033936	-0.246283	0.363636	0.545455	0.090909
gen-2-43	0.051760	-0.316625	0.500000	0.250000	0.250000
gen-2-44	0.038770	-0.339547	0.600000	0.100000	0.300000
gen-2-45	0.044948	-0.317159	0.555556	0.222222	0.222222
gen-2-46	0.056286	-0.329412	0.555556	0.111111	0.333333
gen-2-47	0.039935	-0.321412	0.666667	0.111111	0.222222
gen-2-48	0.026259	-0.306169	0.583333	0.333333	0.083333
gen-2-49	0.092011	-0.329454	0.500000	0.000000	0.500000
gen-2-50	0.042690	-0.332789	0.571429	0.142857	0.285714
gen-2-51	0.044699	-0.288144	0.714286	0.142857	0.142857
gen-2-52	0.074814	-0.109123	0.200000	0.400000	0.400000
gen-2-53	0.069348	-0.269769	0.400000	0.300000	0.300000
gen-2-54	0.032192	-0.322495	0.562500	0.250000	0.187500
gen-2-55	0.052841	-0.246680	0.363636	0.454545	0.181818
gen-2-56	0.030008	-0.344983	0.642857	0.071429	0.285714
gen-2-57	0.019364	-0.326762	0.650000	0.200000	0.150000
gen-2-58	0.067966	-0.267813	0.454545	0.363636	0.181818
gen-2-59	0.052009	-0.266521	0.375000	0.375000	0.250000
gen-2-60	0.002935	-0.212659	0.250000	0.750000	0.000000
gen-2-61	0.017956	-0.327191	0.571429	0.285714	0.142857
gen-2-62	0.035618	-0.264143	0.416667	0.500000	0.083333
gen-2-63	0.034470	-0.214361	0.333333	0.666667	0.000000
gen-2-64	0.056311	-0.231590	0.333333	0.333333	0.333333
gen-2-65	0.026600	-0.261957	0.333333	0.111111	0.555556
gen-2-66	0.028469	-0.268183	0.400000	0.500000	0.100000
gen-2-67	0.013302	-0.346523	0.642857	0.142857	0.214286
gen-2-68	0.034006	-0.333695	0.600000	0.150000	0.250000
gen-2-69	0.044902	-0.272553	0.416667	0.416667	0.166667
gen-2-70	0.054621	-0.313764	0.500000	0.250000	0.250000
gen-2-71	0.052341	-0.264396	0.444444	0.444444	0.111111
gen-2-72	0.049385	-0.310928	0.571429	0.214286	0.214286
gen-2-73	0.055481	-0.232420	0.333333	0.333333	0.333333
gen-2-74	0.039358	-0.320466	0.642857	0.142857	0.214286
gen-2-75	0.043340	-0.318766	0.555556	0.222222	0.222222
gen-2-76	0.070667	-0.276812	0.428571	0.285714	0.285714
gen-2-77	0.023559	-0.337408	0.722222	0.055556	0.222222
gen-2-78	0.071028	-0.332744	0.500000	0.083333	0.416667
gen-2-79	0.017199	-0.332922	0.583333	0.250000	0.166667
gen-2-80	0.053182	-0.297509	0.500000	0.333333	0.166667
gen-2-81	0.052644	-0.184679	0.272727	0.545455	0.181818
gen-2-82	0.046283	-0.313541	0.642857	0.142857	0.214286
gen-2-83	0.067741	-0.327184	0.500000	0.125000	0.375000
gen-2-84	0.023603	-0.265428	0.333333	0.166667	0.500000
gen-2-85	0.043513	-0.288915	0.583333	0.333333	0.083333
gen-2-86	0.061895	-0.324183	0.500000	0.166667	0.333333
gen-2-87	0.007929	0.007929	0.000000	1.000000	0.000000
gen-2-88	0.053259	-0.287070	0.444444	0.333333	0.222222
gen-2-89	0.048722	-0.319663	0.500000	0.250000	0.250000
gen-2-90	0.054185	-0.282351	0.500000	0.400000	0.100000
gen-2-91	0.012202	-0.337349	0.666667	0.166667	0.166667
gen-2-92	0.002120	-0.233416	0.300000	0.700000	0.000000
gen-2-93	0.035957	-0.342360	0.600000	0.100000	0.300000
gen-2-94	0.047901	-0.301651	0.666667	0.166667	0.166667
gen-2-95	0.034108	-0.333707	0.583333	0.166667	0.250000
gen-2-96	0.000000	-0.026298	0.000000	0.750000	0.250000
gen-2-97	0.011794	-0.337757	0.666667	0.166667	0.166667
gen-2-98	0.062508	-0.323001	0.583333	0.083333	0.333333
gen-2-99	0.049380	-0.319005	0.500000	0.250000	0.250000
gen-2-100	0.027442	-0.322489	0.611111	0.222222	0.166667
gen-2-101	0.077786	-0.210115	0.333333	0.333333	0.333333
gen-2-102	0.077705	-0.262624	0.444444	0.333333	0.222222
gen-2-103	0.060591	-0.301516	0.555556	0.222222	0.222222
gen-2-104	0.027668	-0.238857	0.333333	0.583333	0.083333
gen-2-105	0.035646	-0.321439	0.600000	0.200000	0.200000
gen-2-106	0.050325	-0.318060	0.500000	0.250000	0.250000
gen-2-107	0.043127	-0.324687	0.583333	0.166667	0.250000
gen-2-108	0.029786	-0.338029	0.583333	0.166667	0.250000
gen-2-109	0.053681	-0.233344	0.777778	0.111111	0.111111
gen-2-110	0.065294	-0.313707	0.500000	0.200000	0.300000
gen-2-111	0.051428	-0.306340	0.500000	0.300000	0.200000
gen-2-112	0.086004	-0.300074	0.500000	0.166667	0.333333
gen-2-113	0.017839	-0.287530	0.727273	0.181818	0.090909
gen-2-114	0.071249	-0.235126	0.388889	0.444444	0.166667
gen-2-115	0.086468	-0.299041	0.583333	0.083333	0.333333
gen-2-116	0.042926	-0.298918	0.500000	0.375000	0.125000
gen-2-117	0.059441	-0.291250	0.500000	0.333333	0.166667
gen-2-118	0.042303	-0.329975	0.636364	0.090909	0.272727
gen-2-119	0.001098	-0.327848	0.666667	0.222222	0.111111
gen-2-120	0.047580	-0.288614	0.550000	0.350000	0.100000
gen-2-121	0.036929	-0.341388	0.600000	0.100000	0.300000
gen-2-122	0.043627	0.018582	0.000000	0.714286	0.285714
gen-2-123	0.073205	-0.267124	0.444444	0.333333	0.222222
gen-2-124	0.069943	-0.214275	0.333333	0.500000	0.166667
gen-2-125	0.067998	-0.326927	0.500000	0.125000	0.375000
gen-2-126	0.045991	-0.295853	0.500000	0.375000	0.125000
gen-2-127	0.054542	-0.331157	0.555556	0.111111	0.333333
gen-2-128	0.051417	-0.316968	0.500000	0.250000	0.250000
gen-2-129	0.063891	-0.322187	0.500000	0.166667	0.333333
gen-2-130	0.028515	-0.257102	0.384615	0.538462	0.076923
gen-2-131	0.056353	-0.301187	0.533333	0.266667	0.200000
gen-2-132	0.024042	-0.267947	0.375000	0.500000	0.125000
gen-2-133	0.041950	-0.343559	0.583333	0.083333	0.333333
gen-2-134	0.005835	-0.309469	0.500000	0.500000	0.000000
gen-2-135	0.059283	-0.315000	0.500000	0.222222	0.277778
gen-2-136	0.030076	-0.187360	0.250000	0.666667	0.083333
gen-2-137	0.077780	-0.322453	0.500000	0.100000	0.400000
gen-2-138	0.055835	-0.330243	0.500000	0.166667	0.333333
gen-2-139	0.045741	-0.316366	0.555556	0.222222	0.222222
gen-2-140	0.044012	-0.316302	0.571429	0.214286	0.214286
gen-2-141	0.047706	-0.302984	0.500000	0.333333	0.166667
gen-2-142	0.065303	-0.291782	0.600000	0.200000	0.200000
gen-2-143	0.067742	-0.327183	0.500000	0.125000	0.375000
