# Tetrahedron method
       -1.0035658495        0.0000000000
       -0.9433519037        0.0000000000
       -0.8831379578        0.0000000000
       -0.8229240120        0.0000000000
       -0.7627100662        0.0000000000
       -0.7024961204        0.0000000000
       -0.6422821746        0.0000000000
       -0.5820682287        0.0000000000
       -0.5218542829        0.0000000000
       -0.4616403371        0.0000000000
       -0.4014263913        0.0000000000
       -0.3412124454        0.0000000000
       -0.2809984996        0.0000000000
       -0.2207845538        0.0000000000
       -0.1605706080        0.0000000000
       -0.1003566621        0.0000000000
       -0.0401427163        0.0000000000
        0.0200712295        0.0004640287
        0.0802851753        0.0074244754
        0.1404991212        0.0227374630
        0.2007130670        0.0754293783
        0.2609270128        0.1280439266
        0.3211409586        0.2015624209
        0.3813549045        0.2958163702
        0.4415688503        0.4045341027
        0.5017827961        0.5445127094
        0.5619967419        0.7372934887
        0.6222106877        0.8971401810
        0.6824246336        1.0460069959
        0.7426385794        1.3038025249
        0.8028525252        1.5593882007
        0.8630664710        1.8902456788
        0.9232804169        2.2461579235
        0.9834943627        2.7151696243
        1.0437083085        3.5067605581
        1.1039222543        4.3911685236
        1.1641362002        5.3059247726
        1.2243501460        6.1382693033
        1.2845640918        8.1616349727
        1.3447780376        8.4730502809
        1.4049919835        8.5358262897
        1.4652059293       11.5505315277
        1.5254198751        9.5150424866
        1.5856338209        8.7064312153
        1.6458477668        4.8528234866
        1.7060617126        5.4921255108
        1.7662756584       10.0898716760
        1.8264896042        5.7285553988
        1.8867035500        9.4826208861
        1.9469174959        9.2578300700
        2.0071314417       10.2344337469
        2.0673453875        9.8491078074
        2.1275593333        7.7159323123
        2.1877732792        9.3343718689
        2.2479872250       14.4923230408
        2.3082011708        8.8469838305
        2.3684151166        7.8528035630
        2.4286290625       12.8904512239
        2.4888430083        6.6308024255
        2.5490569541        6.8320679880
        2.6092708999        8.6668412750
        2.6694848458        4.1413451450
        2.7296987916       11.4237986539
        2.7899127374        7.3685778636
        2.8501266832        7.5058195988
        2.9103406291        7.6815832201
        2.9705545749        9.6205129713
        3.0307685207       10.6628631254
        3.0909824665        7.3569840065
        3.1511964124        4.6799843667
        3.2114103582        0.0000000000
        3.2716243040        0.0000000000
        3.3318382498        0.0000000000
        3.3920521956        0.0000000000
        3.4522661415        0.0000000000
        3.5124800873        0.0000000000
        3.5726940331        0.0000000000
        3.6329079789        0.0000000000
        3.6931219248        0.0000000000
        3.7533358706        0.0000000000
        3.8135498164        0.0000000000
        3.8737637622        0.0000000000
        3.9339777081        0.0000000000
        3.9941916539        0.0000000000
        4.0544055997        0.0000000000
        4.1146195455        0.0000000000
        4.1748334914        0.0000000000
        4.2350474372        0.0000000000
        4.2952613830        0.0000000000
        4.3554753288        0.0000000000
        4.4156892747        0.0000000000
        4.4759032205        0.0000000000
        4.5361171663        0.0000000000
        4.5963311121        0.0000000000
        4.6565450579        0.0000000000
        4.7167590038        0.0000000000
        4.7769729496        0.0000000000
        4.8371868954        1.2028158851
        4.8974008412        2.2044278360
        4.9576147871        2.3749928204
        5.0178287329        2.1147811242
        5.0780426787        3.3989443514
        5.1382566245        4.5250084770
        5.1984705704        6.9017530594
        5.2586845162        3.5555667124
        5.3188984620        2.0269980929
        5.3791124078        2.0730137419
        5.4393263537        1.9673742810
        5.4995402995        0.5240248467
        5.5597542453        1.3666599374
        5.6199681911        2.1447119727
        5.6801821370        2.4731995445
        5.7403960828        3.5874477281
        5.8006100286        4.4639640940
        5.8608239744        2.4344323723
        5.9210379202        2.0945294631
        5.9812518661        2.0073167177
        6.0414658119        3.2159502170
        6.1016797577        2.4988444937
        6.1618937035        2.1498742158
        6.2221076494        2.2463143002
        6.2823215952        2.3265250752
        6.3425355410        2.4793454910
        6.4027494868        2.7445032757
        6.4629634327        6.0169069163
        6.5231773785        4.9203973725
        6.5833913243        7.7301728046
        6.6436052701        4.7475937673
        6.7038192160        5.3443536130
        6.7640331618        3.9346328193
        6.8242471076        4.5126091352
        6.8844610534        4.7392306662
        6.9446749993        3.6074781790
        7.0048889451        2.9125880209
        7.0651028909        2.7145632514
        7.1253168367        3.5555841694
        7.1855307826        4.8967697284
        7.2457447284        6.1469567578
        7.3059586742        6.8689859476
        7.3661726200        3.6214719030
        7.4263865658        3.7354771235
        7.4866005117        4.0443537117
        7.5468144575        4.3093759262
        7.6070284033        1.7727858055
        7.6672423491        1.6334373511
        7.7274562950        1.5534659741
        7.7876702408        1.1202097411
        7.8478841866        1.3733592558
        7.9080981324        5.4367144012
        7.9683120783        6.7463598493
        8.0285260241        4.4042613109
        8.0887399699        3.2729016971
        8.1489539157        5.0496743170
        8.2091678616        5.8177929362
        8.2693818074        3.7855625438
        8.3295957532        2.8488643334
        8.3898096990        3.4039436658
        8.4500236449        4.4226864707
        8.5102375907        3.2455652878
        8.5704515365        3.2814920024
        8.6306654823        2.5621951704
