Index	e_above_hull	formation_energy	Sn_fraction
03-94	0.030200	-0.266587	0.562500
03-95	0.020968	-0.337173	0.200000
03-96	0.000195	-0.357946	0.200000
03-97	0.029925	-0.266862	0.562500
03-98	0.023206	-0.273581	0.562500
03-99	0.016167	-0.297242	0.166667
03-100	0.044915	-0.334992	0.400000
03-101	0.095979	-0.097841	0.714286
03-102	0.050961	-0.250537	0.555556
03-103	0.064883	-0.161240	0.666667
03-104	0.022336	-0.268394	0.571429
03-105	0.063113	-0.337155	0.350000
03-106	0.001975	-0.405080	0.333333
03-107	0.020905	-0.359002	0.400000
03-108	0.152677	-0.262669	0.300000
03-109	0.000000	-0.408828	0.250000
03-110	0.064695	-0.181985	0.636364
03-111	0.057475	-0.351352	0.250000
03-112	0.091260	-0.247925	0.500000
03-113	0.031480	-0.104194	0.800000
03-114	0.034783	-0.304402	0.500000
03-115	0.000425	-0.408402	0.250000
03-116	0.026240	-0.245108	0.600000
03-117	0.000295	-0.357846	0.200000
03-118	0.000275	-0.357866	0.200000
03-119	0.028313	-0.331233	0.450000
03-120	0.020010	-0.251338	0.600000
03-121	0.000236	0.000236	0.000000
03-122	0.002825	-0.404230	0.333333
03-123	0.027845	-0.330296	0.200000
03-124	0.045215	-0.334692	0.400000
03-125	0.046963	-0.361865	0.250000
03-126	0.003942	-0.403113	0.333333
03-127	0.002808	-0.404247	0.333333
03-128	0.065233	-0.351428	0.277778
03-129	0.026516	-0.182423	0.111111
03-130	0.068250	-0.157873	0.666667
03-131	0.058500	-0.077174	0.800000
03-132	0.063490	-0.275695	0.500000
03-133	0.015450	-0.154143	0.750000
03-134	0.028592	-0.378463	0.333333
03-135	0.044138	-0.252649	0.562500
03-136	0.018847	-0.388208	0.333333
03-137	0.014900	-0.154693	0.750000
03-138	0.054510	-0.250756	0.550000
03-139	0.028342	-0.378713	0.333333
03-140	0.045015	-0.334892	0.400000
03-141	0.028542	-0.254113	0.583333
03-142	0.068250	-0.157873	0.666667
03-143	0.000025	-0.339160	0.500000
03-144	0.000275	-0.408552	0.250000
03-145	0.057475	-0.351352	0.250000
03-146	0.000195	-0.357946	0.200000
03-147	0.050955	-0.270378	0.526316
03-148	0.037219	-0.324589	0.444444
03-149	0.000200	-0.338985	0.500000
03-150	0.015783	-0.323402	0.500000
03-151	0.030004	-0.343116	0.416667
03-152	0.026350	-0.312835	0.500000
03-153	0.037900	-0.301285	0.500000
03-154	0.037158	-0.369897	0.333333
03-155	0.000000	-0.408828	0.250000
03-156	0.000250	-0.408577	0.250000
03-157	0.025425	-0.342847	0.428571
03-158	0.097328	-0.319334	0.277778
03-159	0.037275	-0.342632	0.400000
03-160	0.037042	-0.324767	0.444444
03-161	0.001415	-0.356726	0.200000
03-162	0.049788	-0.359040	0.250000
03-163	0.036717	-0.189407	0.666667
03-164	0.016183	-0.297225	0.166667
03-165	0.007584	-0.369448	0.214286
03-166	0.020925	-0.358982	0.400000
03-167	0.053960	-0.359568	0.266667
03-168	0.069145	-0.310762	0.400000
03-169	0.063912	-0.351434	0.300000
03-170	0.000400	-0.408428	0.250000
03-171	0.049900	-0.358928	0.250000
03-172	0.039422	-0.348104	0.222222
03-173	0.044886	-0.316922	0.444444
03-174	0.001950	-0.337235	0.500000
03-175	0.065022	-0.335245	0.350000
03-176	0.000435	-0.357706	0.200000
03-177	0.000025	-0.339160	0.500000
03-178	0.026375	-0.312810	0.500000
03-179	0.020578	-0.205546	0.666667
03-180	0.122197	-0.146439	0.142857
03-181	0.000050	-0.339135	0.500000
03-182	0.020450	-0.250898	0.600000
03-183	0.058392	-0.350436	0.250000
03-184	0.000275	-0.357866	0.200000
03-185	0.014900	-0.154693	0.750000
03-186	0.032300	-0.193823	0.666667
03-187	0.026742	-0.255913	0.583333
03-188	0.058564	-0.348491	0.333333
03-189	0.049813	-0.359015	0.250000
03-190	0.081870	-0.257315	0.500000
03-191	0.052447	-0.362899	0.300000
03-192	0.000056	-0.387471	0.222222
03-193	0.001892	-0.405163	0.333333
03-194	0.028433	-0.254221	0.583333
03-195	0.000025	-0.339160	0.500000
03-196	0.001513	-0.407315	0.250000
03-197	0.020769	-0.386286	0.333333
03-198	0.000000	-0.408828	0.250000
03-199	0.015483	-0.323702	0.500000
23-0	0.023195	-0.285155	0.545455
23-1	0.026681	-0.312504	0.500000
23-2	0.045291	-0.326043	0.421053
23-3	0.000142	-0.406913	0.333333
23-4	0.008643	-0.325098	0.181818
23-5	0.016047	-0.325319	0.187500
23-6	0.028425	-0.084637	0.833333
23-7	0.041425	-0.348662	0.375000
23-8	0.000436	-0.418464	0.285714
23-9	0.015367	-0.323818	0.500000
23-10	0.002792	-0.404263	0.333333
23-11	0.038375	-0.300810	0.500000
23-12	0.024043	-0.266687	0.571429
23-13	0.011767	-0.397061	0.250000
23-14	0.021220	-0.317965	0.500000
23-15	0.031057	-0.203999	0.125000
23-16	0.000225	-0.408602	0.250000
23-17	0.057500	-0.351328	0.250000
23-18	0.121970	-0.149378	0.600000
23-19	0.049875	-0.358953	0.250000
23-20	0.015425	-0.154168	0.750000
23-21	0.057947	-0.283419	0.187500
23-22	0.080379	-0.338521	0.285714
23-23	0.001105	-0.357036	0.200000
23-24	0.038275	-0.300910	0.500000
23-25	0.074040	-0.265145	0.500000
23-26	0.003805	-0.354336	0.200000
23-27	0.074083	-0.152040	0.666667
23-28	0.027617	-0.379438	0.333333
23-29	0.037675	-0.342232	0.400000
23-30	0.026717	-0.086345	0.833333
23-31	0.024979	-0.348141	0.416667
23-32	0.020517	-0.318668	0.500000
23-33	0.014555	-0.343586	0.200000
23-34	0.060765	-0.319142	0.400000
23-35	0.057305	-0.322602	0.400000
23-36	0.018617	-0.207507	0.666667
23-37	0.038439	-0.263059	0.555556
23-38	0.021333	-0.204790	0.666667
23-39	0.030615	-0.349292	0.400000
23-40	0.076050	-0.263135	0.500000
23-41	0.077775	-0.302132	0.400000
23-42	0.016167	-0.297242	0.166667
23-43	0.045450	-0.124143	0.750000
23-44	0.127360	-0.143988	0.600000
23-45	0.057475	-0.351352	0.250000
23-46	0.008625	-0.398430	0.333333
23-47	0.025396	-0.342876	0.428571
23-48	0.032300	-0.193823	0.666667
23-49	0.040050	-0.357309	0.357143
23-50	0.110186	-0.308714	0.285714
23-51	0.092525	-0.287382	0.400000
23-52	0.061743	-0.188984	0.133333
23-53	0.002258	-0.404797	0.333333
23-54	0.000025	-0.339160	0.500000
23-55	0.000017	-0.313392	0.166667
23-56	0.048158	-0.358897	0.333333
23-57	0.031275	-0.330533	0.444444
23-58	0.067830	-0.203518	0.600000
23-59	0.027358	-0.198765	0.666667
23-60	0.037592	-0.369463	0.333333
23-61	0.030725	-0.376330	0.333333
23-62	0.043940	-0.193490	0.650000
23-63	0.048325	-0.358730	0.333333
23-64	0.030555	-0.349352	0.400000
23-65	0.001975	-0.405080	0.333333
23-66	0.043568	-0.324704	0.428571
23-67	0.016150	-0.297258	0.166667
23-68	0.168529	-0.250371	0.285714
23-69	0.057450	-0.351377	0.250000
23-70	0.034733	-0.200324	0.125000
23-71	0.053830	-0.217518	0.600000
23-72	0.025140	-0.246208	0.600000
23-73	0.089019	-0.318036	0.333333
23-74	0.049813	-0.359015	0.250000
23-75	0.046994	-0.254503	0.555556
23-76	0.008026	-0.260610	0.142857
23-77	0.000025	-0.339160	0.500000
23-78	0.054575	-0.352480	0.333333
23-79	0.013855	-0.344286	0.200000
23-80	0.041300	-0.367528	0.250000
23-81	0.027390	-0.210039	0.650000
23-82	0.020525	-0.318660	0.500000
23-83	0.000025	-0.339160	0.500000
23-84	0.046770	-0.224578	0.600000
23-85	0.066569	-0.202067	0.142857
23-86	0.028475	-0.254179	0.583333
23-87	0.000235	-0.357906	0.200000
23-88	0.017178	-0.284320	0.555556
23-89	0.046690	-0.224658	0.600000
23-90	0.016167	-0.297242	0.166667
23-91	0.036892	-0.370163	0.333333
23-92	0.014775	-0.343366	0.200000
23-93	0.057475	-0.351352	0.250000
23-94	0.047350	-0.361477	0.250000
23-95	0.049850	-0.358977	0.250000
23-96	0.047067	-0.179057	0.666667
23-97	0.018892	-0.207232	0.666667
23-98	0.049863	-0.358965	0.250000
23-99	0.058187	-0.314933	0.416667
23-100	0.084630	-0.254555	0.500000
23-101	0.000255	-0.357886	0.200000
23-102	0.026150	-0.313035	0.500000
23-103	0.000000	-0.408828	0.250000
23-104	0.019208	-0.206915	0.666667
23-105	0.047375	-0.361452	0.250000
23-106	0.059558	-0.253536	0.538462
23-107	0.080850	-0.054824	0.800000
23-108	0.000025	-0.339160	0.500000
23-109	0.001958	-0.405097	0.333333
23-110	0.000000	-0.408828	0.250000
23-111	0.030488	-0.139105	0.750000
23-112	0.000195	-0.357946	0.200000
23-113	0.071595	-0.308312	0.400000
23-114	0.022133	-0.291275	0.166667
23-115	0.001908	-0.405147	0.333333
23-116	0.039238	-0.257549	0.562500
23-117	0.020567	-0.318618	0.500000
23-118	0.000025	-0.408803	0.250000
23-119	0.000215	-0.357926	0.200000
23-120	0.042260	-0.263006	0.550000
23-121	0.020575	-0.318610	0.500000
23-122	0.044825	-0.335082	0.400000
23-123	0.017867	-0.389188	0.333333
23-124	0.002814	-0.404241	0.333333
23-125	0.008514	-0.398541	0.333333
23-126	0.066172	-0.340883	0.333333
23-127	0.028625	-0.378430	0.333333
23-128	0.015475	-0.154118	0.750000
23-129	0.000350	-0.408478	0.250000
23-130	0.061015	-0.318892	0.400000
23-131	0.056450	-0.327982	0.388889
23-132	0.049800	-0.359027	0.250000
23-133	0.091402	-0.294770	0.384615
23-134	0.051125	-0.357702	0.250000
23-135	0.028383	-0.378672	0.333333
23-136	0.001256	-0.407571	0.250000
23-137	0.038937	-0.334182	0.416667
23-138	0.049850	-0.358977	0.250000
23-139	0.014900	-0.154693	0.750000
23-140	0.114105	-0.070905	0.727273
23-141	0.054997	-0.306811	0.444444
23-142	0.034155	-0.323986	0.200000
23-143	0.000275	-0.357866	0.200000
23-144	0.057475	-0.351352	0.250000
23-145	0.039980	-0.231368	0.600000
23-146	0.000025	-0.339160	0.500000
23-147	0.021085	-0.216345	0.650000
23-148	0.068580	-0.289115	0.454545
23-149	0.027433	-0.379622	0.333333
23-150	0.067924	-0.253409	0.526316
23-151	0.026375	-0.312810	0.500000
23-152	0.022613	-0.231776	0.625000
23-153	0.015475	-0.154118	0.750000
23-154	0.044895	-0.335012	0.400000
23-155	0.000125	-0.408702	0.250000
23-156	0.022267	-0.203857	0.666667
23-157	0.029350	-0.241998	0.600000
23-158	0.080550	-0.055124	0.800000
23-159	0.001925	-0.405130	0.333333
23-160	0.027292	-0.255363	0.583333
23-161	0.046488	-0.362340	0.250000
23-162	0.003585	-0.354556	0.200000
23-163	0.040654	-0.330680	0.421053
23-164	0.019200	-0.206923	0.666667
23-165	0.058242	-0.167882	0.666667
23-166	0.003585	-0.354556	0.200000
23-167	0.008598	-0.325144	0.181818
23-168	0.026350	-0.312835	0.500000
23-169	0.018120	-0.185391	0.700000
23-170	0.000325	-0.338860	0.500000
23-171	0.000025	-0.339160	0.500000
23-172	0.121500	-0.217685	0.500000
23-173	0.026525	-0.312660	0.500000
23-174	0.028817	-0.355615	0.388889
23-175	0.008670	-0.325071	0.181818
23-176	0.049788	-0.359040	0.250000
23-177	0.060809	-0.354428	0.272727
23-178	0.034717	-0.304468	0.500000
23-179	0.056775	-0.214573	0.600000
23-180	0.025667	-0.256988	0.583333
23-181	0.123685	-0.256222	0.400000
23-182	0.008614	-0.398441	0.333333
23-183	0.025660	-0.245688	0.600000
23-184	0.031675	-0.137918	0.750000
23-185	0.069980	-0.065694	0.800000
23-186	0.000171	-0.418729	0.285714
23-187	0.026516	-0.182423	0.111111
23-188	0.011800	-0.397028	0.250000
23-189	0.023967	-0.315218	0.500000
23-190	0.036720	-0.166791	0.700000
23-191	0.082457	-0.312258	0.363636
23-192	0.028917	-0.197207	0.666667
23-193	0.071038	-0.268147	0.500000
23-194	0.025012	-0.314172	0.500000
23-195	0.054767	-0.171357	0.666667
23-196	0.055840	-0.249426	0.550000
23-197	0.049775	-0.359052	0.250000
23-198	0.057475	-0.351352	0.250000
23-199	0.043844	-0.252943	0.562500
10-0	0.026350	-0.312835	0.500000
10-1	0.008176	-0.242551	0.133333
10-2	0.007525	-0.399530	0.333333
10-3	0.030494	-0.359594	0.375000
10-4	0.036775	-0.048021	0.875000
10-5	0.057450	-0.351377	0.250000
10-6	0.022183	-0.291225	0.166667
10-7	0.023565	-0.213865	0.650000
10-8	0.020975	-0.358932	0.400000
10-9	0.057080	-0.214268	0.600000
10-10	0.026350	-0.312835	0.500000
10-11	0.039220	-0.198210	0.650000
10-12	0.035991	-0.379246	0.272727
10-13	0.030233	-0.195890	0.666667
10-14	0.073013	-0.335815	0.250000
10-15	0.001737	-0.337447	0.500000
10-16	0.022608	-0.203515	0.666667
10-17	0.046733	-0.292452	0.500000
10-18	0.037618	-0.330654	0.428571
10-19	0.034125	-0.324016	0.200000
10-20	0.036370	-0.234978	0.600000
10-21	0.014900	-0.154693	0.750000
10-22	0.078179	-0.115641	0.714286
10-23	0.028617	-0.084445	0.833333
10-24	0.016167	-0.297242	0.166667
10-25	0.000025	-0.339160	0.500000
10-26	0.049825	-0.359002	0.250000
10-27	0.053984	-0.340731	0.363636
10-28	0.019208	-0.206915	0.666667
10-29	0.049900	-0.358928	0.250000
10-30	0.007375	-0.399680	0.333333
10-31	0.047496	-0.325624	0.416667
10-32	0.022183	-0.291225	0.166667
10-33	0.034733	-0.200324	0.125000
10-34	0.067628	-0.233870	0.555556
10-35	0.023045	-0.335096	0.200000
10-36	0.035873	-0.379365	0.272727
10-37	0.030500	-0.195623	0.666667
10-38	0.000129	-0.418771	0.285714
10-39	0.000025	-0.339160	0.500000
10-40	0.035183	-0.190940	0.666667
10-41	0.028428	-0.197696	0.666667
10-42	0.021367	-0.204757	0.666667
10-43	0.025411	-0.342861	0.428571
10-44	0.015475	-0.154118	0.750000
10-45	0.045950	-0.293235	0.500000
10-46	0.036645	-0.268621	0.550000
10-47	0.026567	-0.086495	0.833333
10-48	0.054007	-0.236723	0.571429
10-49	0.024089	-0.126660	0.777778
10-50	0.031625	-0.137968	0.750000
10-51	0.077507	-0.164768	0.642857
10-52	0.000025	-0.339160	0.500000
10-53	0.000025	-0.339160	0.500000
10-54	0.057475	-0.351352	0.250000
10-55	0.056455	-0.229174	0.578947
10-56	0.000900	-0.338285	0.500000
10-57	0.030075	-0.349832	0.400000
10-58	0.026375	-0.312810	0.500000
10-59	0.036683	-0.189440	0.666667
10-60	0.038150	-0.301035	0.500000
10-61	0.000663	-0.408165	0.250000
10-62	0.025368	-0.342904	0.428571
10-63	0.060142	-0.301667	0.444444
10-64	0.023536	-0.267194	0.571429
10-65	0.095183	-0.244002	0.500000
10-66	0.015425	-0.154168	0.750000
10-67	0.026617	-0.086445	0.833333
10-68	0.023695	-0.388542	0.312500
10-69	0.014555	-0.343586	0.200000
10-70	0.040292	-0.312467	0.466667
10-71	0.014900	-0.154693	0.750000
10-72	0.001317	-0.312092	0.166667
10-73	0.057458	-0.351369	0.250000
10-74	0.092605	-0.215745	0.545455
10-75	0.027958	-0.379097	0.333333
10-76	0.040955	-0.338952	0.400000
10-77	0.000225	-0.408602	0.250000
10-78	0.037317	-0.369738	0.333333
10-79	0.000250	-0.408577	0.250000
10-80	0.036270	-0.235078	0.600000
10-81	0.036683	-0.189440	0.666667
10-82	0.008789	-0.324953	0.181818
10-83	0.042637	-0.330482	0.416667
10-84	0.009890	-0.261458	0.600000
10-85	0.057475	-0.351352	0.250000
10-86	0.000017	-0.339168	0.500000
10-87	0.088827	-0.326519	0.300000
10-88	0.022100	-0.291308	0.166667
10-89	0.000065	-0.358076	0.200000
10-90	0.003358	-0.403697	0.333333
10-91	0.017362	-0.355757	0.416667
10-92	0.028025	-0.198098	0.666667
10-93	0.018550	-0.207573	0.666667
10-94	0.039117	-0.262381	0.555556
10-95	0.036775	-0.048021	0.875000
10-96	0.037950	-0.301235	0.500000
10-97	0.038325	-0.300860	0.500000
10-98	0.000295	-0.357846	0.200000
10-99	0.007217	-0.306192	0.166667
10-100	0.020592	-0.318593	0.500000
10-101	0.022117	-0.291292	0.166667
10-102	0.034733	-0.200324	0.125000
10-103	0.030594	-0.266193	0.562500
10-104	0.023833	-0.315352	0.500000
10-105	0.028290	-0.243058	0.600000
10-106	0.049863	-0.358965	0.250000
10-107	0.021082	-0.337059	0.200000
10-108	0.020895	-0.359012	0.400000
10-109	0.022330	-0.113344	0.800000
10-110	0.000467	-0.406588	0.333333
10-111	0.070925	-0.268260	0.500000
10-112	0.025090	-0.314095	0.500000
10-113	0.035206	-0.303979	0.500000
10-114	0.027650	-0.379405	0.333333
10-115	0.020048	-0.374667	0.363636
10-116	0.044286	-0.140724	0.727273
10-117	0.008861	-0.324880	0.181818
10-118	0.008443	-0.325298	0.181818
10-119	0.000017	-0.408811	0.250000
10-120	0.028068	-0.340204	0.428571
10-121	0.030488	-0.329058	0.450000
10-122	0.030748	-0.369520	0.350000
10-123	0.025175	-0.381880	0.333333
10-124	0.033268	-0.324873	0.200000
10-125	0.049293	-0.289892	0.500000
10-126	0.000000	-0.408828	0.250000
10-127	0.092845	-0.287062	0.400000
10-128	0.043765	-0.193664	0.650000
10-129	0.000114	-0.418786	0.285714
10-130	0.123015	-0.256892	0.400000
10-131	0.036117	-0.190007	0.666667
10-132	0.000025	-0.339160	0.500000
10-133	0.000235	-0.357906	0.200000
10-134	0.043486	-0.079854	0.818182
10-135	0.108370	-0.162978	0.600000
10-136	0.058400	-0.145111	0.700000
10-137	0.008658	-0.398397	0.333333
10-138	0.061764	-0.353474	0.272727
10-139	0.025792	-0.381263	0.333333
10-140	0.135568	-0.222573	0.200000
10-141	0.062000	-0.141511	0.700000
10-142	0.000175	-0.357966	0.200000
10-143	0.049850	-0.358977	0.250000
10-144	0.000031	-0.339154	0.500000
10-145	0.037454	-0.335666	0.416667
10-146	0.013937	-0.155655	0.750000
10-147	0.017894	-0.236495	0.625000
10-148	0.026138	-0.326621	0.466667
10-149	0.036717	-0.189407	0.666667
10-150	0.025454	-0.342819	0.428571
10-151	0.034388	-0.345519	0.400000
10-152	0.001925	-0.405130	0.333333
10-153	0.032537	-0.340583	0.416667
10-154	0.066425	-0.340630	0.333333
10-155	0.000050	-0.339135	0.500000
10-156	0.000295	-0.357846	0.200000
10-157	0.025483	-0.358948	0.388889
10-158	0.046850	-0.360205	0.333333
10-159	0.022308	-0.203815	0.666667
10-160	0.000529	-0.418371	0.285714
10-161	0.036560	-0.234788	0.600000
10-162	0.031665	-0.348242	0.400000
10-163	0.054608	-0.352447	0.333333
10-164	0.038946	-0.334174	0.416667
10-165	0.027792	-0.379263	0.333333
10-166	0.018858	-0.207265	0.666667
10-167	0.026350	-0.312835	0.500000
10-168	0.053317	-0.285868	0.500000
10-169	0.047708	-0.234946	0.583333
10-170	0.025077	-0.221603	0.636364
10-171	0.031900	-0.137693	0.750000
10-172	0.029954	-0.343166	0.416667
10-173	0.057996	-0.310276	0.428571
10-174	0.061300	-0.353937	0.272727
10-175	0.057500	-0.351328	0.250000
10-176	0.028079	-0.345041	0.416667
10-177	0.057475	-0.351352	0.250000
10-178	0.024190	-0.314995	0.500000
10-179	0.062511	-0.350028	0.263158
10-180	0.000025	-0.339160	0.500000
10-181	0.050882	-0.364464	0.300000
10-182	0.000555	-0.357586	0.200000
10-183	0.026538	-0.182401	0.111111
10-184	0.054767	-0.171357	0.666667
10-185	0.034733	-0.200324	0.125000
10-186	0.042444	-0.254343	0.562500
10-187	0.028183	-0.378872	0.333333
10-188	0.036775	-0.048021	0.875000
10-189	0.025262	-0.347857	0.416667
10-190	0.153157	-0.262189	0.300000
10-191	0.028495	-0.208935	0.650000
10-192	0.038223	-0.208457	0.636364
10-193	0.014900	-0.154693	0.750000
10-194	0.023400	-0.202723	0.666667
10-195	0.010933	-0.397894	0.250000
10-196	0.057250	-0.281935	0.500000
10-197	0.077575	-0.302332	0.400000
10-198	0.000025	-0.339160	0.500000
10-199	0.021625	-0.358282	0.400000
04-0	0.025354	-0.342919	0.428571
04-1	0.000095	-0.358046	0.200000
04-2	0.035081	-0.355006	0.375000
04-3	0.000215	-0.357926	0.200000
04-4	0.051730	-0.219618	0.600000
04-5	0.041628	-0.259870	0.555556
04-6	0.018892	-0.207232	0.666667
04-7	0.049750	-0.359078	0.250000
04-8	0.061700	-0.220954	0.583333
04-9	0.057500	-0.351328	0.250000
04-10	0.045508	-0.316300	0.444444
04-11	0.001638	-0.407190	0.250000
04-12	0.014900	-0.154693	0.750000
04-13	0.074807	-0.340539	0.300000
04-14	0.047388	-0.291797	0.500000
04-15	0.037297	-0.324511	0.444444
04-16	0.000400	-0.408428	0.250000
04-17	0.031525	-0.348382	0.400000
04-18	0.023417	-0.315768	0.500000
04-19	0.068250	-0.157873	0.666667
04-20	0.025411	-0.342861	0.428571
04-21	0.061745	-0.353492	0.272727
04-22	0.000150	-0.339035	0.500000
04-23	0.059565	-0.253528	0.538462
04-24	0.000700	-0.408127	0.250000
04-25	0.044828	-0.256670	0.555556
04-26	0.057450	-0.351377	0.250000
04-27	0.036300	-0.235048	0.600000
04-28	0.001567	-0.413779	0.300000
04-29	0.001958	-0.405097	0.333333
04-30	0.000025	-0.339160	0.500000
04-31	0.000133	-0.313275	0.166667
04-32	0.074406	-0.313121	0.222222
04-33	0.047114	-0.371786	0.285714
04-34	0.023032	-0.285318	0.545455
04-35	0.057500	-0.351328	0.250000
04-36	0.039233	-0.243421	0.583333
04-37	0.050623	-0.257727	0.545455
04-38	0.037295	-0.342612	0.400000
04-39	0.024579	-0.348541	0.416667
04-40	0.016907	-0.398439	0.300000
04-41	0.049900	-0.358928	0.250000
04-42	0.022317	-0.393029	0.300000
04-43	0.000425	-0.408402	0.250000
04-44	0.002183	-0.404872	0.333333
04-45	0.057450	-0.351377	0.250000
04-46	0.000133	-0.406922	0.333333
04-47	0.002108	-0.404947	0.333333
04-48	0.008581	-0.398474	0.333333
04-49	0.074517	-0.151607	0.666667
04-50	0.000017	-0.339168	0.500000
04-51	0.109400	-0.299428	0.250000
04-52	0.044935	-0.334972	0.400000
04-53	0.002800	-0.404255	0.333333
04-54	0.068195	-0.240155	0.545455
04-55	0.044605	-0.140405	0.727273
04-56	0.059519	-0.302289	0.444444
04-57	0.057475	-0.351352	0.250000
04-58	0.043153	-0.318656	0.444444
04-59	0.074250	-0.151873	0.666667
04-60	0.007584	-0.369448	0.214286
04-61	0.002025	-0.405030	0.333333
04-62	0.000033	-0.387493	0.222222
04-63	0.031975	-0.137618	0.750000
04-64	0.025125	-0.314060	0.500000
04-65	0.000025	-0.339160	0.500000
04-66	0.031525	-0.138068	0.750000
04-67	0.000105	-0.358036	0.200000
04-68	0.026527	-0.182412	0.111111
04-69	0.046488	-0.362340	0.250000
04-70	0.054233	-0.171890	0.666667
04-71	0.032064	-0.374991	0.333333
04-72	0.034135	-0.324006	0.200000
04-73	0.001900	-0.405155	0.333333
04-74	0.129883	-0.286778	0.277778
04-75	0.028012	-0.226376	0.625000
04-76	0.037417	-0.369638	0.333333
04-77	0.041015	-0.338892	0.400000
04-78	0.048358	-0.358697	0.333333
04-79	0.061592	-0.300217	0.444444
04-80	0.054608	-0.352447	0.333333
04-81	0.037335	-0.320806	0.200000
04-82	0.026404	-0.182534	0.111111
04-83	0.063117	-0.276068	0.500000
04-84	0.051158	-0.310650	0.444444
04-85	0.018825	-0.207298	0.666667
04-86	0.064355	-0.293786	0.200000
04-87	0.000125	-0.339060	0.500000
04-88	0.085808	-0.140315	0.666667
04-89	0.055031	-0.306778	0.444444
04-90	0.068250	-0.157873	0.666667
04-91	0.025050	-0.314135	0.500000
04-92	0.000000	-0.408828	0.250000
04-93	0.037065	-0.321076	0.200000
04-94	0.043908	-0.364919	0.250000
04-95	0.000033	-0.407022	0.333333
04-96	0.059800	-0.166323	0.666667
04-97	0.057872	-0.283494	0.187500
04-98	0.013845	-0.221211	0.125000
04-99	0.043757	-0.353602	0.357143
04-100	0.014900	-0.154693	0.750000
04-101	0.000000	-0.339185	0.500000
04-102	0.020495	-0.359412	0.400000
04-103	0.049775	-0.359052	0.250000
04-104	0.040800	-0.298385	0.500000
04-105	0.015425	-0.154168	0.750000
04-106	0.068250	-0.157873	0.666667
04-107	0.026706	-0.312479	0.500000
04-108	0.023133	-0.290275	0.166667
04-109	0.044995	-0.334912	0.400000
04-110	0.026325	-0.312860	0.500000
04-111	0.040935	-0.338972	0.400000
04-112	0.057475	-0.351352	0.250000
04-113	0.058860	-0.280325	0.500000
04-114	0.051478	-0.250020	0.555556
04-115	0.037567	-0.369488	0.333333
04-116	0.002803	-0.404252	0.333333
04-117	0.029325	-0.083737	0.833333
04-118	0.071990	-0.199358	0.600000
04-119	0.034850	-0.304335	0.500000
04-120	0.027525	-0.379530	0.333333
04-121	0.044437	-0.370909	0.300000
04-122	0.025468	-0.342804	0.428571
04-123	0.034265	-0.345642	0.400000
04-124	0.057475	-0.351352	0.250000
04-125	0.000000	-0.408828	0.250000
04-126	0.034633	-0.304552	0.500000
04-127	0.034767	-0.304418	0.500000
04-128	0.019260	-0.184251	0.700000
04-129	0.042700	-0.354659	0.357143
04-130	0.022650	-0.203473	0.666667
04-131	0.002942	-0.404113	0.333333
04-132	0.038867	-0.074195	0.833333
04-133	0.016150	-0.297258	0.166667
04-134	0.055225	-0.258183	0.166667
04-135	0.046870	-0.224478	0.600000
04-136	0.049838	-0.358990	0.250000
04-137	0.031246	-0.341874	0.416667
04-138	0.001892	-0.405163	0.333333
04-139	0.027038	-0.227351	0.625000
04-140	0.050614	-0.134396	0.727273
04-141	0.016695	-0.363212	0.400000
04-142	0.030733	-0.353698	0.388889
04-143	0.120567	-0.218618	0.500000
04-144	0.057475	-0.351352	0.250000
04-145	0.042720	-0.262546	0.550000
04-146	0.026655	-0.210775	0.650000
04-147	0.014112	-0.155480	0.750000
04-148	0.023950	-0.145642	0.750000
04-149	0.036754	-0.336366	0.416667
04-150	0.000025	-0.339160	0.500000
04-151	0.002025	-0.406802	0.250000
04-152	0.035918	-0.379319	0.272727
04-153	0.022514	-0.285836	0.545455
04-154	0.057450	-0.351377	0.250000
04-155	0.023270	-0.248078	0.600000
04-156	0.041645	-0.243985	0.578947
04-157	0.001200	-0.337985	0.500000
04-158	0.000110	-0.339075	0.500000
04-159	0.057500	-0.351328	0.250000
04-160	0.036160	-0.235188	0.600000
04-161	0.038125	-0.301060	0.500000
04-162	0.040995	-0.338912	0.400000
04-163	0.075440	-0.060234	0.800000
04-164	0.037783	-0.188340	0.666667
04-165	0.057450	-0.351377	0.250000
04-166	0.059813	-0.194576	0.625000
04-167	0.000064	-0.418836	0.285714
04-168	0.008700	-0.398355	0.333333
04-169	0.030225	-0.349682	0.400000
04-170	0.017522	-0.283976	0.555556
04-171	0.000200	-0.408628	0.250000
04-172	0.028350	-0.197773	0.666667
04-173	0.056395	-0.178661	0.125000
04-174	0.034745	-0.200311	0.125000
04-175	0.014125	-0.155468	0.750000
04-176	0.008092	-0.398963	0.333333
04-177	0.016150	-0.297258	0.166667
04-178	0.034817	-0.304368	0.500000
04-179	0.014047	-0.347761	0.444444
04-180	0.057500	-0.351328	0.250000
04-181	0.037255	-0.342652	0.400000
04-182	0.021055	-0.337086	0.200000
04-183	0.057450	-0.351377	0.250000
04-184	0.089600	-0.319227	0.250000
04-185	0.000500	-0.338685	0.500000
04-186	0.089790	-0.249395	0.500000
04-187	0.000000	-0.408828	0.250000
04-188	0.033508	-0.378729	0.312500
04-189	0.041941	-0.335091	0.214286
04-190	0.049800	-0.359027	0.250000
04-191	0.016183	-0.297225	0.166667
