gen-2-0	-50.536176	-3.158511
gen-2-1	-24.258704	-4.043117
gen-2-10	-51.525406	-2.862523
gen-2-100	-9.549496	-1.909899
gen-2-101	-40.400533	-4.040053
gen-2-102	-47.413038	-3.386646
gen-2-103	-16.154485	-4.038621
gen-2-104	-30.949516	-3.094952
gen-2-105	-64.708395	-4.044275
gen-2-106	-15.247733	-2.541289
gen-2-107	-48.523766	-4.043647
gen-2-108	-31.959057	-3.551006
gen-2-109	-26.558713	-2.655871
gen-2-11	-48.442663	-4.036889
gen-2-110	-40.861810	-3.405151
gen-2-111	-48.481867	-4.040156
gen-2-112	-40.132089	-4.013209
gen-2-113	-46.277650	-3.305546
gen-2-114	-57.374548	-3.585909
gen-2-115	-40.395056	-4.039506
gen-2-116	-1.908444	-1.908444
gen-2-117	-16.176123	-4.044031
gen-2-118	-20.022449	-4.004490
gen-2-119	-45.170993	-2.823187
gen-2-12	-28.533129	-2.593921
gen-2-120	-72.827250	-4.045958
gen-2-121	-48.456540	-4.038045
gen-2-122	-35.502786	-2.958566
gen-2-123	-24.716758	-2.746306
gen-2-124	-11.291158	-2.822789
gen-2-125	-52.380244	-3.273765
gen-2-126	-59.111708	-3.694482
gen-2-127	-40.931789	-3.410982
gen-2-128	-16.152818	-4.038205
gen-2-129	-24.239822	-4.039970
gen-2-13	-16.134355	-4.033589
gen-2-130	-36.482972	-4.053664
gen-2-131	-64.769523	-4.048095
gen-2-132	-24.344250	-3.043031
gen-2-133	-42.616228	-3.551352
gen-2-134	-56.532813	-4.038058
gen-2-135	-50.125206	-3.341680
gen-2-136	-40.403081	-4.040308
gen-2-137	-53.394681	-2.669734
gen-2-138	-46.274851	-3.084990
gen-2-139	-72.710618	-4.039479
gen-2-14	-67.457334	-3.372867
gen-2-140	-59.946500	-2.997325
gen-2-141	-42.495524	-3.541294
gen-2-142	-40.633770	-2.902412
gen-2-143	-36.201956	-4.022440
gen-2-144	-26.601369	-2.660137
gen-2-145	-56.607719	-4.043409
gen-2-146	-28.279812	-4.039973
gen-2-147	-48.508194	-4.042349
gen-2-148	-26.756926	-2.972992
gen-2-149	-42.617106	-3.551425
gen-2-15	-66.862842	-3.714602
gen-2-150	-34.419298	-3.441930
gen-2-151	-13.214021	-3.303505
gen-2-152	-35.791958	-2.982663
gen-2-153	-64.634323	-4.039645
gen-2-154	-34.360280	-3.436028
gen-2-155	-41.059256	-3.421605
gen-2-156	-28.253341	-4.036192
gen-2-157	-46.320000	-3.088000
gen-2-158	-80.632843	-4.031642
gen-2-159	-17.801100	-2.966850
gen-2-16	-48.526173	-4.043848
gen-2-160	-32.359478	-4.044935
gen-2-161	-45.596958	-2.533164
gen-2-162	-39.658218	-3.304851
gen-2-163	-56.560126	-4.040009
gen-2-164	-32.367611	-4.045951
gen-2-165	-35.630908	-2.969242
gen-2-166	-30.989437	-3.098944
gen-2-167	-55.957695	-2.797885
gen-2-168	-40.397211	-4.039721
gen-2-169	-13.282042	-2.656408
gen-2-17	-24.240352	-4.040059
gen-2-170	-28.307439	-4.043920
gen-2-171	-52.872348	-3.304522
gen-2-172	-32.911183	-3.291118
gen-2-173	-48.443530	-4.036961
gen-2-174	-40.471959	-2.890854
gen-2-175	-44.106890	-3.150492
gen-2-176	-20.229866	-4.045973
gen-2-177	-16.173876	-4.043469
gen-2-178	-26.778013	-2.975335
gen-2-179	-30.492957	-2.541080
gen-2-18	-33.050748	-3.305075
gen-2-180	-67.176677	-3.358834
gen-2-181	-62.004925	-3.100246
gen-2-182	-52.566186	-4.043553
gen-2-183	-34.479557	-3.447956
gen-2-184	-16.136297	-4.034074
gen-2-185	-24.719297	-2.746589
gen-2-186	-32.353013	-4.044127
gen-2-187	-20.316976	-2.902425
gen-2-188	-22.376456	-2.797057
gen-2-189	-32.350919	-4.043865
gen-2-19	-17.837525	-2.972921
gen-2-190	-52.731023	-3.295689
gen-2-191	-64.604678	-4.037792
gen-2-192	-21.311627	-3.551938
gen-2-193	-72.708004	-4.039334
gen-2-194	-41.043752	-3.420313
gen-2-195	-44.607659	-2.787979
gen-2-196	-24.288167	-4.048028
gen-2-197	-35.599830	-2.966653
gen-2-198	-46.465480	-3.097699
gen-2-199	-24.260275	-4.043379
gen-2-2	-48.526882	-4.043907
gen-2-20	-36.294104	-4.032678
gen-2-21	-59.316426	-3.295357
gen-2-22	-13.348935	-2.669787
gen-2-23	-60.502586	-4.033506
gen-2-24	-37.613565	-3.134464
gen-2-25	-30.258190	-3.362021
gen-2-26	-68.859943	-3.442997
gen-2-27	-31.185098	-2.835009
gen-2-28	-22.554162	-2.819270
gen-2-29	-48.515129	-4.042927
gen-2-3	-25.308187	-3.615455
gen-2-30	-37.903793	-2.707414
gen-2-31	-16.174340	-4.043585
gen-2-32	-72.012613	-3.600631
gen-2-33	-20.168726	-4.033745
gen-2-34	-32.761989	-3.276199
gen-2-35	-58.458237	-2.922912
gen-2-36	-44.538808	-4.048983
gen-2-37	-26.438308	-3.304788
