# Tetrahedron method
       -1.2211301141        0.0000000000
       -1.1478623125        0.0000000000
       -1.0745945109        0.0000000000
       -1.0013267094        0.0000000000
       -0.9280589078        0.0000000000
       -0.8547911062        0.0000000000
       -0.7815233046        0.0000000000
       -0.7082555030        0.0000000000
       -0.6349877015        0.0000000000
       -0.5617198999        0.0000000000
       -0.4884520983        0.0000000000
       -0.4151842967        0.0000000000
       -0.3419164952        0.0000000000
       -0.2686486936        0.0000000000
       -0.1953808920        0.0000000000
       -0.1221130904        0.0000000000
       -0.0488452888        0.0000000000
        0.0244225127        0.0002953437
        0.0976903143        0.0047255049
        0.1709581159        0.0152492776
        0.2442259175        0.0322086363
        0.3174937190        0.0606265430
        0.3907615206        0.0969903619
        0.4640293222        0.1427863089
        0.5372971238        0.2032980279
        0.6105649254        0.2764076881
        0.6838327269        0.3507578457
        0.7571005285        0.4434474003
        0.8303683301        0.5434545936
        0.9036361317        0.6583026161
        0.9769039332        0.7953861316
        1.0501717348        0.9584243494
        1.1234395364        1.1593953084
        1.1967073380        1.3825906115
        1.2699751396        1.6766356813
        1.3432429411        2.1722556234
        1.4165107427        3.7437922965
        1.4897785443        4.9753270232
        1.5630463459        5.3689708975
        1.6363141474        7.0537789851
        1.7095819490       12.5768363655
        1.7828497506       19.3693907242
        1.8561175522       17.3420331048
        1.9293853537       14.7754326410
        2.0026531553        7.1541674087
        2.0759209569        5.0104392288
        2.1491887585        8.0622988770
        2.2224565601       14.4595299445
        2.2957243616       17.5473797502
        2.3689921632        8.3086040430
        2.4422599648        7.0511106902
        2.5155277664       10.3002437648
        2.5887955679       12.9302801994
        2.6620633695        6.1816640983
        2.7353311711        2.1300930293
        2.8085989727        1.7017979908
        2.8818667743        1.6841959283
        2.9551345758        2.1715006414
        3.0284023774        2.3846715669
        3.1016701790        2.0772169625
        3.1749379806        0.4683773206
        3.2482057821        0.2562608889
        3.3214735837        0.0000000000
        3.3947413853        0.0000000000
        3.4680091869        0.0000000000
        3.5412769885        0.0000000000
        3.6145447900        0.0000000000
        3.6878125916        0.0000000000
        3.7610803932        0.0000000000
        3.8343481948        0.0000000000
        3.9076159963        0.0000000000
        3.9808837979        0.0000000000
        4.0541515995        0.0000000000
        4.1274194011        3.2252535857
        4.2006872027        2.9987886738
        4.2739550042        3.2399287723
        4.3472228058        3.0952233160
        4.4204906074        3.0601303838
        4.4937584090        3.0068299415
        4.5670262105        3.0617966168
        4.6402940121        3.3624338642
        4.7135618137        3.6333943569
        4.7868296153        5.4232398350
        4.8600974169        3.4756711284
        4.9333652184        2.7106186885
        5.0066330200        5.3308880694
        5.0799008216        7.1971939767
        5.1531686232        6.3352164747
        5.2264364247        3.9695224243
        5.2997042263        2.5581122780
        5.3729720279        2.5652332985
        5.4462398295        2.4775631745
        5.5195076311        2.5158264154
        5.5927754326        2.5343976062
        5.6660432342        2.5251605100
        5.7393110358        2.5263206472
        5.8125788374        2.5340919758
        5.8858466389        2.5545319688
        5.9591144405        2.5132145371
        6.0323822421        2.4012440421
        6.1056500437        2.4596184339
        6.1789178453        3.2210977517
        6.2521856468        3.4842190499
        6.3254534484        7.3170663743
        6.3987212500       18.5516811672
        6.4719890516       14.0425776575
        6.5452568531       18.6072247901
        6.6185246547       10.0981407229
        6.6917924563        7.5159082727
        6.7650602579        7.1576955335
        6.8383280595        5.8325697998
        6.9115958610        5.1561539338
        6.9848636626        5.7159457245
        7.0581314642        4.1883362070
        7.1313992658        2.5553801574
        7.2046670673        2.4480070754
        7.2779348689        2.2502605950
        7.3512026705        4.3475825341
        7.4244704721        7.8734014252
        7.4977382737        5.0243440753
        7.5710060752        5.8191649750
        7.6442738768        5.1341506316
        7.7175416784        8.1918629790
        7.7908094800        6.2485529802
        7.8640772815        5.0024094154
        7.9373450831        4.7181057178
        8.0106128847        4.5598427982
        8.0838806863        4.4822099673
        8.1571484879        4.9501363088
        8.2304162894        5.0197658025
        8.3036840910        4.5719687473
        8.3769518926        4.6123578462
        8.4502196942        4.2417139138
        8.5234874957        3.0510525233
        8.5967552973        2.6075723773
        8.6700230989        3.1156592306
        8.7432909005        3.3283377701
        8.8165587021        3.4500702532
        8.8898265036        3.2525723494
        8.9630943052        3.4465122244
        9.0363621068        3.5304869478
        9.1096299084        3.2440024659
        9.1828977099        3.1925545078
        9.2561655115        3.2687337552
        9.3294333131        3.4012510759
        9.4027011147        3.6572598125
        9.4759689163        3.8061454496
        9.5492367178        3.7283001159
        9.6225045194        4.3743468923
        9.6957723210        4.8485416707
        9.7690401226        3.5212533112
        9.8423079241        2.7520659813
        9.9155757257        2.6054709063
        9.9888435273        2.6614575624
       10.0621113289        2.9813853898
       10.1353791305        3.7769965471
       10.2086469320        6.1465085857
       10.2819147336        6.3087921873
       10.3551825352        5.2314233315
       10.4284503368        5.6906564666
       10.5017181383        5.4937772880
       10.5749859399        5.1660982668
       10.6482537415        5.7618309549
       10.7215215431        5.9784695805
       10.7947893447        5.3734810407
       10.8680571462        5.4375571161
       10.9413249478        4.6135320050
       11.0145927494        4.2379161811
       11.0878605510        5.4143046800
       11.1611283525        4.4337056410
       11.2343961541        7.5348236633
       11.3076639557        9.6561649167
       11.3809317573       14.3575992451
       11.4541995589        9.4777589251
       11.5274673604        9.7416005777
       11.6007351620        8.9654369797
       11.6740029636        4.4805671380
       11.7472707652        3.4829167515
       11.8205385667        2.7984584568
       11.8938063683        2.2642996514
       11.9670741699        2.1087036831
       12.0403419715        1.9870447399
       12.1136097730        1.8676906349
       12.1868775746        1.0846579669
       12.2601453762        0.0000000000
       12.3334131778        0.0000000000
       12.4066809794        0.0000000000
       12.4799487809        0.0000000000
       12.5532165825        0.0000000000
       12.6264843841        0.0000000000
       12.6997521857        0.0000000000
       12.7730199872        0.0000000000
       12.8462877888        0.0000000000
       12.9195555904        0.0000000000
       12.9928233920        0.0000000000
       13.0660911936        0.0000000000
       13.1393589951        0.0000000000
       13.2126267967        0.0000000000
       13.2858945983        0.0000000000
       13.3591623999        0.0000000000
       13.4324302014        0.0000000000
