Filename,2Theta,Intensity,hkl
gen_133.cif,85.26155995710717,0.7462845981023607,"(3, -3, 2)"
gen_133.cif,85.30600161041733,0.3727780965322255,"(0, 0, 3)"
gen_133.cif,85.5715551412991,1.48250477032622,"(4, 1, 1)"
gen_133.cif,86.72533712920269,0.3617501761743235,"(2, -5, 0)"
gen_133.cif,86.72534943105995,0.36175008554325994,"(5, -2, 0)"
gen_133.cif,87.31294563893826,0.3575158322886533,"(1, -5, 0)"
gen_133.cif,87.31295969069738,0.3575157332742969,"(5, -1, 0)"
gen_133.cif,87.71049018206021,1.4190273236019917,"(1, 0, 3)"
gen_133.cif,88.5535231961662,6.920805135912348,"(1, -1, 3)"
gen_133.cif,89.91695007018313,0.34091830101153703,"(3, 3, 0)"
gen_13.cif,19.45878573761769,54.601663542792025,"(1, 1, -1)"
gen_13.cif,27.15669555807527,100.0,"(1, 0, -1)"
gen_13.cif,36.09099227424829,30.76673880536051,"(0, 0, 1)"
gen_13.cif,39.147405790199656,49.37192425059059,"(2, 1, -2)"
gen_13.cif,39.50892869407156,9.565995878678814,"(2, 2, -2)"
gen_13.cif,41.326058548596556,33.0660021293376,"(1, 1, -2)"
gen_13.cif,51.96337907027012,11.10790384964354,"(1, -1, 1)"
gen_13.cif,54.57702485034509,15.305015158589017,"(2, 2, -3)"
gen_13.cif,56.01012548741702,13.87852050197073,"(2, 0, -2)"
gen_13.cif,56.835149350510704,13.161481600250996,"(3, 2, -3)"
gen_13.cif,59.607117377921455,23.433796026092445,"(2, -1, 0)"
gen_13.cif,60.92643011640659,3.4882669563243387,"(3, 3, -3)"
gen_13.cif,66.94034256080677,21.31639270990062,"(2, 1, -3)"
gen_13.cif,67.18912933961558,8.438141997785749,"(3, 1, -3)"
gen_13.cif,72.90152927241914,8.415042316265225,"(3, 3, -4)"
gen_13.cif,76.56571153260654,3.7109959489804507,"(0, 0, 2)"
gen_13.cif,78.2092525076436,5.764784927613115,"(4, 3, -4)"
gen_13.cif,79.90903891818064,5.320478846788318,"(3, -1, -1)"
gen_13.cif,80.60645373040411,10.340138370409074,"(3, 2, -4)"
gen_13.cif,82.98716844482483,4.95696685512825,"(2, -1, -2)"
gen_13.cif,84.1400440271837,5.959485737542414,"(4, 2, -4)"
gen_13.cif,85.06061418302606,1.1483606945427973,"(4, 4, -4)"
gen_13.cif,87.68390163635885,5.508435282118005,"(1, -1, 2)"
gen_13.cif,89.54997338045273,5.309013149577631,"(3, 0, -3)"
gen_13.cif,89.77909394190958,4.34679140197748,"(2, 2, -4)"
gen_91.cif,19.45241030499732,54.54378057918013,"(1, 1, -1)"
gen_91.cif,27.16998691621544,100.0,"(1, 0, -1)"
gen_91.cif,36.113389631072664,30.722493555185615,"(1, -1, 0)"
