Index	e_above_hull	formation_energy	Sn_fraction
O-21	0.000000	-0.356073	0.200000
O-22	0.031617	-0.146466	0.750000
O-23	0.212521	-0.172363	0.333333
O-24	0.031129	-0.146954	0.750000
O-25	0.000139	-0.401557	0.277778
O-26	0.292600	-0.036150	0.500000
O-27	0.015805	-0.369080	0.333333
O-28	0.014437	-0.254046	0.600000
O-29	0.170795	-0.120288	0.562500
O-30	0.259278	0.061460	0.111111
O-31	0.000000	-0.328749	0.500000
O-32	0.000000	-0.400923	0.285714
O-33	0.031642	-0.146441	0.750000
O-34	0.015029	-0.313720	0.500000
O-35	0.886609	0.501724	0.333333
O-36	0.000117	-0.296611	0.166667
O-37	0.054987	-0.320091	0.214286
O-38	1.341407	1.002290	0.190476
O-39	0.206069	-0.022236	0.666667
O-40	0.060631	-0.340908	0.250000
O-41	0.047650	-0.345871	0.307692
O-42	0.782100	0.453350	0.500000
O-43	0.000000	-0.385636	0.222222
O-44	0.257431	-0.144108	0.250000
O-45	0.000006	-0.402181	0.272727
O-46	0.000000	-0.328749	0.500000
O-47	0.000000	-0.401539	0.250000
O-48	0.015689	-0.369948	0.222222
O-49	0.068606	-0.332933	0.250000
O-50	0.000006	-0.401533	0.250000
O-51	0.050630	-0.334255	0.333333
O-52	0.397947	0.027096	0.375000
a-0	0.016626	-0.312124	0.500000
a-1	0.046583	-0.131500	0.750000
a-2	0.089377	-0.295508	0.333333
a-3	0.020029	-0.319088	0.190476
a-4	0.025150	-0.376389	0.250000
a-5	0.155161	0.036439	0.833333
a-6	0.087553	-0.297332	0.333333
a-7	0.059547	-0.269203	0.500000
a-8	0.050433	-0.172113	0.125000
a-9	0.018789	-0.209516	0.666667
a-10	0.030874	-0.354010	0.333333
a-11	0.003482	-0.325267	0.500000
a-12	0.063836	-0.264913	0.500000
a-13	0.054613	-0.330272	0.333333
a-14	0.017102	-0.311648	0.500000
a-15	0.031021	-0.353863	0.333333
a-16	0.063502	-0.204981	0.600000
a-17	0.054661	-0.330223	0.333333
a-18	0.027201	-0.357683	0.333333
a-19	0.072009	-0.156296	0.666667
a-20	0.135407	-0.266132	0.250000
a-21	0.088860	-0.239889	0.500000
a-22	0.150706	-0.234179	0.333333
a-23	0.072796	-0.255954	0.500000
a-24	0.026651	-0.358234	0.333333
a-25	0.124796	-0.260088	0.333333
a-26	0.033710	-0.085012	0.833333
a-27	0.003503	-0.174580	0.750000
a-28	0.026825	-0.369286	0.300000
a-29	0.034166	-0.194139	0.666667
a-30	0.087599	-0.241150	0.500000
a-31	0.000594	-0.177489	0.750000
a-32	0.059743	-0.118340	0.750000
a-33	0.302485	-0.082400	0.333333
a-34	0.025590	-0.271137	0.166667
a-35	0.193378	-0.191507	0.333333
a-36	0.006797	-0.321952	0.500000
a-37	0.004544	-0.324206	0.500000
a-38	0.028735	-0.199570	0.666667
a-39	0.044445	-0.340440	0.333333
a-40	0.155620	-0.245919	0.250000
a-41	0.019460	-0.208845	0.666667
a-42	0.033356	-0.144727	0.750000
a-43	0.008429	-0.320320	0.500000
a-44	0.024943	-0.376596	0.250000
a-45	0.054740	-0.330145	0.333333
a-46	0.062870	-0.115213	0.750000
a-47	0.089212	-0.312327	0.250000
a-48	0.132013	-0.252872	0.333333
a-49	0.022037	-0.206268	0.666667
a-50	0.206092	-0.149981	0.200000
a-51	0.072741	-0.222527	0.555556
a-52	0.013496	-0.214809	0.666667
a-53	0.132251	-0.269288	0.250000
a-54	0.242677	-0.113395	0.200000
a-55	0.028866	-0.356019	0.333333
a-56	0.066209	-0.318676	0.333333
a-57	0.130462	-0.271078	0.250000
a-58	0.021895	-0.379801	0.277778
a-59	0.015522	-0.212783	0.666667
a-60	0.062594	-0.165711	0.666667
a-61	0.046664	-0.181641	0.666667
a-62	0.054699	-0.330186	0.333333
a-63	0.004047	-0.174036	0.750000
a-64	0.157431	-0.171318	0.500000
a-65	0.025366	-0.376173	0.250000
a-66	0.206699	-0.178186	0.333333
a-67	0.114213	-0.287326	0.250000
a-68	0.016088	-0.212217	0.666667
a-69	0.060890	-0.267859	0.500000
a-70	0.208728	-0.147344	0.200000
a-71	0.059462	-0.118621	0.750000
a-72	0.089243	-0.312296	0.250000
a-73	0.009401	-0.133065	0.800000
a-74	0.271452	-0.130087	0.250000
a-75	0.045547	-0.182758	0.666667
a-76	0.000138	-0.177945	0.750000
a-77	0.028561	-0.199744	0.666667
a-78	0.044830	-0.283920	0.500000
a-79	0.036568	-0.141515	0.750000
a-80	0.020938	-0.379985	0.285714
a-81	0.054597	-0.330288	0.333333
a-82	0.026921	-0.369190	0.300000
a-83	0.006488	-0.322262	0.500000
a-84	0.046437	-0.131646	0.750000
a-85	0.156182	-0.245357	0.250000
a-86	0.017470	-0.311279	0.500000
a-87	0.133286	-0.195463	0.500000
a-88	0.217757	-0.110993	0.500000
a-89	0.025150	-0.376389	0.250000
a-90	0.087383	-0.241366	0.500000
a-91	0.054723	-0.330161	0.333333
a-92	0.079365	-0.305520	0.333333
a-93	0.052530	-0.125553	0.750000
a-94	0.057239	-0.171066	0.666667
a-95	0.006620	-0.322129	0.500000
a-96	0.268811	-0.132728	0.250000
a-97	0.033888	-0.194417	0.666667
a-98	0.094638	-0.133667	0.666667
a-99	0.008089	-0.191518	0.714286
a-100	0.055851	-0.172454	0.666667
a-101	0.242859	-0.053869	0.166667
a-102	0.037057	-0.141026	0.750000
a-103	0.018041	-0.210264	0.666667
a-104	0.020066	-0.319051	0.190476
a-105	0.033309	-0.085413	0.833333
a-106	0.157335	-0.171415	0.500000
a-107	0.025243	-0.376296	0.250000
a-108	0.018967	-0.309783	0.500000
a-109	0.004025	-0.174058	0.750000
a-110	0.021776	-0.379920	0.277778
a-111	0.206197	-0.178687	0.333333
a-112	0.124760	-0.260124	0.333333
a-113	0.021037	-0.379887	0.285714
a-114	0.129338	-0.212366	0.461538
a-115	0.089210	-0.312329	0.250000
a-116	0.182319	0.063597	0.833333
a-117	0.000144	-0.177939	0.750000
a-118	0.031239	-0.353646	0.333333
a-119	0.041749	-0.343888	0.222222
a-120	0.005889	-0.322860	0.500000
a-121	0.031069	-0.353816	0.333333
a-122	0.046583	-0.181722	0.666667
a-123	0.222101	-0.106648	0.500000
a-124	0.140471	-0.188278	0.500000
a-125	0.080127	-0.097956	0.750000
a-126	0.041782	-0.343854	0.222222
a-127	0.139389	-0.189360	0.500000
a-128	0.008136	-0.191470	0.714286
a-129	0.140309	-0.156418	0.166667
a-130	0.024572	-0.376967	0.250000
a-131	0.091458	-0.237291	0.500000
a-132	0.081393	-0.266068	0.444444
a-133	0.042733	-0.135350	0.750000
a-134	0.035995	-0.260733	0.166667
a-135	0.022438	-0.205867	0.666667
a-136	0.089187	-0.312352	0.250000
a-137	0.156041	-0.245498	0.250000
a-138	0.016176	-0.212129	0.666667
a-139	0.002548	-0.175535	0.750000
a-140	0.015503	-0.212802	0.666667
a-141	0.017614	-0.311135	0.500000
a-142	0.056652	-0.272098	0.500000
a-143	0.022743	-0.205562	0.666667
a-144	0.032655	-0.086067	0.833333
a-145	0.168536	0.026070	0.800000
a-146	0.087738	-0.241012	0.500000
a-147	0.051618	-0.277131	0.500000
a-148	0.049576	-0.148242	0.111111
a-149	0.231741	-0.097008	0.500000
a-150	0.025332	-0.304365	0.185185
a-151	0.046960	-0.131123	0.750000
a-152	0.094306	-0.133999	0.666667
a-153	0.036886	-0.291863	0.500000
a-154	0.096065	-0.082018	0.750000
a-155	0.060201	-0.297584	0.413793
a-156	0.003898	-0.174185	0.750000
gen-1-0	0.034809	-0.350076	0.333333
gen-1-1	0.027469	-0.301281	0.500000
gen-1-2	0.033682	-0.362430	0.300000
gen-1-3	0.068455	-0.287618	0.200000
gen-1-4	0.029071	-0.318391	0.444444
gen-1-5	0.031748	-0.330682	0.400000
gen-1-6	0.007147	-0.321603	0.500000
gen-1-7	0.038340	-0.346544	0.333333
gen-1-8	0.041579	-0.343306	0.333333
gen-1-9	0.042513	-0.343124	0.222222
gen-1-10	0.033792	-0.351093	0.333333
gen-1-11	0.032891	-0.323926	0.416667
gen-1-12	0.013941	-0.224408	0.650000
gen-1-13	0.049664	-0.335221	0.333333
gen-1-14	0.042254	-0.332424	0.363636
gen-1-15	0.041098	-0.181448	0.125000
gen-1-16	0.002949	-0.325801	0.500000
gen-1-17	0.019601	-0.271482	0.562500
gen-1-18	0.025711	-0.227705	0.625000
gen-1-19	0.026080	-0.212270	0.650000
gen-1-20	0.006893	-0.321856	0.500000
gen-1-21	0.058015	-0.298058	0.200000
gen-1-22	0.016120	-0.279148	0.555556
gen-1-23	0.037273	-0.358838	0.300000
gen-1-24	0.044891	-0.317539	0.400000
gen-1-25	0.041203	-0.335662	0.357143
gen-1-26	0.046446	-0.176099	0.125000
gen-1-27	0.017140	-0.268562	0.571429
gen-1-28	0.014365	-0.213940	0.666667
gen-1-29	0.031028	-0.191517	0.125000
gen-1-30	0.030015	-0.361886	0.312500
gen-1-31	0.025821	-0.270906	0.166667
gen-1-32	0.040002	-0.361537	0.250000
gen-1-33	0.036431	-0.216985	0.625000
gen-1-34	0.003507	-0.325243	0.500000
gen-1-35	0.022414	-0.205891	0.666667
gen-1-36	0.017268	-0.311481	0.500000
gen-1-37	0.028287	-0.300463	0.500000
gen-1-38	0.025986	-0.336445	0.400000
gen-1-39	0.064098	-0.332013	0.300000
gen-1-40	0.037622	-0.358490	0.300000
gen-1-41	0.018890	-0.159193	0.750000
gen-1-42	0.022194	-0.273074	0.555556
gen-1-43	0.030747	-0.191798	0.125000
gen-1-44	0.021145	-0.326316	0.444444
gen-1-45	0.026545	-0.171273	0.111111
gen-1-46	0.033669	-0.351216	0.333333
gen-1-47	0.027893	-0.373646	0.250000
gen-1-48	0.001881	-0.226424	0.666667
gen-1-49	0.026231	-0.202074	0.666667
gen-1-50	0.014618	-0.213687	0.666667
gen-1-51	0.014958	-0.263569	0.583333
gen-1-52	0.033296	-0.295454	0.500000
gen-1-53	0.064020	-0.336904	0.285714
gen-1-54	0.020183	-0.248300	0.600000
gen-1-55	0.033298	-0.329133	0.400000
gen-1-56	0.022348	-0.378576	0.285714
gen-1-57	0.026765	-0.358119	0.333333
gen-1-58	0.018318	-0.272765	0.562500
gen-1-59	0.028209	-0.334222	0.400000
gen-1-60	0.034085	-0.350799	0.333333
gen-1-61	0.011857	-0.316892	0.500000
gen-1-62	0.050211	-0.345901	0.300000
gen-1-63	0.039292	-0.323139	0.400000
gen-1-64	0.043467	-0.322706	0.388889
gen-1-65	0.044864	-0.325987	0.375000
gen-1-66	0.016152	-0.252331	0.600000
gen-1-67	0.018199	-0.250284	0.600000
gen-1-68	0.018833	-0.309917	0.500000
gen-1-69	0.029600	-0.207782	0.133333
gen-1-70	0.070169	-0.285903	0.200000
gen-1-71	0.059455	-0.342084	0.250000
gen-1-72	0.024706	-0.228710	0.625000
gen-1-73	0.049456	-0.148362	0.111111
gen-1-74	0.029187	-0.225151	0.142857
gen-1-75	0.033511	-0.263216	0.166667
gen-1-76	0.041286	-0.360253	0.250000
gen-1-77	0.002318	0.002318	0.000000
gen-1-78	0.004418	-0.324331	0.500000
gen-1-79	0.034132	-0.244395	0.583333
gen-1-80	0.019603	-0.266099	0.571429
gen-1-81	0.038419	-0.318399	0.416667
gen-1-82	0.026816	-0.329257	0.200000
gen-1-83	0.015805	-0.212500	0.666667
gen-1-84	0.003173	-0.174910	0.750000
gen-1-85	0.018526	-0.310224	0.500000
gen-1-86	0.052047	-0.304026	0.200000
gen-1-87	0.033925	-0.315875	0.437500
gen-1-88	0.022970	-0.205336	0.666667
gen-1-89	0.022600	-0.205705	0.666667
gen-1-90	0.045385	-0.251343	0.166667
gen-1-91	0.002014	-0.176069	0.750000
gen-1-92	0.050427	-0.305646	0.200000
gen-1-93	0.003551	-0.325198	0.500000
gen-1-94	0.024364	-0.328443	0.428571
gen-1-95	0.031469	-0.353415	0.333333
gen-1-96	0.028109	-0.334321	0.400000
gen-1-97	0.058663	-0.337448	0.300000
gen-1-98	0.025574	-0.252953	0.583333
gen-1-99	0.027245	-0.226171	0.625000
gen-1-100	0.037555	-0.358557	0.300000
gen-1-101	0.036000	-0.348885	0.333333
gen-1-102	0.025098	-0.203208	0.666667
gen-1-103	0.015818	-0.312931	0.500000
gen-1-104	0.015012	-0.313737	0.500000
gen-1-105	0.033026	-0.351858	0.333333
gen-1-106	0.012172	0.012172	0.000000
gen-1-107	0.007040	-0.321709	0.500000
gen-1-108	0.003628	-0.325121	0.500000
gen-1-109	0.043973	-0.340912	0.333333
gen-1-110	0.052588	-0.324278	0.357143
gen-1-111	0.029704	-0.267023	0.166667
gen-1-112	0.038318	-0.324112	0.400000
gen-1-113	0.033415	-0.329015	0.400000
gen-1-114	0.067218	-0.334321	0.250000
gen-1-115	0.026190	-0.202115	0.666667
gen-1-116	0.041900	-0.324272	0.388889
gen-1-117	0.012042	-0.216263	0.666667
gen-1-118	0.050456	-0.334429	0.333333
gen-1-119	0.027271	-0.357614	0.333333
gen-1-120	0.007510	-0.321240	0.500000
gen-1-121	0.043293	-0.322880	0.388889
gen-1-122	0.010488	-0.197728	0.700000
gen-1-123	0.027028	-0.357857	0.333333
gen-1-124	0.046573	-0.282177	0.500000
gen-1-125	0.025335	-0.376204	0.250000
gen-1-126	0.016034	-0.279234	0.555556
gen-1-127	0.030635	-0.354249	0.333333
gen-1-128	0.034071	-0.322746	0.416667
gen-1-129	0.012701	0.012701	0.000000
gen-1-130	0.040829	-0.333849	0.363636
gen-1-131	0.028428	-0.334003	0.400000
gen-1-132	0.048985	-0.335900	0.333333
gen-1-133	0.018990	-0.209315	0.666667
gen-1-134	0.014717	-0.314032	0.500000
gen-1-135	0.062111	-0.261592	0.181818
gen-1-136	0.035994	-0.348891	0.333333
gen-1-137	0.045018	-0.192364	0.133333
gen-1-138	0.043913	-0.340971	0.333333
gen-1-139	0.012529	-0.316221	0.500000
gen-1-140	0.017207	-0.281409	0.550000
gen-1-141	0.040662	-0.256065	0.166667
gen-1-142	0.026424	-0.359213	0.222222
gen-1-143	0.046451	-0.287367	0.187500
gen-1-144	0.037275	-0.333576	0.375000
gen-1-145	0.054289	-0.330596	0.333333
gen-1-146	0.028110	-0.334321	0.400000
gen-1-147	0.026693	-0.241790	0.600000
gen-1-148	0.027779	-0.357106	0.333333
gen-1-149	0.055865	-0.345058	0.285714
gen-1-150	0.031531	-0.265196	0.166667
gen-1-151	0.031391	-0.331040	0.400000
gen-1-152	0.012974	-0.315776	0.500000
gen-1-153	0.029733	-0.198572	0.666667
gen-1-154	0.031986	-0.330445	0.400000
gen-1-155	0.003711	-0.325038	0.500000
gen-1-156	0.025472	-0.370640	0.300000
gen-1-157	0.053630	-0.331254	0.333333
gen-1-158	0.042471	-0.349430	0.312500
gen-1-159	0.017450	-0.311300	0.500000
gen-1-160	0.015869	-0.312881	0.500000
gen-1-161	0.027303	-0.357582	0.333333
gen-1-162	0.021490	-0.275237	0.166667
gen-1-163	0.018311	-0.310439	0.500000
gen-1-164	0.028687	-0.356198	0.333333
gen-1-165	0.000723	-0.177360	0.750000
gen-1-166	0.015531	-0.212774	0.666667
gen-1-167	0.000000	-0.178083	0.750000
gen-1-168	0.026821	-0.226595	0.625000
gen-1-169	0.041748	-0.254979	0.166667
gen-1-170	0.038146	-0.318671	0.416667
gen-1-171	0.030726	-0.340125	0.375000
gen-1-172	0.034374	-0.321699	0.200000
gen-1-173	0.026820	-0.358817	0.222222
gen-1-174	0.024359	-0.328448	0.428571
gen-1-175	0.001943	-0.226362	0.666667
gen-1-176	0.013660	-0.315090	0.500000
gen-1-177	0.042379	-0.342506	0.333333
gen-1-178	0.027041	-0.357843	0.333333
gen-1-179	0.044998	-0.317433	0.400000
gen-1-180	0.006990	-0.321759	0.500000
gen-1-181	0.032136	-0.353501	0.222222
gen-1-182	0.004550	-0.324199	0.500000
gen-1-183	0.033294	-0.351590	0.333333
gen-1-184	0.024961	-0.376578	0.250000
gen-1-185	0.032232	-0.330199	0.400000
gen-1-186	0.026749	-0.358136	0.333333
gen-1-187	0.031226	-0.325591	0.416667
gen-1-188	0.033766	-0.351119	0.333333
gen-1-189	0.021206	-0.247276	0.600000
gen-1-190	0.056103	-0.299970	0.200000
gen-1-191	0.033807	-0.362305	0.300000
gen-1-192	0.039549	-0.331301	0.375000
gen-1-193	0.035918	-0.260810	0.166667
gen-1-194	0.035449	-0.349435	0.333333
gen-1-195	0.016382	-0.211923	0.666667
gen-1-196	0.027052	-0.357832	0.333333
gen-1-197	0.024924	-0.371188	0.300000
gen-1-198	0.017265	-0.284091	0.545455
gen-1-199	0.060140	-0.341399	0.250000
gen-2-0	0.039219	-0.310581	0.437500
gen-2-1	0.012266	0.012266	1.000000
gen-2-2	0.011538	0.011538	1.000000
gen-2-3	0.025755	-0.173852	0.714286
gen-2-4	0.008506	0.008506	1.000000
gen-2-5	0.029838	-0.298911	0.500000
gen-2-6	0.049247	-0.306826	0.200000
gen-2-7	0.003089	-0.174994	0.750000
gen-2-8	0.011792	0.011792	1.000000
gen-2-9	0.031426	-0.331005	0.400000
gen-2-10	0.045302	-0.356393	0.277778
gen-2-11	0.019269	0.019269	1.000000
gen-2-12	0.032440	-0.291263	0.181818
gen-2-13	0.014105	0.014105	1.000000
gen-2-14	0.015513	-0.283103	0.550000
gen-2-15	0.018321	-0.139975	0.777778
gen-2-16	0.008965	0.008965	1.000000
gen-2-17	0.015477	0.015477	1.000000
gen-2-18	0.003636	-0.325114	0.500000
gen-2-19	0.036144	-0.348741	0.333333
gen-2-20	0.014652	0.014652	1.000000
gen-2-21	0.014933	-0.313817	0.500000
gen-2-22	0.026724	-0.329349	0.200000
gen-2-23	0.020390	0.020390	1.000000
gen-2-24	0.025103	-0.331714	0.416667
gen-2-25	0.034437	-0.260831	0.555556
gen-2-26	0.022067	-0.246416	0.600000
gen-2-27	0.062821	-0.339366	0.272727
gen-2-28	0.028152	-0.373387	0.250000
gen-2-29	0.009658	0.009658	1.000000
gen-2-30	0.038972	-0.336106	0.214286
gen-2-31	0.011951	0.011951	1.000000
gen-2-32	0.018354	-0.189862	0.700000
gen-2-33	0.014039	0.014039	1.000000
gen-2-34	0.034295	-0.294454	0.500000
gen-2-35	0.026718	-0.369394	0.300000
gen-2-36	0.008480	0.008480	1.000000
gen-2-37	0.005830	-0.322919	0.500000
gen-2-38	0.023365	-0.230052	0.625000
gen-2-39	0.011798	0.011798	1.000000
gen-2-40	0.051187	-0.304886	0.200000
gen-2-41	0.000034	0.000034	1.000000
gen-2-42	0.015551	0.015551	1.000000
gen-2-43	0.016090	0.016090	1.000000
gen-2-44	0.024186	-0.272542	0.166667
gen-2-45	0.010508	0.010508	1.000000
gen-2-46	0.005289	-0.323460	0.500000
gen-2-47	0.040076	-0.344808	0.333333
gen-2-48	0.017989	0.017989	1.000000
gen-2-49	0.035864	-0.260863	0.166667
gen-2-50	0.030426	-0.354458	0.333333
gen-2-51	0.011491	0.011491	1.000000
gen-2-52	0.040044	-0.336821	0.357143
gen-2-53	0.015667	-0.212638	0.666667
gen-2-54	0.026734	-0.374805	0.250000
gen-2-55	0.007795	0.007794	1.000000
gen-2-56	0.025366	-0.243117	0.600000
gen-2-57	0.043139	-0.357784	0.285714
gen-2-58	0.040052	-0.339219	0.350000
gen-2-59	0.034681	-0.350203	0.333333
gen-2-60	0.014808	0.014808	1.000000
gen-2-61	0.011894	0.011894	1.000000
gen-2-62	0.035982	-0.348903	0.333333
gen-2-63	0.024999	0.024999	1.000000
gen-2-64	0.029928	-0.224410	0.142857
gen-2-65	0.015000	-0.313750	0.500000
gen-2-66	0.019211	-0.249272	0.600000
gen-2-67	0.011943	0.011943	1.000000
gen-2-68	0.030779	-0.331651	0.400000
gen-2-69	0.015696	0.015696	1.000000
gen-2-70	0.001942	-0.226363	0.666667
gen-2-71	0.027296	-0.329521	0.416667
gen-2-72	0.032858	-0.329572	0.400000
gen-2-73	0.026525	-0.201780	0.666667
gen-2-74	0.011350	0.011350	1.000000
gen-2-75	0.030695	-0.191850	0.125000
gen-2-76	0.005507	0.005507	1.000000
gen-2-77	0.003765	-0.324985	0.500000
gen-2-78	0.003322	-0.325427	0.500000
gen-2-79	0.023232	-0.245251	0.600000
gen-2-80	0.046915	-0.323936	0.375000
gen-2-81	0.011956	0.011956	1.000000
gen-2-82	0.027539	-0.357345	0.333333
gen-2-83	0.041205	-0.360334	0.250000
gen-2-84	0.014882	0.014882	1.000000
gen-2-85	0.011359	0.011359	1.000000
gen-2-86	0.008912	0.008912	1.000000
gen-2-87	0.050249	-0.172296	0.125000
gen-2-88	0.054290	-0.301783	0.200000
gen-2-89	0.011413	0.011413	1.000000
gen-2-90	0.045401	-0.325449	0.375000
gen-2-91	0.011479	0.011479	1.000000
gen-2-92	0.026822	-0.358063	0.333333
gen-2-93	0.019221	0.019221	1.000000
gen-2-94	0.034784	-0.350100	0.333333
gen-2-95	0.028241	-0.240242	0.600000
gen-2-96	0.010162	0.010162	1.000000
gen-2-97	0.036332	-0.232151	0.600000
gen-2-98	0.009358	0.009358	1.000000
gen-2-99	0.030836	-0.354049	0.333333
gen-2-100	0.012471	0.012471	0.000000
gen-2-101	0.007876	0.007876	1.000000
gen-2-102	0.034117	-0.251585	0.571429
gen-2-103	0.010921	0.010921	1.000000
gen-2-104	0.034545	-0.327886	0.400000
gen-2-105	0.011472	0.011472	1.000000
gen-2-106	0.026723	-0.270004	0.166667
gen-2-107	0.011854	0.011854	1.000000
gen-2-108	0.016136	-0.212169	0.666667
gen-2-109	0.041006	-0.315066	0.200000
gen-2-110	0.034040	-0.244487	0.583333
gen-2-111	0.007800	0.007800	1.000000
gen-2-112	0.039758	0.039758	1.000000
gen-2-113	0.003333	-0.325417	0.500000
gen-2-114	0.014323	-0.201427	0.687500
gen-2-115	0.016561	0.016562	1.000000
gen-2-116	0.013877	0.013877	0.000000
gen-2-117	0.008226	0.008226	1.000000
gen-2-118	0.035420	0.035420	1.000000
gen-2-119	0.024934	-0.376605	0.250000
gen-2-120	0.010511	0.010511	1.000000
gen-2-121	0.000155	0.000155	1.000000
gen-2-122	0.050891	-0.333993	0.333333
gen-2-123	0.026675	-0.358962	0.222222
gen-2-124	0.025222	-0.376317	0.250000
gen-2-125	0.036682	-0.292068	0.500000
gen-2-126	0.002504	-0.175579	0.750000
gen-2-127	0.028615	-0.249912	0.583333
gen-2-128	0.000000	0.000000	1.000000
gen-2-129	0.007898	0.007898	1.000000
gen-2-130	0.004714	0.004714	1.000000
gen-2-131	0.008952	0.008952	1.000000
gen-2-132	0.041198	-0.329653	0.375000
gen-2-133	0.015753	-0.212552	0.666667
gen-2-134	0.018095	0.018095	1.000000
gen-2-135	0.019715	-0.288945	0.533333
gen-2-136	0.015361	0.015361	1.000000
gen-2-137	0.026761	-0.329312	0.200000
gen-2-138	0.044487	-0.317943	0.400000
gen-2-139	0.016651	0.016651	1.000000
gen-2-140	0.042101	-0.337170	0.350000
gen-2-141	0.025991	-0.202314	0.666667
gen-2-142	0.021248	-0.379675	0.285714
gen-2-143	0.027174	0.027174	1.000000
gen-2-144	0.036752	-0.319321	0.200000
gen-2-145	0.011866	0.011865	1.000000
gen-2-146	0.007906	0.007906	1.000000
gen-2-147	0.010013	0.010013	1.000000
gen-2-148	0.036088	-0.348797	0.333333
gen-2-149	0.015975	-0.212330	0.666667
gen-2-150	0.022928	-0.245555	0.600000
gen-2-151	0.007045	-0.321705	0.500000
gen-2-152	0.025880	-0.359005	0.333333
gen-2-153	0.011280	0.011280	1.000000
gen-2-154	0.028853	-0.239630	0.600000
gen-2-155	0.017822	-0.260705	0.583333
gen-2-156	0.012629	0.012629	1.000000
gen-2-157	0.041491	-0.320939	0.400000
gen-2-158	0.023887	0.023887	1.000000
gen-2-159	0.043006	-0.341879	0.333333
gen-2-160	0.011007	0.011007	1.000000
gen-2-161	0.034970	-0.261758	0.166667
gen-2-162	0.003794	-0.324956	0.500000
gen-2-163	0.011745	0.011745	1.000000
gen-2-164	0.006760	0.006760	1.000000
gen-2-165	0.040461	-0.344424	0.333333
gen-2-166	0.029853	-0.332577	0.400000
gen-2-167	0.050825	-0.350714	0.250000
gen-2-168	0.008064	0.008064	1.000000
gen-2-169	0.040287	-0.315786	0.200000
gen-2-170	0.011616	0.011616	1.000000
gen-2-171	0.004566	-0.324183	0.500000
gen-2-172	0.019215	-0.309535	0.500000
gen-2-173	0.014621	0.014621	1.000000
gen-2-174	0.034039	-0.366884	0.285714
gen-2-175	0.030962	-0.321846	0.428571
gen-2-176	0.010259	0.010259	1.000000
gen-2-177	0.008638	0.008638	1.000000
gen-2-178	0.035467	-0.349418	0.333333
gen-2-179	0.026896	-0.269831	0.166667
gen-2-180	0.028683	-0.269933	0.550000
gen-2-181	0.028525	-0.333905	0.400000
gen-2-182	0.011775	0.011775	1.000000
gen-2-183	0.017725	-0.250758	0.600000
gen-2-184	0.013844	0.013844	1.000000
gen-2-185	0.026422	-0.359214	0.222222
gen-2-186	0.011518	0.011518	1.000000
gen-2-187	0.021278	-0.379645	0.285714
gen-2-188	0.052002	-0.349537	0.250000
gen-2-189	0.011705	0.011705	1.000000
gen-2-190	0.014997	-0.313753	0.500000
gen-2-191	0.012009	0.012009	1.000000
gen-2-192	0.015677	-0.212628	0.666667
gen-2-193	0.016866	0.016866	1.000000
gen-2-194	0.018654	-0.259873	0.583333
gen-2-195	0.060082	-0.341457	0.250000
gen-2-196	0.009148	0.009148	1.000000
gen-2-197	0.042555	-0.342330	0.333333
gen-2-198	0.032038	-0.330393	0.400000
gen-2-199	0.012091	0.012090	1.000000
