Index	e_above_hull	formation_energy	Sn_fraction
O-23	0.212521	-0.199249	0.333333
O-24	0.006126	-0.181793	0.750000
O-25	0.000139	-0.427382	0.277778
O-26	0.292600	-0.066217	0.500000
O-27	0.015805	-0.395965	0.333333
O-28	0.007840	-0.286022	0.600000
O-29	0.166672	-0.151548	0.562500
O-30	0.252360	0.038817	0.111111
O-31	0.000000	-0.358817	0.500000
O-32	0.000000	-0.426900	0.285714
O-33	0.006639	-0.181281	0.750000
O-34	0.015029	-0.343787	0.500000
O-35	0.886609	0.474839	0.333333
O-36	0.000000	-0.320314	0.166667
O-37	0.054987	-0.344704	0.214286
O-38	1.341374	0.978132	0.190476
O-39	0.195075	-0.055484	0.666667
O-40	0.060631	-0.366202	0.250000
O-41	0.047650	-0.372267	0.307692
O-42	0.782100	0.423283	0.500000
O-43	0.000000	-0.410401	0.222222
O-44	0.257431	-0.169402	0.250000
O-45	0.000006	-0.427910	0.272727
O-46	0.000000	-0.358817	0.500000
O-47	0.000000	-0.426834	0.250000
O-48	0.015689	-0.394712	0.222222
O-49	0.068606	-0.358227	0.250000
O-50	0.000006	-0.426827	0.250000
O-51	0.050630	-0.361140	0.333333
O-52	0.397947	-0.000584	0.375000
a-0	0.048360	-0.310457	0.500000
a-1	0.071018	-0.116902	0.750000
a-2	0.115947	-0.295823	0.333333
a-3	0.036427	-0.326814	0.190476
a-4	0.043969	-0.382864	0.250000
a-5	0.161359	0.036079	0.833333
a-6	0.108893	-0.302877	0.333333
a-7	0.088954	-0.269863	0.500000
a-8	0.064109	-0.176127	0.125000
a-9	0.051860	-0.198700	0.666667
a-10	0.052209	-0.359561	0.333333
a-11	0.033498	-0.325319	0.500000
a-12	0.093538	-0.265279	0.500000
a-13	0.078363	-0.333407	0.333333
a-14	0.045841	-0.312976	0.500000
a-15	0.052267	-0.359503	0.333333
a-16	0.107033	-0.186830	0.600000
a-17	0.078392	-0.333378	0.333333
a-18	0.048733	-0.363037	0.333333
a-19	0.103298	-0.147261	0.666667
a-20	0.155479	-0.271354	0.250000
a-21	0.122067	-0.236749	0.500000
a-22	0.175963	-0.235807	0.333333
a-23	0.102985	-0.255831	0.500000
a-24	0.048449	-0.363321	0.333333
a-25	0.147578	-0.264192	0.333333
a-26	0.059429	-0.065851	0.833333
a-27	0.025830	-0.162090	0.750000
a-28	0.047786	-0.374574	0.300000
a-29	0.064801	-0.185759	0.666667
a-30	0.120699	-0.238118	0.500000
a-31	0.023963	-0.163956	0.750000
a-32	0.072073	-0.115846	0.750000
a-33	0.336148	-0.075622	0.333333
a-34	0.041934	-0.278380	0.166667
a-35	0.219844	-0.191926	0.333333
a-36	0.038612	-0.320204	0.500000
a-37	0.034615	-0.324201	0.500000
a-38	0.059081	-0.191478	0.666667
a-39	0.066998	-0.344772	0.333333
a-40	0.176536	-0.250298	0.250000
a-41	0.047861	-0.202699	0.666667
a-42	0.056870	-0.131050	0.750000
a-43	0.039252	-0.319565	0.500000
a-44	0.043764	-0.383070	0.250000
a-45	0.078467	-0.333303	0.333333
a-46	0.083952	-0.103967	0.750000
a-47	0.109483	-0.317351	0.250000
a-48	0.148727	-0.263043	0.333333
a-49	0.050783	-0.199776	0.666667
a-50	0.223172	-0.157241	0.200000
a-51	0.105391	-0.217340	0.555556
a-52	0.043808	-0.206752	0.666667
a-53	0.154547	-0.272286	0.250000
a-54	0.263782	-0.116630	0.200000
a-55	0.051787	-0.359983	0.333333
a-56	0.089980	-0.321790	0.333333
a-57	0.152527	-0.274307	0.250000
a-58	0.041588	-0.385932	0.277778
a-59	0.046045	-0.204514	0.666667
a-60	0.083973	-0.166587	0.666667
a-61	0.078173	-0.172387	0.666667
a-62	0.078436	-0.333334	0.333333
a-63	0.026541	-0.161379	0.750000
a-64	0.185761	-0.173056	0.500000
a-65	0.044080	-0.382754	0.250000
a-66	0.238809	-0.172961	0.333333
a-67	0.134373	-0.292461	0.250000
a-68	0.046373	-0.204187	0.666667
a-69	0.093175	-0.265642	0.500000
a-70	0.223450	-0.156962	0.200000
a-71	0.101232	-0.086687	0.750000
a-72	0.109498	-0.317336	0.250000
a-73	0.032307	-0.118028	0.800000
a-74	0.295911	-0.130923	0.250000
a-75	0.080888	-0.169671	0.666667
a-76	0.023568	-0.164352	0.750000
a-77	0.058971	-0.191589	0.666667
a-78	0.077616	-0.281201	0.500000
a-79	0.058042	-0.129877	0.750000
a-80	0.041046	-0.385854	0.285714
a-81	0.078362	-0.333408	0.333333
a-82	0.047874	-0.374486	0.300000
a-83	0.038620	-0.320197	0.500000
a-84	0.071066	-0.116854	0.750000
a-85	0.176637	-0.250197	0.250000
a-86	0.046080	-0.312737	0.500000
a-87	0.169156	-0.189661	0.500000
a-88	0.263875	-0.094942	0.500000
a-89	0.043969	-0.382864	0.250000
a-90	0.120667	-0.238150	0.500000
a-91	0.078452	-0.333318	0.333333
a-92	0.102614	-0.309156	0.333333
a-93	0.076535	-0.111385	0.750000
a-94	0.088865	-0.161695	0.666667
a-95	0.038666	-0.320151	0.500000
a-96	0.292471	-0.134362	0.250000
a-97	0.064642	-0.185918	0.666667
a-98	0.126874	-0.123685	0.666667
a-99	0.029382	-0.185384	0.714286
a-100	0.086488	-0.164071	0.666667
a-101	0.259994	-0.060320	0.166667
a-102	0.058348	-0.129572	0.750000
a-103	0.048107	-0.202453	0.666667
a-104	0.036462	-0.326780	0.190476
a-105	0.056930	-0.068350	0.833333
a-106	0.185611	-0.173205	0.500000
a-107	0.043999	-0.382835	0.250000
a-108	0.050272	-0.308544	0.500000
a-109	0.026493	-0.161426	0.750000
a-110	0.041501	-0.386020	0.277778
a-111	0.232611	-0.179159	0.333333
a-112	0.147550	-0.264220	0.333333
a-113	0.041087	-0.385812	0.285714
a-114	0.161808	-0.209229	0.461538
a-115	0.109474	-0.317360	0.250000
a-116	0.199042	0.073763	0.833333
a-117	0.023836	-0.164084	0.750000
a-118	0.052367	-0.359403	0.333333
a-119	0.058901	-0.351499	0.222222
a-120	0.038206	-0.320610	0.500000
a-121	0.052262	-0.359508	0.333333
a-122	0.078216	-0.172344	0.666667
a-123	0.249815	-0.109002	0.500000
a-124	0.172892	-0.185924	0.500000
a-125	0.103966	-0.083953	0.750000
a-126	0.058982	-0.351419	0.222222
a-127	0.173761	-0.185055	0.500000
a-128	0.029493	-0.185273	0.714286
a-129	0.159497	-0.160818	0.166667
a-130	0.043541	-0.383293	0.250000
a-131	0.119776	-0.239041	0.500000
a-132	0.110098	-0.266370	0.444444
a-133	0.064481	-0.123438	0.750000
a-134	0.053134	-0.267180	0.166667
a-135	0.051496	-0.199064	0.666667
a-136	0.109464	-0.317370	0.250000
a-137	0.176584	-0.250250	0.250000
a-138	0.047222	-0.203337	0.666667
a-139	0.024764	-0.163156	0.750000
a-140	0.046036	-0.204523	0.666667
a-141	0.049250	-0.309566	0.500000
a-142	0.087748	-0.271068	0.500000
a-143	0.051794	-0.198765	0.666667
a-144	0.056363	-0.068916	0.833333
a-145	0.182665	0.032329	0.800000
a-146	0.120857	-0.237959	0.500000
a-147	0.083545	-0.275271	0.500000
a-148	0.060360	-0.153183	0.111111
a-149	0.267554	-0.091262	0.500000
a-150	0.042245	-0.311457	0.185185
a-151	0.071209	-0.116710	0.750000
a-152	0.127001	-0.123559	0.666667
a-153	0.068081	-0.290735	0.500000
a-154	0.103326	-0.084593	0.750000
a-155	0.091760	-0.294446	0.413793
a-156	0.026147	-0.161773	0.750000
gen-1-0	0.056741	-0.355029	0.333333
gen-1-1	0.058602	-0.300214	0.500000
gen-1-2	0.056619	-0.365742	0.300000
gen-1-3	0.086672	-0.293741	0.200000
gen-1-4	0.056519	-0.319949	0.444444
gen-1-5	0.057950	-0.332639	0.400000
gen-1-6	0.039164	-0.319652	0.500000
gen-1-7	0.060508	-0.351262	0.333333
gen-1-8	0.063716	-0.348054	0.333333
gen-1-9	0.059945	-0.350455	0.222222
gen-1-10	0.055601	-0.356169	0.333333
gen-1-11	0.059515	-0.325778	0.416667
gen-1-12	0.045165	-0.216221	0.650000
gen-1-13	0.071574	-0.340196	0.333333
gen-1-14	0.065739	-0.336403	0.363636
gen-1-15	0.054376	-0.185859	0.125000
gen-1-16	0.033228	-0.325588	0.500000
gen-1-17	0.051410	-0.266810	0.562500
gen-1-18	0.056546	-0.221078	0.625000
gen-1-19	0.056734	-0.204651	0.650000
gen-1-20	0.038874	-0.319942	0.500000
gen-1-21	0.075654	-0.304759	0.200000
gen-1-22	0.047635	-0.275096	0.555556
gen-1-23	0.059001	-0.363360	0.300000
gen-1-24	0.072405	-0.318184	0.400000
gen-1-25	0.064499	-0.339706	0.357143
gen-1-26	0.060213	-0.180022	0.125000
gen-1-27	0.047866	-0.264555	0.571429
gen-1-28	0.044269	-0.206290	0.666667
gen-1-29	0.043282	-0.196954	0.125000
gen-1-30	0.051650	-0.366739	0.312500
gen-1-31	0.042076	-0.278239	0.166667
gen-1-32	0.058620	-0.368214	0.250000
gen-1-33	0.067218	-0.210406	0.625000
gen-1-34	0.033400	-0.325416	0.500000
gen-1-35	0.053405	-0.197155	0.666667
gen-1-36	0.048630	-0.310187	0.500000
gen-1-37	0.059492	-0.299325	0.500000
gen-1-38	0.050965	-0.339624	0.400000
gen-1-39	0.084934	-0.337427	0.300000
gen-1-40	0.059133	-0.363228	0.300000
gen-1-41	0.040636	-0.147283	0.750000
gen-1-42	0.052892	-0.269839	0.555556
gen-1-43	0.042899	-0.197337	0.125000
gen-1-44	0.048989	-0.327479	0.444444
gen-1-45	0.036991	-0.176552	0.111111
gen-1-46	0.057075	-0.354695	0.333333
gen-1-47	0.045701	-0.381132	0.250000
gen-1-48	0.027700	-0.222860	0.666667
gen-1-49	0.056575	-0.193984	0.666667
gen-1-50	0.045365	-0.205194	0.666667
gen-1-51	0.045741	-0.258947	0.583333
gen-1-52	0.064262	-0.294554	0.500000
gen-1-53	0.084179	-0.342721	0.285714
gen-1-54	0.052898	-0.240965	0.600000
gen-1-55	0.058556	-0.332033	0.400000
gen-1-56	0.042063	-0.384836	0.285714
gen-1-57	0.048578	-0.363192	0.333333
gen-1-58	0.050720	-0.267500	0.562500
gen-1-59	0.053009	-0.337580	0.400000
gen-1-60	0.055369	-0.356401	0.333333
gen-1-61	0.042883	-0.315934	0.500000
gen-1-62	0.071611	-0.350749	0.300000
gen-1-63	0.068822	-0.321766	0.400000
gen-1-64	0.068010	-0.326109	0.388889
gen-1-65	0.069488	-0.329044	0.375000
gen-1-66	0.047244	-0.246618	0.600000
gen-1-67	0.047949	-0.245913	0.600000
gen-1-68	0.049817	-0.308999	0.500000
gen-1-69	0.042541	-0.213710	0.133333
gen-1-70	0.089286	-0.291127	0.200000
gen-1-71	0.078832	-0.348001	0.250000
gen-1-72	0.055903	-0.221721	0.625000
gen-1-73	0.060296	-0.153246	0.111111
gen-1-74	0.043289	-0.231266	0.142857
gen-1-75	0.050604	-0.269710	0.166667
gen-1-76	0.059539	-0.367294	0.250000
gen-1-77	0.000422	0.000422	0.000000
gen-1-78	0.034645	-0.324172	0.500000
gen-1-79	0.065242	-0.239446	0.583333
gen-1-80	0.053950	-0.258471	0.571429
gen-1-81	0.064871	-0.320422	0.416667
gen-1-82	0.043505	-0.336908	0.200000
gen-1-83	0.046041	-0.204518	0.666667
gen-1-84	0.026026	-0.161893	0.750000
gen-1-85	0.049609	-0.309208	0.500000
gen-1-86	0.070194	-0.310219	0.200000
gen-1-87	0.062405	-0.316269	0.437500
gen-1-88	0.053873	-0.196686	0.666667
gen-1-89	0.053292	-0.197268	0.666667
gen-1-90	0.063676	-0.256638	0.166667
gen-1-91	0.024647	-0.163273	0.750000
gen-1-92	0.068317	-0.312096	0.200000
gen-1-93	0.033312	-0.325505	0.500000
gen-1-94	0.051577	-0.329934	0.428571
gen-1-95	0.054937	-0.356833	0.333333
gen-1-96	0.052909	-0.337679	0.400000
gen-1-97	0.079784	-0.342576	0.300000
gen-1-98	0.057025	-0.247663	0.583333
gen-1-99	0.058482	-0.219142	0.625000
gen-1-100	0.059124	-0.363237	0.300000
gen-1-101	0.058821	-0.352949	0.333333
gen-1-102	0.055187	-0.195373	0.666667
gen-1-103	0.047090	-0.311726	0.500000
gen-1-104	0.045920	-0.312897	0.500000
gen-1-105	0.054234	-0.357536	0.333333
gen-1-106	0.009821	0.009821	0.000000
gen-1-107	0.038870	-0.319947	0.500000
gen-1-108	0.033371	-0.325446	0.500000
gen-1-109	0.065568	-0.346202	0.333333
gen-1-110	0.076521	-0.327685	0.357143
gen-1-111	0.046680	-0.273634	0.166667
gen-1-112	0.064075	-0.326514	0.400000
gen-1-113	0.058400	-0.332188	0.400000
gen-1-114	0.087678	-0.339156	0.250000
gen-1-115	0.056695	-0.193864	0.666667
gen-1-116	0.066615	-0.327504	0.388889
gen-1-117	0.042601	-0.207958	0.666667
gen-1-118	0.071977	-0.339793	0.333333
gen-1-119	0.048777	-0.362993	0.333333
gen-1-120	0.038514	-0.320302	0.500000
gen-1-121	0.067848	-0.326271	0.388889
gen-1-122	0.038048	-0.187455	0.700000
gen-1-123	0.048656	-0.363114	0.333333
gen-1-124	0.080012	-0.278805	0.500000
gen-1-125	0.044007	-0.382826	0.250000
gen-1-126	0.048563	-0.274167	0.555556
gen-1-127	0.051953	-0.359817	0.333333
gen-1-128	0.063788	-0.321505	0.416667
gen-1-129	0.010172	0.010172	0.000000
gen-1-130	0.063892	-0.338250	0.363636
gen-1-131	0.053988	-0.336601	0.400000
gen-1-132	0.071508	-0.340262	0.333333
gen-1-133	0.049335	-0.201225	0.666667
gen-1-134	0.045689	-0.313128	0.500000
gen-1-135	0.079222	-0.268410	0.181818
gen-1-136	0.057567	-0.354203	0.333333
gen-1-137	0.059119	-0.197132	0.133333
gen-1-138	0.066061	-0.345709	0.333333
gen-1-139	0.043430	-0.315387	0.500000
gen-1-140	0.047391	-0.278949	0.550000
gen-1-141	0.057723	-0.262591	0.166667
gen-1-142	0.043594	-0.366806	0.222222
gen-1-143	0.064870	-0.293005	0.187500
gen-1-144	0.062219	-0.336312	0.375000
gen-1-145	0.074796	-0.336974	0.333333
gen-1-146	0.053748	-0.336840	0.400000
gen-1-147	0.058206	-0.235657	0.600000
gen-1-148	0.049375	-0.362395	0.333333
gen-1-149	0.076315	-0.350585	0.285714
gen-1-150	0.048537	-0.271777	0.166667
gen-1-151	0.056239	-0.334349	0.400000
gen-1-152	0.043825	-0.314992	0.500000
gen-1-153	0.060044	-0.190516	0.666667
gen-1-154	0.057448	-0.333141	0.400000
gen-1-155	0.033425	-0.325391	0.500000
gen-1-156	0.046673	-0.375688	0.300000
gen-1-157	0.075798	-0.335972	0.333333
gen-1-158	0.062763	-0.355626	0.312500
gen-1-159	0.048732	-0.310085	0.500000
gen-1-160	0.047002	-0.311815	0.500000
gen-1-161	0.048867	-0.362903	0.333333
gen-1-162	0.038488	-0.281826	0.166667
gen-1-163	0.049580	-0.309237	0.500000
gen-1-164	0.050935	-0.360835	0.333333
gen-1-165	0.023831	-0.164089	0.750000
gen-1-166	0.045441	-0.205119	0.666667
gen-1-167	0.023806	-0.164114	0.750000
gen-1-168	0.058186	-0.219438	0.625000
gen-1-169	0.059590	-0.260725	0.166667
gen-1-170	0.064570	-0.320723	0.416667
gen-1-171	0.054352	-0.344180	0.375000
gen-1-172	0.052299	-0.328114	0.200000
gen-1-173	0.043989	-0.366412	0.222222
gen-1-174	0.051665	-0.329846	0.428571
gen-1-175	0.027730	-0.222829	0.666667
gen-1-176	0.044338	-0.314478	0.500000
gen-1-177	0.065869	-0.345901	0.333333
gen-1-178	0.048714	-0.363056	0.333333
gen-1-179	0.072616	-0.317972	0.400000
gen-1-180	0.038409	-0.320407	0.500000
gen-1-181	0.049650	-0.360750	0.222222
gen-1-182	0.034890	-0.323927	0.500000
gen-1-183	0.054870	-0.356900	0.333333
gen-1-184	0.043775	-0.383059	0.250000
gen-1-185	0.057668	-0.332921	0.400000
gen-1-186	0.048535	-0.363235	0.333333
gen-1-187	0.057299	-0.327994	0.416667
gen-1-188	0.055573	-0.356197	0.333333
gen-1-189	0.051470	-0.242393	0.600000
gen-1-190	0.075563	-0.304850	0.200000
gen-1-191	0.056666	-0.365694	0.300000
gen-1-192	0.063369	-0.335162	0.375000
gen-1-193	0.053059	-0.267255	0.166667
gen-1-194	0.057128	-0.354642	0.333333
gen-1-195	0.046776	-0.203784	0.666667
gen-1-196	0.048645	-0.363125	0.333333
gen-1-197	0.046272	-0.376089	0.300000
gen-1-198	0.047613	-0.281679	0.545455
gen-1-199	0.078368	-0.348465	0.250000
gen-2-0	0.067208	-0.311466	0.437500
gen-2-1	0.037873	0.037873	1.000000
gen-2-2	0.037302	0.037302	1.000000
gen-2-3	0.051877	-0.162889	0.714286
gen-2-4	0.037853	0.037853	1.000000
gen-2-5	0.061392	-0.297424	0.500000
gen-2-6	0.067604	-0.312809	0.200000
gen-2-7	0.026018	-0.161902	0.750000
gen-2-8	0.031262	0.031262	1.000000
gen-2-9	0.057318	-0.333271	0.400000
gen-2-10	0.065295	-0.362226	0.277778
gen-2-11	0.046679	0.046679	1.000000
gen-2-12	0.049461	-0.298171	0.181818
gen-2-13	0.030485	0.030485	1.000000
gen-2-14	0.048565	-0.277774	0.550000
gen-2-15	0.036313	-0.130727	0.777778
gen-2-16	0.031025	0.031025	1.000000
gen-2-17	0.041753	0.041753	1.000000
gen-2-18	0.033397	-0.325420	0.500000
gen-2-19	0.058653	-0.353117	0.333333
gen-2-20	0.030484	0.030484	1.000000
gen-2-21	0.045936	-0.312881	0.500000
gen-2-22	0.043445	-0.336968	0.200000
gen-2-23	0.046693	0.046693	1.000000
gen-2-24	0.052005	-0.333288	0.416667
gen-2-25	0.065592	-0.257139	0.555556
gen-2-26	0.053207	-0.240656	0.600000
gen-2-27	0.083044	-0.344872	0.272727
gen-2-28	0.045991	-0.380843	0.250000
gen-2-29	0.031144	0.031144	1.000000
gen-2-30	0.056934	-0.342757	0.214286
gen-2-31	0.037819	0.037819	1.000000
gen-2-32	0.045245	-0.180259	0.700000
gen-2-33	0.030460	0.030460	1.000000
gen-2-34	0.065612	-0.293205	0.500000
gen-2-35	0.047678	-0.374683	0.300000
gen-2-36	0.037795	0.037795	1.000000
gen-2-37	0.038013	-0.320803	0.500000
gen-2-38	0.054100	-0.223524	0.625000
gen-2-39	0.037355	0.037355	1.000000
gen-2-40	0.068911	-0.311502	0.200000
gen-2-41	0.000109	0.000109	1.000000
gen-2-42	0.041809	0.041809	1.000000
gen-2-43	0.034000	0.034001	1.000000
gen-2-44	0.041075	-0.279240	0.166667
gen-2-45	0.030940	0.030940	1.000000
gen-2-46	0.037055	-0.321762	0.500000
gen-2-47	0.062906	-0.348865	0.333333
gen-2-48	0.034610	0.034610	1.000000
gen-2-49	0.053017	-0.267298	0.166667
gen-2-50	0.051934	-0.359836	0.333333
gen-2-51	0.037581	0.037581	1.000000
gen-2-52	0.063107	-0.341098	0.357143
gen-2-53	0.045891	-0.204668	0.666667
gen-2-54	0.044958	-0.381875	0.250000
gen-2-55	0.021188	0.021188	1.000000
gen-2-56	0.055271	-0.238591	0.600000
gen-2-57	0.062315	-0.364584	0.285714
gen-2-58	0.062770	-0.343705	0.350000
gen-2-59	0.056170	-0.355600	0.333333
gen-2-60	0.030520	0.030520	1.000000
gen-2-61	0.027844	0.027844	1.000000
gen-2-62	0.058150	-0.353620	0.333333
gen-2-63	0.048759	0.048759	1.000000
gen-2-64	0.043961	-0.230594	0.142857
gen-2-65	0.045984	-0.312832	0.500000
gen-2-66	0.049713	-0.244149	0.600000
gen-2-67	0.037838	0.037838	1.000000
gen-2-68	0.055318	-0.335271	0.400000
gen-2-69	0.042308	0.042308	1.000000
gen-2-70	0.027678	-0.222881	0.666667
gen-2-71	0.056027	-0.329266	0.416667
gen-2-72	0.059311	-0.331278	0.400000
gen-2-73	0.057150	-0.193409	0.666667
gen-2-74	0.037596	0.037596	1.000000
gen-2-75	0.042832	-0.197404	0.125000
gen-2-76	0.027568	0.027568	1.000000
gen-2-77	0.033444	-0.325372	0.500000
gen-2-78	0.033417	-0.325400	0.500000
gen-2-79	0.053203	-0.240659	0.600000
gen-2-80	0.072238	-0.326294	0.375000
gen-2-81	0.037813	0.037813	1.000000
gen-2-82	0.049037	-0.362733	0.333333
gen-2-83	0.059573	-0.367260	0.250000
gen-2-84	0.030669	0.030669	1.000000
gen-2-85	0.037605	0.037605	1.000000
gen-2-86	0.030850	0.030850	1.000000
gen-2-87	0.063959	-0.176277	0.125000
gen-2-88	0.072151	-0.308262	0.200000
gen-2-89	0.037637	0.037637	1.000000
gen-2-90	0.069689	-0.328842	0.375000
gen-2-91	0.038114	0.038114	1.000000
gen-2-92	0.048566	-0.363204	0.333333
gen-2-93	0.041196	0.041196	1.000000
gen-2-94	0.057170	-0.354600	0.333333
gen-2-95	0.059223	-0.234639	0.600000
gen-2-96	0.037472	0.037472	1.000000
gen-2-97	0.067265	-0.226597	0.600000
gen-2-98	0.038003	0.038003	1.000000
gen-2-99	0.052061	-0.359709	0.333333
gen-2-100	0.009515	0.009515	0.000000
gen-2-101	0.021293	0.021293	1.000000
gen-2-102	0.064970	-0.247451	0.571429
gen-2-103	0.029162	0.029162	1.000000
gen-2-104	0.059899	-0.330690	0.400000
gen-2-105	0.037734	0.037734	1.000000
gen-2-106	0.043919	-0.276395	0.166667
gen-2-107	0.037671	0.037671	1.000000
gen-2-108	0.046125	-0.204434	0.666667
gen-2-109	0.058255	-0.322158	0.200000
gen-2-110	0.065068	-0.239620	0.583333
gen-2-111	0.021263	0.021263	1.000000
gen-2-112	0.064679	0.064679	1.000000
gen-2-113	0.033404	-0.325413	0.500000
gen-2-114	0.043090	-0.191810	0.687500
gen-2-115	0.045014	0.045014	1.000000
gen-2-116	0.010920	0.010920	0.000000
gen-2-117	0.029556	0.029556	1.000000
gen-2-118	0.037597	0.037597	1.000000
gen-2-119	0.043757	-0.383076	0.250000
gen-2-120	0.038084	0.038084	1.000000
gen-2-121	0.000140	0.000140	1.000000
gen-2-122	0.073058	-0.338712	0.333333
gen-2-123	0.043844	-0.366556	0.222222
gen-2-124	0.043935	-0.382899	0.250000
gen-2-125	0.067817	-0.290999	0.500000
gen-2-126	0.025584	-0.162335	0.750000
gen-2-127	0.060132	-0.244556	0.583333
gen-2-128	0.000000	0.000000	1.000000
gen-2-129	0.021207	0.021207	1.000000
gen-2-130	0.037093	0.037093	1.000000
gen-2-131	0.037533	0.037533	1.000000
gen-2-132	0.065121	-0.333411	0.375000
gen-2-133	0.045587	-0.204972	0.666667
gen-2-134	0.045424	0.045424	1.000000
gen-2-135	0.050498	-0.286668	0.533333
gen-2-136	0.041851	0.041851	1.000000
gen-2-137	0.043463	-0.336949	0.200000
gen-2-138	0.069933	-0.320655	0.400000
gen-2-139	0.043859	0.043859	1.000000
gen-2-140	0.065019	-0.341456	0.350000
gen-2-141	0.056058	-0.194501	0.666667
gen-2-142	0.041117	-0.385783	0.285714
gen-2-143	0.043431	0.043431	1.000000
gen-2-144	0.053915	-0.326498	0.200000
gen-2-145	0.037316	0.037316	1.000000
gen-2-146	0.021245	0.021245	1.000000
gen-2-147	0.031289	0.031288	1.000000
gen-2-148	0.057901	-0.353869	0.333333
gen-2-149	0.046037	-0.204522	0.666667
gen-2-150	0.053837	-0.240026	0.600000
gen-2-151	0.039075	-0.319742	0.500000
gen-2-152	0.046803	-0.364967	0.333333
gen-2-153	0.030883	0.030883	1.000000
gen-2-154	0.059859	-0.234004	0.600000
gen-2-155	0.049081	-0.255607	0.583333
gen-2-156	0.030519	0.030519	1.000000
gen-2-157	0.067027	-0.323562	0.400000
gen-2-158	0.050657	0.050657	1.000000
gen-2-159	0.066204	-0.345566	0.333333
gen-2-160	0.037621	0.037621	1.000000
gen-2-161	0.052459	-0.267855	0.166667
gen-2-162	0.033441	-0.325375	0.500000
gen-2-163	0.031934	0.031934	1.000000
gen-2-164	0.028337	0.028337	1.000000
gen-2-165	0.063277	-0.348493	0.333333
gen-2-166	0.054345	-0.336244	0.400000
gen-2-167	0.069864	-0.356969	0.250000
gen-2-168	0.021219	0.021219	1.000000
gen-2-169	0.057717	-0.322695	0.200000
gen-2-170	0.037487	0.037487	1.000000
gen-2-171	0.034777	-0.324040	0.500000
gen-2-172	0.050470	-0.308346	0.500000
gen-2-173	0.034969	0.034969	1.000000
gen-2-174	0.055879	-0.371021	0.285714
gen-2-175	0.058261	-0.323250	0.428571
gen-2-176	0.037380	0.037380	1.000000
gen-2-177	0.029597	0.029597	1.000000
gen-2-178	0.059984	-0.351786	0.333333
gen-2-179	0.044042	-0.276272	0.166667
gen-2-180	0.059460	-0.266879	0.550000
gen-2-181	0.053009	-0.337580	0.400000
gen-2-182	0.037322	0.037322	1.000000
gen-2-183	0.049754	-0.244108	0.600000
gen-2-184	0.027432	0.027432	1.000000
gen-2-185	0.043619	-0.366782	0.222222
gen-2-186	0.037603	0.037603	1.000000
gen-2-187	0.041187	-0.385713	0.285714
gen-2-188	0.071374	-0.355459	0.250000
gen-2-189	0.037663	0.037663	1.000000
gen-2-190	0.046455	-0.312362	0.500000
gen-2-191	0.028627	0.028627	1.000000
gen-2-192	0.045960	-0.204599	0.666667
gen-2-193	0.044198	0.044198	1.000000
gen-2-194	0.049133	-0.255555	0.583333
gen-2-195	0.078300	-0.348534	0.250000
gen-2-196	0.037964	0.037964	1.000000
gen-2-197	0.064460	-0.347310	0.333333
gen-2-198	0.057765	-0.332824	0.400000
gen-2-199	0.037847	0.037847	1.000000
