Index	e_above_hull	formation_energy	Sn_fraction
O-24	0.268569	0.109422	0.750000
O-25	0.122867	-0.209793	0.277778
O-26	0.472675	0.186020	0.500000
O-27	0.152821	-0.169715	0.333333
O-28	0.217458	-0.018194	0.600000
O-29	0.365211	0.110433	0.562500
O-30	0.390381	0.230419	0.111111
O-31	0.180075	-0.106580	0.500000
O-32	0.124714	-0.208074	0.285714
O-33	0.269082	0.109935	0.750000
O-34	0.195104	-0.091551	0.500000
O-35	1.023625	0.701089	0.333333
O-36	0.119893	-0.120050	0.166667
O-37	0.165169	-0.137015	0.214286
O-38	1.456329	1.182109	0.190476
O-39	0.424388	0.222738	0.666667
O-40	0.176551	-0.152945	0.250000
O-41	0.178042	-0.150015	0.307692
O-42	0.962175	0.675520	0.500000
O-43	0.110031	-0.201474	0.222222
O-44	0.373351	0.043855	0.250000
O-45	0.120976	-0.211109	0.272727
O-46	0.180075	-0.106580	0.500000
O-47	0.115920	-0.213576	0.250000
O-48	0.125720	-0.185786	0.222222
O-49	0.184526	-0.144970	0.250000
O-50	0.115926	-0.213570	0.250000
O-51	0.187646	-0.134890	0.333333
O-52	0.545728	0.232163	0.375000
a-0	0.012005	-0.274650	0.500000
a-1	0.049270	-0.109877	0.750000
a-2	0.059096	-0.263440	0.333333
a-3	0.000000	-0.274221	0.190476
a-4	0.001132	-0.328364	0.250000
a-5	0.254340	0.148242	0.833333
a-6	0.074399	-0.248137	0.333333
a-7	0.062685	-0.223969	0.500000
a-8	0.035721	-0.144236	0.125000
a-9	0.018408	-0.183242	0.666667
a-10	0.018238	-0.304298	0.333333
a-11	0.007079	-0.279575	0.500000
a-12	0.066328	-0.220327	0.500000
a-13	0.039129	-0.283407	0.333333
a-14	0.020160	-0.266494	0.500000
a-15	0.018736	-0.303800	0.333333
a-16	0.033381	-0.202270	0.600000
a-17	0.039167	-0.283369	0.333333
a-18	0.012328	-0.310208	0.333333
a-19	0.075051	-0.126598	0.666667
a-20	0.104563	-0.224932	0.250000
a-21	0.081548	-0.205106	0.500000
a-22	0.121945	-0.200591	0.333333
a-23	0.074002	-0.212653	0.500000
a-24	0.010907	-0.311629	0.333333
a-25	0.107669	-0.214867	0.333333
a-26	0.035353	-0.070745	0.833333
a-27	0.007814	-0.151333	0.750000
a-28	0.006863	-0.322849	0.300000
a-29	0.036757	-0.164893	0.666667
a-30	0.085529	-0.201126	0.500000
a-31	0.001711	-0.157436	0.750000
a-32	0.111033	-0.048114	0.750000
a-33	0.269890	-0.052646	0.333333
a-34	0.008716	-0.231227	0.166667
a-35	0.162266	-0.160270	0.333333
a-36	0.002311	-0.284344	0.500000
a-37	0.007378	-0.279277	0.500000
a-38	0.039970	-0.161680	0.666667
a-39	0.028034	-0.294502	0.333333
a-40	0.126201	-0.203295	0.250000
a-41	0.026717	-0.174933	0.666667
a-42	0.035688	-0.123459	0.750000
a-43	0.006157	-0.280498	0.500000
a-44	0.000899	-0.328596	0.250000
a-45	0.039014	-0.283522	0.333333
a-46	0.079666	-0.079481	0.750000
a-47	0.059064	-0.270431	0.250000
a-48	0.154373	-0.168163	0.333333
a-49	0.027530	-0.174120	0.666667
a-50	0.193568	-0.091838	0.200000
a-51	0.064683	-0.193636	0.555556
a-52	0.016498	-0.185152	0.666667
a-53	0.097047	-0.232449	0.250000
a-54	0.209952	-0.075454	0.200000
a-55	0.010642	-0.311894	0.333333
a-56	0.053710	-0.268826	0.333333
a-57	0.094353	-0.235143	0.250000
a-58	0.000294	-0.332366	0.277778
a-59	0.018416	-0.183233	0.666667
a-60	0.117203	-0.084447	0.666667
a-61	0.049446	-0.152204	0.666667
a-62	0.039087	-0.283449	0.333333
a-63	0.007844	-0.151303	0.750000
a-64	0.176770	-0.109885	0.500000
a-65	0.001780	-0.327716	0.250000
a-66	0.181392	-0.141144	0.333333
a-67	0.083694	-0.245802	0.250000
a-68	0.019045	-0.182605	0.666667
a-69	0.057118	-0.229537	0.500000
a-70	0.210081	-0.075325	0.200000
a-71	0.019861	-0.139286	0.750000
a-72	0.059156	-0.270340	0.250000
a-73	0.014784	-0.112533	0.800000
a-74	0.224599	-0.104896	0.250000
a-75	0.039455	-0.162195	0.666667
a-76	0.001550	-0.157597	0.750000
a-77	0.039927	-0.161723	0.666667
a-78	0.037392	-0.249263	0.500000
a-79	0.043135	-0.116012	0.750000
a-80	0.000000	-0.332788	0.285714
a-81	0.038920	-0.283616	0.333333
a-82	0.007042	-0.322671	0.300000
a-83	0.000000	-0.286655	0.500000
a-84	0.048257	-0.110890	0.750000
a-85	0.129150	-0.200346	0.250000
a-86	0.020939	-0.265716	0.500000
a-87	0.126949	-0.159706	0.500000
a-88	0.175257	-0.111397	0.500000
a-89	0.001132	-0.328363	0.250000
a-90	0.084733	-0.201922	0.500000
a-91	0.039074	-0.283462	0.333333
a-92	0.060403	-0.262133	0.333333
a-93	0.054742	-0.104405	0.750000
a-94	0.057485	-0.144165	0.666667
a-95	0.000302	-0.286353	0.500000
a-96	0.223917	-0.105579	0.250000
a-97	0.036156	-0.165494	0.666667
a-98	0.095798	-0.105852	0.666667
a-99	0.024554	-0.152809	0.714286
a-100	0.057971	-0.143679	0.666667
a-101	0.246960	0.007017	0.166667
a-102	0.043416	-0.115731	0.750000
a-103	0.022189	-0.179461	0.666667
a-104	0.000041	-0.274180	0.190476
a-105	0.038288	-0.067810	0.833333
a-106	0.177299	-0.109356	0.500000
a-107	0.001493	-0.328002	0.250000
a-108	0.015215	-0.271440	0.500000
a-109	0.007882	-0.151265	0.750000
a-110	0.000000	-0.332660	0.277778
a-111	0.175849	-0.146687	0.333333
a-112	0.107607	-0.214929	0.333333
a-113	0.000261	-0.332526	0.285714
a-114	0.125357	-0.169578	0.461538
a-115	0.059077	-0.270419	0.250000
a-116	0.238025	0.131927	0.833333
a-117	0.000440	-0.158707	0.750000
a-118	0.019638	-0.302898	0.333333
a-119	0.015045	-0.296460	0.222222
a-120	0.001460	-0.285194	0.500000
a-121	0.019213	-0.303323	0.333333
a-122	0.049078	-0.152572	0.666667
a-123	0.250965	-0.035689	0.500000
a-124	0.135906	-0.150749	0.500000
a-125	0.083079	-0.076068	0.750000
a-126	0.014926	-0.296580	0.222222
a-127	0.130865	-0.155790	0.500000
a-128	0.024443	-0.152920	0.714286
a-129	0.116288	-0.123655	0.166667
a-130	0.000000	-0.329496	0.250000
a-131	0.108942	-0.177713	0.500000
a-132	0.073225	-0.225390	0.444444
a-133	0.047394	-0.111753	0.750000
a-134	0.018059	-0.221884	0.166667
a-135	0.027138	-0.174512	0.666667
a-136	0.059013	-0.270482	0.250000
a-137	0.128586	-0.200909	0.250000
a-138	0.017538	-0.184111	0.666667
a-139	0.007446	-0.151701	0.750000
a-140	0.018361	-0.183289	0.666667
a-141	0.013385	-0.273270	0.500000
a-142	0.054040	-0.232615	0.500000
a-143	0.027508	-0.174142	0.666667
a-144	0.037981	-0.068117	0.833333
a-145	0.226254	0.098936	0.800000
a-146	0.085538	-0.201117	0.500000
a-147	0.047282	-0.239373	0.500000
a-148	0.040476	-0.119486	0.111111
a-149	0.215712	-0.070942	0.500000
a-150	0.004506	-0.262098	0.185185
a-151	0.050264	-0.108883	0.750000
a-152	0.094260	-0.107390	0.666667
a-153	0.034220	-0.252434	0.500000
a-154	0.182656	0.023509	0.750000
a-155	0.039301	-0.265913	0.413793
a-156	0.008211	-0.150936	0.750000
gen-1-0	0.020314	-0.302223	0.333333
gen-1-1	0.023668	-0.262987	0.500000
gen-1-2	0.008216	-0.321497	0.300000
gen-1-3	0.038334	-0.247072	0.200000
gen-1-4	0.023477	-0.275138	0.444444
gen-1-5	0.022021	-0.286163	0.400000
gen-1-6	0.001525	-0.285130	0.500000
gen-1-7	0.023072	-0.299464	0.333333
gen-1-8	0.025687	-0.296849	0.333333
gen-1-9	0.015443	-0.296062	0.222222
gen-1-10	0.019612	-0.302924	0.333333
gen-1-11	0.023007	-0.281589	0.416667
gen-1-12	0.013299	-0.196852	0.650000
gen-1-13	0.034117	-0.288420	0.333333
gen-1-14	0.031633	-0.284379	0.363636
gen-1-15	0.026650	-0.153307	0.125000
gen-1-16	0.005675	-0.280980	0.500000
gen-1-17	0.014399	-0.240379	0.562500
gen-1-18	0.024711	-0.198190	0.625000
gen-1-19	0.027332	-0.182819	0.650000
gen-1-20	0.001698	-0.284957	0.500000
gen-1-21	0.029236	-0.256171	0.200000
gen-1-22	0.014904	-0.243416	0.555556
gen-1-23	0.015533	-0.314179	0.300000
gen-1-24	0.030570	-0.277614	0.400000
gen-1-25	0.027140	-0.290270	0.357143
gen-1-26	0.030871	-0.149086	0.125000
gen-1-27	0.016149	-0.234075	0.571429
gen-1-28	0.017551	-0.184099	0.666667
gen-1-29	0.018848	-0.161109	0.125000
gen-1-30	0.010638	-0.316383	0.312500
gen-1-31	0.009322	-0.230622	0.166667
gen-1-32	0.014292	-0.315204	0.250000
gen-1-33	0.036575	-0.186326	0.625000
gen-1-34	0.007182	-0.279472	0.500000
gen-1-35	0.024043	-0.177607	0.666667
gen-1-36	0.013443	-0.273212	0.500000
gen-1-37	0.024948	-0.261706	0.500000
gen-1-38	0.017631	-0.290553	0.400000
gen-1-39	0.044190	-0.285523	0.300000
gen-1-40	0.016165	-0.313547	0.300000
gen-1-41	0.025153	-0.133994	0.750000
gen-1-42	0.020520	-0.237800	0.555556
gen-1-43	0.018883	-0.161075	0.125000
gen-1-44	0.017151	-0.281464	0.444444
gen-1-45	0.017196	-0.142766	0.111111
gen-1-46	0.016445	-0.306091	0.333333
gen-1-47	0.006643	-0.322853	0.250000
gen-1-48	0.021543	-0.180106	0.666667
gen-1-49	0.029003	-0.172646	0.666667
gen-1-50	0.015876	-0.185774	0.666667
gen-1-51	0.013334	-0.230819	0.583333
gen-1-52	0.030532	-0.256123	0.500000
gen-1-53	0.042731	-0.290056	0.285714
gen-1-54	0.020543	-0.215109	0.600000
gen-1-55	0.023788	-0.284396	0.400000
gen-1-56	0.002246	-0.330542	0.285714
gen-1-57	0.011100	-0.311436	0.333333
gen-1-58	0.011905	-0.242873	0.562500
gen-1-59	0.020865	-0.287319	0.400000
gen-1-60	0.021119	-0.301417	0.333333
gen-1-61	0.008415	-0.278240	0.500000
gen-1-62	0.029034	-0.300678	0.300000
gen-1-63	0.020164	-0.288020	0.400000
gen-1-64	0.033455	-0.277121	0.388889
gen-1-65	0.031641	-0.281925	0.375000
gen-1-66	0.014378	-0.221274	0.600000
gen-1-67	0.022874	-0.212778	0.600000
gen-1-68	0.016125	-0.270529	0.500000
gen-1-69	0.017773	-0.174182	0.133333
gen-1-70	0.036005	-0.249401	0.200000
gen-1-71	0.031316	-0.298179	0.250000
gen-1-72	0.022839	-0.200062	0.625000
gen-1-73	0.040153	-0.119809	0.111111
gen-1-74	0.015085	-0.190580	0.142857
gen-1-75	0.015893	-0.224050	0.166667
gen-1-76	0.016972	-0.312524	0.250000
gen-1-77	0.007721	0.007721	0.000000
gen-1-78	0.006668	-0.279987	0.500000
gen-1-79	0.032487	-0.211665	0.583333
gen-1-80	0.012441	-0.237783	0.571429
gen-1-81	0.029063	-0.275533	0.416667
gen-1-82	0.002124	-0.283282	0.200000
gen-1-83	0.019371	-0.182279	0.666667
gen-1-84	0.006096	-0.153051	0.750000
gen-1-85	0.015592	-0.271063	0.500000
gen-1-86	0.022350	-0.263056	0.200000
gen-1-87	0.023580	-0.276530	0.437500
gen-1-88	0.025006	-0.176644	0.666667
gen-1-89	0.023905	-0.177745	0.666667
gen-1-90	0.023489	-0.216454	0.166667
gen-1-91	0.005883	-0.153264	0.750000
gen-1-92	0.021666	-0.263740	0.200000
gen-1-93	0.007345	-0.279310	0.500000
gen-1-94	0.015730	-0.286302	0.428571
gen-1-95	0.013885	-0.308651	0.333333
gen-1-96	0.020772	-0.287412	0.400000
gen-1-97	0.037447	-0.292265	0.300000
gen-1-98	0.023147	-0.221005	0.583333
gen-1-99	0.025880	-0.197021	0.625000
gen-1-100	0.016111	-0.313601	0.300000
gen-1-101	0.020958	-0.301578	0.333333
gen-1-102	0.028679	-0.172970	0.666667
gen-1-103	0.011995	-0.274660	0.500000
gen-1-104	0.012209	-0.274446	0.500000
gen-1-105	0.020173	-0.302363	0.333333
gen-1-106	0.021028	0.021028	0.000000
gen-1-107	0.001129	-0.285525	0.500000
gen-1-108	0.007530	-0.279125	0.500000
gen-1-109	0.029596	-0.292940	0.333333
gen-1-110	0.036419	-0.280992	0.357143
gen-1-111	0.011273	-0.228671	0.166667
gen-1-112	0.027355	-0.280828	0.400000
gen-1-113	0.025265	-0.282918	0.400000
gen-1-114	0.036978	-0.292518	0.250000
gen-1-115	0.028712	-0.172937	0.666667
gen-1-116	0.031466	-0.279110	0.388889
gen-1-117	0.013897	-0.187753	0.666667
gen-1-118	0.036025	-0.286511	0.333333
gen-1-119	0.012555	-0.309981	0.333333
gen-1-120	0.004808	-0.281847	0.500000
gen-1-121	0.037325	-0.273251	0.388889
gen-1-122	0.012248	-0.172401	0.700000
gen-1-123	0.011873	-0.310663	0.333333
gen-1-124	0.037422	-0.249233	0.500000
gen-1-125	0.001807	-0.327689	0.250000
gen-1-126	0.012538	-0.245782	0.555556
gen-1-127	0.017627	-0.304909	0.333333
gen-1-128	0.017892	-0.286704	0.416667
gen-1-129	0.021534	0.021534	0.000000
gen-1-130	0.029393	-0.286619	0.363636
gen-1-131	0.017805	-0.290378	0.400000
gen-1-132	0.032066	-0.290470	0.333333
gen-1-133	0.020849	-0.180801	0.666667
gen-1-134	0.011336	-0.275319	0.500000
gen-1-135	0.043116	-0.218640	0.181818
gen-1-136	0.022258	-0.300278	0.333333
gen-1-137	0.029135	-0.162819	0.133333
gen-1-138	0.030671	-0.291866	0.333333
gen-1-139	0.009528	-0.277127	0.500000
gen-1-140	0.016832	-0.244322	0.550000
gen-1-141	0.022396	-0.217547	0.166667
gen-1-142	0.000081	-0.311424	0.222222
gen-1-143	0.021315	-0.248621	0.187500
gen-1-144	0.024964	-0.288602	0.375000
gen-1-145	0.049816	-0.272720	0.333333
gen-1-146	0.017252	-0.290931	0.400000
gen-1-147	0.024862	-0.210790	0.600000
gen-1-148	0.013022	-0.309514	0.333333
gen-1-149	0.033913	-0.298875	0.285714
gen-1-150	0.013559	-0.226384	0.166667
gen-1-151	0.023563	-0.284621	0.400000
gen-1-152	0.009688	-0.276967	0.500000
gen-1-153	0.032565	-0.169084	0.666667
gen-1-154	0.021807	-0.286377	0.400000
gen-1-155	0.007694	-0.278961	0.500000
gen-1-156	0.004886	-0.324827	0.300000
gen-1-157	0.037004	-0.285532	0.333333
gen-1-158	0.027061	-0.299961	0.312500
gen-1-159	0.013871	-0.272784	0.500000
gen-1-160	0.012400	-0.274255	0.500000
gen-1-161	0.012488	-0.310048	0.333333
gen-1-162	0.003245	-0.236698	0.166667
gen-1-163	0.014658	-0.271997	0.500000
gen-1-164	0.012309	-0.310227	0.333333
gen-1-165	0.003005	-0.156142	0.750000
gen-1-166	0.019614	-0.182035	0.666667
gen-1-167	0.000000	-0.159147	0.750000
gen-1-168	0.023880	-0.199021	0.625000
gen-1-169	0.021698	-0.218245	0.166667
gen-1-170	0.028780	-0.275815	0.416667
gen-1-171	0.020724	-0.292841	0.375000
gen-1-172	0.005006	-0.280400	0.200000
gen-1-173	0.000533	-0.310973	0.222222
gen-1-174	0.018167	-0.283866	0.428571
gen-1-175	0.021719	-0.179931	0.666667
gen-1-176	0.010962	-0.275693	0.500000
gen-1-177	0.024612	-0.297924	0.333333
gen-1-178	0.011704	-0.310833	0.333333
gen-1-179	0.030999	-0.277184	0.400000
gen-1-180	0.002957	-0.283698	0.500000
gen-1-181	0.005979	-0.305527	0.222222
gen-1-182	0.006467	-0.280187	0.500000
gen-1-183	0.019769	-0.302767	0.333333
gen-1-184	0.000982	-0.328514	0.250000
gen-1-185	0.022193	-0.285990	0.400000
gen-1-186	0.011131	-0.311405	0.333333
gen-1-187	0.022996	-0.281600	0.416667
gen-1-188	0.019657	-0.302879	0.333333
gen-1-189	0.022126	-0.213526	0.600000
gen-1-190	0.022014	-0.263392	0.200000
gen-1-191	0.008500	-0.321212	0.300000
gen-1-192	0.028157	-0.285409	0.375000
gen-1-193	0.017970	-0.221973	0.166667
gen-1-194	0.021619	-0.300917	0.333333
gen-1-195	0.018527	-0.183123	0.666667
gen-1-196	0.011954	-0.310582	0.333333
gen-1-197	0.004147	-0.325565	0.300000
gen-1-198	0.021247	-0.242225	0.545455
gen-1-199	0.035956	-0.293539	0.250000
gen-2-0	0.030163	-0.269947	0.437500
gen-2-1	0.019558	0.019558	1.000000
gen-2-2	0.018584	0.018584	1.000000
gen-2-3	0.029373	-0.147989	0.714286
gen-2-4	0.007405	0.007405	1.000000
gen-2-5	0.025246	-0.261409	0.500000
gen-2-6	0.019102	-0.266305	0.200000
gen-2-7	0.005824	-0.153323	0.750000
gen-2-8	0.035093	0.035093	1.000000
gen-2-9	0.020210	-0.287973	0.400000
gen-2-10	0.022601	-0.310059	0.277778
gen-2-11	0.023616	0.023616	1.000000
gen-2-12	0.012133	-0.249623	0.181818
gen-2-13	0.056464	0.056464	1.000000
gen-2-14	0.010719	-0.250434	0.550000
gen-2-15	0.037019	-0.104445	0.777778
gen-2-16	0.026842	0.026842	1.000000
gen-2-17	0.022515	0.022515	1.000000
gen-2-18	0.007534	-0.279121	0.500000
gen-2-19	0.022785	-0.299751	0.333333
gen-2-20	0.058617	0.058617	1.000000
gen-2-21	0.011838	-0.274817	0.500000
gen-2-22	0.001867	-0.283539	0.200000
gen-2-23	0.036974	0.036974	1.000000
gen-2-24	0.017115	-0.287481	0.416667
gen-2-25	0.031389	-0.226931	0.555556
gen-2-26	0.020539	-0.215113	0.600000
gen-2-27	0.037918	-0.294167	0.272727
gen-2-28	0.006945	-0.322550	0.250000
gen-2-29	0.028275	0.028275	1.000000
gen-2-30	0.010231	-0.291953	0.214286
gen-2-31	0.018632	0.018632	1.000000
gen-2-32	0.022041	-0.162608	0.700000
gen-2-33	0.055937	0.055937	1.000000
gen-2-34	0.030371	-0.256284	0.500000
gen-2-35	0.006593	-0.323119	0.300000
gen-2-36	0.007444	0.007444	1.000000
gen-2-37	0.001732	-0.284923	0.500000
gen-2-38	0.023364	-0.199537	0.625000
gen-2-39	0.019302	0.019301	1.000000
gen-2-40	0.022086	-0.263320	0.200000
gen-2-41	0.076698	0.076698	1.000000
gen-2-42	0.022675	0.022675	1.000000
gen-2-43	0.043434	0.043434	1.000000
gen-2-44	0.005514	-0.234429	0.166667
gen-2-45	0.032891	0.032891	1.000000
gen-2-46	0.002661	-0.283994	0.500000
gen-2-47	0.022773	-0.299764	0.333333
gen-2-48	0.048299	0.048299	1.000000
gen-2-49	0.017813	-0.222130	0.166667
gen-2-50	0.017100	-0.305436	0.333333
gen-2-51	0.017714	0.017714	1.000000
gen-2-52	0.027337	-0.290074	0.357143
gen-2-53	0.018891	-0.182758	0.666667
gen-2-54	0.004477	-0.325019	0.250000
gen-2-55	0.045106	0.045106	1.000000
gen-2-56	0.027127	-0.208525	0.600000
gen-2-57	0.024812	-0.307976	0.285714
gen-2-58	0.026577	-0.292371	0.350000
gen-2-59	0.021241	-0.301296	0.333333
gen-2-60	0.059206	0.059206	1.000000
gen-2-61	0.043274	0.043274	1.000000
gen-2-62	0.020329	-0.302207	0.333333
gen-2-63	0.041911	0.041911	1.000000
gen-2-64	0.016249	-0.189416	0.142857
gen-2-65	0.012002	-0.274653	0.500000
gen-2-66	0.019604	-0.216048	0.600000
gen-2-67	0.018583	0.018583	1.000000
gen-2-68	0.023489	-0.284695	0.400000
gen-2-69	0.022066	0.022066	1.000000
gen-2-70	0.021690	-0.179960	0.666667
gen-2-71	0.013724	-0.290872	0.416667
gen-2-72	0.020646	-0.287537	0.400000
gen-2-73	0.028716	-0.172934	0.666667
gen-2-74	0.017220	0.017220	1.000000
gen-2-75	0.018865	-0.161093	0.125000
gen-2-76	0.022642	0.022642	1.000000
gen-2-77	0.007824	-0.278831	0.500000
gen-2-78	0.006484	-0.280171	0.500000
gen-2-79	0.024748	-0.210904	0.600000
gen-2-80	0.030600	-0.282966	0.375000
gen-2-81	0.018652	0.018652	1.000000
gen-2-82	0.012978	-0.309558	0.333333
gen-2-83	0.016610	-0.312886	0.250000
gen-2-84	0.059072	0.059072	1.000000
gen-2-85	0.017241	0.017241	1.000000
gen-2-86	0.027901	0.027901	1.000000
gen-2-87	0.035320	-0.144638	0.125000
gen-2-88	0.024414	-0.260992	0.200000
gen-2-89	0.017344	0.017344	1.000000
gen-2-90	0.032210	-0.281355	0.375000
gen-2-91	0.016452	0.016452	1.000000
gen-2-92	0.011285	-0.311251	0.333333
gen-2-93	0.035546	0.035546	1.000000
gen-2-94	0.018684	-0.303852	0.333333
gen-2-95	0.026756	-0.208896	0.600000
gen-2-96	0.013813	0.013813	1.000000
gen-2-97	0.035404	-0.200248	0.600000
gen-2-98	0.009873	0.009873	1.000000
gen-2-99	0.018077	-0.304459	0.333333
gen-2-100	0.023287	0.023287	0.000000
gen-2-101	0.045138	0.045138	1.000000
gen-2-102	0.032416	-0.217808	0.571429
gen-2-103	0.044131	0.044131	1.000000
gen-2-104	0.024807	-0.283377	0.400000
gen-2-105	0.017307	0.017307	1.000000
gen-2-106	0.007607	-0.232337	0.166667
gen-2-107	0.018674	0.018674	1.000000
gen-2-108	0.020340	-0.181309	0.666667
gen-2-109	0.014734	-0.270672	0.200000
gen-2-110	0.032570	-0.211582	0.583333
gen-2-111	0.044956	0.044956	1.000000
gen-2-112	0.059652	0.059652	1.000000
gen-2-113	0.006562	-0.280093	0.500000
gen-2-114	0.015293	-0.175731	0.687500
gen-2-115	0.022561	0.022561	1.000000
gen-2-116	0.024867	0.024867	0.000000
gen-2-117	0.028377	0.028377	1.000000
gen-2-118	0.105261	0.105261	1.000000
gen-2-119	0.000877	-0.328619	0.250000
gen-2-120	0.013453	0.013453	1.000000
gen-2-121	0.077015	0.077015	1.000000
gen-2-122	0.034671	-0.287865	0.333333
gen-2-123	0.000385	-0.311120	0.222222
gen-2-124	0.001643	-0.327853	0.250000
gen-2-125	0.032897	-0.253758	0.500000
gen-2-126	0.004619	-0.154528	0.750000
gen-2-127	0.025448	-0.218705	0.583333
gen-2-128	0.076842	0.076842	1.000000
gen-2-129	0.045403	0.045403	1.000000
gen-2-130	0.001410	0.001410	1.000000
gen-2-131	0.009588	0.009588	1.000000
gen-2-132	0.030137	-0.283428	0.375000
gen-2-133	0.020062	-0.181588	0.666667
gen-2-134	0.022407	0.022407	1.000000
gen-2-135	0.019337	-0.250317	0.533333
gen-2-136	0.021831	0.021831	1.000000
gen-2-137	0.001972	-0.283434	0.200000
gen-2-138	0.034897	-0.273287	0.400000
gen-2-139	0.021022	0.021022	1.000000
gen-2-140	0.027665	-0.291283	0.350000
gen-2-141	0.029574	-0.172076	0.666667
gen-2-142	0.000719	-0.332069	0.285714
gen-2-143	0.057674	0.057674	1.000000
gen-2-144	0.010303	-0.275103	0.200000
gen-2-145	0.019598	0.019598	1.000000
gen-2-146	0.045376	0.045376	1.000000
gen-2-147	0.029714	0.029714	1.000000
gen-2-148	0.021543	-0.300993	0.333333
gen-2-149	0.019008	-0.182642	0.666667
gen-2-150	0.022269	-0.213383	0.600000
gen-2-151	0.003422	-0.283232	0.500000
gen-2-152	0.013485	-0.309051	0.333333
gen-2-153	0.037695	0.037695	1.000000
gen-2-154	0.028140	-0.207512	0.600000
gen-2-155	0.015383	-0.228770	0.583333
gen-2-156	0.049970	0.049970	1.000000
gen-2-157	0.031904	-0.276280	0.400000
gen-2-158	0.031118	0.031118	1.000000
gen-2-159	0.025439	-0.297097	0.333333
gen-2-160	0.016060	0.016060	1.000000
gen-2-161	0.015388	-0.224555	0.166667
gen-2-162	0.007957	-0.278698	0.500000
gen-2-163	0.033728	0.033728	1.000000
gen-2-164	0.024820	0.024820	1.000000
gen-2-165	0.023421	-0.299115	0.333333
gen-2-166	0.023092	-0.285092	0.400000
gen-2-167	0.024023	-0.305473	0.250000
gen-2-168	0.045901	0.045901	1.000000
gen-2-169	0.015144	-0.270262	0.200000
gen-2-170	0.018295	0.018295	1.000000
gen-2-171	0.006859	-0.279796	0.500000
gen-2-172	0.016125	-0.270530	0.500000
gen-2-173	0.037631	0.037631	1.000000
gen-2-174	0.008561	-0.324227	0.285714
gen-2-175	0.021844	-0.280189	0.428571
gen-2-176	0.014150	0.014150	1.000000
gen-2-177	0.029321	0.029321	1.000000
gen-2-178	0.013958	-0.308578	0.333333
gen-2-179	0.007909	-0.232034	0.166667
gen-2-180	0.026987	-0.234167	0.550000
gen-2-181	0.021881	-0.286302	0.400000
gen-2-182	0.019293	0.019293	1.000000
gen-2-183	0.013695	-0.221957	0.600000
gen-2-184	0.051196	0.051196	1.000000
gen-2-185	0.000000	-0.311505	0.222222
gen-2-186	0.017763	0.017763	1.000000
gen-2-187	0.000561	-0.332227	0.285714
gen-2-188	0.023730	-0.305766	0.250000
gen-2-189	0.018248	0.018248	1.000000
gen-2-190	0.010249	-0.276406	0.500000
gen-2-191	0.041758	0.041758	1.000000
gen-2-192	0.017807	-0.183842	0.666667
gen-2-193	0.020945	0.020945	1.000000
gen-2-194	0.018034	-0.226118	0.583333
gen-2-195	0.035948	-0.293548	0.250000
gen-2-196	0.009257	0.009257	1.000000
gen-2-197	0.027432	-0.295104	0.333333
gen-2-198	0.021377	-0.286807	0.400000
gen-2-199	0.019035	0.019035	1.000000
