Index	e_above_hull	formation_energy	Sn_fraction
a-68	0.022377	-0.209595	0.666667
a-69	0.074735	-0.267529	0.500000
a-70	0.215632	-0.151893	0.200000
a-71	0.064992	-0.108987	0.750000
a-72	0.098736	-0.314600	0.250000
a-73	0.011056	-0.128127	0.800000
a-74	0.282694	-0.130641	0.250000
a-75	0.053169	-0.178802	0.666667
a-76	0.000518	-0.173460	0.750000
a-77	0.034425	-0.197546	0.666667
a-78	0.058967	-0.283297	0.500000
a-79	0.036330	-0.137649	0.750000
a-80	0.030407	-0.382558	0.285714
a-81	0.065095	-0.332159	0.333333
a-82	0.036695	-0.371556	0.300000
a-83	0.020491	-0.321773	0.500000
a-84	0.046914	-0.127064	0.750000
a-85	0.165564	-0.247771	0.250000
a-86	0.030310	-0.311954	0.500000
a-87	0.148067	-0.194197	0.500000
a-88	0.236127	-0.106137	0.500000
a-89	0.034053	-0.379282	0.250000
a-90	0.101383	-0.240882	0.500000
a-91	0.065214	-0.332040	0.333333
a-92	0.089982	-0.307272	0.333333
a-93	0.052895	-0.121084	0.750000
a-94	0.063895	-0.168076	0.666667
a-95	0.020601	-0.321663	0.500000
a-96	0.279817	-0.133518	0.250000
a-97	0.040286	-0.191685	0.666667
a-98	0.101313	-0.130658	0.666667
a-99	0.009329	-0.189503	0.714286
a-100	0.062254	-0.169717	0.666667
a-101	0.250477	-0.057357	0.166667
a-102	0.036814	-0.137165	0.750000
a-103	0.024214	-0.207757	0.666667
a-104	0.028255	-0.322216	0.190476
a-105	0.036169	-0.079817	0.833333
a-106	0.169565	-0.172699	0.500000
a-107	0.034119	-0.379216	0.250000
a-108	0.032657	-0.309608	0.500000
a-109	0.004110	-0.169869	0.750000
a-110	0.031117	-0.382566	0.277778
a-111	0.218029	-0.179225	0.333333
a-112	0.135192	-0.262061	0.333333
a-113	0.030487	-0.382478	0.285714
a-114	0.142719	-0.212235	0.461538
a-115	0.098708	-0.314628	0.250000
a-116	0.181615	0.065630	0.833333
a-117	0.000640	-0.173338	0.750000
a-118	0.041080	-0.356174	0.333333
a-119	0.050193	-0.347049	0.222222
a-120	0.019759	-0.322505	0.500000
a-121	0.040937	-0.356317	0.333333
a-122	0.053082	-0.178889	0.666667
a-123	0.233426	-0.108838	0.500000
a-124	0.154391	-0.187873	0.500000
a-125	0.080445	-0.093533	0.750000
a-126	0.050243	-0.346999	0.222222
a-127	0.153909	-0.188355	0.500000
a-128	0.009397	-0.189436	0.714286
a-129	0.149436	-0.158398	0.166667
a-130	0.033532	-0.379803	0.250000
a-131	0.103781	-0.238483	0.500000
a-132	0.094021	-0.266574	0.444444
a-133	0.042675	-0.131303	0.750000
a-134	0.044375	-0.263459	0.166667
a-135	0.028433	-0.203538	0.666667
a-136	0.098689	-0.314646	0.250000
a-137	0.165460	-0.247875	0.250000
a-138	0.022675	-0.209296	0.666667
a-139	0.002520	-0.171458	0.750000
a-140	0.021831	-0.210140	0.666667
a-141	0.031381	-0.310883	0.500000
a-142	0.070246	-0.272018	0.500000
a-143	0.028732	-0.203239	0.666667
a-144	0.035496	-0.080489	0.833333
a-145	0.166253	0.027070	0.800000
a-146	0.101681	-0.240583	0.500000
a-147	0.065434	-0.276830	0.500000
a-148	0.054861	-0.150361	0.111111
a-149	0.246882	-0.095383	0.500000
a-150	0.033696	-0.307300	0.185185
a-151	0.047296	-0.126682	0.750000
a-152	0.101129	-0.130843	0.666667
a-153	0.050500	-0.291764	0.500000
a-154	0.089379	-0.084599	0.750000
a-155	0.073639	-0.297068	0.413793
a-156	0.003923	-0.170055	0.750000
gen-1-0	0.044948	-0.352306	0.333333
gen-1-1	0.041143	-0.301122	0.500000
gen-1-2	0.044109	-0.364143	0.300000
gen-1-3	0.077316	-0.290210	0.200000
gen-1-4	0.041347	-0.319247	0.444444
gen-1-5	0.043346	-0.331912	0.400000
gen-1-6	0.021065	-0.321200	0.500000
gen-1-7	0.048553	-0.348701	0.333333
gen-1-8	0.051843	-0.345411	0.333333
gen-1-9	0.051017	-0.346225	0.222222
gen-1-10	0.043893	-0.353361	0.333333
gen-1-11	0.044856	-0.324903	0.416667
gen-1-12	0.021298	-0.221702	0.650000
gen-1-13	0.059859	-0.337395	0.333333
gen-1-14	0.053015	-0.334241	0.363636
gen-1-15	0.047501	-0.183374	0.125000
gen-1-16	0.016048	-0.326216	0.500000
gen-1-17	0.030925	-0.269979	0.562500
gen-1-18	0.034060	-0.225485	0.625000
gen-1-19	0.033220	-0.209780	0.650000
gen-1-20	0.020773	-0.321492	0.500000
gen-1-21	0.066710	-0.300815	0.200000
gen-1-22	0.027393	-0.278107	0.555556
gen-1-23	0.047284	-0.360968	0.300000
gen-1-24	0.056987	-0.318271	0.400000
gen-1-25	0.051915	-0.337483	0.357143
gen-1-26	0.052997	-0.177878	0.125000
gen-1-27	0.027656	-0.267340	0.571429
gen-1-28	0.020601	-0.211370	0.666667
gen-1-29	0.037141	-0.193734	0.125000
gen-1-30	0.040070	-0.364058	0.312500
gen-1-31	0.033990	-0.273844	0.166667
gen-1-32	0.049000	-0.364336	0.250000
gen-1-33	0.044686	-0.214859	0.625000
gen-1-34	0.016493	-0.325771	0.500000
gen-1-35	0.028889	-0.203082	0.666667
gen-1-36	0.030969	-0.311295	0.500000
gen-1-37	0.041940	-0.300324	0.500000
gen-1-38	0.037324	-0.337934	0.400000
gen-1-39	0.073855	-0.334397	0.300000
gen-1-40	0.047579	-0.360672	0.300000
gen-1-41	0.018699	-0.155280	0.750000
gen-1-42	0.033396	-0.272104	0.555556
gen-1-43	0.036825	-0.194051	0.125000
gen-1-44	0.033378	-0.327216	0.444444
gen-1-45	0.031814	-0.173409	0.111111
gen-1-46	0.044239	-0.353014	0.333333
gen-1-47	0.036461	-0.376874	0.250000
gen-1-48	0.006408	-0.225563	0.666667
gen-1-49	0.032546	-0.199425	0.666667
gen-1-50	0.021098	-0.210873	0.666667
gen-1-51	0.025046	-0.262071	0.583333
gen-1-52	0.046876	-0.295388	0.500000
gen-1-53	0.073521	-0.339444	0.285714
gen-1-54	0.029680	-0.246408	0.600000
gen-1-55	0.044747	-0.330511	0.400000
gen-1-56	0.031708	-0.381257	0.285714
gen-1-57	0.036995	-0.360258	0.333333
gen-1-58	0.029803	-0.271102	0.562500
gen-1-59	0.039449	-0.335809	0.400000
gen-1-60	0.044028	-0.353226	0.333333
gen-1-61	0.025496	-0.316768	0.500000
gen-1-62	0.060132	-0.348120	0.300000
gen-1-63	0.051975	-0.323283	0.400000
gen-1-64	0.054648	-0.324276	0.388889
gen-1-65	0.056030	-0.327476	0.375000
gen-1-66	0.025609	-0.250479	0.600000
gen-1-67	0.027018	-0.249070	0.600000
gen-1-68	0.032407	-0.309858	0.500000
gen-1-69	0.036041	-0.210226	0.133333
gen-1-70	0.079416	-0.288109	0.200000
gen-1-71	0.068725	-0.344610	0.250000
gen-1-72	0.033164	-0.226381	0.625000
gen-1-73	0.054764	-0.150459	0.111111
gen-1-74	0.036205	-0.227652	0.142857
gen-1-75	0.041867	-0.265967	0.166667
gen-1-76	0.050122	-0.363214	0.250000
gen-1-77	0.001669	0.001669	0.000000
gen-1-78	0.017548	-0.324716	0.500000
gen-1-79	0.044251	-0.242867	0.583333
gen-1-80	0.031007	-0.263989	0.571429
gen-1-81	0.050321	-0.319438	0.416667
gen-1-82	0.035075	-0.332450	0.200000
gen-1-83	0.022044	-0.209927	0.666667
gen-1-84	0.003370	-0.170608	0.750000
gen-1-85	0.032129	-0.310136	0.500000
gen-1-86	0.060858	-0.306667	0.200000
gen-1-87	0.046547	-0.316339	0.437500
gen-1-88	0.029408	-0.202563	0.666667
gen-1-89	0.029071	-0.202900	0.666667
gen-1-90	0.054207	-0.253627	0.166667
gen-1-91	0.002112	-0.171866	0.750000
gen-1-92	0.059156	-0.308370	0.200000
gen-1-93	0.016515	-0.325749	0.500000
gen-1-94	0.036546	-0.329286	0.428571
gen-1-95	0.042071	-0.355183	0.333333
gen-1-96	0.039349	-0.335909	0.400000
gen-1-97	0.068545	-0.339707	0.300000
gen-1-98	0.035798	-0.251320	0.583333
gen-1-99	0.035664	-0.223881	0.625000
gen-1-100	0.047527	-0.360725	0.300000
gen-1-101	0.046351	-0.350903	0.333333
gen-1-102	0.031320	-0.200651	0.666667
gen-1-103	0.029510	-0.312754	0.500000
gen-1-104	0.028584	-0.313680	0.500000
gen-1-105	0.042951	-0.354303	0.333333
gen-1-106	0.011223	0.011223	0.000000
gen-1-107	0.020964	-0.321300	0.500000
gen-1-108	0.016582	-0.325682	0.500000
gen-1-109	0.054048	-0.343206	0.333333
gen-1-110	0.063563	-0.325835	0.357143
gen-1-111	0.038113	-0.269721	0.166667
gen-1-112	0.049931	-0.325327	0.400000
gen-1-113	0.044732	-0.330526	0.400000
gen-1-114	0.076786	-0.336549	0.250000
gen-1-115	0.032541	-0.199430	0.666667
gen-1-116	0.053142	-0.325782	0.388889
gen-1-117	0.018455	-0.213516	0.666667
gen-1-118	0.060518	-0.336736	0.333333
gen-1-119	0.037387	-0.359867	0.333333
gen-1-120	0.021095	-0.321169	0.500000
gen-1-121	0.054290	-0.324634	0.388889
gen-1-122	0.014466	-0.194309	0.700000
gen-1-123	0.037197	-0.360057	0.333333
gen-1-124	0.060954	-0.281311	0.500000
gen-1-125	0.034185	-0.379150	0.250000
gen-1-126	0.027591	-0.277909	0.555556
gen-1-127	0.040589	-0.356665	0.333333
gen-1-128	0.046876	-0.322883	0.416667
gen-1-129	0.011729	0.011729	0.000000
gen-1-130	0.051452	-0.335804	0.363636
gen-1-131	0.039989	-0.335269	0.400000
gen-1-132	0.059358	-0.337896	0.333333
gen-1-133	0.025377	-0.206594	0.666667
gen-1-134	0.028346	-0.313919	0.500000
gen-1-135	0.070512	-0.264455	0.181818
gen-1-136	0.046027	-0.351227	0.333333
gen-1-137	0.051878	-0.194390	0.133333
gen-1-138	0.054038	-0.343216	0.333333
gen-1-139	0.026119	-0.316145	0.500000
gen-1-140	0.028477	-0.280700	0.550000
gen-1-141	0.049044	-0.258790	0.166667
gen-1-142	0.034846	-0.362396	0.222222
gen-1-143	0.055289	-0.289852	0.187500
gen-1-144	0.048429	-0.335078	0.375000
gen-1-145	0.063762	-0.333492	0.333333
gen-1-146	0.039697	-0.335561	0.400000
gen-1-147	0.036195	-0.239894	0.600000
gen-1-148	0.037905	-0.359349	0.333333
gen-1-149	0.065451	-0.347514	0.285714
gen-1-150	0.039902	-0.267932	0.166667
gen-1-151	0.042670	-0.332588	0.400000
gen-1-152	0.026582	-0.315682	0.500000
gen-1-153	0.036040	-0.195931	0.666667
gen-1-154	0.043516	-0.331742	0.400000
gen-1-155	0.016656	-0.325609	0.500000
gen-1-156	0.035327	-0.372925	0.300000
gen-1-157	0.063951	-0.333303	0.333333
gen-1-158	0.052061	-0.352066	0.312500
gen-1-159	0.031124	-0.311140	0.500000
gen-1-160	0.029517	-0.312747	0.500000
gen-1-161	0.037433	-0.359821	0.333333
gen-1-162	0.029909	-0.277925	0.166667
gen-1-163	0.031988	-0.310276	0.500000
gen-1-164	0.039011	-0.358243	0.333333
gen-1-165	0.001000	-0.172979	0.750000
gen-1-166	0.021693	-0.210278	0.666667
gen-1-167	0.000532	-0.173447	0.750000
gen-1-168	0.035383	-0.224161	0.625000
gen-1-169	0.050377	-0.257457	0.166667
gen-1-170	0.050043	-0.319716	0.416667
gen-1-171	0.041539	-0.341967	0.375000
gen-1-172	0.043140	-0.324386	0.200000
gen-1-173	0.035239	-0.362003	0.222222
gen-1-174	0.036382	-0.329449	0.428571
gen-1-175	0.006458	-0.225513	0.666667
gen-1-176	0.027202	-0.315063	0.500000
gen-1-177	0.052949	-0.344305	0.333333
gen-1-178	0.037227	-0.360027	0.333333
gen-1-179	0.057084	-0.318174	0.400000
gen-1-180	0.020727	-0.321537	0.500000
gen-1-181	0.040606	-0.356636	0.222222
gen-1-182	0.017717	-0.324548	0.500000
gen-1-183	0.043314	-0.353940	0.333333
gen-1-184	0.033860	-0.379475	0.250000
gen-1-185	0.043749	-0.331509	0.400000
gen-1-186	0.036971	-0.360283	0.333333
gen-1-187	0.042998	-0.326761	0.416667
gen-1-188	0.043858	-0.353396	0.333333
gen-1-189	0.030355	-0.245733	0.600000
gen-1-190	0.065418	-0.302107	0.200000
gen-1-191	0.044214	-0.364038	0.300000
gen-1-192	0.050477	-0.333029	0.375000
gen-1-193	0.044300	-0.263535	0.166667
gen-1-194	0.045507	-0.351747	0.333333
gen-1-195	0.022755	-0.209216	0.666667
gen-1-196	0.037210	-0.360043	0.333333
gen-1-197	0.034823	-0.373429	0.300000
gen-1-198	0.028436	-0.283749	0.545455
gen-1-199	0.068960	-0.344375	0.250000
gen-2-0	0.051693	-0.311192	0.437500
gen-2-1	0.020654	0.020654	1.000000
gen-2-2	0.019958	0.019958	1.000000
gen-2-3	0.028515	-0.170317	0.714286
gen-2-4	0.017937	0.017937	1.000000
gen-2-5	0.043619	-0.298646	0.500000
gen-2-6	0.058116	-0.309409	0.200000
gen-2-7	0.003309	-0.170669	0.750000
gen-2-8	0.018227	0.018227	1.000000
gen-2-9	0.043083	-0.332175	0.400000
gen-2-10	0.054741	-0.358942	0.277778
gen-2-11	0.028062	0.028062	1.000000
gen-2-12	0.040808	-0.294158	0.181818
gen-2-13	0.019093	0.019093	1.000000
gen-2-14	0.027454	-0.281723	0.550000
gen-2-15	0.017665	-0.136982	0.777778
gen-2-16	0.016110	0.016110	1.000000
gen-2-17	0.023977	0.023977	1.000000
gen-2-18	0.016591	-0.325674	0.500000
gen-2-19	0.046359	-0.350894	0.333333
gen-2-20	0.019474	0.019474	1.000000
gen-2-21	0.028539	-0.313726	0.500000
gen-2-22	0.035000	-0.332526	0.200000
gen-2-23	0.028373	0.028373	1.000000
gen-2-24	0.036979	-0.332780	0.416667
gen-2-25	0.045799	-0.259701	0.555556
gen-2-26	0.031503	-0.244585	0.600000
gen-2-27	0.072319	-0.341821	0.272727
gen-2-28	0.036723	-0.376612	0.250000
gen-2-29	0.016672	0.016672	1.000000
gen-2-30	0.047676	-0.338953	0.214286
gen-2-31	0.020415	0.020415	1.000000
gen-2-32	0.022105	-0.186669	0.700000
gen-2-33	0.019063	0.019063	1.000000
gen-2-34	0.048000	-0.294265	0.500000
gen-2-35	0.036510	-0.371742	0.300000
gen-2-36	0.017903	0.017903	1.000000
gen-2-37	0.019659	-0.322606	0.500000
gen-2-38	0.031623	-0.227922	0.625000
gen-2-39	0.020161	0.020161	1.000000
gen-2-40	0.059897	-0.307629	0.200000
gen-2-41	0.000055	0.000055	1.000000
gen-2-42	0.024043	0.024043	1.000000
gen-2-43	0.022028	0.022028	1.000000
gen-2-44	0.032603	-0.275231	0.166667
gen-2-45	0.017163	0.017163	1.000000
gen-2-46	0.018955	-0.323309	0.500000
gen-2-47	0.050529	-0.346724	0.333333
gen-2-48	0.023557	0.023557	1.000000
gen-2-49	0.044255	-0.263579	0.166667
gen-2-50	0.040428	-0.356826	0.333333
gen-2-51	0.020011	0.020011	1.000000
gen-2-52	0.050640	-0.338758	0.357143
gen-2-53	0.021935	-0.210036	0.666667
gen-2-54	0.035433	-0.377903	0.250000
gen-2-55	0.012487	0.012487	1.000000
gen-2-56	0.034408	-0.241680	0.600000
gen-2-57	0.052296	-0.360669	0.285714
gen-2-58	0.050520	-0.341235	0.350000
gen-2-59	0.044682	-0.352571	0.333333
gen-2-60	0.019587	0.019587	1.000000
gen-2-61	0.017320	0.017320	1.000000
gen-2-62	0.046237	-0.351017	0.333333
gen-2-63	0.032541	0.032541	1.000000
gen-2-64	0.036906	-0.226952	0.142857
gen-2-65	0.028596	-0.313668	0.500000
gen-2-66	0.028433	-0.247656	0.600000
gen-2-67	0.020412	0.020412	1.000000
gen-2-68	0.041978	-0.333280	0.400000
gen-2-69	0.024283	0.024283	1.000000
gen-2-70	0.006450	-0.225521	0.666667
gen-2-71	0.039798	-0.329961	0.416667
gen-2-72	0.044655	-0.330603	0.400000
gen-2-73	0.032915	-0.199056	0.666667
gen-2-74	0.019915	0.019915	1.000000
gen-2-75	0.036770	-0.194106	0.125000
gen-2-76	0.012702	0.012702	1.000000
gen-2-77	0.016699	-0.325565	0.500000
gen-2-78	0.016370	-0.325894	0.500000
gen-2-79	0.032301	-0.243788	0.600000
gen-2-80	0.058407	-0.325100	0.375000
gen-2-81	0.020418	0.020418	1.000000
gen-2-82	0.037642	-0.359612	0.333333
gen-2-83	0.050077	-0.363259	0.250000
gen-2-84	0.019684	0.019684	1.000000
gen-2-85	0.019922	0.019922	1.000000
gen-2-86	0.015983	0.015983	1.000000
gen-2-87	0.056738	-0.174137	0.125000
gen-2-88	0.063067	-0.304459	0.200000
gen-2-89	0.019970	0.019970	1.000000
gen-2-90	0.056513	-0.326994	0.375000
gen-2-91	0.020155	0.020155	1.000000
gen-2-92	0.037035	-0.360219	0.333333
gen-2-93	0.026499	0.026499	1.000000
gen-2-94	0.045090	-0.352163	0.333333
gen-2-95	0.037657	-0.238431	0.600000
gen-2-96	0.019009	0.019009	1.000000
gen-2-97	0.045696	-0.230393	0.600000
gen-2-98	0.018590	0.018590	1.000000
gen-2-99	0.040760	-0.356494	0.333333
gen-2-100	0.011303	0.011303	0.000000
gen-2-101	0.012575	0.012575	1.000000
gen-2-102	0.044696	-0.250300	0.571429
gen-2-103	0.016659	0.016659	1.000000
gen-2-104	0.046020	-0.329238	0.400000
gen-2-105	0.020041	0.020041	1.000000
gen-2-106	0.035210	-0.272624	0.166667
gen-2-107	0.020300	0.020300	1.000000
gen-2-108	0.022299	-0.209672	0.666667
gen-2-109	0.049459	-0.318066	0.200000
gen-2-110	0.044135	-0.242983	0.583333
gen-2-111	0.012512	0.012512	1.000000
gen-2-112	0.047247	0.047247	1.000000
gen-2-113	0.016373	-0.325891	0.500000
gen-2-114	0.019287	-0.198186	0.687500
gen-2-115	0.025438	0.025438	1.000000
gen-2-116	0.012689	0.012689	0.000000
gen-2-117	0.015104	0.015104	1.000000
gen-2-118	0.036230	0.036230	1.000000
gen-2-119	0.033841	-0.379495	0.250000
gen-2-120	0.019441	0.019441	1.000000
gen-2-121	0.000152	0.000152	1.000000
gen-2-122	0.061168	-0.336085	0.333333
gen-2-123	0.035094	-0.362148	0.222222
gen-2-124	0.034081	-0.379255	0.250000
gen-2-125	0.050353	-0.291912	0.500000
gen-2-126	0.002791	-0.171188	0.750000
gen-2-127	0.038899	-0.248219	0.583333
gen-2-128	0.000000	0.000000	1.000000
gen-2-129	0.012567	0.012567	1.000000
gen-2-130	0.014736	0.014736	1.000000
gen-2-131	0.018169	0.018169	1.000000
gen-2-132	0.052118	-0.331388	0.375000
gen-2-133	0.021888	-0.210083	0.666667
gen-2-134	0.026881	0.026881	1.000000
gen-2-135	0.031740	-0.288466	0.533333
gen-2-136	0.023925	0.023925	1.000000
gen-2-137	0.035029	-0.332497	0.200000
gen-2-138	0.055966	-0.319292	0.400000
gen-2-139	0.025421	0.025421	1.000000
gen-2-140	0.052658	-0.339097	0.350000
gen-2-141	0.032213	-0.199758	0.666667
gen-2-142	0.030660	-0.382305	0.285714
gen-2-143	0.032709	0.032709	1.000000
gen-2-144	0.045199	-0.322327	0.200000
gen-2-145	0.020200	0.020200	1.000000
gen-2-146	0.012581	0.012581	1.000000
gen-2-147	0.016937	0.016937	1.000000
gen-2-148	0.046208	-0.351046	0.333333
gen-2-149	0.022238	-0.209733	0.666667
gen-2-150	0.032272	-0.243816	0.600000
gen-2-151	0.020843	-0.321421	0.500000
gen-2-152	0.035732	-0.361522	0.333333
gen-2-153	0.017582	0.017582	1.000000
gen-2-154	0.038216	-0.237872	0.600000
gen-2-155	0.028027	-0.259090	0.583333
gen-2-156	0.018128	0.018128	1.000000
gen-2-157	0.052987	-0.322271	0.400000
gen-2-158	0.032406	0.032406	1.000000
gen-2-159	0.053529	-0.343724	0.333333
gen-2-160	0.019674	0.019674	1.000000
gen-2-161	0.043523	-0.264311	0.166667
gen-2-162	0.016717	-0.325547	0.500000
gen-2-163	0.018352	0.018352	1.000000
gen-2-164	0.013833	0.013833	1.000000
gen-2-165	0.050892	-0.346362	0.333333
gen-2-166	0.041013	-0.334245	0.400000
gen-2-167	0.059947	-0.353389	0.250000
gen-2-168	0.012691	0.012691	1.000000
gen-2-169	0.048701	-0.318825	0.200000
gen-2-170	0.020080	0.020080	1.000000
gen-2-171	0.017692	-0.324573	0.500000
gen-2-172	0.032866	-0.309398	0.500000
gen-2-173	0.021178	0.021178	1.000000
gen-2-174	0.044061	-0.368904	0.285714
gen-2-175	0.043182	-0.322650	0.428571
gen-2-176	0.019069	0.019069	1.000000
gen-2-177	0.015433	0.015433	1.000000
gen-2-178	0.046431	-0.350823	0.333333
gen-2-179	0.035363	-0.272471	0.166667
gen-2-180	0.040120	-0.269056	0.550000
gen-2-181	0.039675	-0.335583	0.400000
gen-2-182	0.020136	0.020136	1.000000
gen-2-183	0.027461	-0.248627	0.600000
gen-2-184	0.018544	0.018544	1.000000
gen-2-185	0.034853	-0.362389	0.222222
gen-2-186	0.020036	0.020036	1.000000
gen-2-187	0.030709	-0.382256	0.285714
gen-2-188	0.061283	-0.352052	0.250000
gen-2-189	0.020187	0.020187	1.000000
gen-2-190	0.028785	-0.313480	0.500000
gen-2-191	0.017637	0.017637	1.000000
gen-2-192	0.022036	-0.209935	0.666667
gen-2-193	0.025670	0.025670	1.000000
gen-2-194	0.028627	-0.258491	0.583333
gen-2-195	0.068897	-0.344438	0.250000
gen-2-196	0.018430	0.018430	1.000000
gen-2-197	0.052726	-0.344528	0.333333
gen-2-198	0.043637	-0.331621	0.400000
gen-2-199	0.020521	0.020521	1.000000
