Index	e_above_hull	formation_energy	Sn_fraction
O-38	1.606650	1.367293	0.190476
O-39	0.647145	0.457458	0.666667
O-40	0.330937	0.038431	0.250000
O-41	0.339818	0.047363	0.307692
O-42	1.152432	0.892903	0.500000
O-43	0.261444	-0.012988	0.222222
O-44	0.527737	0.235231	0.250000
O-45	0.278014	-0.017368	0.272727
O-46	0.370332	0.110803	0.500000
O-47	0.270306	-0.022200	0.250000
O-48	0.277133	0.002701	0.222222
O-49	0.338912	0.046406	0.250000
O-50	0.270312	-0.022194	0.250000
O-51	0.353220	0.065155	0.333333
O-52	0.717473	0.436542	0.375000
a-0	0.013526	-0.246003	0.500000
a-1	0.061517	-0.093247	0.750000
a-2	0.049675	-0.238391	0.333333
a-3	0.000000	-0.239357	0.190476
a-4	0.001572	-0.290934	0.250000
a-5	0.357330	0.254153	0.833333
a-6	0.077982	-0.210083	0.333333
a-7	0.070264	-0.189266	0.500000
a-8	0.034578	-0.122500	0.125000
a-9	0.026646	-0.163040	0.666667
a-10	0.022273	-0.265792	0.333333
a-11	0.015145	-0.244385	0.500000
a-12	0.073441	-0.186088	0.500000
a-13	0.041940	-0.246125	0.333333
a-14	0.027459	-0.232070	0.500000
a-15	0.023049	-0.265016	0.333333
a-16	0.017624	-0.199999	0.600000
a-17	0.041943	-0.246122	0.333333
a-18	0.014515	-0.273550	0.333333
a-19	0.085696	-0.103990	0.666667
a-20	0.099449	-0.193057	0.250000
a-21	0.081113	-0.178417	0.500000
a-22	0.113378	-0.174687	0.333333
a-23	0.080116	-0.179413	0.500000
a-24	0.012450	-0.275615	0.333333
a-25	0.108166	-0.179899	0.333333
a-26	0.043199	-0.059978	0.833333
a-27	0.020848	-0.133917	0.750000
a-28	0.006897	-0.286875	0.300000
a-29	0.046865	-0.142821	0.666667
a-30	0.091138	-0.168392	0.500000
a-31	0.012290	-0.142474	0.750000
a-32	0.168548	0.013784	0.750000
a-33	0.261391	-0.026674	0.333333
a-34	0.009092	-0.200346	0.166667
a-35	0.151745	-0.136320	0.333333
a-36	0.003951	-0.255579	0.500000
a-37	0.014795	-0.244735	0.500000
a-38	0.059557	-0.130130	0.666667
a-39	0.029095	-0.258970	0.333333
a-40	0.123290	-0.169216	0.250000
a-41	0.040286	-0.149400	0.666667
a-42	0.047314	-0.107451	0.750000
a-43	0.009401	-0.250128	0.500000
a-44	0.001314	-0.291192	0.250000
a-45	0.041514	-0.246551	0.333333
a-46	0.105592	-0.049173	0.750000
a-47	0.054564	-0.237942	0.250000
a-48	0.195844	-0.092221	0.333333
a-49	0.039640	-0.150046	0.666667
a-50	0.209790	-0.040089	0.200000
a-51	0.064381	-0.171867	0.555556
a-52	0.026897	-0.162789	0.666667
a-53	0.089271	-0.203235	0.250000
a-54	0.207648	-0.042231	0.200000
a-55	0.010289	-0.277776	0.333333
a-56	0.059960	-0.228105	0.333333
a-57	0.085321	-0.207185	0.250000
a-58	0.000437	-0.295585	0.277778
a-59	0.028756	-0.160930	0.666667
a-60	0.176551	-0.013135	0.666667
a-61	0.059988	-0.129698	0.666667
a-62	0.041739	-0.246326	0.333333
a-63	0.020486	-0.134278	0.750000
a-64	0.204516	-0.055013	0.500000
a-65	0.002564	-0.289942	0.250000
a-66	0.184854	-0.103211	0.333333
a-67	0.078886	-0.213620	0.250000
a-68	0.029383	-0.160303	0.666667
a-69	0.059513	-0.200016	0.500000
a-70	0.239694	-0.010186	0.200000
a-71	0.000000	-0.154764	0.750000
a-72	0.054703	-0.237803	0.250000
a-73	0.026650	-0.097162	0.800000
a-74	0.206937	-0.085569	0.250000
a-75	0.043982	-0.145704	0.666667
a-76	0.012386	-0.142379	0.750000
a-77	0.059731	-0.129955	0.666667
a-78	0.036786	-0.222744	0.500000
a-79	0.057884	-0.096881	0.750000
a-80	0.000000	-0.296218	0.285714
a-81	0.041530	-0.246535	0.333333
a-82	0.007145	-0.286627	0.300000
a-83	0.000000	-0.259529	0.500000
a-84	0.059725	-0.095039	0.750000
a-85	0.128494	-0.164012	0.250000
a-86	0.028554	-0.230975	0.500000
a-87	0.131517	-0.128013	0.500000
a-88	0.148478	-0.111051	0.500000
a-89	0.001572	-0.290933	0.250000
a-90	0.089876	-0.169653	0.500000
a-91	0.041664	-0.246401	0.333333
a-92	0.059448	-0.228617	0.333333
a-93	0.066522	-0.088243	0.750000
a-94	0.065844	-0.123843	0.666667
a-95	0.000428	-0.259102	0.500000
a-96	0.207740	-0.084766	0.250000
a-97	0.046020	-0.143666	0.666667
a-98	0.105197	-0.084489	0.666667
a-99	0.046199	-0.123532	0.714286
a-100	0.067703	-0.121984	0.666667
a-101	0.273838	0.064401	0.166667
a-102	0.057955	-0.096810	0.750000
a-103	0.033480	-0.156206	0.666667
a-104	0.000044	-0.239313	0.190476
a-105	0.048506	-0.054670	0.833333
a-106	0.205655	-0.053874	0.500000
a-107	0.002146	-0.290360	0.250000
a-108	0.017316	-0.242213	0.500000
a-109	0.020570	-0.134194	0.750000
a-110	0.000000	-0.296022	0.277778
a-111	0.165963	-0.122102	0.333333
a-112	0.108084	-0.179981	0.333333
a-113	0.000389	-0.295829	0.285714
a-114	0.133087	-0.133027	0.461538
a-115	0.054587	-0.237919	0.250000
a-116	0.301105	0.197929	0.833333
a-117	0.010398	-0.144366	0.750000
a-118	0.024620	-0.263445	0.333333
a-119	0.014792	-0.259640	0.222222
a-120	0.003308	-0.256221	0.500000
a-121	0.023999	-0.264066	0.333333
a-122	0.059478	-0.130208	0.666667
a-123	0.284511	0.024981	0.500000
a-124	0.137672	-0.121857	0.500000
a-125	0.095315	-0.059449	0.750000
a-126	0.014554	-0.259878	0.222222
a-127	0.130581	-0.128948	0.500000
a-128	0.045970	-0.123761	0.714286
a-129	0.111925	-0.097512	0.166667
a-130	0.000000	-0.292506	0.250000
a-131	0.134608	-0.124921	0.500000
a-132	0.074876	-0.194165	0.444444
a-133	0.060611	-0.094154	0.750000
a-134	0.017712	-0.191725	0.166667
a-135	0.038648	-0.151039	0.666667
a-136	0.054492	-0.238014	0.250000
a-137	0.127527	-0.164979	0.250000
a-138	0.026701	-0.162985	0.666667
a-139	0.020948	-0.133817	0.750000
a-140	0.028672	-0.161014	0.666667
a-141	0.015220	-0.244309	0.500000
a-142	0.057092	-0.202438	0.500000
a-143	0.039069	-0.150617	0.666667
a-144	0.048525	-0.054651	0.833333
a-145	0.291391	0.167579	0.800000
a-146	0.090990	-0.168539	0.500000
a-147	0.049047	-0.210483	0.500000
a-148	0.042625	-0.096999	0.111111
a-149	0.208487	-0.051043	0.500000
a-150	0.003427	-0.229281	0.185185
a-151	0.063025	-0.091740	0.750000
a-152	0.102815	-0.086871	0.666667
a-153	0.037259	-0.222271	0.500000
a-154	0.275942	0.121178	0.750000
a-155	0.034343	-0.239946	0.413793
a-156	0.021237	-0.133527	0.750000
gen-1-0	0.022950	-0.265115	0.333333
gen-1-1	0.025693	-0.233836	0.500000
gen-1-2	0.004059	-0.289713	0.300000
gen-1-3	0.034329	-0.215550	0.200000
gen-1-4	0.027000	-0.242041	0.444444
gen-1-5	0.024925	-0.251726	0.400000
gen-1-6	0.002235	-0.257294	0.500000
gen-1-7	0.024995	-0.263070	0.333333
gen-1-8	0.027100	-0.260965	0.333333
gen-1-9	0.014941	-0.259491	0.222222
gen-1-10	0.022471	-0.265594	0.333333
gen-1-11	0.024675	-0.249122	0.416667
gen-1-12	0.020551	-0.176119	0.650000
gen-1-13	0.035722	-0.252343	0.333333
gen-1-14	0.036970	-0.245907	0.363636
gen-1-15	0.025628	-0.131450	0.125000
gen-1-16	0.013067	-0.246462	0.500000
gen-1-17	0.016460	-0.216878	0.562500
gen-1-18	0.031143	-0.176004	0.625000
gen-1-19	0.036039	-0.160632	0.650000
gen-1-20	0.002737	-0.256792	0.500000
gen-1-21	0.026292	-0.223588	0.200000
gen-1-22	0.020139	-0.216109	0.555556
gen-1-23	0.014252	-0.279520	0.300000
gen-1-24	0.029985	-0.246666	0.400000
gen-1-25	0.028661	-0.255328	0.357143
gen-1-26	0.029094	-0.127984	0.125000
gen-1-27	0.021666	-0.207931	0.571429
gen-1-28	0.028019	-0.161667	0.666667
gen-1-29	0.019514	-0.137564	0.125000
gen-1-30	0.010436	-0.281196	0.312500
gen-1-31	0.009995	-0.199442	0.166667
gen-1-32	0.013241	-0.279265	0.250000
gen-1-33	0.043953	-0.163194	0.625000
gen-1-34	0.015282	-0.244247	0.500000
gen-1-35	0.033436	-0.156250	0.666667
gen-1-36	0.015489	-0.244040	0.500000
gen-1-37	0.027466	-0.232064	0.500000
gen-1-38	0.021399	-0.255252	0.400000
gen-1-39	0.044230	-0.249542	0.300000
gen-1-40	0.015079	-0.278693	0.300000
gen-1-41	0.039689	-0.115076	0.750000
gen-1-42	0.025170	-0.211079	0.555556
gen-1-43	0.019793	-0.137285	0.125000
gen-1-44	0.022175	-0.246866	0.444444
gen-1-45	0.018932	-0.120692	0.111111
gen-1-46	0.017591	-0.270474	0.333333
gen-1-47	0.009173	-0.283333	0.250000
gen-1-48	0.045015	-0.144671	0.666667
gen-1-49	0.039210	-0.150476	0.666667
gen-1-50	0.024903	-0.164783	0.666667
gen-1-51	0.018537	-0.206071	0.583333
gen-1-52	0.033403	-0.226127	0.500000
gen-1-53	0.042453	-0.253765	0.285714
gen-1-54	0.028240	-0.189383	0.600000
gen-1-55	0.026623	-0.250027	0.400000
gen-1-56	0.002867	-0.293351	0.285714
gen-1-57	0.012713	-0.275352	0.333333
gen-1-58	0.013078	-0.220261	0.562500
gen-1-59	0.025451	-0.251200	0.400000
gen-1-60	0.024805	-0.263260	0.333333
gen-1-61	0.010728	-0.248802	0.500000
gen-1-62	0.028136	-0.265636	0.300000
gen-1-63	0.015939	-0.260712	0.400000
gen-1-64	0.036465	-0.242088	0.388889
gen-1-65	0.032944	-0.247987	0.375000
gen-1-66	0.019800	-0.197823	0.600000
gen-1-67	0.033475	-0.184148	0.600000
gen-1-68	0.019035	-0.240494	0.500000
gen-1-69	0.019570	-0.147980	0.133333
gen-1-70	0.028727	-0.221153	0.200000
gen-1-71	0.028385	-0.264121	0.250000
gen-1-72	0.028624	-0.178523	0.625000
gen-1-73	0.042149	-0.097476	0.111111
gen-1-74	0.015731	-0.163787	0.142857
gen-1-75	0.015814	-0.193623	0.166667
gen-1-76	0.016981	-0.275525	0.250000
gen-1-77	0.011816	0.011816	0.000000
gen-1-78	0.013624	-0.245906	0.500000
gen-1-79	0.037722	-0.186886	0.583333
gen-1-80	0.013735	-0.215861	0.571429
gen-1-81	0.031128	-0.242669	0.416667
gen-1-82	0.002318	-0.247561	0.200000
gen-1-83	0.030213	-0.159474	0.666667
gen-1-84	0.018077	-0.136688	0.750000
gen-1-85	0.018334	-0.241195	0.500000
gen-1-86	0.018652	-0.231227	0.200000
gen-1-87	0.023811	-0.246420	0.437500
gen-1-88	0.034720	-0.154966	0.666667
gen-1-89	0.032962	-0.156724	0.666667
gen-1-90	0.020079	-0.189358	0.166667
gen-1-91	0.018608	-0.136157	0.750000
gen-1-92	0.018882	-0.230997	0.200000
gen-1-93	0.015510	-0.244019	0.500000
gen-1-94	0.017774	-0.253985	0.428571
gen-1-95	0.014712	-0.273353	0.333333
gen-1-96	0.025370	-0.251281	0.400000
gen-1-97	0.036427	-0.257345	0.300000
gen-1-98	0.027810	-0.196798	0.583333
gen-1-99	0.032081	-0.175066	0.625000
gen-1-100	0.015050	-0.278722	0.300000
gen-1-101	0.023988	-0.264077	0.333333
gen-1-102	0.039508	-0.150178	0.666667
gen-1-103	0.014027	-0.245502	0.500000
gen-1-104	0.015021	-0.244509	0.500000
gen-1-105	0.023935	-0.264130	0.333333
gen-1-106	0.028096	0.028096	0.000000
gen-1-107	0.001551	-0.257979	0.500000
gen-1-108	0.015783	-0.243747	0.500000
gen-1-109	0.032134	-0.255931	0.333333
gen-1-110	0.036390	-0.247599	0.357143
gen-1-111	0.010502	-0.198936	0.166667
gen-1-112	0.029066	-0.247585	0.400000
gen-1-113	0.029196	-0.247455	0.400000
gen-1-114	0.032665	-0.259841	0.250000
gen-1-115	0.038741	-0.150945	0.666667
gen-1-116	0.034184	-0.244369	0.388889
gen-1-117	0.023384	-0.166302	0.666667
gen-1-118	0.038480	-0.249585	0.333333
gen-1-119	0.014862	-0.273203	0.333333
gen-1-120	0.007813	-0.251716	0.500000
gen-1-121	0.044973	-0.233580	0.388889
gen-1-122	0.022316	-0.153402	0.700000
gen-1-123	0.013868	-0.274197	0.333333
gen-1-124	0.035549	-0.223981	0.500000
gen-1-125	0.002630	-0.289875	0.250000
gen-1-126	0.016063	-0.220185	0.555556
gen-1-127	0.021295	-0.266770	0.333333
gen-1-128	0.014942	-0.258856	0.416667
gen-1-129	0.028474	0.028474	0.000000
gen-1-130	0.032638	-0.250238	0.363636
gen-1-131	0.019751	-0.256900	0.400000
gen-1-132	0.032683	-0.255382	0.333333
gen-1-133	0.030296	-0.159390	0.666667
gen-1-134	0.013690	-0.245840	0.500000
gen-1-135	0.044392	-0.184085	0.181818
gen-1-136	0.025358	-0.262707	0.333333
gen-1-137	0.027640	-0.139910	0.133333
gen-1-138	0.034885	-0.253180	0.333333
gen-1-139	0.012182	-0.247347	0.500000
gen-1-140	0.022370	-0.216206	0.550000
gen-1-141	0.021733	-0.187704	0.166667
gen-1-142	0.000143	-0.274289	0.222222
gen-1-143	0.017149	-0.218467	0.187500
gen-1-144	0.027147	-0.253784	0.375000
gen-1-145	0.063401	-0.224664	0.333333
gen-1-146	0.019014	-0.257637	0.400000
gen-1-147	0.030307	-0.187317	0.600000
gen-1-148	0.015302	-0.272763	0.333333
gen-1-149	0.033136	-0.263082	0.285714
gen-1-150	0.013163	-0.196274	0.166667
gen-1-151	0.027733	-0.248918	0.400000
gen-1-152	0.012099	-0.247431	0.500000
gen-1-153	0.042818	-0.146868	0.666667
gen-1-154	0.024137	-0.252514	0.400000
gen-1-155	0.016010	-0.243519	0.500000
gen-1-156	0.004451	-0.289321	0.300000
gen-1-157	0.037799	-0.250266	0.333333
gen-1-158	0.029884	-0.261748	0.312500
gen-1-159	0.016110	-0.243420	0.500000
gen-1-160	0.014700	-0.244829	0.500000
gen-1-161	0.014724	-0.273341	0.333333
gen-1-162	0.002805	-0.206633	0.166667
gen-1-163	0.016831	-0.242699	0.500000
gen-1-164	0.013364	-0.274701	0.333333
gen-1-165	0.014505	-0.140260	0.750000
gen-1-166	0.030821	-0.158865	0.666667
gen-1-167	0.009736	-0.145029	0.750000
gen-1-168	0.028806	-0.178341	0.625000
gen-1-169	0.019825	-0.189612	0.166667
gen-1-170	0.030823	-0.242974	0.416667
gen-1-171	0.024551	-0.256380	0.375000
gen-1-172	0.001554	-0.248326	0.200000
gen-1-173	0.000645	-0.273787	0.222222
gen-1-174	0.022317	-0.249442	0.428571
gen-1-175	0.045280	-0.144406	0.666667
gen-1-176	0.013825	-0.245704	0.500000
gen-1-177	0.024749	-0.263316	0.333333
gen-1-178	0.013531	-0.274534	0.333333
gen-1-179	0.030861	-0.245790	0.400000
gen-1-180	0.004948	-0.254582	0.500000
gen-1-181	0.006427	-0.268005	0.222222
gen-1-182	0.013165	-0.246365	0.500000
gen-1-183	0.023098	-0.264967	0.333333
gen-1-184	0.001452	-0.291054	0.250000
gen-1-185	0.024637	-0.252014	0.400000
gen-1-186	0.012771	-0.275294	0.333333
gen-1-187	0.025925	-0.247872	0.416667
gen-1-188	0.022552	-0.265513	0.333333
gen-1-189	0.029614	-0.188010	0.600000
gen-1-190	0.015072	-0.234808	0.200000
gen-1-191	0.004464	-0.289308	0.300000
gen-1-192	0.030825	-0.250106	0.375000
gen-1-193	0.017613	-0.191824	0.166667
gen-1-194	0.024739	-0.263326	0.333333
gen-1-195	0.028227	-0.161459	0.666667
gen-1-196	0.013964	-0.274102	0.333333
gen-1-197	0.003724	-0.290048	0.300000
gen-1-198	0.030469	-0.210013	0.545455
gen-1-199	0.036062	-0.256444	0.250000
gen-2-0	0.031414	-0.238816	0.437500
gen-2-1	0.024863	0.024863	1.000000
gen-2-2	0.023706	0.023706	1.000000
gen-2-3	0.041231	-0.128500	0.714286
gen-2-4	0.006409	0.006409	1.000000
gen-2-5	0.026689	-0.232840	0.500000
gen-2-6	0.015079	-0.234800	0.200000
gen-2-7	0.017661	-0.137103	0.750000
gen-2-8	0.052509	0.052509	1.000000
gen-2-9	0.021759	-0.254892	0.400000
gen-2-10	0.021874	-0.274148	0.277778
gen-2-11	0.026877	0.026877	1.000000
gen-2-12	0.011180	-0.217297	0.181818
gen-2-13	0.093046	0.093046	1.000000
gen-2-14	0.013168	-0.225409	0.550000
gen-2-15	0.059993	-0.077576	0.777778
gen-2-16	0.040390	0.040390	1.000000
gen-2-17	0.028042	0.028042	1.000000
gen-2-18	0.015787	-0.243743	0.500000
gen-2-19	0.027493	-0.260572	0.333333
gen-2-20	0.096582	0.096582	1.000000
gen-2-21	0.014427	-0.245102	0.500000
gen-2-22	0.001929	-0.247951	0.200000
gen-2-23	0.053137	0.053137	1.000000
gen-2-24	0.020487	-0.253310	0.416667
gen-2-25	0.034989	-0.201259	0.555556
gen-2-26	0.026162	-0.191462	0.600000
gen-2-27	0.036274	-0.259108	0.272727
gen-2-28	0.009523	-0.282983	0.250000
gen-2-29	0.042176	0.042176	1.000000
gen-2-30	0.008039	-0.257624	0.214286
gen-2-31	0.023478	0.023478	1.000000
gen-2-32	0.033578	-0.142139	0.700000
gen-2-33	0.092061	0.092061	1.000000
gen-2-34	0.032331	-0.227199	0.500000
gen-2-35	0.006489	-0.287283	0.300000
gen-2-36	0.006495	0.006495	1.000000
gen-2-37	0.003795	-0.255734	0.500000
gen-2-38	0.030608	-0.176539	0.625000
gen-2-39	0.024768	0.024768	1.000000
gen-2-40	0.018782	-0.231097	0.200000
gen-2-41	0.134525	0.134525	1.000000
gen-2-42	0.028281	0.028281	1.000000
gen-2-43	0.063871	0.063871	1.000000
gen-2-44	0.004541	-0.204896	0.166667
gen-2-45	0.050190	0.050190	1.000000
gen-2-46	0.005828	-0.253701	0.500000
gen-2-47	0.023147	-0.264918	0.333333
gen-2-48	0.070961	0.070961	1.000000
gen-2-49	0.017371	-0.192067	0.166667
gen-2-50	0.020576	-0.267489	0.333333
gen-2-51	0.022216	0.022216	1.000000
gen-2-52	0.029971	-0.254017	0.357143
gen-2-53	0.029453	-0.160233	0.666667
gen-2-54	0.006266	-0.286240	0.250000
gen-2-55	0.073015	0.073015	1.000000
gen-2-56	0.035245	-0.182378	0.600000
gen-2-57	0.026794	-0.269423	0.285714
gen-2-58	0.028973	-0.256238	0.350000
gen-2-59	0.024573	-0.263492	0.333333
gen-2-60	0.097549	0.097549	1.000000
gen-2-61	0.066724	0.066724	1.000000
gen-2-62	0.021956	-0.266109	0.333333
gen-2-63	0.056224	0.056224	1.000000
gen-2-64	0.017233	-0.162284	0.142857
gen-2-65	0.014670	-0.244860	0.500000
gen-2-66	0.026713	-0.190911	0.600000
gen-2-67	0.023399	0.023399	1.000000
gen-2-68	0.028040	-0.248611	0.400000
gen-2-69	0.027112	0.027112	1.000000
gen-2-70	0.045211	-0.144475	0.666667
gen-2-71	0.012778	-0.261019	0.416667
gen-2-72	0.021492	-0.255159	0.400000
gen-2-73	0.038492	-0.151195	0.666667
gen-2-74	0.021458	0.021458	1.000000
gen-2-75	0.019802	-0.137276	0.125000
gen-2-76	0.035413	0.035413	1.000000
gen-2-77	0.016197	-0.243333	0.500000
gen-2-78	0.014187	-0.245342	0.500000
gen-2-79	0.032676	-0.184948	0.600000
gen-2-80	0.029506	-0.251425	0.375000
gen-2-81	0.023509	0.023509	1.000000
gen-2-82	0.015408	-0.272657	0.333333
gen-2-83	0.016410	-0.276096	0.250000
gen-2-84	0.097246	0.097246	1.000000
gen-2-85	0.021488	0.021488	1.000000
gen-2-86	0.042620	0.042620	1.000000
gen-2-87	0.034004	-0.123074	0.125000
gen-2-88	0.020471	-0.229408	0.200000
gen-2-89	0.021629	0.021629	1.000000
gen-2-90	0.033437	-0.247495	0.375000
gen-2-91	0.020017	0.020017	1.000000
gen-2-92	0.012990	-0.275075	0.333333
gen-2-93	0.047654	0.047654	1.000000
gen-2-94	0.019967	-0.268098	0.333333
gen-2-95	0.032383	-0.185240	0.600000
gen-2-96	0.016411	0.016411	1.000000
gen-2-97	0.041480	-0.176143	0.600000
gen-2-98	0.010093	0.010093	1.000000
gen-2-99	0.021936	-0.266129	0.333333
gen-2-100	0.031891	0.031891	0.000000
gen-2-101	0.073010	0.073010	1.000000
gen-2-102	0.037351	-0.192246	0.571429
gen-2-103	0.071801	0.071801	1.000000
gen-2-104	0.027461	-0.249189	0.400000
gen-2-105	0.021518	0.021518	1.000000
gen-2-106	0.006307	-0.203131	0.166667
gen-2-107	0.023625	0.023625	1.000000
gen-2-108	0.031667	-0.158019	0.666667
gen-2-109	0.013844	-0.236035	0.200000
gen-2-110	0.037932	-0.186676	0.583333
gen-2-111	0.072749	0.072749	1.000000
gen-2-112	0.077783	0.077783	1.000000
gen-2-113	0.014317	-0.245212	0.500000
gen-2-114	0.024473	-0.156483	0.687500
gen-2-115	0.028573	0.028573	1.000000
gen-2-116	0.033532	0.033532	0.000000
gen-2-117	0.043666	0.043666	1.000000
gen-2-118	0.157866	0.157866	1.000000
gen-2-119	0.001283	-0.291223	0.250000
gen-2-120	0.015492	0.015492	1.000000
gen-2-121	0.134988	0.134988	1.000000
gen-2-122	0.035771	-0.252294	0.333333
gen-2-123	0.000495	-0.273937	0.222222
gen-2-124	0.002432	-0.290074	0.250000
gen-2-125	0.034929	-0.224601	0.500000
gen-2-126	0.015972	-0.138793	0.750000
gen-2-127	0.029494	-0.195114	0.583333
gen-2-128	0.134804	0.134804	1.000000
gen-2-129	0.073458	0.073458	1.000000
gen-2-130	0.000390	0.000390	1.000000
gen-2-131	0.009908	0.009908	1.000000
gen-2-132	0.033104	-0.247827	0.375000
gen-2-133	0.031442	-0.158244	0.666667
gen-2-134	0.025583	0.025583	1.000000
gen-2-135	0.024747	-0.220814	0.533333
gen-2-136	0.026895	0.026895	1.000000
gen-2-137	0.002085	-0.247794	0.200000
gen-2-138	0.037708	-0.238943	0.400000
gen-2-139	0.024204	0.024204	1.000000
gen-2-140	0.029279	-0.255933	0.350000
gen-2-141	0.040403	-0.149283	0.666667
gen-2-142	0.001018	-0.295200	0.285714
gen-2-143	0.080460	0.080460	1.000000
gen-2-144	0.009117	-0.240763	0.200000
gen-2-145	0.025236	0.025236	1.000000
gen-2-146	0.073414	0.073414	1.000000
gen-2-147	0.044655	0.044655	1.000000
gen-2-148	0.024008	-0.264057	0.333333
gen-2-149	0.029374	-0.160312	0.666667
gen-2-150	0.028572	-0.189052	0.600000
gen-2-151	0.006162	-0.253368	0.500000
gen-2-152	0.017562	-0.270503	0.333333
gen-2-153	0.058793	0.058793	1.000000
gen-2-154	0.034425	-0.183199	0.600000
gen-2-155	0.020003	-0.204604	0.583333
gen-2-156	0.082197	0.082197	1.000000
gen-2-157	0.034761	-0.241890	0.400000
gen-2-158	0.036965	0.036965	1.000000
gen-2-159	0.025689	-0.262376	0.333333
gen-2-160	0.019683	0.019683	1.000000
gen-2-161	0.013751	-0.195686	0.166667
gen-2-162	0.016411	-0.243118	0.500000
gen-2-163	0.050187	0.050187	1.000000
gen-2-164	0.038250	0.038250	1.000000
gen-2-165	0.024013	-0.264052	0.333333
gen-2-166	0.028092	-0.248559	0.400000
gen-2-167	0.022126	-0.270380	0.250000
gen-2-168	0.074205	0.074205	1.000000
gen-2-169	0.015504	-0.234375	0.200000
gen-2-170	0.023140	0.023140	1.000000
gen-2-171	0.013849	-0.245681	0.500000
gen-2-172	0.018887	-0.240642	0.500000
gen-2-173	0.055249	0.055248	1.000000
gen-2-174	0.005150	-0.291068	0.285714
gen-2-175	0.023478	-0.248280	0.428571
gen-2-176	0.016901	0.016901	1.000000
gen-2-177	0.044931	0.044931	1.000000
gen-2-178	0.011153	-0.276912	0.333333
gen-2-179	0.006697	-0.202740	0.166667
gen-2-180	0.031538	-0.207038	0.550000
gen-2-181	0.026979	-0.249671	0.400000
gen-2-182	0.024770	0.024770	1.000000
gen-2-183	0.017421	-0.200202	0.600000
gen-2-184	0.079180	0.079180	1.000000
gen-2-185	0.000000	-0.274432	0.222222
gen-2-186	0.022282	0.022282	1.000000
gen-2-187	0.000710	-0.295508	0.285714
gen-2-188	0.020687	-0.271819	0.250000
gen-2-189	0.022991	0.022991	1.000000
gen-2-190	0.011556	-0.247974	0.500000
gen-2-191	0.063982	0.063982	1.000000
gen-2-192	0.027468	-0.162218	0.666667
gen-2-193	0.023894	0.023894	1.000000
gen-2-194	0.024005	-0.200603	0.583333
gen-2-195	0.036093	-0.256413	0.250000
gen-2-196	0.009169	0.009169	1.000000
gen-2-197	0.029418	-0.258647	0.333333
gen-2-198	0.023368	-0.253283	0.400000
gen-2-199	0.024079	0.024079	1.000000
