Index	e_above_hull	formation_energy	Sn_fraction
O-22	0.137042	-0.032314	0.750000
O-23	0.259571	-0.086039	0.333333
O-24	0.136554	-0.032802	0.750000
O-25	0.038130	-0.318942	0.277778
O-26	0.366458	0.061306	0.500000
O-27	0.062854	-0.282755	0.333333
O-28	0.100921	-0.149912	0.600000
O-29	0.252544	-0.018658	0.562500
O-30	0.306400	0.132943	0.111111
O-31	0.073858	-0.231294	0.500000
O-32	0.039390	-0.317779	0.285714
O-33	0.137067	-0.032289	0.750000
O-34	0.088887	-0.216265	0.500000
O-35	0.933658	0.588049	0.333333
O-36	0.038768	-0.221417	0.166667
O-37	0.084715	-0.241717	0.214286
O-38	1.376428	1.079074	0.190476
O-39	0.300972	0.086351	0.666667
O-40	0.093916	-0.260148	0.250000
O-41	0.090575	-0.261259	0.307692
O-42	0.855958	0.550806	0.500000
O-43	0.029393	-0.306732	0.222222
O-44	0.290716	-0.063348	0.250000
O-45	0.036621	-0.319904	0.272727
O-46	0.073858	-0.231294	0.500000
O-47	0.033284	-0.320780	0.250000
O-48	0.045082	-0.291043	0.222222
O-49	0.101891	-0.252173	0.250000
O-50	0.033291	-0.320773	0.250000
O-51	0.097679	-0.247930	0.333333
O-52	0.451699	0.116204	0.375000
a-0	0.011035	-0.294116	0.500000
a-1	0.047751	-0.121605	0.750000
a-2	0.065418	-0.280191	0.333333
a-3	0.000000	-0.297353	0.190476
a-4	0.000846	-0.353218	0.250000
a-5	0.198675	0.085771	0.833333
a-6	0.072051	-0.273558	0.333333
a-7	0.057725	-0.247426	0.500000
a-8	0.036494	-0.158644	0.125000
a-9	0.017364	-0.197257	0.666667
a-10	0.015614	-0.329996	0.333333
a-11	0.001833	-0.303319	0.500000
a-12	0.061683	-0.243468	0.500000
a-13	0.037682	-0.307928	0.333333
a-14	0.015329	-0.289822	0.500000
a-15	0.015931	-0.329679	0.333333
a-16	0.046489	-0.204344	0.600000
a-17	0.037731	-0.307878	0.333333
a-18	0.010884	-0.334725	0.333333
a-19	0.072344	-0.142277	0.666667
a-20	0.107868	-0.246196	0.250000
a-21	0.081895	-0.223257	0.500000
a-22	0.127630	-0.217979	0.333333
a-23	0.070014	-0.235138	0.500000
a-24	0.009900	-0.335709	0.333333
a-25	0.107349	-0.238260	0.333333
a-26	0.034135	-0.078769	0.833333
a-27	0.005631	-0.163726	0.750000
a-28	0.006847	-0.346854	0.300000
a-29	0.034357	-0.180264	0.666667
a-30	0.082702	-0.222450	0.500000
a-31	0.001149	-0.168207	0.750000
a-32	0.082952	-0.086405	0.750000
a-33	0.276587	-0.069023	0.333333
a-34	0.008436	-0.251748	0.166667
a-35	0.169158	-0.176452	0.333333
a-36	0.001261	-0.303890	0.500000
a-37	0.002540	-0.302611	0.500000
a-38	0.032468	-0.182153	0.666667
a-39	0.027345	-0.318264	0.333333
a-40	0.128494	-0.225570	0.250000
a-41	0.022000	-0.192621	0.666667
a-42	0.034467	-0.134889	0.750000
a-43	0.004015	-0.301137	0.500000
a-44	0.000627	-0.353437	0.250000
a-45	0.037720	-0.307889	0.333333
a-46	0.070321	-0.099035	0.750000
a-47	0.061982	-0.292082	0.250000
a-48	0.131345	-0.214264	0.333333
a-49	0.023752	-0.190869	0.666667
a-50	0.185577	-0.123408	0.200000
a-51	0.066275	-0.208700	0.555556
a-52	0.013900	-0.200721	0.666667
a-53	0.102362	-0.251702	0.250000
a-54	0.212967	-0.096018	0.200000
a-55	0.010884	-0.334726	0.333333
a-56	0.050454	-0.295155	0.333333
a-57	0.100282	-0.253782	0.250000
a-58	0.000201	-0.356871	0.277778
a-59	0.015863	-0.198758	0.666667
a-60	0.086018	-0.128603	0.666667
a-61	0.046846	-0.167775	0.666667
a-62	0.037719	-0.307890	0.333333
a-63	0.005920	-0.163436	0.750000
a-64	0.161720	-0.143432	0.500000
a-65	0.001269	-0.352795	0.250000
a-66	0.182882	-0.162727	0.333333
a-67	0.086810	-0.267254	0.250000
a-68	0.016481	-0.198140	0.666667
a-69	0.055613	-0.249538	0.500000
a-70	0.194341	-0.114644	0.200000
a-71	0.039619	-0.129737	0.750000
a-72	0.062042	-0.292022	0.250000
a-73	0.011869	-0.123616	0.800000
a-74	0.236132	-0.117932	0.250000
a-75	0.041154	-0.173467	0.666667
a-76	0.000827	-0.168530	0.750000
a-77	0.032329	-0.182292	0.666667
a-78	0.037842	-0.267309	0.500000
a-79	0.039815	-0.129542	0.750000
a-80	0.000000	-0.357169	0.285714
a-81	0.037584	-0.308026	0.333333
a-82	0.006981	-0.346720	0.300000
a-83	0.000000	-0.305152	0.500000
a-84	0.047207	-0.122149	0.750000
a-85	0.130126	-0.223938	0.250000
a-86	0.015899	-0.289253	0.500000
a-87	0.125737	-0.179415	0.500000
a-88	0.193278	-0.111873	0.500000
a-89	0.000846	-0.353218	0.250000
a-90	0.082204	-0.222947	0.500000
a-91	0.037733	-0.307876	0.333333
a-92	0.061033	-0.284577	0.333333
a-93	0.053521	-0.115835	0.750000
a-94	0.056254	-0.158367	0.666667
a-95	0.000218	-0.304933	0.500000
a-96	0.234464	-0.119600	0.250000
a-97	0.033919	-0.180702	0.666667
a-98	0.093988	-0.120633	0.666667
a-99	0.015750	-0.173005	0.714286
a-100	0.055817	-0.158804	0.666667
a-101	0.233391	-0.026793	0.166667
a-102	0.040223	-0.129134	0.750000
a-103	0.019004	-0.195617	0.666667
a-104	0.000039	-0.297315	0.190476
a-105	0.035456	-0.077448	0.833333
a-106	0.161898	-0.143253	0.500000
a-107	0.001067	-0.352997	0.250000
a-108	0.013826	-0.291325	0.500000
a-109	0.005928	-0.163428	0.750000
a-110	0.000000	-0.357072	0.277778
a-111	0.182333	-0.163276	0.333333
a-112	0.107301	-0.238309	0.333333
a-113	0.000178	-0.356991	0.285714
a-114	0.121751	-0.192737	0.461538
a-115	0.061987	-0.292077	0.250000
a-116	0.206007	0.093103	0.833333
a-117	0.000291	-0.169065	0.750000
a-118	0.016449	-0.329161	0.333333
a-119	0.015203	-0.320922	0.222222
a-120	0.000324	-0.304828	0.500000
a-121	0.016154	-0.329455	0.333333
a-122	0.046606	-0.168015	0.666667
a-123	0.231277	-0.073875	0.500000
a-124	0.134813	-0.170338	0.500000
a-125	0.081484	-0.087872	0.750000
a-126	0.015162	-0.320963	0.222222
a-127	0.131544	-0.173608	0.500000
a-128	0.015718	-0.173037	0.714286
a-129	0.119462	-0.140723	0.166667
a-130	0.000000	-0.354064	0.250000
a-131	0.095028	-0.210124	0.500000
a-132	0.072149	-0.246488	0.444444
a-133	0.045070	-0.124286	0.750000
a-134	0.018279	-0.241905	0.166667
a-135	0.023759	-0.190862	0.666667
a-136	0.061945	-0.292119	0.250000
a-137	0.129796	-0.224268	0.250000
a-138	0.015763	-0.198858	0.666667
a-139	0.004958	-0.164398	0.750000
a-140	0.015826	-0.198795	0.666667
a-141	0.012212	-0.292939	0.500000
a-142	0.052042	-0.253109	0.500000
a-143	0.024096	-0.190526	0.666667
a-144	0.034954	-0.077950	0.833333
a-145	0.193564	0.058079	0.800000
a-146	0.082789	-0.222363	0.500000
a-147	0.046144	-0.259008	0.500000
a-148	0.039130	-0.134326	0.111111
a-149	0.220519	-0.084633	0.500000
a-150	0.005208	-0.283886	0.185185
a-151	0.048421	-0.120935	0.750000
a-152	0.093044	-0.121578	0.666667
a-153	0.032239	-0.272913	0.500000
a-154	0.134514	-0.034843	0.750000
a-155	0.043256	-0.282822	0.413793
a-156	0.006031	-0.163325	0.750000
gen-1-0	0.018631	-0.326979	0.333333
gen-1-1	0.022320	-0.282831	0.500000
gen-1-2	0.010980	-0.342721	0.300000
gen-1-3	0.040973	-0.268012	0.200000
gen-1-4	0.021138	-0.297499	0.444444
gen-1-5	0.020154	-0.309272	0.400000
gen-1-6	0.001071	-0.304080	0.500000
gen-1-7	0.021810	-0.323799	0.333333
gen-1-8	0.024755	-0.320854	0.333333
gen-1-9	0.015774	-0.320351	0.222222
gen-1-10	0.017773	-0.327836	0.333333
gen-1-11	0.021894	-0.303486	0.416667
gen-1-12	0.012344	-0.211330	0.650000
gen-1-13	0.033037	-0.312572	0.333333
gen-1-14	0.028706	-0.309547	0.363636
gen-1-15	0.027319	-0.167819	0.125000
gen-1-16	0.000873	-0.304278	0.500000
gen-1-17	0.014617	-0.256585	0.562500
gen-1-18	0.023638	-0.213616	0.625000
gen-1-19	0.025415	-0.198259	0.650000
gen-1-20	0.001024	-0.304128	0.500000
gen-1-21	0.031195	-0.277790	0.200000
gen-1-22	0.012906	-0.262069	0.555556
gen-1-23	0.016399	-0.337302	0.300000
gen-1-24	0.031042	-0.298384	0.400000
gen-1-25	0.026122	-0.313708	0.357143
gen-1-26	0.032085	-0.163053	0.125000
gen-1-27	0.014325	-0.252028	0.571429
gen-1-28	0.014890	-0.199731	0.666667
gen-1-29	0.018389	-0.176749	0.125000
gen-1-30	0.010769	-0.339898	0.312500
gen-1-31	0.008847	-0.251337	0.166667
gen-1-32	0.014943	-0.339121	0.250000
gen-1-33	0.034893	-0.202361	0.625000
gen-1-34	0.001905	-0.303247	0.500000
gen-1-35	0.022124	-0.192497	0.666667
gen-1-36	0.012090	-0.293061	0.500000
gen-1-37	0.023328	-0.281824	0.500000
gen-1-38	0.015146	-0.314280	0.400000
gen-1-39	0.044161	-0.309540	0.300000
gen-1-40	0.016900	-0.336801	0.300000
gen-1-41	0.021978	-0.147379	0.750000
gen-1-42	0.018851	-0.256124	0.555556
gen-1-43	0.018262	-0.176877	0.125000
gen-1-44	0.013889	-0.304749	0.444444
gen-1-45	0.016033	-0.157423	0.111111
gen-1-46	0.015988	-0.329621	0.333333
gen-1-47	0.004965	-0.349099	0.250000
gen-1-48	0.010376	-0.204245	0.666667
gen-1-49	0.026529	-0.188092	0.666667
gen-1-50	0.014177	-0.200445	0.666667
gen-1-51	0.012011	-0.247875	0.583333
gen-1-52	0.028638	-0.276514	0.500000
gen-1-53	0.042914	-0.314255	0.285714
gen-1-54	0.018187	-0.232646	0.600000
gen-1-55	0.021908	-0.307518	0.400000
gen-1-56	0.001830	-0.355338	0.285714
gen-1-57	0.010050	-0.335560	0.333333
gen-1-58	0.012720	-0.258482	0.562500
gen-1-59	0.017852	-0.311574	0.400000
gen-1-60	0.018691	-0.326918	0.333333
gen-1-61	0.006880	-0.298271	0.500000
gen-1-62	0.029635	-0.324066	0.300000
gen-1-63	0.023051	-0.306376	0.400000
gen-1-64	0.031455	-0.300668	0.388889
gen-1-65	0.030780	-0.304715	0.375000
gen-1-66	0.013343	-0.237490	0.600000
gen-1-67	0.018481	-0.232352	0.600000
gen-1-68	0.014204	-0.290948	0.500000
gen-1-69	0.016631	-0.191516	0.133333
gen-1-70	0.040764	-0.268220	0.200000
gen-1-71	0.033206	-0.320858	0.250000
gen-1-72	0.022198	-0.215056	0.625000
gen-1-73	0.038910	-0.134546	0.111111
gen-1-74	0.014642	-0.208373	0.142857
gen-1-75	0.015941	-0.244243	0.166667
gen-1-76	0.016918	-0.337146	0.250000
gen-1-77	0.005002	0.005002	0.000000
gen-1-78	0.002132	-0.303020	0.500000
gen-1-79	0.031154	-0.228732	0.583333
gen-1-80	0.013580	-0.252773	0.571429
gen-1-81	0.027685	-0.297695	0.416667
gen-1-82	0.001994	-0.306990	0.200000
gen-1-83	0.016483	-0.198139	0.666667
gen-1-84	0.004612	-0.164744	0.750000
gen-1-85	0.013783	-0.291369	0.500000
gen-1-86	0.024780	-0.284205	0.200000
gen-1-87	0.023416	-0.296907	0.437500
gen-1-88	0.022875	-0.191747	0.666667
gen-1-89	0.022185	-0.192437	0.666667
gen-1-90	0.025728	-0.234456	0.166667
gen-1-91	0.003912	-0.165444	0.750000
gen-1-92	0.023575	-0.285410	0.200000
gen-1-93	0.002016	-0.303136	0.500000
gen-1-94	0.014377	-0.308113	0.428571
gen-1-95	0.013623	-0.331986	0.333333
gen-1-96	0.017755	-0.311671	0.400000
gen-1-97	0.038104	-0.315597	0.300000
gen-1-98	0.022200	-0.237686	0.583333
gen-1-99	0.024971	-0.212283	0.625000
gen-1-100	0.016830	-0.336871	0.300000
gen-1-101	0.019343	-0.326266	0.333333
gen-1-102	0.025794	-0.188827	0.666667
gen-1-103	0.010648	-0.294504	0.500000
gen-1-104	0.010345	-0.294806	0.500000
gen-1-105	0.017692	-0.327917	0.333333
gen-1-106	0.016458	0.016458	0.000000
gen-1-107	0.000846	-0.304306	0.500000
gen-1-108	0.002144	-0.303008	0.500000
gen-1-109	0.027910	-0.317700	0.333333
gen-1-110	0.036443	-0.303387	0.357143
gen-1-111	0.011762	-0.248422	0.166667
gen-1-112	0.026217	-0.303209	0.400000
gen-1-113	0.022675	-0.306751	0.400000
gen-1-114	0.039868	-0.314196	0.250000
gen-1-115	0.026359	-0.188263	0.666667
gen-1-116	0.029668	-0.302455	0.388889
gen-1-117	0.011894	-0.202727	0.666667
gen-1-118	0.034383	-0.311227	0.333333
gen-1-119	0.011031	-0.334578	0.333333
gen-1-120	0.002862	-0.302289	0.500000
gen-1-121	0.032878	-0.299245	0.388889
gen-1-122	0.010725	-0.185791	0.700000
gen-1-123	0.010566	-0.335043	0.333333
gen-1-124	0.038706	-0.266446	0.500000
gen-1-125	0.001269	-0.352795	0.250000
gen-1-126	0.011680	-0.263295	0.555556
gen-1-127	0.015215	-0.330394	0.333333
gen-1-128	0.019885	-0.305496	0.416667
gen-1-129	0.017006	0.017006	0.000000
gen-1-130	0.027244	-0.311009	0.363636
gen-1-131	0.016504	-0.312922	0.400000
gen-1-132	0.031662	-0.313947	0.333333
gen-1-133	0.018863	-0.195759	0.666667
gen-1-134	0.009772	-0.295379	0.500000
gen-1-135	0.042770	-0.241067	0.181818
gen-1-136	0.020219	-0.325391	0.333333
gen-1-137	0.030106	-0.178042	0.133333
gen-1-138	0.028186	-0.317423	0.333333
gen-1-139	0.007768	-0.297384	0.500000
gen-1-140	0.014432	-0.263561	0.550000
gen-1-141	0.022811	-0.237373	0.166667
gen-1-142	0.000041	-0.336084	0.222222
gen-1-143	0.024065	-0.268642	0.187500
gen-1-144	0.023566	-0.311929	0.375000
gen-1-145	0.042262	-0.303347	0.333333
gen-1-146	0.016072	-0.313354	0.400000
gen-1-147	0.023828	-0.227005	0.600000
gen-1-148	0.011516	-0.334094	0.333333
gen-1-149	0.034427	-0.322742	0.285714
gen-1-150	0.013806	-0.246378	0.166667
gen-1-151	0.020812	-0.308615	0.400000
gen-1-152	0.008083	-0.297069	0.500000
gen-1-153	0.030061	-0.184561	0.666667
gen-1-154	0.020263	-0.309163	0.400000
gen-1-155	0.002266	-0.302885	0.500000
gen-1-156	0.005183	-0.348518	0.300000
gen-1-157	0.036466	-0.309143	0.333333
gen-1-158	0.025186	-0.325481	0.312500
gen-1-159	0.012392	-0.292760	0.500000
gen-1-160	0.010875	-0.294276	0.500000
gen-1-161	0.011012	-0.334597	0.333333
gen-1-162	0.003593	-0.256592	0.166667
gen-1-163	0.013220	-0.291931	0.500000
gen-1-164	0.011618	-0.333991	0.333333
gen-1-165	0.001842	-0.167515	0.750000
gen-1-166	0.016477	-0.198144	0.666667
gen-1-167	0.000000	-0.169356	0.750000
gen-1-168	0.023798	-0.213456	0.625000
gen-1-169	0.022971	-0.237213	0.166667
gen-1-170	0.027414	-0.297966	0.416667
gen-1-171	0.018211	-0.317284	0.375000
gen-1-172	0.007273	-0.301712	0.200000
gen-1-173	0.000461	-0.335664	0.222222
gen-1-174	0.015479	-0.307011	0.428571
gen-1-175	0.010493	-0.204128	0.666667
gen-1-176	0.009058	-0.296094	0.500000
gen-1-177	0.024563	-0.321047	0.333333
gen-1-178	0.010496	-0.335113	0.333333
gen-1-179	0.031262	-0.298165	0.400000
gen-1-180	0.001686	-0.303466	0.500000
gen-1-181	0.005769	-0.330356	0.222222
gen-1-182	0.002102	-0.303050	0.500000
gen-1-183	0.017607	-0.328003	0.333333
gen-1-184	0.000675	-0.353389	0.250000
gen-1-185	0.020576	-0.308850	0.400000
gen-1-186	0.010059	-0.335550	0.333333
gen-1-187	0.021047	-0.304333	0.416667
gen-1-188	0.017786	-0.327823	0.333333
gen-1-189	0.019725	-0.231108	0.600000
gen-1-190	0.026651	-0.282334	0.200000
gen-1-191	0.011185	-0.342516	0.300000
gen-1-192	0.026387	-0.309108	0.375000
gen-1-193	0.018196	-0.241988	0.166667
gen-1-194	0.019606	-0.326004	0.333333
gen-1-195	0.016381	-0.198240	0.666667
gen-1-196	0.010626	-0.334984	0.333333
gen-1-197	0.004504	-0.349197	0.300000
gen-1-198	0.016401	-0.264060	0.545455
gen-1-199	0.035838	-0.318226	0.250000
gen-2-0	0.029338	-0.290985	0.437500
gen-2-1	0.014946	0.014946	1.000000
gen-2-2	0.014095	0.014095	1.000000
gen-2-3	0.027057	-0.161698	0.714286
gen-2-4	0.006993	0.006993	1.000000
gen-2-5	0.024289	-0.280862	0.500000
gen-2-6	0.021753	-0.287232	0.200000
gen-2-7	0.004435	-0.164921	0.750000
gen-2-8	0.022439	0.022439	1.000000
gen-2-9	0.019186	-0.310240	0.400000
gen-2-10	0.023078	-0.333995	0.277778
gen-2-11	0.020432	0.020432	1.000000
gen-2-12	0.012751	-0.271086	0.181818
gen-2-13	0.033015	0.033015	1.000000
gen-2-14	0.010436	-0.267557	0.550000
gen-2-15	0.027431	-0.123108	0.777778
gen-2-16	0.016850	0.016850	1.000000
gen-2-17	0.017923	0.017923	1.000000
gen-2-18	0.002149	-0.303003	0.500000
gen-2-19	0.020223	-0.325386	0.333333
gen-2-20	0.034318	0.034318	1.000000
gen-2-21	0.010123	-0.295029	0.500000
gen-2-22	0.001824	-0.307161	0.200000
gen-2-23	0.026702	0.026702	1.000000
gen-2-24	0.014937	-0.310443	0.416667
gen-2-25	0.030415	-0.244560	0.555556
gen-2-26	0.019375	-0.231459	0.600000
gen-2-27	0.038996	-0.317529	0.272727
gen-2-28	0.005240	-0.348824	0.250000
gen-2-29	0.017965	0.017965	1.000000
gen-2-30	0.011678	-0.314754	0.214286
gen-2-31	0.014326	0.014326	1.000000
gen-2-32	0.019543	-0.176972	0.700000
gen-2-33	0.032748	0.032748	1.000000
gen-2-34	0.029073	-0.276078	0.500000
gen-2-35	0.006665	-0.347036	0.300000
gen-2-36	0.006999	0.006999	1.000000
gen-2-37	0.000435	-0.304716	0.500000
gen-2-38	0.021765	-0.215489	0.625000
gen-2-39	0.014583	0.014583	1.000000
gen-2-40	0.024240	-0.284745	0.200000
gen-2-41	0.037191	0.037191	1.000000
gen-2-42	0.018036	0.018036	1.000000
gen-2-43	0.028758	0.028758	1.000000
gen-2-44	0.006137	-0.254047	0.166667
gen-2-45	0.020549	0.020549	1.000000
gen-2-46	0.000619	-0.304532	0.500000
gen-2-47	0.022537	-0.323072	0.333333
gen-2-48	0.032139	0.032139	1.000000
gen-2-49	0.018094	-0.242090	0.166667
gen-2-50	0.014835	-0.330774	0.333333
gen-2-51	0.013637	0.013637	1.000000
gen-2-52	0.025599	-0.314231	0.357143
gen-2-53	0.016184	-0.198437	0.666667
gen-2-54	0.003298	-0.350766	0.250000
gen-2-55	0.025446	0.025446	1.000000
gen-2-56	0.024306	-0.226528	0.600000
gen-2-57	0.023497	-0.333672	0.285714
gen-2-58	0.024992	-0.316572	0.350000
gen-2-59	0.019050	-0.326559	0.333333
gen-2-60	0.034677	0.034677	1.000000
gen-2-61	0.026585	0.026585	1.000000
gen-2-62	0.019262	-0.326347	0.333333
gen-2-63	0.032019	0.032019	1.000000
gen-2-64	0.015586	-0.207429	0.142857
gen-2-65	0.010235	-0.294916	0.500000
gen-2-66	0.017460	-0.233374	0.600000
gen-2-67	0.014298	0.014298	1.000000
gen-2-68	0.020478	-0.308948	0.400000
gen-2-69	0.017802	0.017802	1.000000
gen-2-70	0.010486	-0.204135	0.666667
gen-2-71	0.014393	-0.310987	0.416667
gen-2-72	0.020107	-0.309319	0.400000
gen-2-73	0.026530	-0.188091	0.666667
gen-2-74	0.013320	0.013320	1.000000
gen-2-75	0.018226	-0.176912	0.125000
gen-2-76	0.013079	0.013079	1.000000
gen-2-77	0.002358	-0.302793	0.500000
gen-2-78	0.001466	-0.303685	0.500000
gen-2-79	0.022052	-0.228781	0.600000
gen-2-80	0.031321	-0.304174	0.375000
gen-2-81	0.014339	0.014339	1.000000
gen-2-82	0.011373	-0.334236	0.333333
gen-2-83	0.016696	-0.337368	0.250000
gen-2-84	0.034650	0.034650	1.000000
gen-2-85	0.013335	0.013335	1.000000
gen-2-86	0.017266	0.017266	1.000000
gen-2-87	0.036206	-0.158932	0.125000
gen-2-88	0.026979	-0.282006	0.200000
gen-2-89	0.013413	0.013413	1.000000
gen-2-90	0.031375	-0.304120	0.375000
gen-2-91	0.013001	0.013000	1.000000
gen-2-92	0.010171	-0.335438	0.333333
gen-2-93	0.026405	0.026405	1.000000
gen-2-94	0.017845	-0.327765	0.333333
gen-2-95	0.025581	-0.225252	0.600000
gen-2-96	0.011016	0.011016	1.000000
gen-2-97	0.033938	-0.216896	0.600000
gen-2-98	0.008652	0.008652	1.000000
gen-2-99	0.015539	-0.330071	0.333333
gen-2-100	0.017714	0.017714	0.000000
gen-2-101	0.025503	0.025503	1.000000
gen-2-102	0.030969	-0.235384	0.571429
gen-2-103	0.025789	0.025789	1.000000
gen-2-104	0.023045	-0.306381	0.400000
gen-2-105	0.013425	0.013425	1.000000
gen-2-106	0.008445	-0.251739	0.166667
gen-2-107	0.014298	0.014298	1.000000
gen-2-108	0.017130	-0.197491	0.666667
gen-2-109	0.015379	-0.293606	0.200000
gen-2-110	0.031152	-0.228735	0.583333
gen-2-111	0.025374	0.025374	1.000000
gen-2-112	0.047852	0.047852	1.000000
gen-2-113	0.001510	-0.303642	0.500000
gen-2-114	0.014024	-0.189282	0.687500
gen-2-115	0.018158	0.018158	1.000000
gen-2-116	0.019218	0.019218	0.000000
gen-2-117	0.017235	0.017235	1.000000
gen-2-118	0.069210	0.069210	1.000000
gen-2-119	0.000611	-0.353453	0.250000
gen-2-120	0.011018	0.011018	1.000000
gen-2-121	0.037410	0.037410	1.000000
gen-2-122	0.033929	-0.311680	0.333333
gen-2-123	0.000315	-0.335810	0.222222
gen-2-124	0.001128	-0.352936	0.250000
gen-2-125	0.031542	-0.273609	0.500000
gen-2-126	0.003548	-0.165808	0.750000
gen-2-127	0.024896	-0.234990	0.583333
gen-2-128	0.037246	0.037246	1.000000
gen-2-129	0.025646	0.025646	1.000000
gen-2-130	0.001675	0.001675	1.000000
gen-2-131	0.008304	0.008304	1.000000
gen-2-132	0.028178	-0.307317	0.375000
gen-2-133	0.016811	-0.197811	0.666667
gen-2-134	0.019256	0.019256	1.000000
gen-2-135	0.016643	-0.270403	0.533333
gen-2-136	0.017533	0.017533	1.000000
gen-2-137	0.001894	-0.307091	0.200000
gen-2-138	0.033042	-0.296384	0.400000
gen-2-139	0.017852	0.017852	1.000000
gen-2-140	0.026586	-0.314977	0.350000
gen-2-141	0.026687	-0.187934	0.666667
gen-2-142	0.000518	-0.356651	0.285714
gen-2-143	0.041426	0.041426	1.000000
gen-2-144	0.011077	-0.297908	0.200000
gen-2-145	0.014765	0.014765	1.000000
gen-2-146	0.025634	0.025634	1.000000
gen-2-147	0.018803	0.018803	1.000000
gen-2-148	0.019920	-0.325689	0.333333
gen-2-149	0.016419	-0.198203	0.666667
gen-2-150	0.020659	-0.230175	0.600000
gen-2-151	0.001819	-0.303332	0.500000
gen-2-152	0.010787	-0.334822	0.333333
gen-2-153	0.023135	0.023135	1.000000
gen-2-154	0.026547	-0.224287	0.600000
gen-2-155	0.014455	-0.245431	0.583333
gen-2-156	0.029184	0.029184	1.000000
gen-2-157	0.030032	-0.299394	0.400000
gen-2-158	0.026380	0.026380	1.000000
gen-2-159	0.025306	-0.320304	0.333333
gen-2-160	0.012569	0.012569	1.000000
gen-2-161	0.016453	-0.243731	0.166667
gen-2-162	0.002438	-0.302713	0.500000
gen-2-163	0.021724	0.021724	1.000000
gen-2-164	0.014804	0.014804	1.000000
gen-2-165	0.023046	-0.322563	0.333333
gen-2-166	0.019795	-0.309631	0.400000
gen-2-167	0.025230	-0.328834	0.250000
gen-2-168	0.025979	0.025979	1.000000
gen-2-169	0.015108	-0.293877	0.200000
gen-2-170	0.013990	0.013990	1.000000
gen-2-171	0.002301	-0.302851	0.500000
gen-2-172	0.014356	-0.290795	0.500000
gen-2-173	0.025011	0.025011	1.000000
gen-2-174	0.010837	-0.346332	0.285714
gen-2-175	0.020752	-0.301739	0.428571
gen-2-176	0.011240	0.011240	1.000000
gen-2-177	0.017934	0.017934	1.000000
gen-2-178	0.015837	-0.329773	0.333333
gen-2-179	0.008687	-0.251497	0.166667
gen-2-180	0.025245	-0.252747	0.550000
gen-2-181	0.018522	-0.310904	0.400000
gen-2-182	0.014567	0.014567	1.000000
gen-2-183	0.013790	-0.237043	0.600000
gen-2-184	0.031503	0.031503	1.000000
gen-2-185	0.000000	-0.336125	0.222222
gen-2-186	0.013675	0.013675	1.000000
gen-2-187	0.000458	-0.356711	0.285714
gen-2-188	0.025690	-0.328374	0.250000
gen-2-189	0.014011	0.014011	1.000000
gen-2-190	0.009377	-0.295774	0.500000
gen-2-191	0.025885	0.025885	1.000000
gen-2-192	0.015681	-0.198940	0.666667
gen-2-193	0.017925	0.017925	1.000000
gen-2-194	0.016203	-0.243684	0.583333
gen-2-195	0.035803	-0.318261	0.250000
gen-2-196	0.008240	0.008240	1.000000
gen-2-197	0.026115	-0.319494	0.333333
gen-2-198	0.020066	-0.309360	0.400000
gen-2-199	0.014597	0.014597	1.000000
